"","Year","Mgt.Area","tot.rem.mt","tot.hal.by"
"44",1986,"EYKT",23.1441079757541,0.335322999342034
"45",1986,"NSEI",46.198468367514,1.02518654303403
"46",1986,"NSEO",27.9524159767079,3.88887804638185
"47",1986,"SEO",NA,NA
"48",1986,"SSEI",300.328642867505,10.2478788402405
"49",1986,"SSEO",88.5457318843777,3.37282612064901
"50",1987,"CSEO",209.699425938461,10.100792891459
"51",1987,"EYKT",106.680734976983,1.42406594788411
"52",1987,"NSEI",63.2590317883755,2.85109901417505
"53",1987,"NSEO",106.384002721945,1.7881918838872
"54",1987,"SEO",NA,NA
"55",1987,"SSEI",278.87675082022,12.5741626618259
"56",1987,"SSEO",302.874397823785,4.85035666566098
"57",1988,"CSEO",203.446441040817,10.1621638671197
"58",1988,"EYKT",104.488913212354,1.43921640695093
"59",1988,"NSEI",67.4759306644873,9.37981172040409
"60",1988,"NSEO",64.5854974875963,3.87042705780548
"61",1988,"SEO",NA,2.8304893605932
"62",1988,"SSEI",143.733983692307,16.4405444079603
"63",1988,"SSEO",246.489153339639,12.3516790267533
"64",1989,"CSEO",167.936286529767,35.3759432446495
"65",1989,"EYKT",56.9450067389958,6.83468016031416
"66",1989,"NSEI",60.2884016419357,22.0623221160519
"67",1989,"NSEO",37.8356801257333,8.02146177073392
"68",1989,"SEO",NA,2.0241408209564
"69",1989,"SSEI",90.9030353653512,26.8321278059885
"70",1989,"SSEO",154.447418870628,28.6368057050433
"71",1990,"CSEO",101.010002632057,18.1485099135312
"72",1990,"EYKT",30.3986023292863,6.63199458306253
"73",1990,"NSEI",50.6143393376686,14.273266451474
"74",1990,"NSEO",35.0203229854891,6.90064083278946
"75",1990,"SEO",NA,3.471601685644
"76",1990,"SSEI",78.8222616225943,16.6610516547402
"77",1990,"SSEO",141.834618522521,38.2665092675646
"78",1991,"CSEO",123.887151146587,27.5796487606804
"79",1991,"EYKT",200.812080357808,20.619954954574
"80",1991,"NSEI",62.9616123412294,14.3853490503091
"81",1991,"NSEO",37.2333599746813,10.6059219847438
"82",1991,"SEO",NA,2.8986079827308
"83",1991,"SSEI",71.3389043804467,11.0212543151818
"84",1991,"SSEO",113.937339883135,13.7248091218732
"85",1992,"CSEO",169.782857956968,50.0796824645507
"86",1992,"EYKT",75.4863241330735,24.2887848169575
"87",1992,"NSEI",87.2567792924261,23.630778611735
"88",1992,"NSEO",62.4371686681046,15.9643449970368
"89",1992,"SEO",NA,9.2982433588884
"90",1992,"SSEI",85.7505995926581,19.8105458092791
"91",1992,"SSEO",168.79935852532,27.7626031820084
"92",1993,"CSEO",215.468464808053,77.2876056416649
"93",1993,"EYKT",121.087896632357,11.5054728360077
"94",1993,"NSEI",74.220721386873,20.6371366135605
"95",1993,"NSEO",81.327991637266,38.0141115062033
"96",1993,"SEO",NA,16.6007829961264
"97",1993,"SSEI",77.0798619896957,17.9600751486961
"98",1993,"SSEO",110.09429876197,37.6125294987176
"99",1994,"CSEO",261.925138169062,110.114660577567
"100",1994,"EYKT",127.505256147398,14.6883228669569
"101",1994,"NSEI",61.1259034698006,23.5998131328233
"102",1994,"NSEO",72.7548402933778,29.2243895105556
"103",1994,"SEO",NA,28.54141003753
"104",1994,"SSEI",59.5990215653869,14.4263896529737
"105",1994,"SSEO",126.829947041109,45.2179163957318
"106",1995,"CSEO",144.541284196748,34.9926724531973
"107",1995,"EYKT",78.7785609971304,11.0294581528
"108",1995,"NSEI",43.0459297005264,9.4671583414202
"109",1995,"NSEO",19.9153602003967,12.2052638193838
"110",1995,"SEO",NA,0.916223314548
"111",1995,"SSEI",33.5628339747134,9.82136638721343
"112",1995,"SSEO",38.6076696437661,6.6807184586
"113",1996,"CSEO",211.20545042513,28.4695557385529
"114",1996,"EYKT",125.174406260144,14.1608682527454
"115",1996,"NSEI",26.1624972248327,7.59615773303999
"116",1996,"NSEO",15.7837639771127,9.91524184411191
"117",1996,"SEO",NA,0.5105563681
"118",1996,"SSEI",34.1546764340883,6.70246163098825
"119",1996,"SSEO",81.8222121597564,8.6311599945
"120",1997,"CSEO",202.953618744021,45.9498145827
"121",1997,"EYKT",100.557421733532,22.7907928424
"122",1997,"NSEI",30.9979870277058,7.77361059932731
"123",1997,"NSEO",15.1694061920625,10.5341113039472
"124",1997,"SEO",NA,1.1962483711
"125",1997,"SSEI",39.1406977975749,8.96699288937486
"126",1997,"SSEO",66.4946122772564,6.8558677012
"127",1998,"CSEO",178.241000378398,49.6995016562133
"128",1998,"EYKT",102.883461428544,35.2602813118
"129",1998,"NSEI",34.8861687383264,9.9355623652
"130",1998,"NSEO",16.9349177774122,12.4529045579969
"131",1998,"SEO",NA,NA
"132",1998,"SSEI",46.8333668469242,7.2390933261649
"133",1998,"SSEO",71.6545024325564,10.2037383809
"134",1999,"CSEO",162.361240789405,44.96638791806
"135",1999,"EYKT",112.028360632174,33.40106897183
"136",1999,"NSEI",37.3917230943865,13.8256335177754
"137",1999,"NSEO",21.6313879376453,17.43858823813
"138",1999,"SEO",NA,NA
"139",1999,"SSEI",42.2488286239,10.2504218637
"140",1999,"SSEO",81.9161356802864,13.9747949229
"141",2000,"CSEO",126.383371932985,40.1965606689
"142",2000,"EYKT",86.8529920897437,24.6104870608
"143",2000,"NSEI",35.890684609461,10.4101807976
"144",2000,"NSEO",24.2917899023153,17.1511632236
"145",2000,"SEO",NA,NA
"146",2000,"SSEI",62.1915026409,13.7976544202
"147",2000,"SSEO",88.5787209714564,14.3687378379
"148",2001,"CSEO",140.193654298785,55.7341273624
"149",2001,"EYKT",86.6962767447437,33.9969832669
"150",2001,"NSEI",33.2522474536,12.0844404543
"151",2001,"NSEO",31.7666537329153,19.5623977687
"152",2001,"SEO",NA,NA
"153",2001,"SSEI",55.8150614261,13.0477658245
"154",2001,"SSEO",92.2893048946565,23.9176011204
"155",2002,"CSEO",150.057027815485,56.0592742821
"156",2002,"EYKT",37.3589477163437,34.9668947639
"157",2002,"NSEI",31.3551118145,12.5749980393
"158",2002,"NSEO",28.2420734610153,22.4651288301
"159",2002,"SEO",NA,NA
"160",2002,"SSEI",57.8012095668,12.4313279427
"161",2002,"SSEO",95.4459465662564,23.0991705398
"162",2003,"CSEO",140.356945933104,56.6069978148
"163",2003,"EYKT",54.3276463891274,47.1246807212
"164",2003,"NSEI",38.8647569263,13.8262169825
"165",2003,"NSEO",30.9841564357505,22.3620142154
"166",2003,"SEO",NA,NA
"167",2003,"SSEI",63.4990393185,13.3452573619
"168",2003,"SSEO",77.7508561418179,27.0918738353
"169",2004,"CSEO",131.573989729445,47.1689511052
"170",2004,"EYKT",135.467233675383,45.7556508473
"171",2004,"NSEI",41.9527749668,16.5831324666
"172",2004,"NSEO",26.7379093654357,19.4675203484
"173",2004,"SEO",NA,NA
"174",2004,"SSEI",48.9372581125,14.3312350167
"175",2004,"SSEO",74.0682052217363,32.715541622
"176",2005,"CSEO",92.0591609528783,59.0186768781
"177",2005,"EYKT",97.6670988458026,53.136889166
"178",2005,"NSEI",34.3372710208,19.0277285562
"179",2005,"NSEO",32.6277042373396,26.4856508003
"180",2005,"SEO",NA,NA
"181",2005,"SSEI",53.409950346,13.0741284753
"182",2005,"SSEO",68.2840915461796,47.4235012773
"183",2006,"CSEO",112.480381413318,67.03227227324
"184",2006,"EYKT",43.3389382096368,39.155366641579
"185",2006,"NSEI",40.4268528478,24.326297095509
"186",2006,"NSEO",42.9828531950489,34.568165476502
"187",2006,"SEO",NA,NA
"188",2006,"SSEI",65.390870993653,21.038432562653
"189",2006,"SSEO",80.0893545676071,54.172769023599
"190",2007,"CSEO",110.799118585232,66.415824729973
"191",2007,"EYKT",56.3393507592575,54.387141146038
"192",2007,"NSEI",35.88361648314,19.980695110134
"193",2007,"NSEO",35.6054020041268,25.675713057424
"194",2007,"SEO",NA,NA
"195",2007,"SSEI",57.569285144285,16.973385608386
"196",2007,"SSEO",64.14946141209,43.052867655621
"197",2008,"CSEO",89.1692355568985,48.610160619723
"198",2008,"EYKT",70.4029255678642,46.725128485465
"199",2008,"NSEI",33.831076555576,14.028784062317
"200",2008,"NSEO",28.7165408140831,20.860494104425
"201",2008,"SEO",NA,NA
"202",2008,"SSEI",49.307680979871,12.542604501219
"203",2008,"SSEO",70.1907538182651,26.081977155107
"204",2009,"CSEO",69.0298135824128,41.081969482875
"205",2009,"EYKT",99.2140227710972,52.815616040977
"206",2009,"NSEI",25.374009755438,9.882979082629
"207",2009,"NSEO",17.6956422353152,12.9015102649
"208",2009,"SEO",NA,NA
"209",2009,"SSEI",35.888563154244,10.464189622823
"210",2009,"SSEO",67.5302418590209,27.082026078887
"211",2010,"CSEO",64.7324499116283,32.537657821367
"212",2010,"EYKT",60.593485582216,57.018748491764
"213",2010,"NSEI",25.283081516473,10.677377194977
"214",2010,"NSEO",20.8615053566825,14.961170149335
"215",2010,"SEO",NA,NA
"216",2010,"SSEI",61.751917957894,12.299461119721
"217",2010,"SSEO",68.5911642258183,23.321582318194
"218",2011,"CSEO",50.8808496220304,24.863821294187
"219",2011,"EYKT",47.3134146752584,44.242625607411
"220",2011,"NSEI",18.908717562437,5.036779977989
"221",2011,"NSEO",11.6007671299153,6.51300627764
"222",2011,"SEO",NA,NA
"223",2011,"SSEI",55.40846108215,6.486324616993
"224",2011,"SSEO",40.126833955607,7.343213778282
"225",2012,"CSEO",75.6312137494532,20.1795114996
"226",2012,"EYKT",73.5924430815842,33.693254867
"227",2012,"NSEI",14.892404998155,5.8879474643
"228",2012,"NSEO",13.1292958528631,7.1228779906
"229",2012,"SEO",NA,NA
"230",2012,"SSEI",48.385529788331,5.750178074651
"231",2012,"SSEO",55.0220047264904,9.957328743171
"232",2013,"CSEO",82.4934628537046,26.227771232241
"233",2013,"EYKT",73.9550246348977,33.559536807154
"234",2013,"NSEI",17.194246154339,5.326299308267
"235",2013,"NSEO",11.7692667375763,6.993803467661
"236",2013,"SEO",NA,NA
"237",2013,"SSEI",49.059781253633,5.442127234205
"238",2013,"SSEO",76.7899429075224,10.084962256039
"239",2014,"CSEO",43.0832028991906,23.054370997706
"240",2014,"EYKT",57.3079692718037,19.608311599988
"241",2014,"NSEI",21.124666689426,5.120036694643
"242",2014,"NSEO",14.1693124874283,8.991414689482
"243",2014,"SEO",NA,NA
"244",2014,"SSEI",53.958644515941,8.015721598265
"245",2014,"SSEO",17.7123522633754,7.647706159819
"246",2015,"CSEO",49.6634137969746,25.18348054599
"247",2015,"EYKT",56.4686812622337,19.169537164799
"248",2015,"NSEI",8.2417303,NA
"249",2015,"NSEO",17.2284227836383,10.792534215946
"250",2015,"SEO",NA,NA
"251",2015,"SSEI",30.89537567,NA
"252",2015,"SSEO",20.0160981800464,7.467238710546
"253",2016,"CSEO",54.4454068288836,28.468068888994
"254",2016,"EYKT",61.2595605304737,22.209376553782
"255",2016,"NSEI",9.60748979,NA
"256",2016,"NSEO",15.6950012797323,11.703471437993
"257",2016,"SEO",NA,NA
"258",2016,"SSEI",38.51160536,NA
"259",2016,"SSEO",21.1767993832314,7.553510077058
"260",2017,"CSEO",64.8417991255096,33.309292338129
"261",2017,"EYKT",64.6410374211197,26.359495265088
"262",2017,"NSEI",10.77185532,NA
"263",2017,"NSEO",16.8754468927453,9.9273115631
"264",2017,"SEO",NA,NA
"265",2017,"SSEI",38.62817799,NA
"266",2017,"SSEO",24.1370186680264,12.868729406318
"267",2018,"CSEO",97.4814219377216,25.206394960251
"268",2018,"EYKT",30.6201411615737,25.616783234291
"269",2018,"NSEI",11.80876206,NA
"270",2018,"NSEO",17.7366198033533,10.175785534278
"271",2018,"SEO",NA,NA
"272",2018,"SSEI",42.22333233,NA
"273",2018,"SSEO",28.3014725469744,10.384671576385
"274",2019,"CSEO",56.9652600311796,29.416517278297
"275",2019,"EYKT",31.8423089353257,25.041770502498
"276",2019,"NSEI",11.87362543,NA
"277",2019,"NSEO",18.7392246614243,11.114500108976
"278",2019,"SEO",NA,NA
"279",2019,"SSEI",65.21535584,NA
"280",2019,"SSEO",78.8659318958805,11.193913875073
"281",2020,"CSEO",37.4799957862876,29.664138228121
"282",2020,"EYKT",30.8959653850587,25.349079496499
"283",2020,"NSEI",3.23999337,NA
"284",2020,"NSEO",17.8387292626133,13.547323632998
"285",2020,"SEO",NA,NA
"286",2020,"SSEI",4.32135193,NA
"287",2020,"SSEO",19.1572960936504,14.228415416936
"288",2021,"CSEO",31.3061146206596,25.440496251894
"289",2021,"EYKT",44.7872710810707,39.451202212607
"290",2021,"NSEI",3.23046798,NA
"291",2021,"NSEO",19.7577653608883,16.468945084974
"292",2021,"SEO",NA,NA
"293",2021,"SSEI",4.44472841,NA
"294",2021,"SSEO",11.0326999227114,7.874939554554
"295",2022,"CSEO",30.6180963359856,25.4921435515
"296",2022,"EYKT",37.7177389485497,34.365143355197
"297",2022,"NSEI",3.235230675,NA
"298",2022,"NSEO",12.1348245800433,10.8924422215
"299",2022,"SEO",NA,NA
"300",2022,"SSEI",4.38304017,NA
"301",2022,"SSEO",14.9974411183534,12.381015150233
