"","Year","Mgt.Area","tot.rem.mt","tot.hal.by"
"56",1988,"SSEI",141.941396012307,16.4405444079603
"57",1988,"SSEO",245.729747329583,12.3516790267533
"58",1989,"CSEO",166.741804159783,35.3759432446495
"59",1989,"EYKT",56.4135663588522,6.83468016031416
"60",1989,"NSEI",57.5995201219357,22.0623221160519
"61",1989,"NSEO",37.517822685918,8.02146177073392
"62",1989,"SEO",4.011478202062,2.0241408209564
"63",1989,"SSEI",89.1104476853512,26.8321278059885
"64",1989,"SSEO",153.688012860572,28.6368057050433
"65",1990,"CSEO",99.8155202620727,18.1485099135312
"66",1990,"EYKT",29.8671619491427,6.63199458306253
"67",1990,"NSEI",47.9254578176686,14.273266451474
"68",1990,"NSEO",34.7024655456738,6.90064083278946
"69",1990,"SEO",4.5990965718988,3.471601685644
"70",1990,"SSEI",77.0296739425943,16.6610516547402
"71",1990,"SSEO",141.075212512465,38.2665092675646
"72",1991,"CSEO",122.692668776602,27.5796487606804
"73",1991,"EYKT",200.280639977664,20.619954954574
"74",1991,"NSEI",60.2727308212294,14.3853490503091
"75",1991,"NSEO",36.915502534866,10.6059219847438
"76",1991,"SEO",2.8986079827308,2.8986079827308
"77",1991,"SSEI",69.5463167004467,11.0212543151818
"78",1991,"SSEO",113.177933873078,13.7248091218732
"79",1992,"CSEO",168.588375586983,50.0796824645507
"80",1992,"EYKT",74.9548837529299,24.2887848169575
"81",1992,"NSEI",84.5678977724261,23.630778611735
"82",1992,"NSEO",62.1193112282893,15.9643449970368
"83",1992,"SEO",9.4449289218084,9.2982433588884
"84",1992,"SSEI",83.9580119126581,19.8105458092791
"85",1992,"SSEO",168.039952515263,27.7626031820084
"86",1993,"CSEO",214.273982438068,77.2876056416649
"87",1993,"EYKT",120.556456252214,11.5054728360077
"88",1993,"NSEI",71.531839866873,20.6371366135605
"89",1993,"NSEO",81.0101341974507,38.0141115062033
"90",1993,"SEO",19.972400763394,16.6007829961264
"91",1993,"SSEI",75.2872743096956,17.9600751486961
"92",1993,"SSEO",109.334892751914,37.6125294987176
"93",1994,"CSEO",260.730655799078,110.114660577567
"94",1994,"EYKT",126.973815767254,14.6883228669569
"95",1994,"NSEI",58.4370219498006,23.5998131328233
"96",1994,"NSEO",72.4369828535625,29.2243895105556
"97",1994,"SEO",28.8118420103104,28.54141003753
"98",1994,"SSEI",57.8064338853869,14.4263896529737
"99",1994,"SSEO",126.070541031053,45.2179163957318
"100",1995,"CSEO",143.346801826764,34.9926724531973
"101",1995,"EYKT",78.2471206169867,11.0294581528
"102",1995,"NSEI",40.3570481805264,9.4671583414202
"103",1995,"NSEO",19.5975027605814,12.2052638193838
"104",1995,"SEO",1.642312042948,0.916223314548
"105",1995,"SSEI",31.7702462947134,9.82136638721343
"106",1995,"SSEO",37.8482636337096,6.6807184586
"107",1996,"CSEO",210.010968055145,28.4695557385529
"108",1996,"EYKT",124.64296588,14.1608682527454
"109",1996,"NSEI",23.4736157048327,7.59615773303999
"110",1996,"NSEO",15.4659065372974,9.91524184411191
"111",1996,"SEO",1.1325507274,0.5105563681
"112",1996,"SSEI",32.3620887540882,6.70246163098825
"113",1996,"SSEO",81.0628061497,8.6311599945
"114",1997,"CSEO",201.759136374036,45.9498145827
"115",1997,"EYKT",100.025981353388,22.7907928424
"116",1997,"NSEI",28.3091055077058,7.77361059932731
"117",1997,"NSEO",14.8515487522472,10.5341113039472
"118",1997,"SEO",5.7617224391,1.1962483711
"119",1997,"SSEI",37.3481101175749,8.96699288937486
"120",1997,"SSEO",65.7352062672,6.8558677012
"121",1998,"CSEO",177.046518008413,49.6995016562133
"122",1998,"EYKT",102.3520210484,35.2602813118
"123",1998,"NSEI",32.1972872183264,9.9355623652
"124",1998,"NSEO",16.6170603375969,12.4529045579969
"125",1998,"SSEI",45.0407791669242,7.2390933261649
"126",1998,"SSEO",70.8950964225,10.2037383809
"127",1999,"CSEO",161.16675841942,44.96638791806
"128",1999,"EYKT",111.49692025203,33.40106897183
"129",1999,"NSEI",34.7028415743865,13.8256335177754
"130",1999,"NSEO",21.31353049783,17.43858823813
"131",1999,"SSEI",40.4562409439,10.2504218637
"132",1999,"SSEO",81.15672967023,13.9747949229
"133",2000,"CSEO",125.188889563,40.1965606689
"134",2000,"EYKT",86.3215517096,24.6104870608
"135",2000,"NSEI",33.201803089461,10.4101807976
"136",2000,"NSEO",23.9739324625,17.1511632236
"137",2000,"SSEI",60.3989149609,13.7976544202
"138",2000,"SSEO",87.8193149614,14.3687378379
"139",2001,"CSEO",138.9991719288,55.7341273624
"140",2001,"EYKT",86.1648363646,33.9969832669
"141",2001,"NSEI",30.5633659336,12.0844404543
"142",2001,"NSEO",31.4487962931,19.5623977687
"143",2001,"SSEI",54.0224737461,13.0477658245
"144",2001,"SSEO",91.5298988846,23.9176011204
"145",2002,"CSEO",148.8625454455,56.0592742821
"146",2002,"EYKT",36.8275073362,34.9668947639
"147",2002,"NSEI",28.6662302945,12.5749980393
"148",2002,"NSEO",27.9242160212,22.4651288301
"149",2002,"SSEI",56.0086218868,12.4313279427
"150",2002,"SSEO",94.6865405562,23.0991705398
"151",2003,"CSEO",138.8752466049,56.6069978148
"152",2003,"EYKT",53.6684195357,47.1246807212
"153",2003,"NSEI",36.3277373383,13.8262169825
"154",2003,"NSEO",30.5898691973,22.3620142154
"155",2003,"SSEI",61.8076929265,13.3452573619
"156",2003,"SSEO",76.8088486219,27.0918738353
"157",2004,"CSEO",130.1408041674,47.1689511052
"158",2004,"EYKT",134.8295912128,45.7556508473
"159",2004,"NSEI",38.0106242768,16.5831324666
"160",2004,"NSEO",26.3565318709,19.4675203484
"161",2004,"SSEI",46.3091576525,14.3312350167
"162",2004,"SSEO",73.1570408909,32.715541622
"163",2005,"CSEO",91.2036951002,59.0186768781
"164",2005,"EYKT",97.2864912208,53.136889166
"165",2005,"NSEI",31.8998597968,19.0277285562
"166",2005,"NSEO",32.4000607052,26.4856508003
"167",2005,"SSEI",51.78500953,13.0741284753
"168",2005,"SSEO",67.740219216,47.4235012773
"169",2006,"CSEO",111.101314793603,67.03227227324
"170",2006,"EYKT",42.725373951979,39.155366641579
"171",2006,"NSEI",37.0306430818,24.326297095509
"172",2006,"NSEO",42.615877008466,34.568165476502
"173",2006,"SSEI",63.126731149653,21.038432562653
"174",2006,"SSEO",79.212596981563,54.172769023599
"175",2007,"CSEO",109.461607581948,66.415824729973
"176",2007,"EYKT",55.744275123239,54.387141146038
"177",2007,"NSEI",32.97837253314,19.980695110134
"178",2007,"NSEO",35.249483964722,25.675713057424
"179",2007,"SSEI",55.632455844285,16.973385608386
"180",2007,"SSEO",63.299123290797,43.052867655621
"181",2008,"CSEO",87.843708033702,48.610160619723
"182",2008,"EYKT",69.813181534365,46.725128485465
"183",2008,"NSEI",31.106270707576,14.028784062317
"184",2008,"NSEO",28.363811635725,20.860494104425
"185",2008,"SSEI",47.491143747871,12.542604501219
"186",2008,"SSEO",69.348034333319,26.081977155107
"187",2009,"CSEO",67.936417665422,41.081969482875
"188",2009,"EYKT",98.727557038011,52.815616040977
"189",2009,"NSEI",22.726767797438,9.882979082629
"190",2009,"NSEO",17.404684381426,12.9015102649
"191",2009,"SSEI",34.123735182244,10.464189622823
"192",2009,"SSEO",66.835102732987,27.082026078887
"193",2010,"CSEO",63.689500580166,32.537657821367
"194",2010,"EYKT",60.129464175864,57.018748491764
"195",2010,"NSEI",22.981747292473,10.677377194977
"196",2010,"NSEO",20.583971579135,14.961170149335
"197",2010,"SSEI",60.217695141894,12.299461119721
"198",2010,"SSEO",67.92809710118,23.321582318194
"199",2011,"CSEO",49.795571546389,24.863821294187
"200",2011,"EYKT",46.830560672911,44.242625607411
"201",2011,"NSEI",16.896955194437,5.036779977989
"202",2011,"NSEO",11.311969472219,6.51300627764
"203",2011,"SSEI",54.06728617015,6.486324616993
"204",2011,"SSEO",39.436855841292,7.343213778282
"205",2012,"CSEO",74.7208558266979,20.1795114996
"206",2012,"EYKT",73.1874132773,33.693254867
"207",2012,"NSEI",12.907313722155,5.8879474643
"208",2012,"NSEO",12.8870452798,7.1228779906
"209",2012,"SSEI",47.062135604331,5.750178074651
"210",2012,"SSEO",54.443234126593,9.957328743171
"211",2013,"CSEO",81.29898048372,26.227771232241
"212",2013,"EYKT",73.423584254754,33.559536807154
"213",2013,"NSEI",14.505364634339,5.326299308267
"214",2013,"NSEO",11.451409297761,6.993803467661
"215",2013,"SSEI",47.267193573633,5.442127234205
"216",2013,"SSEO",76.030536897466,10.084962256039
"217",2014,"CSEO",41.888720529206,23.054370997706
"218",2014,"EYKT",56.77652889166,19.608311599988
"219",2014,"NSEI",18.435785169426,5.120036694643
"220",2014,"NSEO",13.851455047613,8.991414689482
"221",2014,"SSEI",52.166056835941,8.015721598265
"222",2014,"SSEO",16.952946253319,7.647706159819
"223",2015,"CSEO",48.46893142699,25.18348054599
"224",2015,"EYKT",55.93724088209,19.169537164799
"225",2015,"NSEI",5.55284878,NA
"226",2015,"NSEO",16.910565343823,10.792534215946
"227",2015,"SSEI",29.10278799,NA
"228",2015,"SSEO",19.25669216999,7.467238710546
"229",2016,"CSEO",53.250924458899,28.468068888994
"230",2016,"EYKT",60.72812015033,22.209376553782
"231",2016,"NSEI",6.91860827,NA
"232",2016,"NSEO",15.377143839917,11.703471437993
"233",2016,"SSEI",36.71901768,NA
"234",2016,"SSEO",20.417393373175,7.553510077058
"235",2017,"CSEO",63.647316755525,33.309292338129
"236",2017,"EYKT",64.109597040976,26.359495265088
"237",2017,"NSEI",8.0829738,NA
"238",2017,"NSEO",16.55758945293,9.9273115631
"239",2017,"SSEI",36.83559031,NA
"240",2017,"SSEO",23.37761265797,12.868729406318
"241",2018,"CSEO",96.286939567737,25.206394960251
"242",2018,"EYKT",30.08870078143,25.616783234291
"243",2018,"NSEI",9.11988054,NA
"244",2018,"NSEO",17.418762363538,10.175785534278
"245",2018,"SSEI",40.43074465,NA
"246",2018,"SSEO",27.542066536918,10.384671576385
"247",2019,"CSEO",55.770777661195,29.416517278297
"248",2019,"EYKT",31.310868555182,25.041770502498
"249",2019,"NSEI",9.18474391,NA
"250",2019,"NSEO",18.421367221609,11.114500108976
"251",2019,"SSEI",63.42276816,NA
"252",2019,"SSEO",78.106525885824,11.193913875073
"253",2020,"CSEO",36.285513416303,29.664138228121
"254",2020,"EYKT",30.364525004915,25.349079496499
"255",2020,"NSEI",0.55111185,NA
"256",2020,"NSEO",17.520871822798,13.547323632998
"257",2020,"SSEI",2.52876425,NA
"258",2020,"SSEO",18.397890083594,14.228415416936
"259",2021,"CSEO",30.111632250675,25.440496251894
"260",2021,"EYKT",44.255830700927,39.451202212607
"261",2021,"NSEI",0.54158646,NA
"262",2021,"NSEO",19.439907921073,16.468945084974
"263",2021,"SSEI",2.65214073,NA
"264",2021,"SSEO",10.273293912655,7.874939554554
"265",2022,"CSEO",29.423613966001,25.4921435515
"266",2022,"EYKT",37.186298568406,34.365143355197
"267",2022,"NSEI",0.546349155,NA
"268",2022,"NSEO",11.816967140228,10.8924422215
"269",2022,"SSEI",2.59045249,NA
"270",2022,"SSEO",14.238035108297,12.381015150233
