"","Year","Mgt.Area","tot.rem.mt","tot.hal.by"
"42",1986,"SSEO",88.5457318843777,3.37282612064901
"43",1987,"CSEO",209.699425938461,10.100792891459
"44",1987,"EYKT",106.680734976983,1.42406594788411
"45",1987,"NSEI",63.2590317883755,2.85109901417505
"46",1987,"NSEO",106.384002721945,1.7881918838872
"47",1987,"SSEI",278.87675082022,12.5741626618259
"48",1987,"SSEO",302.874397823785,4.85035666566098
"49",1988,"CSEO",203.446441040817,10.1621638671197
"50",1988,"EYKT",104.488913212354,1.43921640695093
"51",1988,"NSEI",67.4759306644873,9.37981172040409
"52",1988,"NSEO",64.5854974875963,3.87042705780548
"53",1988,"SSEI",143.733983692307,16.4405444079603
"54",1988,"SSEO",246.489153339639,12.3516790267533
"55",1989,"CSEO",167.936286529767,35.3759432446495
"56",1989,"EYKT",56.9450067389958,6.83468016031416
"57",1989,"NSEI",60.2884016419357,22.0623221160519
"58",1989,"NSEO",37.8356801257333,8.02146177073392
"59",1989,"SSEI",90.9030353653512,26.8321278059885
"60",1989,"SSEO",154.447418870628,28.6368057050433
"61",1990,"CSEO",101.010002632057,18.1485099135312
"62",1990,"EYKT",30.3986023292863,6.63199458306253
"63",1990,"NSEI",50.6143393376686,14.273266451474
"64",1990,"NSEO",35.0203229854891,6.90064083278946
"65",1990,"SSEI",78.8222616225943,16.6610516547402
"66",1990,"SSEO",141.834618522521,38.2665092675646
"67",1991,"CSEO",123.887151146587,27.5796487606804
"68",1991,"EYKT",200.812080357808,20.619954954574
"69",1991,"NSEI",62.9616123412294,14.3853490503091
"70",1991,"NSEO",37.2333599746813,10.6059219847438
"71",1991,"SSEI",71.3389043804467,11.0212543151818
"72",1991,"SSEO",113.937339883135,13.7248091218732
"73",1992,"CSEO",169.782857956968,50.0796824645507
"74",1992,"EYKT",75.4863241330735,24.2887848169575
"75",1992,"NSEI",87.2567792924261,23.630778611735
"76",1992,"NSEO",62.4371686681046,15.9643449970368
"77",1992,"SSEI",85.7505995926581,19.8105458092791
"78",1992,"SSEO",168.79935852532,27.7626031820084
"79",1993,"CSEO",215.468464808053,77.2876056416649
"80",1993,"EYKT",121.087896632357,11.5054728360077
"81",1993,"NSEI",74.220721386873,20.6371366135605
"82",1993,"NSEO",81.327991637266,38.0141115062033
"83",1993,"SSEI",77.0798619896957,17.9600751486961
"84",1993,"SSEO",110.09429876197,37.6125294987176
"85",1994,"CSEO",261.925138169062,110.114660577567
"86",1994,"EYKT",127.505256147398,14.6883228669569
"87",1994,"NSEI",61.1259034698006,23.5998131328233
"88",1994,"NSEO",72.7548402933778,29.2243895105556
"89",1994,"SSEI",59.5990215653869,14.4263896529737
"90",1994,"SSEO",126.829947041109,45.2179163957318
"91",1995,"CSEO",144.541284196748,34.9926724531973
"92",1995,"EYKT",78.7785609971304,11.0294581528
"93",1995,"NSEI",43.0459297005264,9.4671583414202
"94",1995,"NSEO",19.9153602003967,12.2052638193838
"95",1995,"SSEI",33.5628339747134,9.82136638721343
"96",1995,"SSEO",38.6076696437661,6.6807184586
"97",1996,"CSEO",211.20545042513,28.4695557385529
"98",1996,"EYKT",125.174406260144,14.1608682527454
"99",1996,"NSEI",26.1624972248327,7.59615773303999
"100",1996,"NSEO",15.7837639771127,9.91524184411191
"101",1996,"SSEI",34.1546764340883,6.70246163098825
"102",1996,"SSEO",81.8222121597564,8.6311599945
"103",1997,"CSEO",202.953618744021,45.9498145827
"104",1997,"EYKT",100.557421733532,22.7907928424
"105",1997,"NSEI",30.9979870277058,7.77361059932731
"106",1997,"NSEO",15.1694061920625,10.5341113039472
"107",1997,"SSEI",39.1406977975749,8.96699288937486
"108",1997,"SSEO",66.4946122772564,6.8558677012
"109",1998,"CSEO",178.241000378398,49.6995016562133
"110",1998,"EYKT",102.883461428544,35.2602813118
"111",1998,"NSEI",34.8861687383264,9.9355623652
"112",1998,"NSEO",16.9349177774122,12.4529045579969
"113",1998,"SSEI",46.8333668469242,7.2390933261649
"114",1998,"SSEO",71.6545024325564,10.2037383809
"115",1999,"CSEO",162.361240789405,44.96638791806
"116",1999,"EYKT",112.028360632174,33.40106897183
"117",1999,"NSEI",37.3917230943865,13.8256335177754
"118",1999,"NSEO",21.6313879376453,17.43858823813
"119",1999,"SSEI",42.2488286239,10.2504218637
"120",1999,"SSEO",81.9161356802864,13.9747949229
"121",2000,"CSEO",126.383371932985,40.1965606689
"122",2000,"EYKT",86.8529920897437,24.6104870608
"123",2000,"NSEI",35.890684609461,10.4101807976
"124",2000,"NSEO",24.2917899023153,17.1511632236
"125",2000,"SSEI",62.1915026409,13.7976544202
"126",2000,"SSEO",88.5787209714564,14.3687378379
"127",2001,"CSEO",140.193654298785,55.7341273624
"128",2001,"EYKT",86.6962767447437,33.9969832669
"129",2001,"NSEI",33.2522474536,12.0844404543
"130",2001,"NSEO",31.7666537329153,19.5623977687
"131",2001,"SSEI",55.8150614261,13.0477658245
"132",2001,"SSEO",92.2893048946565,23.9176011204
"133",2002,"CSEO",150.057027815485,56.0592742821
"134",2002,"EYKT",37.3589477163437,34.9668947639
"135",2002,"NSEI",31.3551118145,12.5749980393
"136",2002,"NSEO",28.2420734610153,22.4651288301
"137",2002,"SSEI",57.8012095668,12.4313279427
"138",2002,"SSEO",95.4459465662564,23.0991705398
"139",2003,"CSEO",140.356945933104,56.6069978148
"140",2003,"EYKT",54.3276463891274,47.1246807212
"141",2003,"NSEI",38.8647569263,13.8262169825
"142",2003,"NSEO",30.9841564357505,22.3620142154
"143",2003,"SSEI",63.4990393185,13.3452573619
"144",2003,"SSEO",77.7508561418179,27.0918738353
"145",2004,"CSEO",131.573989729445,47.1689511052
"146",2004,"EYKT",135.467233675383,45.7556508473
"147",2004,"NSEI",41.9527749668,16.5831324666
"148",2004,"NSEO",26.7379093654357,19.4675203484
"149",2004,"SSEI",48.9372581125,14.3312350167
"150",2004,"SSEO",74.0682052217363,32.715541622
"151",2005,"CSEO",92.0591609528783,59.0186768781
"152",2005,"EYKT",97.6670988458026,53.136889166
"153",2005,"NSEI",34.3372710208,19.0277285562
"154",2005,"NSEO",32.6277042373396,26.4856508003
"155",2005,"SSEI",53.409950346,13.0741284753
"156",2005,"SSEO",68.2840915461796,47.4235012773
"157",2006,"CSEO",112.480381413318,67.03227227324
"158",2006,"EYKT",43.3389382096368,39.155366641579
"159",2006,"NSEI",40.4268528478,24.326297095509
"160",2006,"NSEO",42.9828531950489,34.568165476502
"161",2006,"SSEI",65.390870993653,21.038432562653
"162",2006,"SSEO",80.0893545676071,54.172769023599
"163",2007,"CSEO",110.799118585232,66.415824729973
"164",2007,"EYKT",56.3393507592575,54.387141146038
"165",2007,"NSEI",35.88361648314,19.980695110134
"166",2007,"NSEO",35.6054020041268,25.675713057424
"167",2007,"SSEI",57.569285144285,16.973385608386
"168",2007,"SSEO",64.14946141209,43.052867655621
"169",2008,"CSEO",89.1692355568985,48.610160619723
"170",2008,"EYKT",70.4029255678642,46.725128485465
"171",2008,"NSEI",33.831076555576,14.028784062317
"172",2008,"NSEO",28.7165408140831,20.860494104425
"173",2008,"SSEI",49.307680979871,12.542604501219
"174",2008,"SSEO",70.1907538182651,26.081977155107
"175",2009,"CSEO",69.0298135824128,41.081969482875
"176",2009,"EYKT",99.2140227710972,52.815616040977
"177",2009,"NSEI",25.374009755438,9.882979082629
"178",2009,"NSEO",17.6956422353152,12.9015102649
"179",2009,"SSEI",35.888563154244,10.464189622823
"180",2009,"SSEO",67.5302418590209,27.082026078887
"181",2010,"CSEO",64.7324499116283,32.537657821367
"182",2010,"EYKT",60.593485582216,57.018748491764
"183",2010,"NSEI",25.283081516473,10.677377194977
"184",2010,"NSEO",20.8615053566825,14.961170149335
"185",2010,"SSEI",61.751917957894,12.299461119721
"186",2010,"SSEO",68.5911642258183,23.321582318194
"187",2011,"CSEO",50.8808496220304,24.863821294187
"188",2011,"EYKT",47.3134146752584,44.242625607411
"189",2011,"NSEI",18.908717562437,5.036779977989
"190",2011,"NSEO",11.6007671299153,6.51300627764
"191",2011,"SSEI",55.40846108215,6.486324616993
"192",2011,"SSEO",40.126833955607,7.343213778282
"193",2012,"CSEO",75.6312137494532,20.1795114996
"194",2012,"EYKT",73.5924430815842,33.693254867
"195",2012,"NSEI",14.892404998155,5.8879474643
"196",2012,"NSEO",13.1292958528631,7.1228779906
"197",2012,"SSEI",48.385529788331,5.750178074651
"198",2012,"SSEO",55.0220047264904,9.957328743171
"199",2013,"CSEO",82.4934628537046,26.227771232241
"200",2013,"EYKT",73.9550246348977,33.559536807154
"201",2013,"NSEI",17.194246154339,5.326299308267
"202",2013,"NSEO",11.7692667375763,6.993803467661
"203",2013,"SSEI",49.059781253633,5.442127234205
"204",2013,"SSEO",76.7899429075224,10.084962256039
"205",2014,"CSEO",43.0832028991906,23.054370997706
"206",2014,"EYKT",57.3079692718037,19.608311599988
"207",2014,"NSEI",21.124666689426,5.120036694643
"208",2014,"NSEO",14.1693124874283,8.991414689482
"209",2014,"SSEI",53.958644515941,8.015721598265
"210",2014,"SSEO",17.7123522633754,7.647706159819
"211",2015,"CSEO",49.6634137969746,25.18348054599
"212",2015,"EYKT",56.4686812622337,19.169537164799
"213",2015,"NSEI",8.2417303,NA
"214",2015,"NSEO",17.2284227836383,10.792534215946
"215",2015,"SSEI",30.89537567,NA
"216",2015,"SSEO",20.0160981800464,7.467238710546
"217",2016,"CSEO",54.4454068288836,28.468068888994
"218",2016,"EYKT",61.2595605304737,22.209376553782
"219",2016,"NSEI",9.60748979,NA
"220",2016,"NSEO",15.6950012797323,11.703471437993
"221",2016,"SSEI",38.51160536,NA
"222",2016,"SSEO",21.1767993832314,7.553510077058
"223",2017,"CSEO",64.8417991255096,33.309292338129
"224",2017,"EYKT",64.6410374211197,26.359495265088
"225",2017,"NSEI",10.77185532,NA
"226",2017,"NSEO",16.8754468927453,9.9273115631
"227",2017,"SSEI",38.62817799,NA
"228",2017,"SSEO",24.1370186680264,12.868729406318
"229",2018,"CSEO",97.4814219377216,25.206394960251
"230",2018,"EYKT",30.6201411615737,25.616783234291
"231",2018,"NSEI",11.80876206,NA
"232",2018,"NSEO",17.7366198033533,10.175785534278
"233",2018,"SSEI",42.22333233,NA
"234",2018,"SSEO",28.3014725469744,10.384671576385
"235",2019,"CSEO",56.9652600311796,29.416517278297
"236",2019,"EYKT",31.8423089353257,25.041770502498
"237",2019,"NSEI",11.87362543,NA
"238",2019,"NSEO",18.7392246614243,11.114500108976
"239",2019,"SSEI",65.21535584,NA
"240",2019,"SSEO",78.8659318958805,11.193913875073
"241",2020,"CSEO",37.4799957862876,29.664138228121
"242",2020,"EYKT",30.8959653850587,25.349079496499
"243",2020,"NSEI",3.23999337,NA
"244",2020,"NSEO",17.8387292626133,13.547323632998
"245",2020,"SSEI",4.32135193,NA
"246",2020,"SSEO",19.1572960936504,14.228415416936
"247",2021,"CSEO",31.3061146206596,25.440496251894
"248",2021,"EYKT",44.7872710810707,39.451202212607
"249",2021,"NSEI",3.23046798,NA
"250",2021,"NSEO",19.7577653608883,16.468945084974
"251",2021,"SSEI",4.44472841,NA
"252",2021,"SSEO",11.0326999227114,7.874939554554
"253",2022,"CSEO",39.513308617228,36.718080154829
"254",2022,"EYKT",75.132572258701,68.564331147427
"255",2022,"NSEO",15.590412468604,14.818730052738
"256",2022,"SSEO",23.36629513388,20.616587376316
"257",2023,"CSEO",38.803172649128,35.329282738011
"258",2023,"EYKT",99.703329688914,89.703226728358
"259",2023,"NSEO",20.126136883915,15.514510940595
"260",2023,"SSEO",22.157207036009,19.685142942138
"261",2024,"CSEO",13.4549770696526,8.651594224
"262",2024,"EYKT",16.0047200804567,13.29261416009
"263",2024,"NSEI",3.235230675,NA
"264",2024,"NSEO",3.58870853751529,2.4717570588
"265",2024,"SSEI",4.38304017,NA
"266",2024,"SSEO",5.70152034891644,2.53477023519
