Filename,DIVE_NO,Frame,Time (HMS),Seconds,Period,Period time (HMS),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Comment,Year,Transect_No,Dive Type,Family,Genus,Species,Code,Number,Stage,Activity,Start.End,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,16364,16:38:37,59917,NA,NA,610,861,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,33123,16:47:56,60476,NA,NA,627,875,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,35944,16:49:30,60570,NA,NA,590,841,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,36281,16:49:41,60581,NA,NA,603,864,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,47172,16:55:44,60944,NA,NA,584,856,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,47546,16:55:57,60957,NA,NA,599,858,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,49337,16:56:57,61017,NA,NA,595,851,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,49832,16:57:13,61033,NA,NA,604,854,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,11,81389,17:14:45,62085,NA,NA,604,864,0,0,QC,EricaEbert,95,N/A,2022,8,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,529,8:24:33,30273,NA,NA,775.16,869.28,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,35579,8:44:01,31441,NA,NA,600,800,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Bad,bottom stir-up,BBS,BBS,1,AD,Passing,,,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,36261,8:44:24,31464,NA,NA,600,800,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,39676,8:46:18,31578,NA,NA,577.78,801.31,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,41314,8:47:12,31632,NA,NA,600,800,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,46766,8:50:14,31814,NA,NA,600,800,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,80340,9:08:53,32933,NA,NA,449.67,793.46,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,81263,9:09:24,32964,NA,NA,626.14,807.84,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_12_08-07-25.000.avi,12,88713,9:13:32,33212,NA,NA,576.47,728.1,0,0,QC,MadisonBargas,100,N/A,2022,7,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,365,10:33:42,38022,NA,NA,600,800,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,29220,10:49:44,38984,NA,NA,600,800,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,29684,10:49:59,38999,NA,NA,627.45,824.84,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,32378,10:51:29,39089,NA,NA,631.37,850.98,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,33074,10:51:52,39112,NA,NA,600,800,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,45446,10:58:45,39525,NA,NA,600,800,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,45801,10:58:57,39537,NA,NA,600,800,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,62073,11:07:59,40079,NA,NA,600,801.31,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,62526,11:08:14,40094,NA,NA,593.46,803.92,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13,76125,11:15:47,40547,NA,NA,614.38,798.69,0,0,QC,MadisonBargas,120,N/A,2022,6,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,800,12:22:59,44579,NA,NA,583.01,848.37,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,968,12:23:04,44584,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,1987,12:23:38,44618,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,2348,12:23:50,44630,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,2755,12:24:04,44644,NA,NA,800,850.98,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,3344,12:24:23,44663,NA,NA,615.69,797.39,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,5479,12:25:35,44735,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,7269,12:26:34,44794,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,7534,12:26:43,44803,NA,NA,699.35,562.09,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,16538,12:31:43,45103,NA,NA,605.23,803.92,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,21221,12:34:19,45259,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,22616,12:35:06,45306,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,27007,12:37:32,45452,NA,NA,375.16,682.35,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,29447,12:38:54,45534,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,45187,12:47:38,46058,NA,NA,513.73,636.6,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,45297,12:47:42,46062,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,46658,12:48:27,46107,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,74391,13:03:52,47032,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,75250,13:04:20,47060,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,86886,13:10:48,47448,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,87744,13:11:17,47477,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,93214,13:14:19,47659,NA,NA,597.39,801.31,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,93606,13:14:32,47672,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,98786,13:17:25,47845,NA,NA,600,800,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Bad,poor visibility,BPV,BPV,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,100849,13:18:34,47914,NA,NA,824.84,905.88,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_14_12-10-34.000.avi,14,104664,13:20:41,48041,NA,NA,563.4,762.09,0,0,QC,MadisonBargas,125,N/A,2022,5,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,15,330,14:21:21,51681,NA,NA,499.35,467.97,0,0,QC,MadisonBargas,130,N/A,2022,4,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,15,11292,14:27:26,52046,NA,NA,614.38,873.2,0,0,QC,MadisonBargas,130,N/A,2022,4,Line,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,15,11469,14:27:32,52052,NA,NA,550.33,715.03,0,0,QC,MadisonBargas,130,N/A,2022,4,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,15,86171,15:09:02,54542,NA,NA,649.67,769.93,0,0,QC,MadisonBargas,130,N/A,2022,4,Line,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,15,86579,15:09:16,54556,NA,NA,600,800,0,0,QC,MadisonBargas,130,N/A,2022,4,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_15_14-01-19.000.avi,15,92469,15:12:32,54752,NA,NA,600,800,0,0,QC,MadisonBargas,130,N/A,2022,4,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_16_16-15-41.000.avi,16,985,16:43:29,60209,NA,NA,600,800,0,0,QC,MadisonBargas,140,N/A,2022,3,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_16_16-15-41.000.avi,16,13308,16:50:20,60620,NA,NA,715.03,777.78,0,0,QC,MadisonBargas,140,N/A,2022,3,Line,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,,
SL_2022_CSEO_Dive_16_16-15-41.000.avi,16,13483,16:50:25,60625,NA,NA,454.9,861.44,0,0,QC,MadisonBargas,140,N/A,2022,3,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_16_16-15-41.000.avi,16,69235,17:21:24,62484,NA,NA,256.21,415.69,0,0,QC,MadisonBargas,140,N/A,2022,3,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,1011,8:16:17,29777,NA,NA,559.48,887.58,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,3478,8:17:39,29859,NA,NA,607.84,798.69,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,4272,8:18:05,29885,NA,NA,589.54,805.23,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,5717,8:18:54,29934,NA,NA,600,800,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,6186,8:19:09,29949,NA,NA,598.69,856.21,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,48712,8:42:47,31367,NA,NA,563.4,762.09,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,48979,8:42:56,31376,NA,NA,483.66,704.58,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,59250,8:48:38,31718,NA,NA,572.55,738.56,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,59437,8:48:44,31724,NA,NA,600,800,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,63825,8:51:11,31871,NA,NA,633.99,899.35,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,64436,8:51:31,31891,NA,NA,592.16,992.16,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_17b_07-57-18.000.avi,17,105034,9:14:04,33244,NA,NA,501.96,793.46,0,0,QC,MadisonBargas,130,N/A,2022,2,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_18_14-14-08.000.avi,18,1830,14:40:33,52833,NA,NA,569.93,660.13,0,0,QC,MadisonBargas,90,N/A,2022,15,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_18_14-14-08.000.avi,18,63740,15:14:57,54897,NA,NA,583.01,772.55,0,0,QC,MadisonBargas,90,N/A,2022,15,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_18_14-14-08.000.avi,18,64121,15:15:09,54909,NA,NA,590.85,792.16,0,0,QC,MadisonBargas,90,N/A,2022,15,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_18_14-14-08.000.avi,18,93003,15:31:12,55872,NA,NA,600,800,0,0,QC,MadisonBargas,90,N/A,2022,15,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,399,9:06:12,32772,NA,NA,600,800,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,3041,9:07:40,32860,NA,NA,286.27,1281.05,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,3835,9:08:07,32887,NA,NA,568.63,730.72,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,4625,9:08:33,32913,NA,NA,600,800,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,5221,9:08:53,32933,NA,NA,600,800,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,5961,9:09:18,32958,NA,NA,600,800,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Bad,repositioned,BRP,BRP,1,AD,Passing,,May be stuck on umbilical. Traveling upward.,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,7760,9:10:18,33018,NA,NA,507.19,972.55,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,7902,9:10:22,33022,NA,NA,269.28,532.03,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Bad,lost bottom visual,BLB,BLB,1,AD,Passing,,,
SL_2022_CSEO_Dive_19_08-52-51.000.avi,19,9708,9:11:23,33083,NA,NA,601.31,805.23,0,0,QC,MadisonBargas,65,N/A,2022,18,Line,Bad,lost bottom visual,BLB,BLB,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_20_12-21-57.000.avi,20,485,12:38:34,45514,NA,NA,600,800,0,0,QC,MadisonBargas,100,N/A,2022,21,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_20_12-21-57.000.avi,20,71276,13:17:54,47874,NA,NA,600,800,0,0,QC,MadisonBargas,100,N/A,2022,21,Line,Bad,repositioned,BRP,BRP,1,AD,Passing,,Seemed like a headshake here.,
SL_2022_CSEO_Dive_20_12-21-57.000.avi,20,71538,13:18:03,47883,NA,NA,541.18,884.97,0,0,QC,MadisonBargas,100,N/A,2022,21,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_20_12-21-57.000.avi,20,82918,13:24:22,48262,NA,NA,600,800,0,0,QC,MadisonBargas,100,N/A,2022,21,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,21,348,14:17:52,51472,NA,NA,589.54,796.08,0,0,QC,MadisonBargas,100,N/A,2022,22,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,21,59195,14:50:33,53433,NA,NA,590.85,797.39,0,0,QC,MadisonBargas,100,N/A,2022,22,Line,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,21,59390,14:50:40,53440,NA,NA,386.93,790.85,0,0,QC,MadisonBargas,100,N/A,2022,22,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_21_14-01-05.000.avi,21,88095,15:06:37,54397,NA,NA,367.32,656.21,0,0,QC,MadisonBargas,100,N/A,2022,22,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_22_15-14-56.000.avi,22,540,16:01:30,57690,NA,NA,466.67,729.41,0,0,QC,MadisonBargas,80,N/A,2022,23,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_22_15-14-56.000.avi,22,49435,16:28:40,59320,NA,NA,600,800,0,0,QC,MadisonBargas,80,N/A,2022,23,Line,Bad,resting on bottom,BRB,BRB,1,AD,Passing,,,
SL_2022_CSEO_Dive_22_15-14-56.000.avi,22,49644,16:28:47,59327,NA,NA,443.14,1086.27,0,0,QC,MadisonBargas,80,N/A,2022,23,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_22_15-14-56.000.avi,22,82684,16:47:08,60428,NA,NA,364.71,786.93,0,0,QC,MadisonBargas,80,N/A,2022,23,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,23,966,8:28:36,30516,NA,NA,600,800,0,0,QC,MadisonBargas,85,N/A,2022,26,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_23_08-12-26.000.avi,23,82335,9:13:48,33228,NA,NA,600,800,0,0,QC,MadisonBargas,85,N/A,2022,26,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_24_09-21-18.000.avi,24,279,10:16:53,37013,NA,NA,600,800,0,0,QC,MadisonBargas,120,N/A,2022,24,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_24_09-21-18.000.avi,24,82669,11:02:40,39760,NA,NA,545.1,831.37,0,0,QC,MadisonBargas,120,N/A,2022,24,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_25_11-15-17.000.avi,25,368,11:49:08,42548,NA,NA,600,800,0,0,QC,MadisonBargas,130,N/A,2022,25,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_25_11-15-17.000.avi,25,74446,12:30:18,45018,NA,NA,600,800,0,0,QC,MadisonBargas,130,N/A,2022,25,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_26_12-40-18.000.avi,26,673,13:35:33,48933,NA,NA,600,800,0,0,QC,MadisonBargas,115,N/A,2022,27,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_26_12-40-18.000.avi,26,71343,14:14:49,51289,NA,NA,600,800,0,0,QC,MadisonBargas,115,N/A,2022,27,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,27,880,15:18:47,55127,NA,NA,600,800,0,0,QC,MadisonBargas,85,N/A,2022,28,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,27,9895,15:23:48,55428,NA,NA,679.74,918.95,0,0,QC,MadisonBargas,85,N/A,2022,28,Line,Good,resting on bottom,GRB,GRB,1,AD,Passing,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,27,10189,15:23:58,55438,NA,NA,571.24,898.04,0,0,QC,MadisonBargas,85,N/A,2022,28,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_27_14-22-43.000.avi,27,68321,15:56:15,57375,NA,NA,533.33,750.33,0,0,QC,MadisonBargas,85,N/A,2022,28,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,421,16:50:55,60655,NA,NA,558.17,831.37,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,8221,16:55:15,60915,NA,NA,588.24,826.14,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,8433,16:55:22,60922,NA,NA,611.76,857.52,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,21095,17:02:24,61344,NA,NA,549.02,827.45,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,21615,17:02:42,61362,NA,NA,584.31,806.54,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,48161,17:17:26,62246,NA,NA,600,800,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Bad,lost bottom visual,BLB,BLB,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,48773,17:17:47,62267,NA,NA,569.93,789.54,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
