"","Full.Model.Code","Key_function","Formula","CvM_pvalue","P_a.hat","se.P_a.hat","Delta.AIC","Model","CoveredArea","Det.Prob","Nhat","Nhat.se","Nhat.cv","Nhat.lcl","Nhat.ucl","Dhat","Dhat.se","Dhat.cv","Dhat.lcl","Dhat.ucl","Unique.Mods"
"1","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.117090464561001,0.787165682099779,0.0496448841418094,0,"out.list.2[[1]]",0.206574143696571,0.787165682099779,209300.79664567,35101.4127037394,0.167707974677055,149438.018974724,293143.764733133,473.531214130474,79.4149608681887,0.167707974677055,338.095065553674,663.221187179034,"Hazard-rate ~1"
"2","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.370908923547653,0.870372694528486,0.0391269336944829,0,"out.list.2[[1]]",0.189190982437551,0.870372694528486,220105.265165581,36991.4576569464,0.168062575100684,156769.553840165,309028.931746559,497.975713044301,83.6910806718245,0.168062575100684,354.68224850716,699.160479064614,"Hazard-rate ~1"
"3","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.195110849420103,0.777066654499047,0.14890501839347,0,"out.list.2[[1]]",0.162837679788686,0.777066654499047,192119.647125719,55190.7187976401,0.287272642977136,109444.859641416,337247.075217987,434.659835126061,124.86587963267,0.287272642977136,247.612804618589,763.002432619881,"Hazard-rate ~Stage"
"4","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.326605262667434,0.567489615248267,0.215115387081761,0,"out.list.2[[1]]",0.214525685851549,0.567489615248267,373957.524632945,149506.14233826,0.399794448540663,174478.628096542,801497.76368153,846.057748038336,338.249190810542,0.399794448540663,394.748027367741,1813.34335674554,"Hazard-rate ~Stage"
"5","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.17638741177969,0.657918913527697,0.114572764847889,0,"out.list.2[[1]]",0.213927661227554,0.657918913527697,279494.303835928,67661.0737078184,0.242083909329106,173898.44353115,449210.839904597,632.340053927438,153.079352280132,0.242083909329106,393.435392604411,1016.31411743121,"Hazard-rate ~Stage"
"6","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.0622881409490456,0.800671891116354,0.0615637759924712,0,"out.list.2[[1]]",0.219735096717,0.800671891116354,165810.562842219,38018.1719255307,0.22928679134699,104790.398533146,262363.185319473,375.13702000502,86.0139636324224,0.22928679134699,237.082349622503,593.581867238627,"Hazard-rate ~Stage"
"7","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.538079098652866,0.75961147639858,0.0626861317579713,0,"out.list.2[[1]]",0.190273642273372,0.75961147639858,235473.937157291,43395.1222925588,0.184288430458323,162936.474631884,340304.251737539,532.746464156767,98.1790097116716,0.184288430458323,368.634557990688,769.919121578142,"Uniform with simple polynomial adjustment term of order 2 NA"
"8","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.218190721224871,0.612293101411603,0.229431127677804,0,"out.list.2[[1]]",0.168135551343853,0.612293101411603,369234.099275121,151208.976025857,0.409520616656777,169190.099249658,805802.589348539,835.371265328329,342.101755714609,0.409520616656777,382.783029976601,1823.08278133154,"Hazard-rate ~Stage"
"9","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.558740699947447,0.883892408588253,0.104166736344026,0,"out.list.2[[1]]",0.186573788489411,0.883892408588253,219778.946650689,42204.5011539822,0.192031592639585,150304.055415908,321367.146463396,497.237435861288,95.4852967284665,0.192031592639585,340.054424017892,727.074991998634,"Hazard-rate ~Stage"
"10","\texttt{out.list.2[[1]]}","Half-normal","~1",0.532334770345489,0.684951479169067,0.073993733366528,0,"out.list.2[[1]]",0.21419069629933,0.684951479169067,228968.348191255,52261.6286929798,0.228248267089415,145494.254227949,360333.847900923,518.027937084288,118.238978943393,0.228248267089415,329.172520877712,815.234950002089,"Half-normal ~1"
"11","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.78341154768264,0.846656224840503,0.0372637659947168,0,"out.list.2[[1]]",0.196651826349107,0.846656224840503,244233.372670914,40938.002421376,0.167618380623752,174093.072462379,342632.475161238,552.564191563154,92.6199149804887,0.167618380623752,393.875729552894,775.186595387416,"Hazard-rate ~Stage"
"12","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.0418557490345625,0.76140674342103,0.0352535791717216,0,"out.list.2[[1]]",0.213583948237356,0.76140674342103,222869.578868537,41406.5540724642,0.18578827259726,153202.920505961,324216.072520016,504.229816444653,93.6799865892854,0.18578827259726,346.612942321178,733.520526063385,"Hazard-rate ~1"
"13","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.044602401526379,0.567705401412786,0.266441456137548,0,"out.list.2[[1]]",0.18878119327752,0.567705401412786,321688.191235741,163320.107350432,0.507696930754747,124382.158342872,831978.587276648,727.801337637424,369.502505317719,0.507696930754747,281.407598060796,1882.30449610101,"Hazard-rate ~Stage"
"14","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.652809640802975,0.757427653676007,0.0431101787209103,0,"out.list.2[[1]]",0.212109650247315,0.757427653676007,200836.916287968,37284.1161663173,0.185643739484915,138223.331786324,291813.736673734,454.38216354744,84.3532039961929,0.185643739484915,312.722470104805,660.212073922475,"Hazard-rate ~1"
"15","\texttt{out.list.2[[1]]}","Hazard-rate","~Stage",0.00224148016560088,0.901278546398734,0.0420448836726216,0,"out.list.2[[1]]",0.196403956365621,0.901278546398734,234715.00672863,32911.2825240089,0.140218058413538,176885.777315177,311450.333767982,531.02942698785,74.4599152126898,0.140218058413538,400.194066323929,704.638764180955,"Hazard-rate ~Stage"
