"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv_mix",3,0.0516547584029345,182386.346883141,3171.73897422224,0.0173902215183599,72954.5387532562,0.0434755537958997,0.0491888741926068,112557.334708981,1863.95517030773,0.0165600507077306,45022.9338835925,0.0414001267693264,0.047883482773041,112329.777958803,1810.82053540751,0.0161205743331179,44931.9111835212,0.0403014358327947,138077.423037601,0.757060083702816,0.487171932881815,0.117403085690346,22,1.25923222815618e-05,94194.1889223767,0.836855182880061,1.3304272814979,0.862904390029838,18,8.70561504317448e-05,64318.4864394623,0.572586251021089,1.22476949935594,0.199156503332687,15,3.13054504082538e-05,1.70692972448433,0.259180858731503,15,0.693140477529391,0.184825845641822,11,0.757060083702816,2.2341433232877,1.88912875954571,18,1.2950936958596,0.711879335588461,15,0.836855182880061,2.56988143321091,1.0119156678391,14,1.34764952669681,0.166943153586289,15,0.572586251021089
"2",2,"Harv_mix",3,0.050234155448109,116648.619016632,1972.75651489992,0.0169119577370961,46659.447606653,0.0422798943427403,0.0506292910037727,147875.486128032,2520.5354535594,0.0170449850719483,59150.1944512129,0.0426124626798706,0.0497809716507704,138482.335512526,2320.87915523191,0.0167593877344882,55392.9342050105,0.0418984693362204,80675.3078145455,0.691609626368936,0.756653276993233,0.130377736240805,16,1.47014067647979e-05,71465.1141999173,0.483278980655671,1.44946470401919,0.183774805310438,8,5.83865251461975e-05,101932.301148318,0.736067172546332,1.70258395847002,0.856349210345379,15,2.74612531485036e-05,1.45709066134958,0.303206614047316,16,0.939537640181455,0.174789929569547,16,0.691609626368936,2.6620246016368,0.551005862453233,8,1.91117638912524,0.303346879485051,8,0.483278980655671,2.93068649634135,1.41829045960329,13,1.81179030863384,0.807169168996361,16,0.736067172546332
"3",3,"Harv_mix",3,0.0503343081923726,138872.385770082,2353.28637310404,0.0169456754131102,55548.954308033,0.0423641885327755,0.0518549297444222,144210.27826611,2517.56704228775,0.0174576117081066,57684.1113064438,0.0436440292702666,0.0494710526445648,194713.965593837,3242.97075839127,0.0166550496185566,77885.5862375349,0.0416376240463914,86510.6892674238,0.622950983290884,1.10763083093388,0.253466161112478,7,8.49350550584495e-05,103236.791566527,0.715876793303357,1.13280837348785,0.526828019143032,15,2.30338229285553e-05,131942.444974104,0.677621887940637,1.26258907033292,0.533179877472841,24,2.31992196291685e-05,1.83002848276255,0.717153139723573,10,1.46067104471486,0.341420542824379,5,0.622950983290884,2.70913893667967,0.886236141622708,21,1.23707289932151,0.697296181559887,15,0.715876793303357,2.07337285203008,1.00517064043198,28,1.40166881607304,0.415064921110948,23,0.677621887940637
"4",4,"Harv_mix",3,0.0496632354534807,169244.014169089,2829.71766831019,0.0167197503687371,67697.6056676358,0.0417993759218429,0.0477374932233571,165103.671397083,2653.45129228183,0.0160714251223411,66041.468558833,0.0401785628058528,0.0481811636715363,170228.788815439,2761.24583311624,0.0162207923367767,68091.5155261755,0.0405519808419417,68920.1343873268,0.407223467994972,1.779529862158,0.131889789863566,5,3.07274198019877e-05,104562.534884346,0.633314413904631,1.11037919090378,0.317742815370624,17,8.95420239889063e-05,121613.752951945,0.714413547780086,0.8013513083653,0.286909779007553,26,1.65094122174196e-05,4.12087065536181,0.218261406068407,9,1.88794557350681,0.0469469714005828,13,0.407223467994972,2.11087576421407,0.774648159716147,21,1.4601859600714,0.612043959763047,17,0.633314413904631,1.69717931946539,0.859856782991151,3,0.739579580409752,0.409219723344609,23,0.714413547780086
"5",5,"Harv_mix",3,0.0519122151507604,110688.772914,1934.49634501546,0.01747689755779,44275.5091655999,0.0436922438944751,0.0493942251180863,177124.58409369,2945.43741836961,0.0166291846693152,70849.833637476,0.0415729616732879,0.0504386187852354,139091.394003481,2361.88215309466,0.0169807928809424,55636.5576013923,0.0424519822023561,69729.2099306947,0.629957384972288,1.02293585654903,0.206351830623171,4,6.47004952072166e-05,128967.875541104,0.728119567371217,1.36818377211966,0.724320943611302,20,5.78535197349265e-05,91479.1834475902,0.657691182858524,0.580238017454207,0.0393086108974653,23,5.31579636014067e-05,1.78849347434179,1.11176794557812,7,1.13483230995658,0.180885613334436,7,0.629957384972288,2.19331259625948,1.08403187618103,21,1.53052537485011,0.923278055005352,21,0.728119567371217,0.978577372533084,0.342327306599647,12,0.881300308411411,0.027255064069544,25,0.657691182858524
"6",6,"Harv_mix",3,0.0480851897007534,141748.083732091,2294.6862307611,0.0161884814972042,56699.2334928364,0.0404712037430105,0.0507543019542675,123624.711530283,2112.38429429484,0.0170870715744998,49449.8846121132,0.0427176789362496,0.0512866307881149,111699.955514632,1928.64346133428,0.0172662867451334,44679.9822058529,0.0431657168628334,67705.2301041666,0.477644764723113,1.34003985454209,0.117707785765464,4,8.12586174206808e-05,76690.8031010391,0.620351725409308,1.12308706818032,0.166738211353896,8,9.81997821107507e-05,58080.8100748257,0.519971649113302,1.20329591212798,0.136618052003039,9,7.18573596980423e-05,2.05541702501413,0.025636414090893,11,1.55120874125568,0.210507773304624,4,0.477644764723113,2.50795127752043,0.321950820101874,13,1.33553848382099,0.275487725628423,7,0.620351725409308,2.79242009427697,0.383426445590851,8,1.63970586649435,0.32182066040835,9,0.519971649113302
"7",7,"Harv_mix",3,0.0500727024113972,195820.612856187,3301.066062567,0.0168576025496935,78328.2451424748,0.0421440063742337,0.0524602344510091,142401.91471763,2515.01648174366,0.017661395120499,56960.7658870518,0.0441534878012475,0.0490225712100151,136764.333024621,2257.1671308208,0.01650406272529,54705.7332098484,0.0412601568132251,137749.386200963,0.703446813855737,0.972752607354454,0.256845971082388,7,8.24414377333596e-05,128568.143066271,0.902854033397026,0.882592620718581,0.569160645217074,24,7.65321811195463e-05,90109.579572495,0.658867539362569,0.676361029312337,0.104499866466323,25,9.43201302387752e-05,2.11395873773121,0.81820749862458,18,1.10359122081383,0.248336485412824,13,0.703446813855737,1.80895443468506,0.577092827941651,25,1.07716497756753,0.530698311395623,24,0.902854033397026,1.43809617704671,0.109869448618876,24,0.895123611587145,0.192604279326385,25,0.658867539362569
"8",8,"Harv_mix",3,0.0511629862535337,149451.249069534,2574.2469911959,0.0172246602636168,59780.4996278137,0.043061650659042,0.0507060590198505,151134.210824966,2579.98641810175,0.0170708299862677,60453.6843299866,0.0426770749656693,0.0509536695527272,172754.733683541,2963.46772783602,0.0171541911740874,69101.8934734166,0.0428854779352184,69756.3847524995,0.466750095344097,1.21812347682829,0.0353093442945858,5,5.81612705928274e-05,96239.4803789134,0.636781572177404,0.892742003362798,0.205263228627572,14,4.16780836204998e-05,131718.303355426,0.762458431944983,0.944513501469015,0.343389283514253,15,3.40349612268619e-05,1.85936462520727,0.422610538753322,8,1.28235208005285,0.0815071496714966,2,0.466750095344097,1.69925541467849,0.343083353162471,17,0.833339790059598,0.413230725970629,9,0.636781572177404,1.90773578959233,0.663136358299026,30,1.02793730816169,0.24288292449262,16,0.762458431944983
"9",9,"Harv_mix",3,0.0488521969756822,145029.342710041,2385.2546860872,0.0164467041049485,58011.7370840162,0.0411167602623712,0.0509837107438012,102344.414009713,1756.67072865551,0.0171643049174017,40937.7656038851,0.0429107622935043,0.0508352859378393,197823.113342747,3385.61120006501,0.0171143358470914,79129.2453370988,0.0427858396177286,96008.4834651392,0.66199350883835,0.729758809772175,0.10063674815558,1,6.94266858976334e-05,65356.2374741988,0.638591154256806,1.20389358195606,0.327231555188767,12,6.18382302974351e-05,118343.499325027,0.59822887894796,1.00182134175186,0.134460130381025,8,7.85822297842242e-05,1.78623057011758,0.205725003665537,2,0.685053046616475,0.119235494874963,2,0.66199350883835,2.75075496088853,0.423566695445638,12,1.34616292809276,0.452754557217872,12,0.638591154256806,1.94091852392404,0.254890280953478,6,1.09501058436345,0.0897170652768921,1,0.59822887894796
"10",10,"Harv_mix",3,0.0492994049958242,109645.439777523,1819.81412259413,0.016597262287302,43858.1759110093,0.041493155718255,0.0489549792143852,166363.751958124,2741.89207521804,0.0164813070332064,66545.5007832497,0.041203267583016,0.0492145387424751,131346.780643798,2176.24422232596,0.0165686909999549,52538.7122575194,0.0414217274998873,59433.4738800731,0.542051488877849,0.99469971711604,0,0,9.80178514774889e-05,82651.7493193152,0.496813448521644,1.45215945058607,0.175500219208335,24,6.34384867805056e-05,59484.0954048763,0.452878213788827,1.43339978256764,0,0,7.09620599960908e-05,1.69221499779234,0.907478680105472,18,1.18843685184117,0,0,0.542051488877849,3.02235573657146,0.770336232749675,12,1.58859059699269,0.25685547802184,21,0.496813448521644,2.15266133132301,0.427267084664777,4,1.45666546032136,0.0406005493247742,1,0.452878213788827
