"","model","iter","harv_hist","Hmax","runtime","iterations","param_not_conv","div_trans","over_max_treedepth","r_e_1","K_e_1","Bterm_e_1","q_e_1","rbias_1","r_wi_bnds_1","Kbias_1","K_wi_bnds_1","SSbias_1","SS_wi_bnds_1","qbias_1","q_wi_bnds_1","MSYbias_1","MSYS_wi_bnds_1","Bmsybias_1","Bmsy_wi_bnds_1","Fmsybias_1","Fmsy_wi_bnds_1","r_e_2","K_e_2","Bterm_e_2","q_e_2","rbias_2","r_wi_bnds_2","Kbias_2","K_wi_bnds_2","SSbias_2","SS_wi_bnds_2","qbias_2","q_wi_bnds_2","MSYbias_2","MSYS_wi_bnds_2","Bmsybias_2","Bmsy_wi_bnds_2","Fmsybias_2","Fmsy_wi_bnds_2","r_e_3","K_e_3","Bterm_e_3","q_e_3","rbias_3","r_wi_bnds_3","Kbias_3","K_wi_bnds_3","SSbias_3","SS_wi_bnds_3","qbias_3","q_wi_bnds_3","MSYbias_3","MSYS_wi_bnds_3","Bmsybias_3","Bmsy_wi_bnds_3","Fmsybias_3","Fmsy_wi_bnds_3"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","ko",9,"Harv1",8,1.16246232807636,7000,0,6,0,0.0688475522650443,168423.557417678,28908.8694876906,3.44877922351133e-05,0.422819389024319,"FALSE",-0.0613783662729968,"TRUE",0.133464721217982,"TRUE",0.033239218456555,"FALSE",0.34280335677464,"FALSE",-0.0613783662729968,"TRUE",0.422819389024319,"FALSE",0.0744667511426475,144347.985843773,22569.5760257316,8.45084061906045e-05,0.493462875274586,"FALSE",-0.270255285784669,"FALSE",0.168434827522367,"TRUE",0.189596316024719,"FALSE",0.0939367137962702,"TRUE",-0.270255285784669,"FALSE",0.493462875274586,"FALSE",0.075170620701167,93242.6747658798,13311.7601996668,6.50970150982331e-05,0.512249276146343,"FALSE",-0.142909244921096,"TRUE",-0.0600629589151134,"TRUE",0.245865817649741,"FALSE",0.299273480217019,"FALSE",-0.142909244921096,"TRUE",0.512249276146343,"FALSE"
"10","ko",10,"Harv1",8,1.84611605306466,7000,0,9,0,0.0739410535257824,173287.603323722,32357.5776318764,2.18151019637446e-05,0.469436136922638,"FALSE",-0.127330597292927,"TRUE",0.0812052898771141,"TRUE",0.0527397267925473,"FALSE",0.28891943206687,"FALSE",-0.127330597292927,"TRUE",0.469436136922638,"FALSE",0.0707302115406738,151535.031514184,13819.065936554,8.27799550181524e-05,0.443040810220712,"FALSE",-0.213332977752217,"FALSE",-0.0729093866512236,"TRUE",0.460209507907725,"FALSE",0.138667929818972,"TRUE",-0.213332977752217,"FALSE",0.443040810220712,"FALSE",0.079652234668242,94524.6727069014,15490.4126050793,0.000109372899630132,0.580426982657368,"FALSE",-0.255502790426794,"FALSE",0.0626322807933242,"TRUE",0.2731196597442,"FALSE",0.179872976331426,"FALSE",-0.255502790426794,"FALSE",0.580426982657368,"FALSE"
"11","ko",11,"Harv1",8,0.365643592807982,2000,0,2,0,0.0737591583529405,145287.17073474,17675.8584822033,5.69605386483134e-05,0.4078826812121,"FALSE",-0.129998375129381,"TRUE",-0.0875922271231607,"TRUE",0.23354125435269,"FALSE",0.226341614483662,"FALSE",-0.129998375129381,"TRUE",0.4078826812121,"FALSE",0.0683395070700896,116061.728439149,11226.7971463343,8.80803297034174e-05,0.396006507377268,"FALSE",-0.20319155783484,"FALSE",-0.0820453879728217,"TRUE",0.380831371558593,"FALSE",0.115322905871059,"TRUE",-0.20319155783484,"FALSE",0.396006507377268,"FALSE",0.0741838719248619,130209.006179625,17064.3916829509,7.08030011347029e-05,0.463599927755467,"FALSE",-0.300036804108216,"FALSE",0.10432896170546,"TRUE",0.27324290501196,"FALSE",0.0268314527561237,"TRUE",-0.300036804108216,"FALSE",0.463599927755467,"FALSE"
"12","ko",12,"Harv1",8,0.736451400518417,2000,0,44,997,0.0777378406053593,132364.047231029,10705.6295000458,0.000129329911863521,0.524904538829104,"FALSE",-0.139159861221458,"TRUE",-0.272306998057555,"FALSE",0.553796867604685,"FALSE",0.312020874625554,"FALSE",-0.139159861221458,"TRUE",0.524904538829103,"FALSE",0.0854810628580281,68837.3282507799,11610.2956934436,3.96708073496546e-05,0.754015341228845,"FALSE",-0.336426925657178,"FALSE",0.148405116951882,"TRUE",0.363573942013043,"FALSE",0.162346328013062,"TRUE",-0.336426925657178,"FALSE",0.754015341228845,"FALSE",0.0684654045600369,88241.5582140471,14415.1952174689,3.73452369425549e-05,0.364947963767461,"FALSE",-0.124387143048068,"TRUE",0.127371297386404,"TRUE",0.0226601979581823,"FALSE",0.196742574515121,"TRUE",-0.124387143048067,"TRUE",0.36494796376746,"FALSE"
