"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv2",3,0.0507765610047005,125363.282649778,2143.03082933638,0.017094565362677,50145.3130599111,0.0427364134066926,0.0495226163384163,195140.436734073,3253.46120919496,0.0166724091820529,78056.1746936291,0.0416810229551322,0.0479455041493956,185573.00278917,2995.41820070157,0.0161414546064369,74229.2011156678,0.0403536365160923,62827.8095475832,0.50116595720537,1.24419203318618,0,0,4.96232404559851e-05,76403.2757375417,0.391529695311997,1.92077223056768,0,0,8.68257220229134e-05,103974.123592373,0.560286906121244,0.89366000997558,0.00439395452846646,6,9.5923555563204e-05,2.23507951117588,0.144256804632596,9,1.4677085052117,0,0,0.50116595720537,2.48066996922836,0.0382588869014022,2,1.89862518987958,0,0,0.391529695311997,1.29985219399406,0.520599801719362,1,1.10027017008169,0.0629063714596661,6,0.560286906121244
"2",2,"Harv2",3,0.0514088548527793,112346.226372756,1944.42501130206,0.0173074350076575,44938.4905491024,0.0432685875191439,0.0500478051008507,119480.472197756,2013.15282845768,0.0168492205581984,47792.1888791025,0.042123051395496,0.0500243514485344,144762.084889226,2437.98526028214,0.0168413245923318,57904.8339556903,0.0421033114808296,66509.3985570591,0.592003850101614,0.956220748265923,0.158090214622087,10,6.49611743865535e-05,60328.9032343806,0.504926889931672,1.35149090878277,0,0,1.41326097259298e-05,68711.0379071887,0.474648026517216,1.44340320436377,0.159756508937104,1,2.772521013394e-05,1.49300729013107,0.635899742427324,19,1.03348483107975,0.126496425403996,9,0.592003850101614,1.93935404315826,0.149389445608101,11,1.63337941849695,0,0,0.504926889931672,2.90524316780853,0.627124514455236,1,1.69310200261393,0.194271854084705,1,0.474648026517216
"3",3,"Harv2",3,0.0490617775631242,117420.005565509,1939.45700010245,0.0165172620352196,46968.0022262037,0.0412931550880489,0.0510384289282372,126741.962740198,2177.77247926148,0.017182726479671,50696.7850960791,0.0429568161991776,0.0515742157996084,191486.243112013,3324.79590643265,0.0173631058419573,76594.4972448051,0.0434077646048933,74745.226949095,0.636562965476903,0.788823487341138,0.130761937657604,21,9.80498959543184e-05,64606.8078073857,0.509750728255803,1.31014664157582,0,0,8.05778211820871e-05,118482.576833114,0.618752422667806,0.752746692916503,0,0,5.11720709246583e-05,1.78167993065954,0.155176821312658,21,0.879283436225467,0.0323036709691839,22,0.636562965476903,2.12882338286202,0.00467821254320925,20,1.85211212041808,0,0,0.509750728255803,1.31479213152451,0,0,0.826789503127013,0,0,0.618752422667806
"4",4,"Harv2",3,0.0517799631394171,166165.42453412,2896.65770361642,0.0174323732613919,66466.1698136479,0.0435809331534797,0.0513382877670262,164848.527894355,2849.1888277886,0.0172836777142137,65939.4111577421,0.0432091942855341,0.0512215624905311,170841.011824086,2946.04744495144,0.0172443806876124,68336.4047296345,0.043110951719031,84055.918584701,0.505856852112103,0.999642569433559,0,0,5.17583565111272e-05,95589.2380329286,0.579861035181266,1.18484404983513,0.128826714362938,9,7.80088540469296e-05,80340.8004637086,0.470266475279571,1.58839475875681,0.118250947002361,9,2.4858788009733e-05,1.99810464649291,0.228405579034387,15,1.1736984800409,0,0,0.505856852112103,2.16358797633746,0.0897321529393828,8,1.34758889987258,0.16111986144773,9,0.579861035181266,2.91269126065255,0.343600096803086,7,1.67858386133897,0.0875230237954393,8,0.470266475279571
"5",5,"Harv2",3,0.0497508346484464,178714.840020984,2993.33805716409,0.0167492417351162,71485.9360083938,0.0418731043377906,0.0510707025229041,142609.631060623,2451.97178172483,0.0171935917896212,57043.8524242491,0.042983979474053,0.0495202756646703,152359.315520152,2540.07678929752,0.0166716211649136,60943.726208061,0.041679052912284,116686.278269827,0.652918796537133,1.0963245785793,0.211236978872529,9,2.56892834883183e-05,113837.851013331,0.798247987647759,0.936702966186564,0.376109503998882,11,8.20739320991561e-05,75485.7116813471,0.4954453321324,1.01838615714875,0,0,3.24527535797097e-05,2.29266933911359,0.220267209301382,9,1.18464646384397,0.249064300162277,8,0.652918796537133,1.75257976302934,0.721345984261945,11,1.03452821511269,0.293689877961553,12,0.798247987647759,1.76190649412084,0,0,1.07118160520686,0.0469490367264684,4,0.4954453321324
"6",6,"Harv2",3,0.0490334122873471,137772.007589228,2274.30069317888,0.0165077125097848,55108.8030356914,0.041269281274462,0.0513194764506167,106163.458991796,1834.22267011921,0.0172773446488867,42465.3835967183,0.0431933616222168,0.0497617992064911,167591.452482156,2807.64839004699,0.0167529330909399,67036.5809928626,0.0418823327273496,80946.7511753021,0.587541348868541,1.35224362649352,0,0,8.65655109938234e-05,51590.2141697404,0.485950765542852,1.19224743740968,0,0,1.88895210344344e-05,87490.0255568645,0.522043482892897,1.41043845722345,0.000973186852344035,6,8.60625114128925e-05,2.55202431666846,0,0,1.42184270463621,0.00541098397167906,1,0.587541348868541,1.55282906000762,0.0660116655596675,11,1.18578963056678,0.091838348225652,1,0.485950765542852,2.32964669797365,0.0750010446761426,1,1.6394229258546,0,0,0.522043482892897
"7",7,"Harv2",3,0.0493667071505576,192863.757326268,3205.38029496502,0.0166199204008168,77145.5029305071,0.0415498010020421,0.0502619892363172,100543.397455476,1701.32783981638,0.0169213283305826,40217.3589821905,0.0423033208264565,0.0513128707377069,135671.177064069,2343.73596646755,0.0172751207528829,54268.4708256274,0.0431878018822073,108798.563584534,0.56412135225842,0.875060608017152,0.0244773376843791,17,1.18763010110706e-05,56362.6416196478,0.560580237450271,0.913280790857713,0.03200058820549,1,8.62929201452062e-05,83576.43480633,0.616022036625085,0.623318551197556,0,0,3.76543247676455e-05,1.18138598780228,0.339922858571968,24,0.922577144521096,0.102028489442445,2,0.56412135225842,1.44483286934358,0.138491313454283,6,1.26660886943071,0.110478260160036,1,0.560580237450271,1.36918457638599,0.367915799566888,10,0.566996659337281,0.039523734316216,10,0.616022036625085
"8",8,"Harv2",3,0.050856637399282,100743.792299181,1724.88726617051,0.0171215240840653,40297.5169196725,0.0428038102101633,0.0469769686274823,142249.060305767,2249.72365316043,0.0158153849897118,56899.6241223067,0.0395384624742795,0.0509743906629981,128937.428980134,2212.71677647859,0.0171611671954426,51574.9715920538,0.0429029179886065,72136.1326287658,0.716035509310008,0.592898623524749,0.140571977174754,10,9.45775070530362e-05,78286.8226121133,0.550350367474023,0.993808603304567,0.02930038367036,3,3.08030303730629e-05,73482.1095560925,0.569905186859388,0.984235390598228,0.0473050695139547,1,4.83241751743481e-05,1.27388930266863,0.525031238219827,9,0.678628464297558,0.121993010913271,10,0.716035509310008,2.08579685367801,0.369039738182968,7,1.14965963148715,0.0238955482468412,3,0.550350367474023,1.51576261586988,0.239985472708538,5,1.09593420249524,0.0989599888010459,5,0.569905186859388
"9",9,"Harv2",3,0.0521267781829224,106340.123014525,1866.17695037331,0.0175491328904934,42536.0492058098,0.0438728322262335,0.0511883710638047,186077.842884697,3206.71786880528,0.0172332063780013,74431.1371538788,0.0430830159450032,0.0518264491791965,159143.358678557,2776.73704125015,0.0174480233690348,63657.3434714228,0.043620058422587,60841.478339204,0.57214037951502,0.960262869975456,0.0693409184779609,10,2.45586788910441e-05,106008.599291589,0.569700280528707,1.034893883336,0.0192147534176599,1,9.06867941492237e-05,80087.7516161974,0.503242813782517,1.2009116409257,0.107592967066146,17,7.55687969783321e-05,1.68358432463248,0.585587255747151,7,1.19481519132677,0.0766719219986551,8,0.57214037951502,1.94712596000974,0,0,1.22544766834877,0,0,0.569700280528707,2.24346673136752,0.559108580080631,6,1.38641041464883,0.165604840539569,8,0.503242813782517
"10",10,"Harv2",3,0.0481156702923867,142594.422842376,2309.8504331296,0.0161987431702214,57037.7691369504,0.0404968579255535,0.048253542022121,162506.577954628,2639.94526489425,0.0162451594152166,65002.631181851,0.0406128985380415,0.0514081059977904,128491.865471005,2223.83221638631,0.0173071828962443,51396.7461884022,0.0432679572406108,83605.3917410639,0.586316000826213,0.976255494634657,0.0369649269898198,4,9.32654029247351e-05,106778.426334989,0.657071410148095,1.13663165439881,0,0,9.97412803210318e-05,67368.1466818756,0.524298923009079,1.03188166419417,0.0334505052263012,1,4.4758103187196e-05,2.02746135004537,0.0899832877859612,6,1.1250348797134,0.123474463303259,2,0.586316000826213,1.86408975383502,0.309522885273169,3,1.17009995468699,0.043662987984338,7,0.657071410148095,1.83496498767106,0.0408797851519995,4,1.02990512430439,0.0267602830181333,1,0.524298923009079
