"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv3",8,0.051446196375344,195980.980293825,3394.3918523739,0.0173200064990227,78392.3921175301,0.0433000162475568,0.0494773950067782,109875.051304698,1830.20904045248,0.0166571848542493,43950.0205218792,0.0416429621356232,0.0514217685153677,180921.681947075,3132.07681716141,0.0173117825539431,72368.6727788299,0.0432794563848577,39143.0482784578,0.199728811539632,5.77187442904813,0.295176874367101,10,3.9542833622545e-05,27926.0041146352,0.25416146598369,4.50683593191205,0.30758823503528,14,8.60703396075405e-05,21230.2656759605,0.117345060290624,9.10065670066472,0.185262169514394,4,2.19380432739854e-05,8.53680838891002,0.605186378738378,7,6.4632087184214,0.300240925525008,10,0.199728811539632,6.46280865739605,0.981565964316052,14,4.41466866120644,0.190232579501503,11,0.25416146598369,9.13801611958536,0.148174182170065,7,9.32055376426823,0.199861409516951,2,0.117345060290624
"2",2,"Harv3",8,0.0506150035413419,184288.138221018,3140.30212916308,0.0170401750187356,73715.2552884072,0.0426004375468389,0.050428448773701,103276.100172661,1753.3564634905,0.0169773690191551,41310.4400690645,0.0424434225478878,0.0491491625188118,155248.404643498,2568.84587012884,0.0165466812752618,62099.3618573993,0.0413667031881545,32081.0775162333,0.174081076654853,6.6225930078635,0.326949197710636,11,5.14562416030094e-05,19509.1504475469,0.188902857630475,7.26092824701753,0.560512952541918,10,6.73535436019301e-05,28608.7544463627,0.184277284601139,5.81096100409216,0.255105399358348,8,1.13387389667332e-05,13.783074793187,0.792116073025198,11,7.22034503095747,0.318205996454218,13,0.174081076654853,13.1954469535738,0.715628106648944,10,7.92902316484911,0.562525339898547,11,0.188902857630475,9.24763230780524,0.870434674644312,9,5.93227289080745,0.211622587097432,9,0.184277284601139
"3",3,"Harv3",8,0.0500716594356288,190190.278599039,3206.08534376232,0.0168572514188352,76076.1114396155,0.0421431285470881,0.0503484965769023,117234.916333109,1987.18483498358,0.0169504521105063,46893.9665332437,0.0423761302762658,0.050540854272452,163295.256067067,2778.5033578677,0.0170152117384631,65318.102426827,0.0425380293461577,50076.35790436,0.263296096273835,4.11854935216098,0.331541108398733,9,3.38311978732236e-05,21879.6727119924,0.186631025946433,5.65780026975538,0.172371787010041,9,4.50239926623181e-05,36627.2081231702,0.22430050330505,5.30883402546501,0.282365843649032,5,1.95127519755624e-05,5.52043530251106,0.319594909429896,15,4.64455856022268,0.358551384101593,10,0.263296096273835,9.79350290803121,0.274110660902084,6,6.05270782112701,0.235880575493993,3,0.186631025946433,8.50515818189428,0.258577866625773,4,6.02730828172674,0.390953633560548,5,0.22430050330505
"4",4,"Harv3",8,0.0504238267055984,147605.238645338,2505.71892050631,0.0169758129420257,59042.095458135,0.0424395323550642,0.0515565175233276,185466.132732108,3219.16302125735,0.0173571474955333,74186.4530928433,0.0433928687388331,0.0497383339942801,100001.808302477,1674.53360341407,0.0167450332332899,40000.7233209908,0.0418625830832248,27183.0649303451,0.18416057031458,5.29063526427206,0.158486977909352,14,6.4261540742591e-05,35792.423027703,0.192986301598268,6.72288915013651,0.375519969636969,14,8.94217873062007e-05,22159.7814515226,0.221593807428917,5.60997029275956,0.464728484164623,9,4.03567934082821e-05,8.8752075170507,0.954204640685898,2,5.30890441769824,0.0454619339682692,14,0.18416057031458,9.83373151730275,1.2008305003125,10,7.15864927937392,0.362041034943854,15,0.192986301598268,8.67760290309031,0.638574982499707,9,5.99777989906079,0.632051948726129,13,0.221593807428917
"5",5,"Harv3",8,0.0505722601093678,144875.659095123,2466.6218099983,0.0170257849068956,57950.2636380494,0.042564462267239,0.0520922858509121,192531.445552595,3376.52419538001,0.0175375206148215,77012.578221038,0.0438438015370536,0.0483310148017783,162260.337010957,2640.17714511982,0.016271241597024,64904.1348043829,0.04067810399256,54753.3648341926,0.377933499500025,3.98148370400173,0.844779581787872,15,5.14006373146549e-05,53374.2463886429,0.277223526969585,4.62461633919719,0.419243887223398,8,1.63516874308698e-05,30354.0474299817,0.187070038119863,6.84596347224169,0.407391605952279,7,3.47029560990632e-05,5.33693927193623,1.56902907634628,11,4.34955721125469,1.15489733344478,15,0.377933499500025,8.09102945093449,0.897268774847696,11,4.67570795922313,0.370086700108391,10,0.277223526969585,12.1862537274565,0.655823271020836,7,7.81037877421226,0.6584033167887,7,0.187070038119863
"6",6,"Harv3",8,0.0510187002231786,196828.320273198,3380.73987359521,0.0171760845639628,78731.3281092793,0.0429402114099071,0.0494059278186418,173431.077878922,2884.70071574301,0.0166331245300621,69372.4311515689,0.0415828113251552,0.0492448217780766,135352.530004457,2243.994186853,0.0165788861632592,54141.0120017827,0.0414472154081479,21489.4361442443,0.10917857813559,9.68033355743963,0.166063631815085,4,4.8846951960586e-05,47812.7706835046,0.275687444650976,3.93687379192562,0.36103412026035,13,6.55331991077401e-05,36609.7073935525,0.270476712864895,4.53387641959727,0.496784703373225,10,3.92653351905756e-05,14.480494132475,0.995818681099378,4,10.0817084469878,0.129549825650109,5,0.10917857813559,5.0748675975138,0.631290019207039,17,4.00421767610912,0.371207816957014,10,0.275687444650976,5.79834047366419,0.433549641519143,10,4.60186173263135,0.57370731114609,9,0.270476712864895
"7",7,"Harv3",8,0.0499408175282945,192702.865344472,3239.95217242152,0.0168132018516167,77081.1461377889,0.0420330046290417,0.0483941956241505,161928.374134004,2638.22001310744,0.0162925122123697,64771.3496536016,0.0407312805309243,0.0504268915246199,116053.451620974,1970.22143107326,0.0169768447517436,46421.3806483895,0.0424421118793591,48192.148523822,0.250085272150337,5.96898298967806,0.742840007584705,9,4.41126509825699e-05,29054.7933260569,0.179429908324854,5.40243823193236,0.148788905011161,4,8.25900578871369e-05,31748.3643998861,0.273566739777591,4.71294258631122,0.562871077873719,11,5.91833980660886e-05,7.82629906950686,0.763479693996765,9,7.02972226721164,0.678497980020289,10,0.250085272150337,8.49320228231533,0.380384840692243,4,5.42648315755138,0.299316067057387,13,0.179429908324854,6.12692429924538,1.12576321845809,11,4.47103812107096,0.439676108932062,12,0.273566739777591
"8",8,"Harv3",8,0.0489835838482074,113732.711179182,1875.55899099117,0.0164909371415255,45493.0844716728,0.0412273428538139,0.0489064191208847,137037.572893314,2256.31797384271,0.0164649586693957,54815.0291573256,0.0411623966734892,0.0479839291599804,174056.266364641,2811.77295981254,0.0161543908676174,69622.5065458566,0.0403859771690434,22721.206743161,0.199777236536326,6.37200749085236,0.472759284247577,14,8.762908852892e-05,27455.7423827349,0.200351931248152,8.13914058079706,0.81329204134742,8,4.02342700795271e-05,38211.2524273148,0.219533908346992,6.87969554158459,0.33111928778652,10,7.02158687985502e-05,7.31597193245798,0.0574579148670696,5,6.28001074233854,0.41262577496084,14,0.199777236536326,9.73253786202234,1.00991499920833,9,8.94787607944005,0.966268457498175,5,0.200351931248152,8.38611810329304,0.272776211496749,4,7.63210251131596,0.366676520511765,10,0.219533908346992
"9",9,"Harv3",8,0.0510188011669125,191912.108496763,3296.30512632464,0.0171761185479354,76764.8433987051,0.0429402963698385,0.0498012245609853,161483.340826817,2707.46297893276,0.0167662061304292,64593.3363307267,0.0419155153260729,0.0512715566314675,170112.148742191,2936.34183624447,0.0172612118414574,68044.8594968766,0.0431530296036434,32055.182529565,0.16703053695075,7.52947254829254,0.209975428444132,10,8.3297248990275e-05,30811.6090456865,0.190803638864089,6.40418085110109,0.31768105931113,5,1.55980793805793e-05,36115.9758772241,0.212306858412321,5.81452801435451,0.445051416684386,6,9.29389358847402e-05,11.6347438167144,0.35740029676524,5,8.81936658488386,0.252329762584161,10,0.16703053695075,9.30218895167421,0.662405792943117,6,6.90540712983348,0.429911270693031,9,0.190803638864089,8.37691574641489,0.290703005885392,6,5.96665029727281,0.455849072568488,9,0.212306858412321
"10",10,"Harv3",8,0.0496329631116827,103561.610169709,1730.46881513708,0.0167095588056359,41424.6440678835,0.0417738970140896,0.0501572649194218,163195.058703423,2755.7234423394,0.0168860715773719,65278.023481369,0.0422151789434298,0.0501186939935911,147317.702067085,2485.7042845847,0.0168730861919959,58927.0808268338,0.0421827154799899,19542.4347117977,0.18870346530701,5.79433837497829,0.231560045623713,6,4.29653018154204e-05,38624.0964141869,0.236674423362163,5.65298814701645,0.44432317415067,9,9.76760702603497e-05,35028.3594512277,0.237774272607624,4.56363351152621,0.322888911258543,9,5.64523782534525e-05,8.46002246704863,0.316910749061278,8,6.63904407565548,0.310907256014584,6,0.18870346530701,8.20045984203326,0.686232358934749,6,5.58490364541244,0.513228156902718,7,0.236674423362163,5.9720125536704,0.680323088648474,11,4.91224171204349,0.315262016043811,15,0.237774272607624
