"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv3",8,0.0488075294380909,188936.213613488,3104.53679874986,0.0164316662188483,75574.4854453951,0.0410791655471208,0.0515484800698772,130365.038104355,2262.412438657,0.0173544415861404,52146.0152417421,0.043386103965351,0.0506766817889325,108177.220728248,1845.60504770468,0.0170609397734576,43270.8882912993,0.042652349433644,48356.1727963573,0.255939144071559,4.86037730389486,0.49989995109524,9,4.94381221430376e-05,27197.2564350686,0.208623852150433,4.9568085600999,0.242732348330716,14,1.01030470756814e-05,21033.9290532554,0.194439540151384,7.46392559294998,0.44955434717191,6,5.83160610217601e-05,6.79189454253689,0.678574865228702,15,5.20555982538556,0.363285525119337,9,0.255939144071559,7.88987475656767,0.72550130995964,12,6.33446891724861,0.281634812495772,14,0.208623852150433,10.6293328785414,1.10019239636203,16,8.96189613751474,0.590881938690342,6,0.194439540151384
"2",2,"Harv3",8,0.0487593301906924,162505.622277968,2667.60118465265,0.0164154393383983,65002.2489111871,0.0410385983459958,0.051760363150029,106283.952691592,1852.08021164252,0.0174257746794266,42513.5810766369,0.0435644366985665,0.0494404232263774,183935.490716249,3061.55802266729,0.0166447378412155,73574.1962864995,0.0416118446030387,36104.8180071472,0.222175808449197,5.78367027742237,0.454820535161756,9,3.23119279043749e-05,26795.7554338455,0.252114780785389,4.91357984370905,0.339021537683401,7,3.94760454026982e-05,47280.9977285137,0.257052065071295,5.02960631187551,0.326291647610416,12,9.36556613608263e-05,7.02899786910565,0.489666718618112,7,5.97054412954563,0.430247775123971,9,0.222175808449197,8.24665152809501,0.624159376136333,8,4.95896954160373,0.335954013062151,7,0.252114780785389,8.18952383731,0.403343871360523,11,5.36618847564726,0.377676489035441,12,0.257052065071295
"3",3,"Harv3",8,0.0511327936191699,103781.552962027,1786.54708008244,0.0172144955350217,41512.621184811,0.0430362388375543,0.0492356956165083,101179.873431101,1677.13873487892,0.0165758137266397,40471.9493724406,0.0414395343165992,0.0492076699456821,162409.614957869,2690.53915886654,0.0165663785334661,64963.8459831476,0.0414159463336653,21703.5148650902,0.209126904017627,6.83960786377611,0.639472921263741,7,6.93188528600149e-05,21816.8948376203,0.215624848082821,6.21794423843222,0.556368129882223,14,5.5222419751808e-05,38829.7307483877,0.239085172133809,5.74147191960622,0.611785974334292,13,1.21926913270727e-05,9.0062974398752,1.2604703616097,8,7.58266134485109,0.870861899851165,8,0.209126904017627,8.59724033745367,0.704530585607854,17,6.65449260073431,0.66800292227682,13,0.215624848082821,7.33895549206669,1.13864343241544,8,6.43490022654458,0.87552480057572,8,0.239085172133809
"4",4,"Harv3",8,0.0499363338638965,113953.964901157,1915.75900224045,0.0168116923698283,45581.5859604627,0.0420292309245706,0.0497979347860118,192822.900158353,3232.69493088422,0.0167650985864719,77129.1600633413,0.0419127464661797,0.049938237101,107342.649321072,1804.68037820194,0.0168123331184418,42937.0597284287,0.0420308327961046,27415.2843448394,0.240582101453155,5.76401771886879,0.466331595965113,10,3.48887990275398e-05,43567.6885063133,0.225946650893301,5.31583579518987,0.270049320464667,7,7.12833616463468e-05,17616.7224019108,0.164116709558915,6.05861893218725,0.158437313180835,12,1.51868217415176e-05,8.01028026201276,1.1021601109562,15,6.38406599619908,0.58859627437048,12,0.240582101453155,9.65400388576034,0.299946182544573,8,5.53390457975587,0.204027434850889,6,0.225946650893301,9.36107004938147,0.496211893249254,12,6.05181911700034,0.203531861149668,11,0.164116709558915
"5",5,"Harv3",8,0.0508850733851496,185615.13305176,3179.79092599636,0.0171310974149378,74246.0532207042,0.0428277435373446,0.0506256782890687,170521.734771319,2906.33302388902,0.0170437688062851,68208.6939085275,0.0426094220157127,0.0500149029207104,158287.089155056,2665.26074150429,0.016838143627074,63314.8356620222,0.0420953590676849,35954.2886696084,0.193703433973685,7.35435148082833,0.618266570459585,12,5.27560969837941e-05,36154.542686955,0.212023075741287,6.91279737522047,0.562922507903613,11,4.62229590350762e-05,38017.5727065263,0.240181134857341,4.78733333023244,0.353148174071181,13,8.3553120708093e-05,9.3217824016863,1.26023176145379,4,7.37974042716655,0.522989253430435,5,0.193703433973685,9.15762483746615,0.993681023328877,15,6.25189288647347,0.493608355618272,12,0.212023075741287,8.54243735931904,0.835194585369665,12,5.23088669285159,0.559590136629022,11,0.240181134857341
"6",6,"Harv3",8,0.0491854852071014,151684.514572844,2511.73018930242,0.0165589097633049,60673.8058291376,0.0413972744082621,0.0506935940283724,160540.296533145,2739.88240142465,0.0170666334907322,64216.118613258,0.0426665837268305,0.0513429917211819,172634.910908528,2984.03955479487,0.0172852613593087,69053.9643634111,0.0432131533982717,33010.0023245736,0.217622757455054,5.10451229730705,0.328480799058248,11,5.74766565230675e-05,36226.0693726415,0.225650943438754,4.63443548431255,0.201626330115965,14,7.7064606398344e-05,32577.9926803286,0.188710339692476,6.77817418583578,0.467821892796317,11,3.16402237885632e-05,5.99516802964448,0.53747797724615,9,4.78927851320069,0.323836527012329,10,0.217622757455054,6.97194920839007,0.464408399725583,6,5.04738468008557,0.196520134268558,14,0.225650943438754,8.29948608979858,0.474813990598467,12,7.02986105517245,0.527720626607763,11,0.188710339692476
"7",7,"Harv3",8,0.0504526203460777,130618.466343731,2218.62083284839,0.0169855066818037,52247.3865374923,0.0424637667045093,0.0494718807080122,138116.944418289,2300.38306640631,0.0166553283964896,55246.7777673155,0.0416383209912241,0.048961149463649,121137.870871462,1996.76208187666,0.0164833843249185,48455.1483485848,0.0412084608122962,28211.8623412894,0.215986782964118,5.6004937207501,0.321447665212749,6,5.07979239942506e-05,31094.7935537233,0.225133807330347,5.90371559998594,0.395091925890085,9,6.12379983137362e-05,25342.1191526201,0.209200632059237,4.95904607222744,0.246636204780094,8,2.86399544053711e-05,9.91226065324398,0.404988470051058,9,6.0460703001627,0.347266343989023,7,0.215986782964118,8.70461219101513,1.31664715592983,6,6.04099841707295,0.399117333470634,9,0.225133807330347,6.49642772148282,0.476251708430517,13,5.65266254435227,0.256517328113093,8,0.209200632059237
"8",8,"Harv3",8,0.0484887888289871,143746.117758565,2346.56311611985,0.0163243581997889,57498.4471034259,0.0408108954994722,0.0510855893085371,150693.263532594,2591.71370657077,0.0171986036124979,60277.3054130375,0.0429965090312448,0.0496183985219273,194499.307847582,3249.04392364265,0.0167046554540376,77799.7231390327,0.041761638635094,24617.9307609984,0.171259795706946,7.06959794500149,0.381997695498148,9,9.78888870542869e-05,33844.682497712,0.2245932014764,6.62923925665605,0.556626360432121,11,6.20558419381268e-05,35911.6725982809,0.184636505886298,6.81610736356187,0.367341794123456,9,1.83723168307915e-05,13.4131022833425,1.0392830383083,9,7.55222580425463,0.334425063295504,4,0.171259795706946,8.53055262838649,0.621749388904131,16,7.13841800196591,0.822553843748833,11,0.2245932014764,10.0335547822699,0.876809152736389,3,6.89457880708334,0.381530924487749,8,0.184636505886298
"9",9,"Harv3",8,0.0480694424296512,184743.784414604,2989.74191357378,0.0161831799811146,73897.5137658417,0.0404579499527865,0.0494789607325615,184739.664662629,3077.34012439107,0.0166577119754488,73895.8658650517,0.0416442799386219,0.0497551503168486,124153.873743489,2079.66362980279,0.0167506946589481,49661.5494973958,0.0418767366473703,49322.6752302366,0.266978807360285,4.16587655606927,0.37917956190983,8,9.92503202334046e-05,29974.2187089041,0.162251126544171,9.45517261609124,0.578268775327456,10,2.59077253146097e-05,24847.3376637627,0.200133406349439,6.71066155070196,0.507527283196991,9,4.54722153954208e-05,6.08253762331377,0.606381372730043,10,4.27737792866868,0.379328122762038,8,0.266978807360285,13.7519002100113,1.09747504412588,6,10.4161573630498,0.580814990010422,10,0.162251126544171,10.810101502924,0.750730377214765,12,6.32115783044527,0.510127935514953,8,0.200133406349439
"10",10,"Harv3",8,0.0502052058774743,197552.594589069,3339.07573641017,0.0169022115014779,79021.0378356278,0.0422555287536947,0.0485984962312316,193513.101316057,3166.12446697442,0.0163612925711077,77405.2405264229,0.0409032314277693,0.05077877271352,108284.931699745,1851.16447163827,0.0170953099621582,43313.9726798981,0.0427382749053954,40879.7194642571,0.206930815306634,5.24580380298227,0.292449273196397,11,2.70263819070533e-05,40748.1240571857,0.210570363350404,4.79818307784943,0.220925517474919,13,9.74678090936504e-05,25059.887939822,0.231425439776871,5.14036612501649,0.387444846154863,10,2.43730040406808e-05,5.94846561600557,0.973044370021705,14,5.44799108526933,0.340960714119774,10,0.206930815306634,5.41553518724302,0.270351292195696,13,5.43123925997734,0.269142314061461,13,0.210570363350404,6.39252509424001,0.582578802941262,7,5.32541727150594,0.359796713530324,8,0.231425439776871
