"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv2",3,0.0500597744745244,151225.324883126,2548.63823649759,0.0168532501977913,60490.1299532503,0.0421331254944782,0.0499543137999738,185758.020356297,3124.03111846876,0.0168177455405513,74303.208142519,0.0420443638513782,0.0478174706123787,153665.38495291,2473.75922857445,0.0160983505122674,61466.1539811641,0.0402458762806685,83367.1566055641,0.551277748419415,0.931684663564587,0,0,4.33794382191263e-05,102281.398917475,0.550616327205102,0.986932029783961,0.0403814360583175,12,2.57917324104346e-05,64694.5474682125,0.421009243480812,1.37524476121289,0,0,7.02521396405064e-05,2.52763742828195,0.135276913057889,4,1.23179631987559,0,0,0.551277748419415,1.81075983694658,0,0,1.25443708643803,0.104426779043186,12,0.550616327205102,2.20966894146444,0.0386277620574358,7,1.66479983037879,0,0,0.421009243480812
"2",2,"Harv2",3,0.0511908124049218,148732.865951024,2563.26641886852,0.0172340282860721,59493.1463804096,0.0430850707151803,0.0495779128386636,132943.143742159,2218.95739448464,0.0166910254415848,53177.2574968636,0.0417275636039621,0.051763550160667,137184.980884194,2390.70175851084,0.017426847626483,54873.9923536777,0.0435671190662075,63171.2684068258,0.424729719305129,1.87496737541191,0.149812868954539,4,2.23664215370081e-05,68432.2133798388,0.514747970098871,1.0673735736216,0.0641763504577679,2,9.8617018875666e-05,73187.7164224764,0.533496567559814,1.10319778197031,0,0,5.24619431444444e-05,2.5775817815231,0.335496192792986,2,2.06135182968572,0.130878384093524,5,0.424729719305129,1.65425137445946,0,0,1.1125502436987,0.116463628959263,1,0.514747970098871,2.39353204176079,0.349936613706047,6,1.2757351276051,0,0,0.533496567559814
"3",3,"Harv2",3,0.0501124352898423,194878.320745192,3287.78808042249,0.0168709791209734,77951.328298077,0.0421774478024334,0.0515912858453002,115638.969931751,2008.51623358441,0.0173688526866835,46255.5879727006,0.0434221317167087,0.0509750826731624,111267.968080938,1909.5141262656,0.0171614001693335,44507.1872323751,0.0429035004233338,108529.70335008,0.556910091051048,1.04993470876484,0.0401733631195988,6,1.51539546228014e-05,62388.8346247992,0.539513925639602,0.984218175413023,0,0,5.21941888006404e-05,56759.4757675219,0.510115145863312,1.18180337448952,0,0,5.20512795308605e-05,1.75515929276817,0.13487140815266,1,1.04854116160596,0.0408409935760852,3,0.556910091051048,1.94059997909944,0.110795791915002,15,1.00380965205072,0.122616249899376,4,0.539513925639602,1.33073928484836,0,0,1.35643828152242,0.127866778967139,1,0.510115145863312
"4",4,"Harv2",3,0.0503842938710744,116304.390854202,1972.81366228854,0.0169625037180379,46521.7563416809,0.0424062592950947,0.0498852814806221,197231.481573544,3312.40509268397,0.0167945049454431,78892.5926294178,0.0419862623636079,0.0505915585737862,113019.637670368,1924.98233770645,0.0170322819767024,45207.8550681472,0.0425807049417561,62288.751377387,0.535566636133897,0.919711034245233,0,0,3.63393446407281e-05,113115.514224035,0.573516526477322,0.977640159689295,0,0,5.36155637353659e-05,62925.6107748203,0.556767054574609,0.966948691619572,0.0951322295324105,13,6.62722373148426e-05,1.84070035003068,0.220828896014658,3,1.04880386735394,0.0466823976329416,4,0.535566636133897,1.86235007223407,0.0218290101675672,15,1.13500185879637,0,0,0.573516526477322,1.71941555871712,0.0826248769654751,12,1.17989099407343,0.0283927162854265,7,0.556767054574609
"5",5,"Harv2",3,0.0513705984432455,129198.442911729,2234.42964250126,0.017294555508133,51679.3771646917,0.0432363887703325,0.0494557030918608,182538.960222155,3039.25214798258,0.0166498819993481,73015.5840888619,0.0416247049983703,0.0480069650561732,104720.537690446,1692.50863931662,0.0161621461906515,41888.2150761783,0.0404053654766288,73072.5307878265,0.565583679965486,1.04612857785437,0.0620645495479177,2,3.62723081069998e-05,102182.054818679,0.55978216756752,0.786409174742749,0,0,2.05881329276599e-05,57457.6989828156,0.548676508448235,1.12393765473364,0.101452253760968,8,6.94208991574124e-05,2.11967373337277,0,0,1.12840102990396,0.0817330582726633,2,0.565583679965486,1.37613489379308,0.154027909444864,22,0.913107704244404,0.0635859981542137,1,0.55978216756752,2.05934774277524,0.512432797782629,3,1.33445363136839,0.0867339904121815,2,0.548676508448235
"6",6,"Harv2",3,0.0512707398928319,162307.817325927,2801.5849893708,0.017260936876164,64923.1269303709,0.0431523421904101,0.0499857666516811,193433.270440437,3255.15978557746,0.0168283345371023,77373.3081761748,0.0420708363427558,0.0477728790351614,194718.977622688,3131.73117090401,0.0160833381991787,77887.5910490751,0.0402083454979469,103482.782326951,0.637571153576352,0.585744289608011,0.0110248160024921,8,5.6055905285757e-05,104383.649240542,0.539636480336945,1.24099303374601,0.186394545055755,13,8.08374394639395e-05,92196.7797387033,0.47348635897912,1.11199326239533,0,0,7.99299793597311e-05,1.30700004923915,0.291542580201799,7,0.724849393841788,0.0801299415579918,1,0.637571153576352,2.45496515371266,0.207022458280865,13,1.34062118164104,0.261748504750201,13,0.539636480336945,1.92437542165158,0.289281668431843,1,1.12416786692663,0.0999927383190428,3,0.47348635897912
"7",7,"Harv2",3,0.0517345051686163,175996.461324394,3065.3425574666,0.0174170692660497,70398.5845297575,0.0435426731651241,0.048049650463269,197231.554868631,3190.51955444984,0.0161765167676893,78892.6219474524,0.0404412919192233,0.0492642666649304,156357.677699998,2593.25971373015,0.0165854325280132,62543.0710799992,0.0414635813200329,98199.7533927577,0.557964362770667,0.792229157852179,0,0,4.15204193932004e-05,118201.461515315,0.599302994868365,0.926762993839972,0.133683288017681,3,7.0705171553418e-05,71995.1716504952,0.460451784073128,1.32373221747355,0.0664272741982346,1,6.39384260028601e-05,1.52527811139597,0.171224132817984,2,0.808053490580683,0,0,0.557964362770667,1.73537801379383,0.354358242271196,5,1.193812870821,0.2128560673251,3,0.599302994868365,2.38221558942078,0.021321605411509,13,1.59237501977576,0.0936733584333736,1,0.460451784073128
"8",8,"Harv2",3,0.0506908850981075,139202.092587948,2375.58414368594,0.0170657214954225,55680.8370351791,0.0426643037385563,0.0485539701537677,199642.072338611,3263.40966810838,0.0163463023093316,79856.8289354444,0.040865755773329,0.0487645516175009,156823.326065205,2574.59946912457,0.0164171971971446,62729.330426082,0.0410429929928614,73412.6763517012,0.527381988207678,0.985663760583487,0.00555950016400539,1,9.76109874644317e-05,107589.160268819,0.538910255781847,0.941376948194762,0.0462279477206213,15,8.54979367996566e-05,80628.0397668287,0.514132953240034,1.37922717851303,0.0329209585428851,2,1.42968325829133e-05,2.14650467315363,0,0,1.14624767036139,0,0,0.527381988207678,1.94749874439567,0.193316959714604,21,1.11176500626122,0.118476605532159,3,0.538910255781847,2.57904648582698,0.268827501918634,1,1.55518510546864,0.151935404188892,11,0.514132953240034
"9",9,"Harv2",3,0.0492872771040885,135593.841853552,2249.9329272237,0.0165931792806177,54237.5367414206,0.0414829482015442,0.0493109392221591,130465.583689511,2165.87812832094,0.016601145429092,52186.2334758043,0.04150286357273,0.052199802042192,195385.73899772,3433.65373915885,0.0175737172875187,78154.2955990881,0.0439342932187968,81255.4452061417,0.599256161602839,0.757088426450186,0.0529460660313112,3,1.44002608046867e-05,53054.9886823554,0.406658884143872,1.6036483981035,0,0,1.45224050409161e-05,112048.600329088,0.573473790379324,0.939733717715227,0.0825910490007417,5,6.55501997238025e-05,1.64109656555987,0.353684808509069,6,0.827496011051283,0.121800220157763,2,0.599256161602839,3.11134018694296,0.195092044169843,3,1.64032006448367,0,0,0.406658884143872,2.22176306908559,0.377004052614794,6,1.26140037194033,0.273750113929904,5,0.573473790379324
"10",10,"Harv2",3,0.0500020529055894,117155.698803253,1972.17765373543,0.0168338175085057,46862.2795213014,0.0420845437712642,0.0497819862467562,191854.756674729,3215.43378888416,0.0167597293109371,76741.9026698917,0.0418993232773427,0.0510947595776143,187965.33185523,3233.32153820065,0.0172016908984628,75186.132742092,0.043004227246157,61357.027833182,0.523722093418798,1.07762466515846,0,0,2.63227760372683e-05,116364.792290566,0.606525448247554,1.29771165058405,0.107491396245148,5,2.02758563240059e-05,95910.7379341291,0.510257593714138,1.30260905734393,0.0669606394384522,3,6.05421183165163e-05,2.83366069421581,0.238683007584691,2,1.11560140707504,0.0836968217798277,3,0.523722093418798,2.24791477558051,0.609602319611079,4,1.57199762658369,0.226265536152479,5,0.606525448247554,2.37808018118231,0,0,1.50088452551507,0.12385450015513,2,0.510257593714138
