"","model","iter","harv_hist","Hmax","runtime","iterations","param_not_conv","div_trans","over_max_treedepth","r_e_1","K_e_1","Bterm_e_1","q_e_1","rbias_1","r_wi_bnds_1","Kbias_1","K_wi_bnds_1","SSbias_1","SS_wi_bnds_1","qbias_1","q_wi_bnds_1","MSYbias_1","MSYS_wi_bnds_1","Bmsybias_1","Bmsy_wi_bnds_1","Fmsybias_1","Fmsy_wi_bnds_1","r_e_2","K_e_2","Bterm_e_2","q_e_2","rbias_2","r_wi_bnds_2","Kbias_2","K_wi_bnds_2","SSbias_2","SS_wi_bnds_2","qbias_2","q_wi_bnds_2","MSYbias_2","MSYS_wi_bnds_2","Bmsybias_2","Bmsy_wi_bnds_2","Fmsybias_2","Fmsy_wi_bnds_2","r_e_3","K_e_3","Bterm_e_3","q_e_3","rbias_3","r_wi_bnds_3","Kbias_3","K_wi_bnds_3","SSbias_3","SS_wi_bnds_3","qbias_3","q_wi_bnds_3","MSYbias_3","MSYS_wi_bnds_3","Bmsybias_3","Bmsy_wi_bnds_3","Fmsybias_3","Fmsy_wi_bnds_3"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","ko_estB",9,"Harv1",8,9.1602495153745,2000,0,6,0,0.062912066231576,182081.999375687,32577.2793721306,3.05352066926535e-05,0.300155266134513,"FALSE",0.0147398994931051,"TRUE",0.180752431826274,"FALSE",-0.0851785210418813,"FALSE",0.320592071658041,"FALSE",0.0147398994931051,"TRUE",0.300155266134513,"FALSE",0.062912066231576,160482.253112871,26063.3736174807,7.26875322149033e-05,0.261728675979058,"FALSE",-0.188689227286946,"FALSE",0.214501297726051,"FALSE",0.0231978621008533,"FALSE",0.0249420865782837,"TRUE",-0.188689227286946,"FALSE",0.261728675979058,"FALSE",0.062912066231576,107480.480968456,16646.5810541814,5.09668667156232e-05,0.265637103061656,"FALSE",-0.0120347059884298,"TRUE",0.0223074691868247,"TRUE",-0.0245654585254738,"FALSE",0.247853651050967,"FALSE",-0.0120347059884297,"TRUE",0.265637103061656,"FALSE"
"10","ko_estB",10,"Harv1",8,9.56588753064474,2000,0,9,0,0.0613476547156901,190942.297838213,35159.6032967624,1.99694695198235e-05,0.219166571967419,"FALSE",-0.0384222655863907,"TRUE",0.0651804778048894,"TRUE",-0.0363256646047545,"FALSE",0.171854202896741,"FALSE",-0.0384222655863907,"TRUE",0.219166571967418,"FALSE",0.0613476547156901,170299.569513826,18555.4465578762,6.22083919006455e-05,0.251617483360161,"FALSE",-0.115920233751488,"TRUE",0.102984965380261,"TRUE",0.0973343160799404,"FALSE",0.108852656694728,"TRUE",-0.115920233751488,"TRUE",0.251617483360161,"FALSE",0.0613476547156901,114615.646055334,20712.8089862349,8.25462243074918e-05,0.217235012165718,"FALSE",-0.0972618447860936,"TRUE",0.170529755739382,"FALSE",-0.0391475277796307,"FALSE",0.0993812406459771,"TRUE",-0.0972618447860934,"TRUE",0.217235012165718,"FALSE"
"11","ko_estB",11,"Harv1",8,7.51634746789932,2000,0,2,0,0.0558755404215197,171771.509420013,21831.8137976096,4.56230824849467e-05,0.0665279731962688,"TRUE",0.0285938637674671,"TRUE",-0.042065176179113,"TRUE",-0.0119834585239856,"FALSE",0.0971690875840398,"TRUE",0.0285938637674671,"TRUE",0.0665279731962687,"TRUE",0.0558755404215197,138566.707185941,15886.8815100339,6.2590216000874e-05,0.14139860493379,"FALSE",-0.0486862157436035,"TRUE",0.084079089153221,"TRUE",-0.0187759957569473,"FALSE",0.0917114988173801,"TRUE",-0.0486862157436034,"TRUE",0.14139860493379,"FALSE",0.0558755404215197,160500.674390401,23163.5278767517,5.22166092803034e-05,0.102388360195938,"TRUE",-0.137198199377158,"FALSE",0.215090310378478,"FALSE",-0.0609942202387543,"FALSE",-0.0497869376737415,"TRUE",-0.137198199377158,"FALSE",0.102388360195937,"TRUE"
"12","ko_estB",12,"Harv1",8,44.6352182984352,7000,0,44,997,0.0621820085085754,154646.932259072,15153.7123961806,9.18474705998906e-05,0.219761525015907,"FALSE",0.00575865888427942,"TRUE",-0.11916583752381,"TRUE",0.103474904290699,"FALSE",0.227510167109164,"FALSE",0.00575865888427942,"TRUE",0.219761525015906,"FALSE",0.0621820085085754,88464.2491548588,16603.1145009868,2.76282743675877e-05,0.275934028260863,"FALSE",-0.14722875984871,"FALSE",0.274633941452038,"FALSE",-0.0503547190662974,"FALSE",0.0878373086031592,"TRUE",-0.14722875984871,"FALSE",0.275934028260863,"FALSE",0.0621820085085754,90390.1626488654,13795.3559587642,3.86383342388779e-05,0.239680192385694,"FALSE",-0.103066739082996,"TRUE",0.0556703185426475,"TRUE",0.0580703130170594,"FALSE",0.114839974913845,"TRUE",-0.103066739082996,"TRUE",0.239680192385694,"FALSE"
