"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv5",8,0.0516319253860669,139954.651799053,2432.76656293955,0.0173825344971921,55981.8607196212,0.0434563362429802,0.0504678048704536,158615.6161502,2694.97746056055,0.0169906187421581,63446.2464600801,0.0424765468553953,0.053087210046526,128640.601062216,2299.12583759555,0.0178724743091305,51456.2404248863,0.0446811857728261,69668.6677563645,0.497794584608698,2.48376322260326,0.734198466270847,24,5.27754302625544e-05,99338.7098830725,0.626285811537019,3.00517882268214,1.45613356304277,24,3.85517156077549e-05,96894.308927944,0.753217165714905,3.66875108753217,2.51658346157936,24,5.97818577592261e-05,4.63768867166606,0.918235679171194,26,2.19395631831876,0.625339048438035,24,0.497794584608698,5.12181011303838,1.11621282004496,24,3.32767346533113,1.34852585425278,24,0.626285811537019,4.99569682298279,1.91986053660354,22,4.60143035804516,3.15282913933854,24,0.753217165714905
"2",2,"Harv5",8,0.048546327165821,120804.901095107,1974.40258973565,0.0163437292016922,48321.9604380429,0.0408593230042306,0.0526878267481599,132936.971122399,2358.03824286116,0.0177380169184842,53174.7884489596,0.0443450422962105,0.0495109819517576,114528.55176758,1909.01828556265,0.0166684923200351,45811.4207070321,0.0416712308000878,63020.8202024333,0.52167436611548,3.06264511603805,0.977938844925232,21,4.8237881406676e-05,68751.3193595416,0.517172301874098,3.21219206618191,1.17842906680311,24,9.73984441929497e-05,67114.2579468452,0.586004598076507,2.99130533772918,1.33619406095431,24,3.22421846236102e-05,4.95448332748125,2.009970270354,24,3.13112937407558,0.876378841828413,20,0.52167436611548,4.41602011881023,2.35423988964954,22,3.49252193164971,1.35671088829555,24,0.517172301874098,4.29273141307741,1.28928369295284,21,3.14199056725556,1.22594413600336,22,0.586004598076507
"3",3,"Harv5",8,0.0490461232253253,126340.461499058,2086.13266507543,0.0165119918062907,50536.1845996231,0.0412799795157268,0.0502050967572452,130166.644672863,2200.0993768065,0.0169021747647857,52066.6578691453,0.0422554369119644,0.0493088410293585,195371.601381339,3243.25436008954,0.0166004390462007,78148.6405525357,0.0415010976155017,73173.0176326149,0.579173265353006,2.33760943038863,0.715525224153315,24,6.21978458366357e-05,87169.7521598334,0.669678106698607,3.25041942035379,1.84641283009752,24,8.72877752943896e-05,118152.297739604,0.604756765590442,2.39442131747334,1.00886068185065,24,6.50274311099202e-05,2.82851990665919,0.904488646009442,23,2.74155698163825,1.05879082848561,23,0.579173265353006,4.17138631024006,1.55594576137318,21,3.24391211455189,1.67977856495202,22,0.669678106698607,4.33959718790302,1.49142651966791,21,2.76002658123038,1.03654029301697,24,0.604756765590442
"4",4,"Harv5",8,0.047798958485349,184223.478031345,2964.54597868338,0.0160921181727932,73689.3912125379,0.0402302954319831,0.0500392003737287,121536.787133664,2047.44805374619,0.0168463236690175,48614.7148534656,0.0421158091725438,0.049604593549478,189858.310809359,3170.63527845896,0.0167000078371216,75943.3243237436,0.0417500195928039,105766.576053841,0.574121046807321,2.74924265716479,1.15251911906611,23,7.14318756642751e-05,68038.9466691378,0.559821830688266,2.75566371388037,0.886586391532191,24,8.34413348278031e-05,97875.9262383005,0.515520894613773,4.64699372269265,1.91114325580087,24,8.29406383004971e-05,3.88774673511649,1.7520385526384,20,3.20167489793348,1.16663204713308,23,0.574121046807321,3.04431160680762,1.22724160374065,23,2.88170535772825,0.811082200803331,24,0.559821830688266,7.06504443318564,2.70951396212514,24,4.43177491078309,1.86055870667459,24,0.515520894613773
"5",5,"Harv5",8,0.0508843018374593,116922.5276215,2002.98083991835,0.0171308376637424,46769.0110486001,0.0428270941593559,0.0518212272800243,131086.907745339,2286.97697660151,0.0174462653512614,52434.7630981356,0.0436156633781536,0.0508193685966054,197814.843291417,3384.40961892038,0.0171089770747615,79125.9373165667,0.0427724426869037,80942.1627236361,0.692271749253153,3.77291809693647,2.16242438143379,24,3.86750138853677e-05,66066.81850666,0.503992501181027,3.24143160972863,1.02789715696038,24,8.22864117939025e-05,132641.389638018,0.670533047121308,3.69856631421815,2.08227966380197,25,9.62040203087963e-05,6.05817991518695,2.56642601326884,23,4.07443885194829,2.10258827032544,27,0.692271749253153,4.58905465206694,0.927020028832144,19,3.2241174715862,0.956155078737986,24,0.503992501181027,6.20737555082368,2.67412137481193,26,4.2150315331507,2.23374119816986,25,0.670533047121308
"6",6,"Harv5",8,0.0471150485023524,132563.193864189,2102.70032143343,0.0158618713093745,53025.2775456756,0.0396546782734362,0.050065072992309,118395.316647366,1995.55708873742,0.0168550340101803,47358.1266589463,0.0421375850254509,0.0481107198259856,171741.962921806,2781.71771749077,0.0161970765336908,68696.7851687223,0.040492691334227,59719.1913626868,0.450496020968453,3.02981419249845,0.815415258962749,23,6.1120783474762e-05,84526.8716825475,0.71393762925865,1.81230830767374,1.007812725925,20,6.40263641322963e-05,101870.402495671,0.593159649293473,2.35127626924558,0.874766857571119,16,9.56529838312417e-05,4.50037655778877,1.40728453092213,23,2.79951573837095,0.917716362294132,24,0.450496020968453,2.01537029436902,1.35110819962555,28,1.99475779694478,1.01531658845575,22,0.71393762925865,4.46585976479158,1.51680553882237,16,2.44601310355786,0.788562707208631,14,0.593159649293473
"7",7,"Harv5",8,0.0496271347304652,192555.452184752,3217.13881979009,0.0167075966080843,77022.1808739007,0.0417689915202107,0.0500149774842092,111636.673123576,1879.75713848941,0.01683816872981,44654.6692494303,0.0420954218245249,0.0511427975294837,113753.121299669,1958.58571259215,0.0172178634767523,45501.2485198677,0.0430446586918808,121908.673782905,0.633109436267412,2.40807997738512,1.15768759323655,20,9.33148926566355e-05,75229.4879443104,0.673877909824807,3.32521901952421,1.71347298499695,24,5.3619069152046e-05,47669.5250236947,0.419061248421614,3.24735111251009,0.779900259693409,24,6.09262626781128e-05,3.53051694669801,1.41974371554934,20,2.55208096417046,1.19888506276293,20,0.633109436267412,4.09958232528229,2.14866154052734,23,3.64788618107663,1.92149624499137,24,0.673877909824807,6.26783216170518,2.01120033176347,23,3.66175367104585,0.933069465286518,24,0.419061248421614
"8",8,"Harv5",8,0.0496580228004416,120096.248039044,2007.76852993499,0.0167179954637903,48038.4992156178,0.0417949886594759,0.0508543321677532,109200.401441194,1869.5925544635,0.0171207479989925,43680.1605764776,0.0428018699974813,0.0493834168907255,198052.060115151,3292.72362478289,0.0166255459441747,79220.8240460604,0.0415638648604367,83507.9924105342,0.695342225707042,2.81789025157994,1.33446546164666,23,1.52680196682923e-05,83316.268872878,0.762966690353652,2.51844134162028,1.61902967116302,24,8.47336482768878e-05,78854.7826106714,0.398151791831015,2.36406935043876,0.317519433447421,24,6.92788182920776e-05,3.98857369967935,1.42417008975418,24,2.90026017004074,1.23804940779352,24,0.695342225707042,3.97678977734628,3.03346156941594,20,2.86506979599681,1.61483360265624,20,0.762966690353652,4.89378777927773,1.45231419466017,21,2.41681270036505,0.353577636589234,24,0.398151791831015
"9",9,"Harv5",8,0.0498774440719031,127950.127166696,2148.52143914973,0.0167918663836152,51180.0508666784,0.0419796659590379,0.0519462198321506,124338.244949467,2174.47020640566,0.0174883456597718,49735.297979787,0.0437208641494294,0.049190992576695,151555.974176154,2509.8827041883,0.0165607638882718,60622.3896704614,0.0414019097206795,86274.3240700098,0.674280877873689,3.24810434982743,1.64957000135051,23,8.32943482440896e-05,71813.2580322284,0.577563709873935,2.49856864859784,1.0206462879328,23,3.51866842806339e-05,97929.8328298091,0.646162801315805,2.39809611451285,1.19466307028198,24,6.11414485960268e-05,5.21974151025569,1.84664307618633,19,3.82271709256122,1.82187292832132,25,0.674280877873689,4.64616781835268,1.38775879337951,23,2.63358502164383,1.10204761557116,24,0.577563709873935,3.69725489090627,1.83650159340105,22,2.76040813251802,1.17616616916634,24,0.646162801315805
"10",10,"Harv5",8,0.0495797649745493,167426.296789199,2794.62097708697,0.0166916489863333,66970.5187156796,0.0417291224658332,0.0490544345015442,191034.273803234,3154.89089585537,0.0165147899015489,76413.7095212936,0.0412869747538721,0.0487312907403203,100193.070131354,1643.76745909645,0.016405999506168,40077.2280525416,0.0410149987654199,84795.4812435424,0.506464533168918,2.8593029885641,0.954600086460524,24,9.65611712960526e-05,120911.363443965,0.632930212138288,3.15358683189831,1.6289305946482,23,1.71840095985681e-05,54140.7105163633,0.540363824018811,2.63155077273553,0.96235866267384,22,1.17685533431359e-05,2.83825301595902,0.863542427394613,23,2.49806058185108,0.930532226032195,24,0.506464533168918,4.57054854215416,2.37170904820346,22,3.31416133660588,1.9067582605587,23,0.632930212138288,3.96935133388686,1.37673053363021,22,2.69618902995805,0.963475154206448,24,0.540363824018811
"11",11,"Harv5",8,0.0499259559986823,164985.607145354,2773.11083973848,0.0168081985314958,65994.2428581417,0.0420204963287394,0.0497162731309796,127923.285937868,2141.12957965413,0.0167376061672936,51169.3143751472,0.041844015418234,0.0490116303397071,172251.932858489,2842.22223494359,0.0165003793442397,68900.7731433958,0.0412509483605993,94365.477668307,0.571961877772586,2.27328215331572,0.697632083943438,24,9.41457747924142e-05,79123.2480037057,0.618521072403781,2.98811144116893,1.34984815255347,24,2.24129694304429e-05,109723.151587855,0.636992280823903,2.00720686229085,0.899499490585245,24,9.40532765933312e-05,3.31634020483326,0.609329627966576,26,2.56682434663921,0.714893677060101,23,0.571961877772586,5.22217613741088,2.05374320572169,25,3.40606665228262,1.43297562221551,27,0.618521072403781,2.99892143069349,1.17463179280371,25,2.26886846410418,1.03845549283431,22,0.636992280823903
