"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv_mix",8,0.0504709131248338,179662.548238412,3052.76586414247,0.0169916651749337,71865.0192953646,0.0424791629373343,0.049229984479581,180484.708328731,2991.33388316009,0.0165738910008472,72193.8833314925,0.041434727502118,0.0481980989305817,114453.12181022,1857.17287188938,0.0162264938038898,45781.2487240881,0.0405662345097244,41846.9394300069,0.232919658773158,4.99392724528455,0.396103488682812,7,4.81578998197801e-05,93265.766762411,0.516751627470503,4.30191071144046,1.50912253538997,19,6.68870717473328e-05,58978.6479166589,0.515308337455871,2.89439682161753,0.947843325757297,24,2.72813407727517e-05,8.39035808452461,0.566439139136427,6,5.33977495707632,0.388780294447889,12,0.232919658773158,5.50456277692942,1.39467090356944,21,4.89842450663287,1.55122830869073,19,0.516751627470503,4.43378530026942,1.07901850951812,23,2.93234302048991,0.924030613413424,24,0.515308337455871
"2",2,"Harv_mix",8,0.0480945688694532,166521.263145842,2696.25219730587,0.016191639111844,66608.5052583367,0.04047909777961,0.0510257209460756,180974.330566823,3108.85815924069,0.0171784481782778,72389.7322267294,0.0429461204456945,0.0492018627377617,111959.531530738,1854.54509112526,0.0165644234641702,44783.8126122952,0.0414110586604255,76161.7366258286,0.457369438515039,2.90623879564103,0.676862736781976,24,3.08661157405004e-05,29274.5114916399,0.161760573446799,6.46819818817922,0.208060021534215,7,6.75396261480637e-05,41338.2483440051,0.369224913491675,4.11602951290334,0.787070341621598,14,5.46979047683999e-05,3.16466569727383,0.897325192478357,24,3.02308772497722,0.432028570149942,24,0.457369438515039,10.7548645134496,0.277849782293675,11,7.11062717008876,0.186012962922813,7,0.161760573446799,6.4802480860659,1.16874535769402,19,3.98146600003756,0.771813044991988,14,0.369224913491675
"3",3,"Harv_mix",8,0.0477767987085036,154928.774456494,2491.97632148413,0.0160846578063129,61971.5097825974,0.0402116445157823,0.0511600295585687,154063.695739023,2653.54146176506,0.017223664855217,61625.4782956094,0.0430591621380425,0.0496966214227763,145895.174331963,2440.97072811517,0.0167309901735413,58358.0697327852,0.0418274754338533,54451.2344274852,0.351459789303219,4.15817472317142,0.812891001395017,13,8.38337085000239e-05,19190.139824014,0.124559778551082,7.50756107366453,0.0596999233454585,1,6.57799871265888e-05,21439.9817224926,0.146954701008198,7.37145146162951,0.143844798151671,4,2.98371244734153e-05,5.82232137784733,1.57003793133758,19,5.48678450964362,1.18051028988205,13,0.351459789303219,8.7618771808035,0.290544302116443,4,7.73057102881956,0.188140155258245,7,0.124559778551082,11.5835148885636,0.443934067165886,4,8.06657657134377,0.192070961696449,4,0.146954701008198
"4",4,"Harv_mix",8,0.0487725733133201,118252.545734867,1941.69471573768,0.0164198978015334,47301.018293947,0.0410497445038335,0.0514492661569282,148374.005779624,2569.99208601995,0.0173210399794496,59349.6023118496,0.043302599948624,0.0505074234608676,133388.772956096,2268.13693787792,0.0170039568369406,53355.5091824383,0.0425098920923515,13980.7502352307,0.118227900704791,8.5687655847943,0.0985380398533496,3,4.73543730727397e-05,20341.7683866364,0.137097925473883,7.27628588817445,0.134661625897494,5,6.06085486290976e-05,35074.9162703419,0.262952537106603,6.30338342648186,0.746768280436571,13,4.1353986102622e-05,13.7277032356394,0.217689148127852,3,9.64013399983544,0.255023639498558,13,0.118227900704791,10.8365659180832,0.538729806554136,5,8.06919188741518,0.113871099748709,5,0.137097925473883,9.85710794597014,0.87569258284554,13,6.70491607183572,0.810984033953253,10,0.262952537106603
"5",5,"Harv_mix",8,0.0499039356101899,108820.171887055,1828.26432153266,0.0168007850918507,43528.068754822,0.0420019627296267,0.050998697575638,141417.998052202,2428.05516454817,0.0171693504220863,56567.1992208809,0.0429233760552157,0.0516057014992266,161362.590338103,2803.46618733959,0.0173737058971691,64545.0361352414,0.0434342647429227,47612.9739787822,0.437538125084014,3.64471666305557,0.75973293034597,14,9.33102547819726e-05,29763.7164464154,0.21046625504788,6.49199902003442,0.544472460667013,10,8.79713269579224e-05,42416.0110811227,0.262861490958024,4.21314221019162,0.167168395205696,13,1.31889839097857e-05,5.70316585455558,1.36485380587456,17,3.64106080504675,0.700275047439788,14,0.437538125084014,12.6251771678142,0.882842572099981,10,6.83068191343331,0.533653201919224,9,0.21046625504788,7.45853752575841,0.488152981865849,4,5.09704877107082,0.175175757426741,11,0.262861490958024
"6",6,"Harv_mix",8,0.0492386517398181,191424.044570886,3173.19981386837,0.0165768089425846,76569.6178283542,0.0414420223564615,0.0497226629384708,170061.770547181,2846.79277789849,0.0167397573760335,68024.7082188725,0.0418493934400837,0.0501140379063653,172071.609157138,2903.10936507825,0.0168715186619025,68828.643662855,0.0421787966547564,31224.3661085351,0.16311621760229,6.37881326970036,0.203604110947112,8,8.30480742244981e-05,83904.0891566111,0.493374195074213,2.80895747843798,0.81237449799638,24,6.81661681295373e-05,39606.9394671935,0.230177073726463,4.99363713859716,0.379597857540543,8,2.69787594117224e-05,9.89496117809846,0.720199346541713,4,7.09877968764043,0.298694056764885,5,0.16311621760229,4.31084090186129,1.97695341260841,24,3.23339522395232,0.818748626233181,23,0.493374195074213,8.5568595644192,0.431847218847109,8,6.01162388572915,0.472358185126083,8,0.230177073726463
"7",7,"Harv_mix",8,0.0500020033638918,164730.777405202,2773.0450973563,0.0168338008296725,65892.310962081,0.0420845020741813,0.0505328023175764,135442.862217315,2304.22182173426,0.0170125009469838,54177.1448869258,0.0425312523674595,0.0511964528302031,157524.287956767,2715.07716038456,0.0172359272059032,63009.7151827067,0.0430898180147579,40205.3357012723,0.244066933541969,5.49266772302929,0.397379875055239,14,5.33748405473307e-05,39657.9256089399,0.292801886786103,5.2449605118661,0.640026043972867,13,6.33411509660073e-05,25219.7567261228,0.160100750514387,6.05270012269794,0.129142582796851,7,7.21606613160111e-05,7.72622215965712,0.464269487116496,8,6.91438251723752,0.564379984769252,6,0.244066933541969,7.63463715892907,0.825442825906573,12,5.78985394283262,0.428292118521263,10,0.292801886786103,8.70583280208773,0.133316334136945,7,6.27299049393607,0.059442081703652,6,0.160100750514387
"8",8,"Harv_mix",8,0.0505840486127096,143600.165750831,2445.4754474426,0.0170297536542254,57440.0663003325,0.0425743841355635,0.0499109551228868,147970.792138949,2486.37516419229,0.0168031482987366,59188.3168555796,0.0420078707468415,0.0490673959611421,131561.399414204,2173.28295676794,0.0165191535392964,52624.5597656816,0.0412978838482411,33791.8596232121,0.23531908508968,4.74899084624433,0.352847266127164,7,3.46931664342992e-05,37848.5550977879,0.255783959460371,5.38175186171123,0.632349759482094,17,5.93990169931203e-05,40815.4219442172,0.310238581574487,4.22398661937688,0.548798469532434,13,2.66293443972245e-05,6.9556612264937,1.12883896629806,13,5.35139438069865,0.413847267294142,12,0.23531908508968,6.38970203215014,0.969967913676601,20,5.5091171675391,0.816114899180234,18,0.255783959460371,5.91519761720347,0.995019625323885,8,4.06935539141539,0.407494645318736,13,0.310238581574487
"9",9,"Harv_mix",8,0.0495369587577147,176920.848735608,2950.55105502802,0.0166772377371835,70768.3394942433,0.0416930943429588,0.0517655119035171,122502.103657462,2134.90640030156,0.0174275080717891,49000.8414629847,0.0435687701794728,0.0483118200868805,174648.883612826,2840.62557416308,0.016264779455793,69859.5534451306,0.0406619486394825,122452.08266462,0.6921291839811,1.76280764195531,0.903851539747489,24,1.26231311191805e-05,33422.3069038369,0.27283047315899,4.3373018277833,0.45617858306646,10,6.45890906406567e-05,48741.6124696665,0.279083447093313,4.37896839143955,0.426385728891645,14,4.4050190045964e-05,2.94757375958731,1.18848695114452,26,1.84895935574758,0.926992368501699,25,0.6921291839811,7.02167544350779,0.7268991981015,8,4.72659925607933,0.571172295082924,11,0.27283047315899,5.11472462488176,0.811046116096064,14,4.73610415654065,0.542257717406406,13,0.279083447093313
"10",10,"Harv_mix",8,0.0538262352825597,151218.456425704,2740.2714476279,0.0181212764129373,60487.3825702816,0.0453031910323432,0.0501369557050756,108073.210483417,1824.19303329888,0.0168792342259398,43229.2841933668,0.0421980855648494,0.0495154225041378,137601.475045085,2293.81483975969,0.0166699872876227,55040.590018034,0.0416749682190567,50566.0685701375,0.334390852580759,5.84952134793746,1.29041728330692,14,6.73841183120385e-05,21552.454811709,0.199424581867271,5.70334889418161,0.282466355730734,9,7.6634037734475e-05,53430.9781167858,0.388302364486131,3.538150602328,0.696853796556208,14,8.66352422046475e-05,8.67983991716799,1.91786138795211,21,5.97697819400553,1.65577324256632,15,0.334390852580759,7.96554575478911,0.22520481662065,13,5.78896010824253,0.266579807962769,9,0.199424581867271,5.95418566524937,1.00429750367619,13,3.7143362623383,0.797104251118355,16,0.388302364486131
