"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"70",70,"Harv4",8,0.0490277727881815,149944.457225502,2474.95530656188,0.0165058139017422,59977.7828902006,0.0412645347543556,0.0481337218845408,135712.336399592,2199.19404622213,0.0162048204648604,54284.934559837,0.0405120511621509,0.0515425360282977,110008.906410076,1908.92299745916,0.0173524404500791,44003.5625640303,0.0433811011251976,60694.3423417703,0.404778832541253,4.66768342952128,1.18568893371573,15,3.61381237907335e-05,37945.7489922796,0.279604271792594,6.51140676229104,1.10022141790835,14,1.1983297932893e-05,45141.1339185563,0.410340720507534,6.21018815459839,1.88140590857986,16,2.61487353104167e-05,5.53241852054796,1.24698284609579,16,5.16420894727009,1.09662914423374,15,0.404778832541253,14.8396552391791,1.94795272591427,14,6.9555233013074,0.941704130886152,14,0.279604271792594,7.85482002025394,2.95012233035811,16,6.71722040763715,2.02214646178858,14,0.410340720507534
"71",71,"Harv4",8,0.0519159272575076,190975.471911952,3337.89742590514,0.0174781472850297,76390.1887647808,0.0436953682125742,0.0503778069059813,182226.366898976,3090.61745859407,0.0169603197999742,72890.5467595905,0.0424007994999356,0.049900433968763,182385.040656663,3063.99686352317,0.0167996062203977,72954.0162626654,0.0419990155509942,64043.1179111088,0.335347347331785,5.78739719347405,1.19610471483353,13,6.10106230340898e-05,49848.1587670393,0.273550746883268,4.86863132052681,0.543328747601893,12,1.40332380309701e-05,75474.2874857788,0.413818409744787,4.42459862415607,1.22237479142645,14,2.76019095093943e-05,7.90358590553842,1.7657990852208,15,6.8554528470256,1.597097346154,13,0.335347347331785,8.71943887668463,0.44208357005833,13,5.19301301235222,0.654974926806802,11,0.273550746883268,6.61787702869804,2.07132798825489,14,5.200849982513,1.32149918438753,15,0.413818409744787
"72",72,"Harv4",8,0.0506161040092263,148532.371222973,2531.0726307958,0.0170405455050349,59412.9484891891,0.0426013637625872,0.0501666272111626,174222.258850932,2942.47867018044,0.016889223510172,69688.9035403728,0.0422230587754301,0.048851136405459,192261.67940069,3162.00230397351,0.0164463470506966,76904.671760276,0.0411158676267414,36453.3753550901,0.245423775672222,4.92277310989646,0.453589339080696,12,4.89309609052725e-05,56618.549219872,0.32497884939212,6.33070784936902,1.38232500211773,15,4.51331161777489e-05,75143.9782487807,0.390842202580443,4.47614356076277,1.14030801093523,17,9.34287554048933e-05,6.0069328479182,0.96371184684364,16,4.68088812519901,0.399713227374484,13,0.245423775672222,9.13357721552808,1.86833022856692,20,6.59267451075896,1.48455110592948,13,0.32497884939212,5.49144284788028,1.62933288167341,18,4.72696128168258,1.18996413022357,16,0.390842202580443
"73",73,"Harv4",8,0.0495895605078457,176231.97180219,2942.1833893491,0.0166949467753305,70492.788720876,0.0417373669383262,0.0502783753783043,161530.020949431,2734.19361624096,0.016926844930559,64612.0083797723,0.0423171123263975,0.0485316757579145,130143.703473732,2126.391502649,0.0163387966216759,52057.4813894928,0.0408469915541897,75215.5808934383,0.426798725136341,4.5002135951085,1.22112526957411,18,5.01848916918971e-05,56775.6463973794,0.351486652844265,4.37148564485199,0.700114003596314,13,2.49273115349934e-05,43579.2853242288,0.334855119080154,3.42965974307669,0.483294240752513,17,9.81579085951671e-05,5.33858260659805,1.98987449910404,19,4.83868006367251,1.27511273055725,14,0.426798725136341,5.6476285885871,1.49178814284742,10,4.35022978486286,0.671941582243196,12,0.351486652844265,5.11211587207459,0.45803258604787,18,3.55319360446709,0.599953550400753,17,0.334855119080154
"74",74,"Harv4",8,0.0519059478373554,138738.685846329,2424.42906543322,0.0174747875882188,55495.4743385315,0.0436869689705471,0.0488707995329393,117445.368040353,1932.32475162161,0.0164529668888915,46978.1472161412,0.0411324172222288,0.0515647318753505,109554.505767301,1901.85668450126,0.0173599129600466,43821.8023069203,0.0433997824001164,55272.8118080768,0.398395094136171,4.03983897979557,1.0078471247868,12,2.00729534775019e-05,45459.6106498945,0.387070272829108,4.1742210381523,1.00278714891572,15,1.48638097848743e-05,51377.7098728175,0.468969391199175,4.37851975326445,1.40788149783424,18,6.26091879443266e-05,6.57244654376604,1.70113280939544,14,4.60291760506171,1.17216822736519,16,0.398395094136171,5.98496101414354,1.06115526882681,12,4.21859217606466,1.06361478999266,18,0.387070272829108,6.49760380775328,1.67460139288302,14,4.97924310792505,1.85827640928316,18,0.468969391199175
"75",75,"Harv4",8,0.0510368897070888,114848.640165292,1973.3532561773,0.0171822082815889,45939.4560661167,0.0429555207039722,0.0484922331529378,167825.009045191,2739.83016818891,0.0163255177745955,67130.0036180764,0.0408137944364887,0.0490728211645339,110547.586926259,1826.35447287612,0.0165209800019822,44219.0347705036,0.0413024500049555,46775.3157011353,0.407277923655131,3.86901523591982,0.983042415530623,17,6.88856868329458e-05,51328.0829957594,0.305842873405942,5.20408246925665,0.897474409244883,19,6.02121140714735e-05,30460.4219340819,0.275541264907036,5.14016749852484,0.602320473845567,12,9.1602573459968e-05,6.64417787397317,1.95076535675887,8,4.16516843592122,1.00136871026484,17,0.407277923655131,5.13283570831452,1.56298190535104,20,5.11374211655773,0.83503502268403,19,0.305842873405942,7.30257641859835,0.719486239525913,15,6.11861374223362,0.846920065531582,11,0.275541264907036
"76",76,"Harv4",8,0.0494876403429084,128643.633588217,2143.28450529235,0.0166606340750053,51457.4534352869,0.0416515851875133,0.0506182752856966,117092.256713659,1995.40152178346,0.0170412764924592,46836.9026854634,0.0426031912311479,0.0502966965873023,195511.333853938,3310.59595683534,0.0169330129950861,78204.5335415751,0.0423325324877152,50405.8474107552,0.391825432823999,4.29300742916649,1.0739349268738,13,5.12715519405901e-05,40117.3780814658,0.3426134161849,5.25472863129536,1.10371679413763,14,9.57158759748563e-05,75984.9764454178,0.3886474249221,3.93613518583917,0.918416229043764,15,3.9833874066826e-05,7.63139373828403,1.75693831881094,12,4.53021075697257,1.15658256903384,14,0.391825432823999,6.71743344617122,1.50322570966823,15,5.54065811293297,1.20107136196257,15,0.3426134161849,6.0992759211112,1.23617352151769,22,4.00625935881367,0.955898697628204,15,0.3886474249221
"77",77,"Harv4",8,0.049391832918079,108016.238547862,1796.13498569638,0.0166283793052145,43206.4954191446,0.0415709482630363,0.0516415821849491,197233.675746247,3429.06239558301,0.0173857855795108,78893.4702984989,0.0434644639487769,0.0508277865928611,153532.646480016,2627.22164404292,0.0171118110986569,61413.0585920066,0.0427795277466423,38982.8440590784,0.360897996293448,5.02271372907067,0.980363862343518,17,8.55353440181352e-05,68919.4710250084,0.349430546098413,3.4504755917872,0.468239118606274,15,9.13109727064148e-05,54945.3112793653,0.357873797782265,3.55354556534711,0.570819526782176,20,4.39888802170753e-05,5.90154048143604,1.51549117273489,12,5.4220429681276,1.20854703033636,14,0.360897996293448,3.93003789928412,1.02305376309832,13,3.62982872264907,0.410129521516884,9,0.349430546098413,6.17491138290736,0.684238180382626,18,3.85698670618167,0.616180722334488,20,0.357873797782265
"78",78,"Harv4",8,0.0509552384737821,101002.757437527,1732.67395953948,0.0171547193710151,40401.1029750109,0.0428867984275377,0.0501637072447748,152947.766333818,2583.01865672196,0.0168882404669079,61179.1065335274,0.0422206011672696,0.0477476895786798,162250.672699884,2608.15650021963,0.0160748578530948,64900.2690799534,0.0401871446327369,32741.0871244748,0.324160329431857,6.93281731433847,1.25583055372466,18,1.66078507550992e-05,44732.2942865534,0.292467783994454,4.43699864210688,0.566375863787884,14,9.12103469111025e-05,50934.4252108892,0.313924277559718,4.91415213135465,0.785251888546728,15,2.03484416147694e-05,8.51209833451441,1.41297799707722,18,6.38714704896208,1.20181173271541,16,0.324160329431857,5.09875467918212,0.40666468075031,14,5.08800792751715,0.658615364138835,14,0.292467783994454,7.50877514156909,1.58933060015304,17,5.21244933887464,0.755508066992816,14,0.313924277559718
"79",79,"Harv4",8,0.048262707013832,115489.694802091,1876.50484739897,0.01624824492449,46195.8779208362,0.040620612311225,0.0505198155341416,135944.652394392,2312.16415537225,0.0170081287836493,54377.8609577566,0.0425203219591232,0.0504963882149616,174034.536699764,2958.62918511329,0.0170002416831629,69613.8146799058,0.0425006042079073,40465.2491686819,0.350379739404675,4.83538110955361,1.04459931249236,20,5.20691915322095e-05,49717.8515882238,0.365721274890508,5.29649830569388,1.27685225488859,15,3.98494396382012e-05,72500.5047119354,0.416586880321402,3.90511318349508,1.04340579873559,13,9.76998442504555e-05,7.31087235113926,1.05697807967403,17,6.0956164071666,1.6514550204663,20,0.350379739404675,8.46907214840507,1.76786028846002,15,5.19273200843943,1.40173774900367,15,0.365721274890508,5.96425310126351,1.34661780173041,16,4.5516549616257,1.14707723812358,11,0.416586880321402
"80",80,"Harv4",8,0.0497076377592286,124226.436414756,2078.8920164254,0.0167346989612145,49690.5745659024,0.0418367474030363,0.0485995274435624,160032.995021902,2618.4022113268,0.0163616397416573,64013.1980087608,0.0409040993541432,0.0476932293716776,147884.288989007,2374.50750851393,0.0160565231421604,59153.715595603,0.0401413078554009,36150.0943372062,0.291001620754149,6.16287205839889,1.08440737824869,14,4.8868782564532e-05,76344.3578928955,0.477053859314743,4.03819667181466,1.40349116627588,18,4.09000071813352e-05,69835.8854169662,0.472233297359649,3.34375466993585,1.05126559070518,19,4.47565323766321e-05,8.33253646956305,2.24397274205955,13,6.14480658430038,1.23955471487801,14,0.291001620754149,4.25985970680317,2.67814616838227,18,3.71866861913732,1.27422396346438,18,0.477053859314743,5.20321157402091,1.46425761075185,16,3.39258212086042,1.05581432615871,19,0.472233297359649
"81",81,"Harv4",8,0.0503552107242425,196334.084426053,3328.39528964433,0.0169527125123195,78533.6337704211,0.0423817812807987,0.0496304258160081,178471.616446041,2982.0295174787,0.0167087045932612,71388.6465784162,0.0417717614831529,0.0473425455804795,165486.101876013,2637.59378918011,0.0159384610506825,66194.4407504052,0.0398461526267063,98498.2467857873,0.501686943832137,3.80985914418435,1.33791849191632,17,5.66336337663233e-05,76301.9112727186,0.427529669939353,3.87178509293365,1.08283267279738,21,1.07367735425942e-05,55927.9413446742,0.337961561186431,3.94838964665783,0.672365490343252,14,2.17135144677013e-05,5.47297094099606,1.83866309042368,17,3.92545720869312,1.41238997568594,17,0.501686943832137,5.29840304221311,1.12660077912659,21,4.7513242596324,1.08011503578787,19,0.427529669939353,6.13656184213868,1.06988224081443,10,4.39640172739395,0.999925190787717,13,0.337961561186431
"82",82,"Harv4",8,0.0495629254435388,132583.310408518,2212.28243230152,0.0166859797472624,53033.3241634071,0.0417149493681559,0.0502621605627596,161155.240470544,2726.9700315003,0.0169213860097757,64462.0961882174,0.0423034650244393,0.0499176105509311,146656.232792884,2464.61503138096,0.0168053889319632,58662.4931171536,0.0420134723299081,35792.4788087579,0.269962174714703,6.19862286278205,0.778369162741154,16,7.88328282372095e-05,49104.2627009352,0.304701619119303,5.50626781141366,0.982470336561543,15,5.16606589546427e-05,62716.3349112408,0.427641796853,4.07320342615388,0.897271841206411,16,8.62455038446933e-05,8.51581374191949,0.747340048324489,12,6.41556563767405,0.842815505726789,15,0.269962174714703,5.7925002908464,1.30923880172996,10,6.10544533455991,1.15476778029881,15,0.304701619119303,5.93243951003458,1.3106424296724,17,4.07223678403063,1.09732784996091,16,0.427641796853
"83",83,"Harv4",8,0.0492167494524638,153829.726879485,2548.87170108031,0.0165694352631672,61531.890751794,0.0414235881579179,0.0495362202220113,149613.651703112,2495.10523864708,0.016676989099887,59845.4606812447,0.0416924727497174,0.047235790224841,143267.533462495,2278.31489114331,0.0159025205228353,57307.0133849978,0.0397563013070881,42772.9194629918,0.278053665768395,6.23960332358694,1.01299824283241,11,6.65096585988067e-05,51884.929258925,0.346792746973944,6.14590319566864,1.47814739883581,18,7.94633801002056e-05,55166.316793044,0.385058048113083,3.97973484143486,0.91748697816362,13,2.71738970535807e-05,11.5552486659226,1.77908039577356,12,6.47498665171553,1.01646696687139,11,0.278053665768395,10.7921740590663,2.66710827015043,19,6.47650904105734,1.71700521262624,18,0.346792746973944,5.73354958009885,1.55032714880206,18,4.36558996220963,1.01172250811645,14,0.385058048113083
"84",84,"Harv4",8,0.0498229721399216,147073.914017528,2466.94837444429,0.0167735277253196,58829.5656070113,0.0419338193132991,0.051586550844812,197268.544696271,3426.01382730495,0.0173672585894517,78907.4178785086,0.0434181464736292,0.0500071107434218,103396.830544807,1740.73943886626,0.0168355202929737,41358.7322179228,0.0420888007324343,47763.9422215271,0.324761481603288,4.95497280836463,0.895567119391837,16,6.09364244365133e-05,54337.1985656455,0.275447860424513,5.53801809291023,0.800883095108881,12,9.28778874035925e-05,48230.026203662,0.466455557191974,4.40395395287168,1.44060349305855,18,3.10451752156951e-05,6.184331087693,0.966485741702454,21,4.82433954417143,0.967343011238671,16,0.324761481603288,8.71015755564503,0.808699527100288,13,6.31568314956503,0.651605577294005,16,0.275447860424513,5.76841996937602,1.63144348949481,18,4.90727217527515,1.50398647610999,19,0.466455557191974
"85",85,"Harv4",8,0.0493398854334904,171556.53340742,2849.70679678176,0.0166108905337587,68622.613362968,0.0415272263343966,0.0497002023823036,106326.243467629,1779.07151889522,0.0167321957484264,42530.4973870516,0.0418304893710661,0.0497854947785047,117217.048513703,1964.66445945886,0.0167609105021031,46886.8194054812,0.0419022762552579,47141.4257705467,0.27478653732524,6.19763021222768,0.83359748797409,14,7.52325473143719e-05,38586.4928858955,0.362906575342739,5.85598685123387,1.28086275115847,14,6.03718225820921e-05,39241.8902568311,0.334779716384376,3.554529793334,0.471934967639755,19,9.32785246055573e-05,7.54411630587033,1.52174703913149,10,6.22036016682416,0.977993091834834,14,0.27478653732524,8.87220379779215,1.6710755624482,13,6.48403523816769,1.11138204304238,13,0.362906575342739,4.77427607922267,0.538810748329204,16,3.9064018472426,0.447071983388411,17,0.334779716384376
"86",86,"Harv4",8,0.0500609112092562,117057.583713904,1972.84554334695,0.0168536328937791,46823.0334855616,0.0421340822344478,0.0489952339969965,174224.911746569,2873.81540756762,0.016494859310062,69689.9646986276,0.0412371482751549,0.050871697936438,149313.359358348,2557.22934461544,0.0171265944025689,59725.3437433392,0.0428164860064223,34095.5392765167,0.291271510950101,6.16986349099206,1.08837697232722,19,7.28110253997147e-05,58550.8818478016,0.336064924704745,4.31324413026066,0.785594988573978,17,9.38581222714856e-05,71396.8709495991,0.478168003562552,2.4799638324471,0.617577293232712,13,4.31421832949854e-05,7.49150569873544,0.45622658149103,19,7.14852926448151,0.950902376313311,19,0.291271510950101,6.37939771001871,1.57602976248635,14,4.29964752874189,0.65365741295199,15,0.336064924704745,4.44640527238147,0.521937613599555,16,2.63210486340203,0.797818898875519,15,0.478168003562552
"87",87,"Harv4",8,0.0513174888517389,169359.293580055,2925.96555789285,0.017276675498825,67743.7174320221,0.0431916887470625,0.0512870040941532,114903.256902471,1983.96702245705,0.0172664124232877,45961.3027609885,0.0431660310582193,0.049611372207034,112360.985786654,1876.68576447508,0.016702289957107,44944.3943146616,0.0417557248927676,57426.1704137039,0.339078943940911,4.79160491254412,0.958763352908617,20,4.28656523651443e-05,32901.1861518878,0.286338151231118,7.1899037040701,1.34298819805777,18,4.33429093193263e-05,33188.8149391625,0.295376679964164,6.36242965137619,0.929566135505441,19,4.37128630350344e-05,6.58797959296289,0.99202896163328,19,4.85005411673967,0.867546415557631,20,0.339078943940911,8.39868576299113,1.19483867681399,17,7.74384162677147,1.3753213244581,18,0.286338151231118,10.1067966359439,1.56828755623467,20,6.94845632181398,0.89120001121504,19,0.295376679964164
"88",88,"Harv4",8,0.051314920347626,111432.605306618,1925.08860397042,0.0172758107797386,44573.0421226472,0.0431895269493465,0.0502394982581845,109619.707870297,1854.08104224853,0.0169137564610398,43847.8831481189,0.0422843911525995,0.0498658054996745,143962.828628719,2416.84049714376,0.0167879481124729,57585.1314514875,0.0419698702811823,39859.8277520109,0.357703453511946,4.63744733993755,0.964878581412922,13,9.40013363282196e-05,45788.5890673259,0.417703987329572,4.16425699925425,0.931118199700275,18,8.40915072383359e-05,45881.9328163249,0.318706802675118,5.31590275245933,0.646833309223036,14,5.58547682547942e-05,6.48228954755704,1.27630379417102,18,4.70752579424419,0.990973385049252,15,0.357703453511946,6.23440549726901,1.77557893021545,14,4.50534368182783,0.988205978887487,17,0.417703987329572,8.19269373117106,1.23156840915435,9,5.20406499656766,0.692082589112253,10,0.318706802675118
"89",89,"Harv4",8,0.0498828793793089,196621.145796962,3301.99579843687,0.0167936962479439,78648.4583187848,0.0419842406198597,0.0516858745265834,143559.861322865,2498.04166994625,0.0174006971511917,57423.944529146,0.0435017428779793,0.0507215849285754,193694.863608107,3307.54452730633,0.0170760569779399,77477.9454432428,0.0426901424448497,73697.2303338759,0.374818435907083,5.94808015844619,1.57240789801447,19,3.8210435481742e-05,59388.0280457459,0.413681285970197,3.72748662510982,0.955672746482337,19,6.51723187603056e-05,59334.5023721015,0.306329766658914,4.4625295884104,0.673335414185169,15,7.74251942383126e-05,8.30835984165499,2.39155564998983,18,7.40235743894248,1.8224967631506,19,0.374818435907083,4.26300432273307,1.30410181731812,14,4.0555238686746,1.10769759153678,19,0.413681285970197,5.85365304598617,0.560365508490974,14,4.27331433501114,0.608255297696363,13,0.306329766658914
"90",90,"Harv4",8,0.0509464906386349,118525.610514916,2032.92452064451,0.0171517743027248,47410.2442059666,0.0428794357568119,0.0496057983317407,138732.177368365,2316.88471978321,0.0167004134421631,55492.8709473461,0.0417510336054079,0.0505825104494791,110509.59401764,1881.89393604844,0.0170292358123046,44203.8376070559,0.0425730895307615,38444.3039607437,0.324354405716438,5.38476749726352,0.811047891191627,18,6.61648409953341e-05,40601.387757464,0.29266020708129,4.9938382856911,0.754157953902121,13,1.1584077377338e-05,28597.7143299182,0.258780376347717,4.81233970677812,0.461524998854407,16,4.07551530585624e-05,7.5859689972284,1.68247331781477,15,6.15643351388774,0.929512119461227,18,0.324354405716438,7.37381765491796,1.81431727905762,11,5.41470751614796,1.17718770816111,14,0.29266020708129,7.38390940778265,0.490521415127595,19,5.09159810736947,0.666879143825619,17,0.258780376347717
"91",91,"Harv4",8,0.0523760764924687,160964.168910868,2838.2912167785,0.0176330622894724,64385.6675643474,0.044082655723681,0.0502267330222352,105044.734571129,1776.2496202576,0.0169094588844417,42017.8938284516,0.0422736472111042,0.0498248702976571,181740.684830584,3048.54855513366,0.0167741667639003,72696.2739322335,0.0419354169097509,55995.6485471038,0.347876480374403,4.99043047596139,0.880903671870764,17,5.2748471358791e-05,37031.3619764091,0.352529444979786,3.41479693878182,0.54597595691203,17,6.18810882885009e-05,78556.4575449884,0.432244753662163,3.38405754971103,0.720431228754225,16,1.84175400901586e-05,8.94918832069964,1.94210058662221,19,4.9991712044624,0.946612367061174,16,0.347876480374403,5.03592526784085,0.390996214819994,6,3.51334219317569,0.671725537236131,17,0.352529444979786,4.47030545448599,1.22243699878588,15,4.02147941598819,0.877246775759759,15,0.432244753662163
"92",92,"Harv4",8,0.0514766917430071,151313.498732634,2622.30426380055,0.0173302731465755,60525.3994930536,0.0433256828664387,0.0487611741301429,155131.238768809,2546.64374269502,0.0164160601237142,62052.4955075234,0.0410401503092855,0.0485758884496857,109499.154449441,1790.71428305203,0.0163536813782326,43799.6617797762,0.0408842034455815,58367.551499038,0.385739223452705,4.38177238313588,0.956995564199045,13,1.37926169345155e-05,66639.960413394,0.429571509531406,4.20213939472695,1.23469087258565,18,9.44889920391142e-05,37700.236290493,0.344297053982279,5.09034057967118,1.0311048356647,20,5.94449002225883e-05,6.36527999070257,1.51685921939877,10,4.64232013664226,0.882389141451329,11,0.385739223452705,6.5864498628838,1.65899557847223,16,4.6379230240971,1.27204934659816,18,0.429571509531406,8.07201683017525,0.971521201950529,18,5.94386347936528,1.08470476442636,19,0.344297053982279
"93",93,"Harv4",8,0.051412251181437,188930.057897232,3270.11072381187,0.0173085784242475,75572.023158893,0.0432714460606187,0.0480469463146555,197884.862264618,3200.90764098487,0.0161756063821825,79153.9449058473,0.0404390159554563,0.0493361093945933,172385.35261713,2863.25507692931,0.0166096192829598,68954.1410468519,0.0415240482073996,91387.7201047577,0.483711914990613,3.18927215061979,1.02640085439314,12,5.605315141147e-05,66136.297201487,0.334216050912714,3.39701345332215,0.469552472179403,17,5.57163866376504e-05,58066.5400578794,0.336841495964254,5.04982953636863,1.00302448727206,14,5.34711981727742e-05,6.91116622147619,1.35154968045835,13,3.43164897201151,0.988376524921242,15,0.483711914990613,4.67007785816821,0.811306526606418,18,3.68842072767323,0.643274262041868,16,0.334216050912714,6.77935955287814,1.4828796381259,15,5.47983359396777,1.00884576429576,15,0.336841495964254
"94",94,"Harv4",8,0.0509580671989711,116636.879695579,2000.98401579496,0.0171556716967866,46654.7518782318,0.0428891792419666,0.0495728702812422,194573.69458396,3247.30417045259,0.0166893278014586,77829.477833584,0.0417233195036464,0.049543925821529,176135.667157359,2937.86953007372,0.0166795832864961,70454.2668629438,0.0416989582162401,43208.5869241842,0.370453899632415,4.56466172962178,0.927446038059993,22,6.40050175203942e-05,68335.0814727934,0.351204111218161,5.01031447567643,1.11084715357158,18,5.45395064749755e-05,59927.3585572232,0.340234090711929,4.95520919224888,1.02616518452412,16,2.04093993199058e-05,5.46895341925368,1.97912080032007,22,4.7356506645432,1.24115019059043,22,0.370453899632415,7.38785307588963,1.46685217823773,14,5.68451091476995,1.05246393371695,18,0.351204111218161,7.41797829702786,1.66687575237141,16,5.31093355881955,1.31330301627683,14,0.340234090711929
"95",95,"Harv4",8,0.0511697902595844,132558.962446637,2283.5867397417,0.0172269509174906,53023.584978655,0.0430673772937264,0.0509415093411394,183381.377602927,3145.00846642626,0.01715009728652,73352.551041171,0.0428752432163,0.0505405275457068,172170.337964781,2929.49581739277,0.0170151017418112,68868.1351859123,0.0425377543545281,58458.0225592688,0.440996379877381,4.34820299695944,1.34148916465766,17,6.23283054237254e-05,54164.1309577486,0.295363311508267,5.16833734108179,0.821900543562015,15,6.12212509778328e-05,48107.4676215858,0.279417861347445,4.47681393390053,0.530319636408374,16,5.98916872404516e-05,5.45045233173867,1.75727887022844,14,4.86747339587365,1.17171046397597,17,0.440996379877381,7.32348331678256,1.24365126177521,19,5.70300928607247,1.06502543381813,15,0.295363311508267,6.90041100098958,1.16879043963046,16,4.86856653981251,0.665421038333077,15,0.279417861347445
"96",96,"Harv4",8,0.0499613825878329,141780.492849648,2384.76566000719,0.0168201253365379,56712.1971398592,0.0420503133413447,0.0486695630811159,195199.285610579,3198.38287089618,0.0163852181164071,78079.7142442316,0.0409630452910178,0.0498667453003634,135636.206204072,2277.09650663567,0.0167882645081481,54254.4824816287,0.0419706612703703,58315.6611163063,0.411309482314662,4.41428880951882,1.22694832734525,13,1.23215910000727e-05,55923.1909728214,0.286492805534072,3.8025807944779,0.330450775797653,9,4.55373903084546e-05,45936.705357152,0.338675834740157,4.61216269155682,0.86621932226735,13,8.24370381562039e-05,5.60249971157241,1.13568304228928,11,5.20402507426923,1.19299905689767,14,0.411309482314662,6.03370697323955,0.165391960253331,7,4.41322978836945,0.493867148710642,15,0.286492805534072,7.95101644263076,1.57239645474056,13,5.93714164942758,1.13455546691379,14,0.338675834740157
"97",97,"Harv4",8,0.0500197999754994,141340.146353468,2380.13870568805,0.0168397922819163,56536.0585413873,0.0420994807047907,0.0505611846575214,140905.119618401,2398.4948674476,0.0170220562172844,56362.0478473604,0.042555140543211,0.0487264801776029,197825.498715974,3245.20464868469,0.0164043799699651,79130.1994863898,0.0410109499249128,47984.2021458522,0.339494498794784,4.59292449265509,0.777202654672104,14,3.21511917933822e-05,50796.8699189365,0.36050407576747,5.50187640698512,1.34395294485449,18,4.14124435489066e-05,59187.0984959931,0.299188420502709,3.88434568446549,0.407733448355315,15,9.08402106375434e-05,6.28897192284085,1.28786935184133,11,4.89144738210419,0.884532653798831,13,0.339494498794784,5.42827449531486,1.69212904658749,13,5.59068042456767,1.18078259366216,18,0.36050407576747,7.25391080347978,0.203955907599932,17,4.3227199670167,0.446340160551309,15,0.299188420502709
"98",98,"Harv4",8,0.0510905188454095,184839.835762978,3179.29382549302,0.0172002632028405,73935.934305191,0.0430006580071012,0.0494853289108279,151614.665612578,2525.87848180205,0.0166598559024391,60645.8662450314,0.0416496397560978,0.0500027424657181,140446.381526999,2364.28136085032,0.0168340496575614,56178.5526107997,0.0420851241439036,70754.6929685721,0.382789200588242,4.14607737569453,0.969862844807345,15,1.63413715083152e-05,42977.00481162,0.28346205585045,5.18793294119528,0.754044192975933,16,4.52198800235055e-05,68987.8074681654,0.491203879502608,3.22991471547007,0.835189196707938,16,8.16044485848397e-05,8.30320820041212,2.86939647424026,25,4.54983317565217,1.10155542518552,15,0.382789200588242,8.80567433802068,0.888988062462295,16,5.34777613839013,0.856634482652856,18,0.28346205585045,6.98342158543133,1.01192226502895,13,3.31655101577527,0.90820168995615,17,0.491203879502608
"99",99,"Harv4",8,0.0517619720613626,124608.989758417,2171.47567428599,0.0174263163395826,49843.5959033668,0.0435657908489565,0.0499001403081453,103906.563529745,1745.57907834132,0.0167995073558719,41562.6254118979,0.0419987683896798,0.050320970978248,140325.875021517,2377.28664732049,0.016941185272894,56130.3500086069,0.042352963182235,40133.9233461306,0.322078875881583,4.89818617834786,0.837974076285256,20,8.23222741018981e-05,39824.8561115593,0.383275654190593,4.08267867448247,0.737640182892916,16,3.11368789360859e-05,65593.4192185395,0.467436381269538,3.24703087742678,0.822470204939141,15,3.22434613131918e-05,5.18288097582157,0.601122846199419,14,5.08197329096269,0.913505755530765,11,0.322078875881583,5.802368415806,1.10467102860875,20,4.59560719559195,0.924998169042819,17,0.383275654190593,5.21673527537256,1.54430668375517,17,3.45875037795462,0.913983363240118,19,0.467436381269538
"100",100,"Harv4",8,0.0516360739530648,167503.377608955,2911.86718613225,0.0173839311642429,67001.351043582,0.0434598279106072,0.0509591811414892,173321.431619115,2973.51057834647,0.0171560467194902,69328.5726476461,0.0428901167987255,0.0510104136397915,151749.723567627,2606.042735892,0.0171732947818558,60699.8894270509,0.0429332369546396,54461.1238273613,0.325134481493881,5.00225448719373,0.897636311512879,14,3.8751068005804e-05,66480.2147773137,0.383566037715452,4.45678039096158,1.09303563324451,12,3.48632586980239e-05,48792.662500107,0.321533781762459,5.46408311695718,1.03319767493057,18,1.30262149358168e-05,6.65711177459512,1.30335483908898,16,5.38076842744025,0.813596766192964,14,0.325134481493881,6.25838802534917,1.39722422499588,13,4.64417536704577,1.24193615965301,13,0.383566037715452,7.08933646448825,0.784636940666298,16,6.06316060793808,1.18504506421479,18,0.321533781762459
