"","model","iter","harv_hist","Hmax","runtime","iterations","param_not_conv","div_trans","over_max_treedepth","r_e_1","K_e_1","Bterm_e_1","q_e_1","pe_e1","rbias_1","r_wi_bnds_1","Kbias_1","K_wi_bnds_1","pebias_1","pe_wi_bnds_1","abspebias_1","abspe_wi_bnds_1","SSbias_1","SS_wi_bnds_1","qbias_1","q_wi_bnds_1","MSYbias_1","MSYS_wi_bnds_1","Bmsybias_1","Bmsy_wi_bnds_1","Fmsybias_1","Fmsy_wi_bnds_1","r_e_2","K_e_2","Bterm_e_2","q_e_2","pe_e2","rbias_2","r_wi_bnds_2","Kbias_2","K_wi_bnds_2","pebias_2","pe_wi_bnds_2","abspebias_2","abspe_wi_bnds_2","SSbias_2","SS_wi_bnds_2","qbias_2","q_wi_bnds_2","MSYbias_2","MSYS_wi_bnds_2","Bmsybias_2","Bmsy_wi_bnds_2","Fmsybias_2","Fmsy_wi_bnds_2","r_e_3","K_e_3","Bterm_e_3","q_e_3","pe_e3","rbias_3","r_wi_bnds_3","Kbias_3","K_wi_bnds_3","pebias_3","pe_wi_bnds_3","abspebias_3","abspe_wi_bnds_3","SSbias_3","SS_wi_bnds_3","qbias_3","q_wi_bnds_3","MSYbias_3","MSYS_wi_bnds_3","Bmsybias_3","Bmsy_wi_bnds_3","Fmsybias_3","Fmsy_wi_bnds_3"
"1","ko_estB",1,"Harv1",3,1.73775019645691,2000,0,0,0,0.0460707973010346,173941.240910764,72631.3439882513,5.38387371887986e-05,-0.0046514396950159,-0.130204806207599,"TRUE",0.00638185620271284,"TRUE",-0.563750346964372,"TRUE",-0.24912242297301,"TRUE",0.19624042501889,"FALSE",-0.0610903759205913,"FALSE",-0.121699570142539,"TRUE",0.00638185620271297,"TRUE",-0.130204806207599,"TRUE",0.0460707973010346,112434.38237532,61932.6014440638,3.57118913030581e-05,0.00096589378879884,-0.089143131844881,"TRUE",0.0246375509557086,"TRUE",-2.66267643018099,"TRUE",-0.0141503219355152,"TRUE",0.0329262863049899,"TRUE",-0.0311961217332025,"FALSE",-0.0668595558760618,"TRUE",0.0246375509557087,"TRUE",-0.0891431318448811,"TRUE",0.0460707973010346,125253.057105604,45798.9429245291,6.18658427872082e-05,-0.00483789525462469,-0.115042472268628,"TRUE",0.114557409574022,"TRUE",-0.459172820899547,"TRUE",-0.00777697518523411,"TRUE",-0.0993535810282138,"TRUE",-0.0877444615186826,"FALSE",-0.0108427484219653,"TRUE",0.114557409574022,"TRUE",-0.115042472268628,"TRUE"
"2","ko_estB",2,"Harv1",3,2.25678180058797,2000,0,0,0,0.0473748668456737,199229.436272642,99509.502148659,5.36253889632247e-05,-0.000411721232898309,-0.0264300221868453,"TRUE",0.0691202870603949,"TRUE",-1.042256773039,"TRUE",-0.119145948534764,"TRUE",0.00330505464597054,"TRUE",-0.0482237335837004,"FALSE",0.0460752280251605,"TRUE",0.069120287060395,"TRUE",-0.0264300221868454,"TRUE",0.0473748668456737,115600.527399148,43092.2417851843,4.22969400291878e-05,-0.010831844661712,-0.0728512519414846,"TRUE",-0.134475903030861,"TRUE",-0.59699435977974,"TRUE",0.0102505156995071,"TRUE",0.248356301035742,"FALSE",-0.0930685670150414,"FALSE",-0.19402877396753,"FALSE",-0.134475903030861,"TRUE",-0.0728512519414847,"TRUE",0.0473748668456737,116639.437923643,71463.8792767858,4.62936522784526e-05,0.00531659528691797,-0.109271532352875,"TRUE",0.0856486571548846,"TRUE",-2.70665939544928,"TRUE",0.0931231805118976,"TRUE",-0.0243957592772125,"TRUE",-0.0822572192053541,"FALSE",-0.0292313547742862,"TRUE",0.0856486571548847,"TRUE",-0.109271532352875,"TRUE"
"3","ko_estB",3,"Harv1",3,1.74364169836044,2000,0,0,0,0.0465617640375007,163815.406400204,74647.7696267322,1.91629905218287e-05,-0.00050462615853217,-0.0344021334863279,"TRUE",-0.1085940004176,"TRUE",-0.800021843562425,"TRUE",-0.00128927329686801,"TRUE",0.0988708890491261,"TRUE",0.0241000284569482,"FALSE",-0.134208426673474,"TRUE",-0.1085940004176,"TRUE",-0.0344021334863277,"TRUE",0.0465617640375007,123469.873270173,73454.9910400135,7.61022145895502e-05,-0.00103430347722786,-0.0803039703287843,"TRUE",-0.0904049616961774,"TRUE",-0.61813083618133,"TRUE",0.0779540487625907,"TRUE",0.251949031666621,"FALSE",-0.0923777794009929,"FALSE",-0.161553264368726,"TRUE",-0.0904049616961774,"TRUE",-0.0803039703287842,"TRUE",0.0465617640375007,107372.25513175,43184.3068939124,8.02406613159037e-05,-0.00597275892323184,-0.114928090917148,"TRUE",-0.081986428195248,"TRUE",-0.512853676331373,"TRUE",-0.19097774369432,"TRUE",0.0305912624992022,"TRUE",-0.000841483234225499,"FALSE",-0.188012541814531,"FALSE",-0.0819864281952479,"TRUE",-0.114928090917148,"TRUE"
"4","ko_estB",4,"Harv1",3,1.63592794736226,2000,0,0,0,0.0520150673826793,167810.946233237,95197.9127479338,1.31990318144649e-05,0.00277376824972124,0.0293734660532933,"TRUE",-0.052191481280348,"TRUE",-0.725078329302681,"TRUE",0.149843745880937,"TRUE",0.00760412194483392,"TRUE",0.00382909257365114,"FALSE",-0.019518682713984,"TRUE",-0.052191481280348,"TRUE",0.0293734660532934,"TRUE",0.0520150673826793,219270.628976089,104076.289944641,5.42397445268074e-05,0.00220237155910594,0.00690473065041343,"TRUE",0.21877728628756,"FALSE",-0.828625701924195,"TRUE",-0.163284659647603,"TRUE",-0.112152706719365,"TRUE",-0.0597647516998952,"FALSE",0.225972356108122,"TRUE",0.218777286287559,"FALSE",0.00690473065041353,"TRUE",0.0520150673826793,109006.032698026,56439.0611256566,7.57951146157834e-05,-0.000391404250163664,0.0333826246395422,"TRUE",-0.103092348971922,"TRUE",-0.948488276060446,"TRUE",0.119389723470861,"TRUE",0.11367984914423,"TRUE",-0.0123343208733968,"FALSE",-0.068890672600766,"TRUE",-0.103092348971922,"TRUE",0.0333826246395422,"TRUE"
"5","ko_estB",5,"Harv1",3,1.72411473592122,2000,0,0,0,0.0490456055747111,198549.757171538,115220.358804156,3.58552784166455e-05,0.00668908414947035,-0.0413310071533703,"TRUE",0.0652635542803707,"TRUE",2.27458742056136,"TRUE",0.025131345397965,"TRUE",-0.0182550506178295,"TRUE",-0.0518240743085612,"FALSE",0.0255701543704257,"TRUE",0.0652635542803709,"TRUE",-0.0413310071533704,"TRUE",0.0490456055747111,147146.395348986,56111.4138459124,9.36518600549449e-05,-0.00462236958836381,-0.0565613376688954,"TRUE",-0.00269923309766738,"TRUE",-0.638858043206593,"TRUE",0.101812057914555,"TRUE",-0.0355565131738264,"TRUE",0.0218071798540354,"FALSE",-0.0548969877258607,"TRUE",-0.00269923309766728,"TRUE",-0.0565613376688956,"TRUE",0.0490456055747111,161765.167573834,83118.9031882922,7.31838426834345e-05,0.000453447030271031,-0.0189099984661011,"TRUE",0.0731810258720678,"TRUE",-0.921382030726593,"TRUE",-0.00122611639873021,"TRUE",0.0197883011969773,"TRUE",-0.0589354803367498,"FALSE",0.0555722732339913,"TRUE",0.0731810258720679,"TRUE",-0.0189099984661011,"TRUE"
"6","ko_estB",6,"Harv1",3,1.76879702011744,2000,0,0,0,0.0521888156058995,163211.265007195,97208.1774375576,9.32251380500147e-05,-0.000844756322062194,0.0351696439895847,"TRUE",-0.0430625477986139,"TRUE",-0.941600275537582,"TRUE",0.0761801081079399,"TRUE",-0.00862269557653304,"TRUE",-0.0132574814365653,"FALSE",-0.00525954953252501,"TRUE",-0.0430625477986137,"TRUE",0.0351696439895845,"TRUE",0.0521888156058995,201652.557243504,99606.1224878013,3.20790149663425e-05,-0.000878490471249412,0.0316451040696377,"TRUE",0.141741135158336,"TRUE",-1.29872482682801,"TRUE",-0.0781380361181971,"TRUE",-0.0948476685636868,"TRUE",-0.0368725346371415,"FALSE",0.179449647976169,"TRUE",0.141741135158336,"TRUE",0.0316451040696374,"TRUE",0.0521888156058995,123455.091635986,66635.209386752,3.45852935636421e-05,-0.00235863661731845,0.016200880848336,"TRUE",0.069719705250509,"TRUE",-0.392379463933519,"TRUE",0.0893832265354968,"TRUE",-0.0724549318305081,"TRUE",-0.0481384482036776,"FALSE",0.0853693148618922,"TRUE",0.069719705250509,"TRUE",0.0162008808483359,"TRUE"
"7","ko_estB",7,"Harv1",3,1.90085778236389,2000,0,0,0,0.0489347190947736,148629.03447351,66630.6865592786,8.94153038708662e-05,-0.00157801991789024,-0.0313160052863306,"TRUE",-0.0543277017490932,"TRUE",-0.672357932952094,"TRUE",-0.0667135430924679,"TRUE",0.0348511549108418,"TRUE",0.00618805884411649,"FALSE",-0.077968983418788,"TRUE",-0.0543277017490931,"TRUE",-0.0313160052863307,"TRUE",0.0489347190947736,193969.085304686,80308.5928290961,3.1642881962824e-05,-0.000943365716713261,-0.0489039181817737,"TRUE",0.0800179029682652,"TRUE",-1.46352072428931,"TRUE",0.0155428847540918,"TRUE",-0.0688685727647101,"TRUE",-0.0479751884902277,"FALSE",0.0314487605921725,"TRUE",0.0800179029682653,"TRUE",-0.0489039181817739,"TRUE",0.0489347190947736,146891.910868332,78142.1946553771,8.09377998494741e-05,0.00240479346114379,-0.037638079769248,"TRUE",0.108316238424666,"TRUE",-0.660337551202625,"TRUE",0.0365110399032984,"TRUE",-0.0918381140940602,"TRUE",-0.0161536482462994,"FALSE",0.0687537057364158,"TRUE",0.108316238424667,"TRUE",-0.0376380797692482,"TRUE"
"8","ko_estB",8,"Harv1",3,1.70904150009155,2000,0,0,0,0.0488184279615096,138875.656622318,72736.7455617367,5.24589625424523e-05,-0.00183224116618025,-0.0682895114889891,"TRUE",-0.0223378340077774,"TRUE",-0.571143497276254,"TRUE",0.158859603948002,"TRUE",0.1175787271724,"TRUE",-0.0989231451571853,"FALSE",-0.0903736718457087,"TRUE",-0.0223378340077773,"TRUE",-0.0682895114889892,"TRUE",0.0488184279615096,167844.572493996,90829.9111555842,1.25468923686098e-05,-0.00245332506494859,0.00271509509903818,"TRUE",0.219039280520234,"FALSE",-1.16542473541021,"TRUE",-0.250685883766552,"TRUE",-0.192667849973804,"FALSE",-0.0114544471716008,"FALSE",0.222958524664684,"TRUE",0.219039280520234,"FALSE",0.00271509509903802,"TRUE",0.0488184279615096,144939.804171382,65477.1189995388,2.88637652269242e-05,-0.00475762673766771,-0.0186151148330798,"TRUE",0.0906908580985716,"TRUE",-1.685385162696,"TRUE",0.0864561783548607,"TRUE",-0.185126893339306,"FALSE",0.0225461114786612,"FALSE",0.0727297476622694,"TRUE",0.0906908580985715,"TRUE",-0.0186151148330799,"TRUE"
"9","ko_estB",9,"Harv1",3,1.74982541799545,2000,0,0,0,0.046116196620056,137221.749993183,66773.6241162072,7.69684075859318e-05,-0.0023327322064203,-0.0803037303251268,"TRUE",-0.0609463504866036,"TRUE",0.75219893061863,"TRUE",-0.0430917687685755,"TRUE",-0.00554498971270403,"TRUE",0.0344256393160459,"FALSE",-0.134470479547798,"TRUE",-0.0609463504866036,"TRUE",-0.0803037303251269,"TRUE",0.046116196620056,115640.370509468,40664.3297940821,1.88022861322085e-05,-0.00679795270976028,-0.0914859334119723,"TRUE",-0.0150692827960006,"TRUE",-0.0402986927429495,"TRUE",-0.0330542880998245,"TRUE",-0.105770184952608,"TRUE",0.123343639106201,"FALSE",-0.104822379051019,"TRUE",-0.0150692827960007,"TRUE",-0.0914859334119722,"TRUE",0.046116196620056,149779.347412676,69987.0060053136,6.58736030822068e-05,-0.000713085024908432,-0.0748543059634443,"TRUE",-0.127398459423165,"TRUE",-0.919530156302187,"TRUE",-0.107332885808241,"TRUE",0.088162563703534,"TRUE",0.0333900378490783,"FALSE",-0.191903330757657,"FALSE",-0.127398459423165,"TRUE",-0.0748543059634441,"TRUE"
"10","ko_estB",10,"Harv1",3,1.63012311458588,2000,0,0,0,0.0509480926196662,152306.098008737,69697.2351934064,3.06230115475765e-05,-0.00152582670081842,-0.0139354530327159,"TRUE",0.108551156649547,"TRUE",-0.730879867526818,"TRUE",-0.115969461323757,"TRUE",-0.0366284799111696,"TRUE",-0.0498692936858504,"FALSE",0.0965018326870266,"TRUE",0.108551156649547,"TRUE",-0.0139354530327159,"TRUE",0.0509480926196662,137533.505159681,74629.0114512985,4.27984449564028e-05,-0.00168845566170637,0.0435901659861416,"TRUE",0.0711452421620219,"TRUE",-1.20397134195377,"TRUE",-0.0993754082853176,"TRUE",-0.0283774545254409,"TRUE",-0.0725740224310992,"FALSE",0.122366355699828,"TRUE",0.0711452421620221,"TRUE",0.0435901659861416,"TRUE",0.0509480926196662,146940.600484451,87062.4377942485,6.22626912386527e-05,0.00137344938468096,0.0228373350510717,"TRUE",0.000471362697617292,"TRUE",-0.893332360399033,"TRUE",-0.256635271458897,"TRUE",-0.0686652468672322,"TRUE",0.0121544584474494,"FALSE",0.0299176750249608,"TRUE",0.000471362697617292,"TRUE",0.0228373350510718,"TRUE"
