"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","pe_med_1","pe_absmed_1","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","pe_med_2","pe_absmed_2","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","pe_med_3","pe_absmed_3","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv1",3,0.0485143786784906,126866.933680139,2072.1142459312,0.0163329733431996,50746.7734720558,0.0408324333579991,0.0480477508694648,169655.577163212,2744.32779023,0.0161758772456381,67862.2308652848,0.0404396931140952,0.04870090555263,133578.692632727,2190.12551490625,0.0163957699520833,53431.4770530909,0.0409894248802083,-0.00768744457036948,0.0271447134090444,64923.6450558218,0.511745993794641,1.22820416730628,0.115324449486197,15,6.64048574632034e-05,0.00279110523241128,0.0271845450504373,94191.3625966381,0.555191666384325,1.41694290078581,0.341866556643035,14,7.07622500509024e-05,-0.00187074363622572,0.0298069641620574,78059.9092856231,0.58437395775573,1.56125639859185,0.496731538472308,11,1.12288530124351e-05,1.85718439719049,0.50308513195485,1,1.29578997100264,0.0536448675722109,17,0.511745993794641,2.57696530752794,0.94668172085066,15,1.76610281450744,0.449744117080188,12,0.555191666384325,2.20929625123908,1.02719719838543,13,1.67622978225466,0.491022490530701,11,0.58437395775573
"2",2,"Harv1",3,0.0516213747714153,167536.52098123,2911.61426634377,0.0173789825005974,67014.6083924919,0.0434474562514936,0.0521271325456954,110053.593711928,1931.3582705941,0.0175492521911602,44021.437484771,0.0438731304779005,0.0502671716916937,102014.337992296,1726.3960959403,0.016923073069108,40805.7351969182,0.04230768267277,-0.00671633867048616,0.0338710594993364,81023.0760182503,0.483614411614336,1.5856743576116,0.250469383082607,7,1.90471047325991e-05,-0.00355922671841237,0.0291887423483934,36110.7366963042,0.328119559555924,2.04766957920277,0,0,7.57305936096236e-05,-0.00985025282895711,0.0379619520645589,45983.8824716772,0.450759014631355,1.46438719956371,0,0,3.20823662891053e-05,3.28109797218376,0.622975639959695,16,1.8236043837057,0.238840580710395,7,0.483614411614336,3.36503467713319,0,0,2.04663027400959,0,0,0.328119559555924,2.29909934585305,0.194225511208281,4,1.76205868287204,0,0,0.450759014631355
"3",3,"Harv1",3,0.0497284023870531,148510.03959775,2486.30899037452,0.0167416896332993,59404.0158390999,0.0418542240832483,0.0503246317775741,172659.87242572,2925.27568330076,0.0169424177268476,69063.948970288,0.0423560443171189,0.0525413611838491,124175.36790017,2196.50175545857,0.0176887074514201,49670.1471600682,0.0442217686285501,-0.011549618112822,0.0314659672290124,62012.7345069251,0.417565941500595,1.51350035280261,0.0148626480489265,2,5.35749242664315e-05,0.000152754163442096,0.0395075018218436,71821.0666863888,0.415968491563011,1.61458130549829,0.0061813796060368,1,6.46876744157635e-05,0.0096669229063318,0.0302427215306602,61121.4425507008,0.492218735360131,1.43871359419977,0.0856617444572292,2,7.5973576286342e-05,2.43220084422382,0.201788311393908,7,1.79145813555037,0.0163763992654425,2,0.417565941500595,4.74556332011121,0.431560114731653,4,1.75035913410801,0,0,0.415968491563011,2.58574287988527,0.172724214949661,1,1.6337721123914,0.0266832019350773,3,0.492218735360131
"4",4,"Harv1",3,0.0504402312623634,106270.230957307,1804.61047121998,0.0169813357415678,42508.0923829228,0.0424533393539195,0.0494133560148924,164024.357264861,2728.64775169551,0.0166356253253861,65609.7429059446,0.0415890633134653,0.0506017668127311,133816.667762585,2279.66311047558,0.0170357187082264,53526.667105034,0.0425892967705659,0.0187662328561337,0.0343093421906584,82687.5015216918,0.778087153634875,0.720247664731416,0.338502608997909,20,6.66838922351599e-05,-0.00273142417322327,0.0269517663415353,89171.535893087,0.543648134826071,1.65901501804912,0.270701780361062,9,8.85881848237477e-05,-0.00560915286661106,0.0304470517264163,59334.9791271977,0.443404996696441,1.46264655747262,0.0897596206786376,3,6.73103181063198e-05,1.5249884431576,1.03395885797608,22,0.853415143497671,0.397481107643351,16,0.778087153634875,3.03873716427609,0.488305051628439,4,2.04803303472222,0.35374845500568,9,0.543648134826071,2.78783182907223,0.267692375675664,6,1.65704171008754,0.0412930715165362,3,0.443404996696441
"5",5,"Harv1",3,0.051259675746404,114598.98268804,1977.65893839109,0.0172572119926636,45839.5930752158,0.0431430299816591,0.0499819901718303,181962.567358278,3061.8956096632,0.0168270631378509,72785.0269433111,0.0420676578446274,0.0496308997213045,166711.524501443,2785.56021336953,0.016708864139416,66684.6098005772,0.04177216034854,-0.0148182789756814,0.0346065581446943,46430.9281364873,0.405160037614655,2.39981113751586,0.249200281147434,8,5.78294300404377e-05,0.0034730367604203,0.0325715910843622,96205.2353966658,0.52870893609256,1.27702510481602,0.158311473189375,2,3.82776911184192e-05,0.0219374302421824,0.041847357004703,115988.34016329,0.695742783890663,1.11277857129025,0.355090426518472,13,9.24277755152434e-05,3.57411405041406,0.270853659691148,5,2.37202580651696,0.232391344063054,9,0.405160037614655,2.07591585619145,0.536693505782507,1,1.51159507054967,0.316188449598658,2,0.52870893609256,1.5495995439316,0.746698289309783,14,1.2392592426512,0.419641942616326,14,0.695742783890663
"6",6,"Harv1",3,0.0487796873106679,136780.071840622,2246.24239141472,0.0164222928178607,54712.0287362486,0.0410557320446519,0.0508188099174447,131243.554409593,2245.41827848437,0.0171087889884232,52497.4217638373,0.042771972471058,0.0489103271003368,159588.126698509,2627.82187556611,0.0164662743396352,63835.2506794035,0.0411656858490881,-0.000205372116791006,0.0345043214796372,71007.0650475632,0.519133117069143,1.40566609332105,0.24636290342284,6,6.36513966135681e-05,-0.000534171683218776,0.0324597762878177,76627.7318242241,0.583859010592469,1.45487749041158,0.433302342677428,8,9.98680368461646e-05,-0.000294940968796436,0.0281976424085209,72251.1958086131,0.452735408976313,1.20879564569759,0,0,8.0935028642416e-05,2.29936991876851,0.921220426500953,7,1.60823911512237,0.383671435031754,6,0.519133117069143,1.86554466982098,0.696260195857776,9,1.6279979168716,0.501116223988409,12,0.583859010592469,1.62287072864692,0.1267379495351,7,1.38729502832494,0,0,0.452735408976313
"7",7,"Harv1",3,0.0525281692912679,170295.948674902,3011.55889519775,0.0176842662355219,68118.3794699609,0.0442106655888048,0.0472789319243521,181849.63169042,2894.50871928289,0.0159170447164308,72739.8526761681,0.039792611791077,0.0500272779037043,134110.585018061,2258.7320230325,0.0168423098201258,53644.2340072244,0.0421057745503144,0.00375733406747241,0.0296693491837126,92894.0246796359,0.545485816911429,1.54015874982642,0.256076836836335,15,3.79943012772128e-05,-0.0129876857887354,0.0384672130771283,64295.0535684886,0.353561637550876,1.82836115062428,0,0,7.49308025510982e-05,0.0116876998558782,0.037469786735363,75551.5994688813,0.563352993044557,1.16052250379275,0.217136819051767,19,1.25881929160096e-05,3.39532599617078,0.722825914381676,15,1.49438650991152,0.304116824790926,11,0.545485816911429,4.47422877129143,0.0859475377634752,10,1.90686274364509,0.0248605902202668,6,0.353561637550876,1.94969823701421,0.699456872292855,10,1.15146807442407,0.267494029145149,19,0.563352993044557
"8",8,"Harv1",3,0.0503180112182588,161294.459202327,2732.358596542,0.0169401888326154,64517.7836809307,0.0423504720815385,0.050704453385185,101964.844833128,1740.56941290936,0.0170702894292431,40785.9379332513,0.0426757235731077,0.0489234409903215,153811.451955698,2533.38063517237,0.0164706892949821,61524.5807822794,0.0411767232374552,0.00528941651219385,0.0263168100975485,91297.0643896712,0.566027282283446,1.2517520892284,0.274553115442022,13,8.76872386946343e-05,-0.0088827521324674,0.0260078826843998,44180.3805765829,0.433290323237257,1.54155374846721,0.100910901370495,12,9.28919436875731e-05,0.013751149176186,0.0371635333998545,83168.6193614606,0.540717991436784,1.04392316649255,0.0962798440243632,2,6.68510711798444e-05,2.43742029627001,0.701601437807823,13,1.46461418859003,0.302882889772496,12,0.566027282283446,4.4843616600174,0.116773730193124,12,1.6897374067961,0.183350764432906,13,0.433290323237257,2.296712770302,0.30700922192089,6,1.42422786738145,0.269178982967795,2,0.540717991436784
"9",9,"Harv1",3,0.0491221543854043,187514.215148985,3101.03295593787,0.0165375886488073,75005.6860595942,0.0413439716220182,0.0495626953834582,149640.654446557,2496.88933940336,0.0166859022946542,59856.2617786229,0.0417147557366354,0.0496073145204132,149671.394540928,2499.65056815055,0.0167009238860737,59868.5578163713,0.0417523097151843,0.00979233964476014,0.0334256693163163,97985.5983835008,0.522550241354494,1.17303404524493,0.0784821731345572,5,8.65021619107574e-05,-0.00177733799403477,0.0394098127757978,78671.3034309261,0.525734826019642,1.4303117823512,0.273780186129748,16,3.6134144209791e-05,0.0123993873211271,0.0410004634269258,77611.4853593052,0.518545882447043,1.14124871017368,0.0648820581847048,24,9.02674755919725e-05,2.38064482325245,0.971405505687037,5,1.34753362949846,0.189702370606457,8,0.522550241354494,2.07826861349833,0.157320242694408,16,1.54780022294503,0.303120024961919,16,0.525734826019642,2.19776502604037,0.0310384438261839,24,1.21789440036621,0.0495703649375807,24,0.518545882447043
"10",10,"Harv1",3,0.0502871190111106,126332.119712606,2138.77607811293,0.0169297885840786,50532.8478850424,0.0423244714601965,0.0499835095609833,145780.693530105,2453.13550425411,0.0168275746592433,58312.277412042,0.0420689366481083,0.0515949595131399,129292.510030791,2245.82246742144,0.0173700894729834,51717.0040123165,0.0434252236824584,-0.00704971980985774,0.0279956341886193,60033.7369673159,0.475205649235421,1.39977737898793,0.128874306530645,10,2.61499213706702e-05,-0.0024289434506422,0.0264996139469088,77501.7680571909,0.531632592632618,1.29356307296114,0.219332882844767,11,3.14151913346723e-05,0.00815614982143761,0.0455138688167521,73698.2203998132,0.570011521798609,1.07227369966423,0.18121988512884,15,8.01616110745817e-05,2.65271977795071,0.431735333597795,12,1.60574298989978,0.12397915457209,11,0.475205649235421,2.48777008044669,0.565594552318864,10,1.32052118860253,0.2113701411145,15,0.531632592632618,2.46811964967339,0.218733818923521,19,1.02264406767272,0.172993307978439,15,0.570011521798609
