"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","pe_med_1","pe_absmed_1","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","pe_med_2","pe_absmed_2","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","pe_med_3","pe_absmed_3","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv1",3,0.0506091131941755,170991.484238766,2913.38573191205,0.017038191959571,68396.5936955065,0.0425954798989275,0.0490784922703798,161297.212890349,2665.09598505152,0.0165228892508097,64518.8851561397,0.0413072231270242,0.0518967855305853,195131.416013464,3409.278143213,0.0174717029828644,78052.5664053857,0.0436792574571611,0.00806374532665586,0.0292586417408818,93338.5253302454,0.54586651344526,1.05040631796318,0.0588221823781583,7,9.84360964596272e-05,-0.00840104235907332,0.0424597662474229,62804.7875608036,0.389373048891419,1.95502917346424,0.150608718834859,9,1.78612194093876e-05,0.0111611725095364,0.035847900093399,92204.0138602517,0.472522650344983,1.24278969086921,0,0,2.75281096389517e-05,2.05384559080651,0.492678214083253,14,1.32443237971375,0.111303027367512,9,0.54586651344526,3.83011798143692,0.549390973667965,2,2.03972554742791,0.184042158012267,3,0.389373048891419,2.53177542932056,0.245172591481766,5,1.49988157857419,0.0985773214190065,3,0.472522650344983
"2",2,"Harv1",3,0.0483090304076104,164879.473368637,2681.57341954626,0.0162638402753192,65951.7893474549,0.040659600688298,0.0535132512139269,195930.97330071,3529.87407689319,0.0180159064053422,78372.3893202841,0.0450397660133554,0.0508224108249248,164289.191551507,2810.98827757816,0.0171100012790365,65715.6766206026,0.0427750031975914,0.000767224369197944,0.03950298496485,76701.1021246082,0.465194972773354,1.65464870648511,0.191264174443214,3,9.4547202847898e-05,-0.0128769647385193,0.0411643906584763,74201.1222979445,0.37871052773296,1.64053921602393,0,0,1.04065187834203e-05,-0.0104850482405051,0.0285561687020309,71912.0009038,0.437715958211742,1.54072531613933,0.0738843361291092,14,8.45549109601416e-05,2.76987570846245,0.883627196109427,6,1.80146378657381,0.1834464711976,6,0.465194972773354,1.94096556605886,0.064717956809002,2,1.90889094569219,0,0,0.37871052773296,2.36539436827859,0.704638690999175,11,2.01662244171834,0.196476283967435,19,0.437715958211742
"3",3,"Harv1",3,0.0488481440763931,166972.810728475,2745.92458401532,0.0164453396456303,66789.1242913902,0.0411133491140758,0.0504028569086146,179937.991243787,3053.32336421093,0.0169687531971732,71975.1964975148,0.0424218829929329,0.0516423494352877,164162.036566995,2854.12837183221,0.017386043883949,65664.814626798,0.0434651097098724,0.00761011551790777,0.0316181220821429,107716.682680504,0.645115107127645,0.934379101895674,0.200823033956644,19,8.72129000048153e-05,0.000374155013058503,0.0292936110621249,71038.9806299937,0.394797008341319,2.10732604857827,0.040661149025271,1,7.40849704109132e-05,0.0107432084967537,0.0302671170418953,85180.178782549,0.518878667466986,1.20542200304661,0.0854380163233439,11,2.40032562892884e-05,1.78644556174685,0.381395005239656,25,1.15061282616786,0.259216230215848,18,0.645115107127645,3.60957764344478,0.307775836443446,1,1.98745442092435,0,0,0.394797008341319,2.07732873998576,0.346450475523899,14,1.46047014737919,0.0758091405779663,11,0.518878667466986
"4",4,"Harv1",3,0.048695533883025,143528.440385126,2352.99972758236,0.0163939615122175,57411.3761540502,0.0409849037805438,0.0508525806730162,118864.025990479,2034.97094545273,0.0171201583363476,47545.6103961915,0.0428003958408689,0.0515911238917738,141867.462499067,2464.06732204326,0.0173687981629999,56746.9849996269,0.0434219954074999,0.00930148196102606,0.0394507623116326,82840.9316475576,0.577174331618688,1.3939764795718,0.175336649533669,13,8.7568247478921e-05,-0.0173527995362672,0.0336001165943166,47954.2117105078,0.403437552370547,1.4786983614295,0,0,6.93181550875306e-05,-0.0186704775266374,0.0417046533585828,53946.1728426199,0.380257543853472,2.24797327545496,0.102759949615175,3,9.52474835538305e-05,2.72476438039906,0.699181559250075,17,1.7095934756741,0.164271098821518,13,0.577174331618688,2.13936706610629,0.199559475678596,11,1.8289260347662,0,0,0.403437552370547,4.41698981074255,0.385442214181238,4,2.56416899576173,0.150097580880165,3,0.380257543853472
"5",5,"Harv1",3,0.047117821701068,143982.462771237,2283.96572193162,0.0158628049414632,57592.9851084948,0.039657012353658,0.0508131460569162,163196.630892344,2791.78553665613,0.0171068821788226,65278.6523569375,0.0427672054470565,0.0495920632425344,148234.763857909,2474.89639206199,0.0166957893523163,59293.9055431634,0.0417394733807908,0.00385984121877055,0.0421415770498552,73989.5060750083,0.513878597788432,1.43039788187033,0.162919382301928,4,2.34622212243266e-05,0.0105969682364295,0.0380895990087299,106429.868539571,0.65215726548779,0.726972966571193,0.126257967450405,9,3.08478943840601e-05,-5.00326805990872e-05,0.0296424915433352,75347.0789493836,0.508295604812431,1.20102613346416,0.0986193716269073,10,5.89730205526576e-05,2.1158877059619,0.495849868572867,10,1.69919734280995,0.208317935374929,4,0.513878597788432,1.81467298873779,0.395097318297302,8,0.686707720024273,0,0,0.65215726548779,1.76407655577968,0.28856200654045,11,1.17204085625946,0,0,0.508295604812431
"6",6,"Harv1",3,0.0509979769851751,188403.883762658,3234.72659521095,0.0171691078262798,75361.5535050631,0.0429227695656995,0.049312034988097,188532.816246152,3129.9302510424,0.0166015143324221,75413.1264984608,0.0415037858310553,0.0499669966065167,123592.674755491,2079.07787389369,0.0168220153662571,49437.0699021965,0.0420550384156427,0.00378264041112735,0.0304367173497545,97214.7106853856,0.51599101220149,1.22315374155355,0,0,2.86342911724933e-05,-0.01059735945592,0.0321889235504403,70171.2015215127,0.372196219834195,2.07863736712638,0.0495471179473442,2,4.55213724705391e-05,-0.00527922322469574,0.0252915760619038,63588.7328816107,0.514502441244281,2.00408111389906,0.48401670992841,6,7.87626260891557e-05,2.05887775084646,0.301190285098476,1,1.38516099857716,0.0697796095310872,13,0.51599101220149,4.21377178575349,0.0336698515653647,9,2.24916208943153,0.0524273466279368,2,0.372196219834195,2.97480269953108,0.690431355188558,4,2.27578313915221,0.603022610227891,5,0.514502441244281
"7",7,"Harv1",3,0.0487332889310149,153788.817883469,2523.16272643793,0.0164066722220975,61515.5271533877,0.0410166805552439,0.0474552860852328,132158.858701587,2111.42497791221,0.0159764165539579,52863.5434806347,0.0399410413848947,0.0500209957327234,130024.231551215,2189.63339435746,0.0168401948485655,52009.692620486,0.0421004871214138,-0.0103341561589269,0.0305445419718928,57603.3129569379,0.374561127068327,1.69929224697628,0.00335849284625396,9,7.81789915729314e-05,-0.00748504080767877,0.0437516448067791,53888.0789926698,0.40775230296403,1.95684805734979,0.0672985978085346,2,3.72394209378399e-05,0.00980209381439734,0.0367562545655534,71168.5854686828,0.547348633555664,1.11700661332995,0.102412692643986,6,1.81616779696196e-05,3.28261436417229,0.0942198157188906,11,2.14763466461924,0.0515390223920184,1,0.374561127068327,3.39842213426351,0.429930657804818,18,1.91879692798097,0.136927559087295,2,0.40775230296403,2.04827417162827,0.0220026240994497,2,1.15134043621981,0.0672707053832016,1,0.547348633555664
"8",8,"Harv1",3,0.0496279331750918,153750.277473591,2568.83894346622,0.0167078654144703,61500.1109894365,0.0417696635361757,0.050235006196623,101729.654869996,1720.47676068459,0.0169122441522411,40691.8619479984,0.0422806103806027,0.0485244719035247,145642.731734551,2379.27375060474,0.0163363713538497,58257.0926938206,0.0408409283846242,0.0150273021351665,0.0330262681660691,104221.837234078,0.677864384680407,1.05177468616587,0.171524021219758,7,5.57081816135906e-05,-0.00458300537426588,0.03725182220517,34933.3537536601,0.343394006381942,2.15716177783181,0,0,5.73601101827808e-05,0.000579300930480042,0.0337913604281502,67826.841742306,0.465707014243095,1.34610299118315,0.0925966191306977,3,5.143525962485e-05,1.9768702070147,0.554175683285542,3,1.14042564913915,0.25070660684026,10,0.677864384680407,2.61675358546041,0.0743029942407112,1,2.4445654152355,0,0,0.343394006381942,2.15966242809792,0.271036787385695,5,1.37190591544891,0.100146119179607,16,0.465707014243095
"9",9,"Harv1",3,0.0488810612096594,155869.850120507,2565.05997001272,0.0164564216109119,62347.9400482029,0.0411410540272798,0.0495350441869923,181858.078436926,3032.7731893098,0.0166765931729651,72743.2313747704,0.0416914829324128,0.052488717117846,167441.237880848,2958.85146351287,0.0176709841671046,66976.4951523393,0.0441774604177615,0.0149225515337785,0.0321422559060787,81113.3428421756,0.520391485457031,0.974292856643449,0.0274051923958898,13,7.39872127142735e-05,-0.00527471460686848,0.0309896435541007,91563.2969568694,0.503487652260806,1.37869369306263,0.124334249418487,13,3.04715150175616e-05,-0.00991299954815018,0.0316654432302072,71678.8713627523,0.428083740122366,1.5375578357717,0.0648335178809383,2,1.96251978888176e-05,1.69990154708751,0.286037198529443,25,1.05401963985722,0.0548011391154152,13,0.520391485457031,2.18827775159026,0.4906898358639,1,1.76085653133295,0.248738147236767,13,0.503487652260806,2.73412556977801,0.342365396300313,9,1.38220285343585,0.0916288315915725,1,0.428083740122366
"10",10,"Harv1",3,0.048985732123018,124817.53162574,2058.44834168479,0.0164916603851529,49927.0126502961,0.0412291509628823,0.0504246258609786,115638.975868933,1963.09673532418,0.0169760819876958,46255.5903475732,0.0424402049692396,0.0509323169309519,167490.625241771,2871.96217753101,0.017147002546473,66996.2500967085,0.0428675063661825,0.0113217076883913,0.0379021852739859,88803.3877139671,0.711465661572607,1.02958192120308,0.394665851736446,28,2.04659159574658e-05,0.00447118415745827,0.0359177621604833,68177.8319658155,0.589574850983542,0.97347856177385,0.160299794975429,13,9.1183102435898e-05,-0.0231686721196515,0.040698804017659,45752.8230255467,0.273166471015932,2.89447910333061,0,0,4.71987007418647e-05,1.74911694399498,0.598168678584177,33,1.1197008907344,0.352816865902687,28,0.711465661572607,2.32741958960992,0.542459298083436,14,1.11909688683061,0.11838238204805,13,0.589574850983542,3.21788976849393,0,0,2.84893049456701,0,0,0.273166471015932
