"","model","iter","harv_hist","Hmax","runtime","iterations","param_not_conv","div_trans","over_max_treedepth","r_e_1","K_e_1","Bterm_e_1","q_e_1","pe_e1","rbias_1","r_wi_bnds_1","Kbias_1","K_wi_bnds_1","pebias_1","pe_wi_bnds_1","abspebias_1","abspe_wi_bnds_1","SSbias_1","SS_wi_bnds_1","qbias_1","q_wi_bnds_1","MSYbias_1","MSYS_wi_bnds_1","Bmsybias_1","Bmsy_wi_bnds_1","Fmsybias_1","Fmsy_wi_bnds_1","r_e_2","K_e_2","Bterm_e_2","q_e_2","pe_e2","rbias_2","r_wi_bnds_2","Kbias_2","K_wi_bnds_2","pebias_2","pe_wi_bnds_2","abspebias_2","abspe_wi_bnds_2","SSbias_2","SS_wi_bnds_2","qbias_2","q_wi_bnds_2","MSYbias_2","MSYS_wi_bnds_2","Bmsybias_2","Bmsy_wi_bnds_2","Fmsybias_2","Fmsy_wi_bnds_2","r_e_3","K_e_3","Bterm_e_3","q_e_3","pe_e3","rbias_3","r_wi_bnds_3","Kbias_3","K_wi_bnds_3","pebias_3","pe_wi_bnds_3","abspebias_3","abspe_wi_bnds_3","SSbias_3","SS_wi_bnds_3","qbias_3","q_wi_bnds_3","MSYbias_3","MSYS_wi_bnds_3","Bmsybias_3","Bmsy_wi_bnds_3","Fmsybias_3","Fmsy_wi_bnds_3"
"1","ko_estB",1,"Harv_mix",3,56.3301939964294,2000,0,0,0,0.082558285372008,170226.619447072,130424.592080073,2.37180058749073e-05,-0.00454470836521284,0.682040425347386,"FALSE",-0.0192555920298935,"TRUE",0.220492448724968,"TRUE",0.432421778860059,"TRUE",0.0422122607122739,"TRUE",-0.0509491226177379,"FALSE",0.658622453125957,"FALSE",-0.0192555920298935,"TRUE",0.682040425347386,"FALSE",0.082558285372008,128867.186250437,72024.2450085958,9.49346716710617e-05,-0.00272554154673927,0.579212774513356,"FALSE",-0.0724337633231901,"TRUE",-1.61171624269892,"TRUE",-0.0814091759153281,"TRUE",0.104350793031154,"TRUE",0.0199891461583805,"FALSE",0.467672508427083,"FALSE",-0.07243376332319,"TRUE",0.579212774513356,"FALSE",0.082558285372008,158476.668622537,120319.635782884,3.17393050043689e-05,-0.00602095044998341,0.644335811511437,"FALSE",-0.0492117106566312,"TRUE",-3.05135597739794,"TRUE",0.149890139917386,"TRUE",0.221386737709381,"FALSE",-0.0847228869125334,"FALSE",0.565466712022696,"FALSE",-0.0492117106566311,"TRUE",0.644335811511437,"FALSE"
"2","ko_estB",2,"Harv_mix",3,66.5401937961578,2000,0,0,0,0.0752673110250986,120509.896760163,54541.3254113382,4.6066695814471e-05,-0.0117504088854832,0.490281118131729,"FALSE",-0.0622208165215187,"TRUE",0.926870321352651,"TRUE",0.00599467751752178,"TRUE",0.0852568165058679,"TRUE",-0.0375553025242313,"FALSE",0.402032273131187,"FALSE",-0.0622208165215185,"TRUE",0.490281118131729,"FALSE",0.0752673110250986,166686.302377994,82536.0748290254,3.31005182829025e-05,-0.00845319775330789,0.541363479819063,"FALSE",-0.11197846437457,"TRUE",0.229467014000673,"TRUE",-0.0495321406506712,"TRUE",0.258168465538731,"FALSE",-0.0689311716234233,"FALSE",0.369140781698042,"FALSE",-0.11197846437457,"TRUE",0.541363479819062,"FALSE",0.0752673110250986,145046.428823944,109838.983743035,7.80760010209588e-05,-0.00377287049319,0.518689656266647,"FALSE",-0.00826928536044001,"TRUE",-0.441013958246808,"TRUE",-0.181178892362853,"TRUE",0.0972920372485558,"TRUE",-0.0758789234133726,"FALSE",0.514149268556372,"FALSE",-0.00826928536043997,"TRUE",0.518689656266647,"FALSE"
"3","ko_estB",3,"Harv_mix",3,52.3570849895477,2000,0,0,0,0.0787243479859626,101545.830532349,62700.5259471666,6.76523600705779e-05,-0.0135816191451412,0.587287416221083,"FALSE",-0.139490822253545,"FALSE",0.459526480951834,"TRUE",0.0787118518581503,"TRUE",0.186197301695963,"FALSE",-0.00253059975060299,"FALSE",0.370712289685524,"FALSE",-0.139490822253545,"FALSE",0.587287416221083,"FALSE",0.0787243479859626,168882.632036777,112707.694284687,3.59113451592608e-05,-0.00203853586238199,0.537381242574711,"FALSE",-0.0146522189291535,"TRUE",-1.16758050085026,"TRUE",0.150834514085538,"TRUE",0.184078052814279,"FALSE",-0.099221825739845,"FALSE",0.51823307220231,"FALSE",-0.0146522189291533,"TRUE",0.537381242574711,"FALSE",0.0787243479859626,144678.168201319,74927.8567755923,4.4224239991003e-05,-0.0084430387770509,0.573446984527206,"FALSE",-0.100704971665999,"TRUE",0.567826065415078,"TRUE",0.0845425453583835,"TRUE",0.0778866216375579,"TRUE",0.0378760654218882,"FALSE",0.415422374510136,"FALSE",-0.100704971665999,"TRUE",0.573446984527205,"FALSE"
"4","ko_estB",4,"Harv_mix",3,49.1801769733429,2000,0,0,0,0.0774707649190902,160605.406743857,105865.764039939,1.80782206779695e-05,-0.00831949520891752,0.487579381203717,"FALSE",0.0549680367437987,"TRUE",1.22906432490484,"TRUE",0.058720972270825,"TRUE",0.0083294005531457,"TRUE",-0.0266685897280844,"FALSE",0.573592498059209,"FALSE",0.0549680367437987,"TRUE",0.487579381203717,"FALSE",0.0774707649190902,175220.533120587,116679.704158715,6.96044351036791e-05,-0.0102484919942385,0.477921802418146,"FALSE",-0.0660556531676489,"TRUE",1.29467446471172,"TRUE",-0.106227540229987,"TRUE",0.210228649938745,"FALSE",-0.0559659034920369,"FALSE",0.385184915437074,"FALSE",-0.0660556531676487,"TRUE",0.477921802418146,"FALSE",0.0774707649190902,174911.329515915,124858.055705816,2.28201613880479e-05,-0.00432577534312884,0.551859330198565,"FALSE",-0.0143108884100957,"TRUE",-1.50447639060311,"TRUE",-0.0510635134839428,"TRUE",0.0463040902086865,"TRUE",-0.0504933996315409,"FALSE",0.539055078958444,"FALSE",-0.0143108884100957,"TRUE",0.551859330198565,"FALSE"
"5","ko_estB",5,"Harv_mix",3,44.0856840610504,2000,0,0,0,0.0765859874047378,155729.873339744,90635.4226382789,8.82122641957231e-05,-0.0068153431736475,0.56133030782664,"FALSE",-0.188241163805972,"FALSE",-0.127292825409818,"TRUE",-0.195289678436032,"TRUE",0.171642462963772,"FALSE",0.00228394276735576,"FALSE",0.271527745048777,"FALSE",-0.188241163805972,"FALSE",0.56133030782664,"FALSE",0.0765859874047378,146059.355828012,76992.378663463,4.21573073608609e-05,-0.00594417176529991,0.556212559076478,"FALSE",-0.122219830622879,"TRUE",-0.297990791037946,"TRUE",0.0759220814003563,"TRUE",0.175775054845887,"FALSE",-0.0236736611445483,"FALSE",0.371312854865477,"FALSE",-0.122219830622879,"TRUE",0.556212559076477,"FALSE",0.0765859874047378,124431.174872341,72054.3613923453,9.32955355369721e-05,-0.0083737769961802,0.464153343541651,"FALSE",-0.0597251364287148,"TRUE",0.923354793512531,"TRUE",0.0420326507361352,"TRUE",0.0618315549748868,"TRUE",-0.0042814202157224,"FALSE",0.380095691549613,"FALSE",-0.0597251364287149,"TRUE",0.46415334354165,"FALSE"
"6","ko_estB",6,"Harv_mix",3,51.1052570343018,2000,0,0,0,0.0769834754935671,117160.717488442,95407.3437569081,3.40387099565586e-05,-0.00567264885715164,0.498617762222335,"FALSE",-0.0678123517696482,"TRUE",-2.31808848900865,"TRUE",0.0826942746262153,"TRUE",0.0535092953196301,"TRUE",0.0104291680980472,"FALSE",0.399194884593674,"FALSE",-0.067812351769648,"TRUE",0.498617762222336,"FALSE",0.0769834754935671,108641.326530428,80509.0181455201,0.000101297039602866,-0.00170190693501888,0.583500517054299,"FALSE",-0.140355181453825,"FALSE",-0.606823799999992,"TRUE",-0.137122674954949,"TRUE",0.0585597992202936,"TRUE",0.0565443788794206,"FALSE",0.362670866760406,"FALSE",-0.140355181453825,"FALSE",0.583500517054299,"FALSE",0.0769834754935671,167780.977409367,108084.101604428,2.61685256511361e-05,-0.00990187107151461,0.506019514259144,"FALSE",-0.0720232161812997,"TRUE",0.491156530289067,"TRUE",0.052882960955325,"TRUE",0.10357388897243,"TRUE",0.0084815901783531,"FALSE",0.395553639727553,"FALSE",-0.0720232161812997,"TRUE",0.506019514259144,"FALSE"
"7","ko_estB",7,"Harv_mix",3,46.005264043808,2000,0,1179,0,0.0821357370594955,121566.568037562,76836.0798123695,1.59558958768507e-05,-0.0127682841662908,0.702523287776257,"FALSE",-0.0849545379092904,"TRUE",1.70782566118592,"TRUE",0.249580089415476,"TRUE",0.0569748568358302,"TRUE",0.0127186112604163,"FALSE",0.56413930903254,"FALSE",-0.0849545379092904,"TRUE",0.702523287776257,"FALSE",0.0821357370594955,125439.523297546,108994.6294157,1.03698913412402e-05,0.00308315020715175,0.597194104186234,"FALSE",0.0744493293665614,"TRUE",-0.294501915645998,"TRUE",0.150422730184467,"TRUE",0.0404507302807103,"TRUE",-0.13357280067304,"FALSE",0.720590043062322,"FALSE",0.0744493293665614,"TRUE",0.597194104186233,"FALSE",0.0821357370594955,194231.295623019,123541.46946003,4.43960975827649e-05,-0.00545561036225384,0.630936525392159,"FALSE",0.0291983777100402,"TRUE",-1.34209294005427,"TRUE",-0.0344418801694308,"TRUE",-0.119282152808222,"TRUE",0.044951426355019,"FALSE",0.674627838120676,"FALSE",0.0291983777100403,"TRUE",0.630936525392159,"FALSE"
"8","ko_estB",8,"Harv_mix",3,50.0097091197968,2000,0,0,0,0.0821474773805697,91746.3924995198,49192.0019577779,2.75846925861467e-05,-0.00838547738370725,0.627932641814087,"FALSE",-0.238553189114575,"FALSE",-0.44266692605877,"TRUE",0.334980560626355,"TRUE",0.396120510279144,"FALSE",-0.0177308215820112,"FALSE",0.240225353263835,"FALSE",-0.238553189114575,"FALSE",0.627932641814087,"FALSE",0.0821474773805697,131345.827117348,94068.223454596,2.9038597269382e-05,0.00232914319936543,0.666711656913367,"FALSE",0.0347601102311631,"TRUE",-0.526010813846704,"TRUE",0.172518601692173,"TRUE",0.0756855298025903,"TRUE",-0.0723477414011727,"FALSE",0.726918042100012,"FALSE",0.0347601102311633,"TRUE",0.666711656913367,"FALSE",0.0821474773805697,134160.313681807,107418.320620121,9.43385569076408e-05,-0.00437400890517071,0.655920390867633,"FALSE",0.155098322441678,"FALSE",-1.24011813924412,"TRUE",-0.255970359906485,"TRUE",-0.185820468622789,"FALSE",0.0267059516063071,"FALSE",0.914218953448963,"FALSE",0.155098322441678,"FALSE",0.655920390867633,"FALSE"
"9","ko_estB",9,"Harv_mix",3,62.8553650379181,2000,0,0,0,0.0868743353319973,171565.566690283,93444.1937492391,9.03058076863396e-05,-0.00582821876105285,0.750616168445742,"FALSE",0.0198814325265812,"TRUE",-1.49962734171907,"TRUE",-0.117823211890179,"TRUE",-0.00345583667299749,"TRUE",-0.0167165290682152,"FALSE",0.790467338927153,"FALSE",0.0198814325265812,"TRUE",0.750616168445742,"FALSE",0.0868743353319973,201655.009488201,137524.028011482,7.39232855733725e-05,-0.00922881865455263,0.75405653004813,"FALSE",0.0389011198015082,"TRUE",0.353097646210683,"TRUE",-0.0107992299519349,"TRUE",0.0972976221798433,"TRUE",-0.0823179977248166,"FALSE",0.823876857590246,"FALSE",0.0389011198015085,"TRUE",0.75405653004813,"FALSE",0.0868743353319973,121066.643738932,90811.19886489,2.67238498531928e-05,0.000586063877426184,0.775327332179055,"FALSE",-0.0281697815201744,"TRUE",-0.910360163326041,"TRUE",0.0871850786619091,"TRUE",0.0915375955955865,"TRUE",-0.0485999259390802,"FALSE",0.732760426897496,"FALSE",-0.0281697815201743,"TRUE",0.775327332179055,"FALSE"
"10","ko_estB",10,"Harv_mix",3,68.2019951343536,2000,0,831,0,0.0772593436891531,143799.48862301,89689.3998987139,1.78753460106739e-05,-0.00247421449138183,0.544794346751194,"FALSE",-0.116801923511056,"TRUE",-0.752893524762435,"TRUE",-0.0474926624850663,"TRUE",0.184098930657122,"FALSE",-0.0399614613132233,"FALSE",0.366377332536297,"FALSE",-0.116801923511056,"TRUE",0.544794346751194,"FALSE",0.0772593436891531,102727.811755597,57768.4855560963,1.05098364442092e-05,-0.00646717397037514,0.532393157681294,"FALSE",-0.0236441376930588,"TRUE",0.0598685860360347,"TRUE",-0.189118797384118,"TRUE",0.0492995338487462,"TRUE",-0.0381543091683711,"FALSE",0.500593090138518,"FALSE",-0.0236441376930587,"TRUE",0.532393157681294,"FALSE",0.0772593436891531,188934.297586832,96015.9505790803,8.22821366907693e-05,-0.0067952341038192,0.558061162607736,"FALSE",0.0765928163822099,"TRUE",-1.85548742275152,"TRUE",0.162669055987275,"TRUE",-0.120110850698273,"FALSE",0.0116866356063685,"FALSE",0.682338694494446,"FALSE",0.0765928163822098,"TRUE",0.558061162607736,"FALSE"
