"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","pe_med_1","pe_absmed_1","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","pe_med_2","pe_absmed_2","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","pe_med_3","pe_absmed_3","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv2",3,0.0481457002309729,175253.673852421,2840.66105913345,0.0162088531252448,70101.4695409685,0.0405221328131119,0.0486046498252352,131828.613393009,2157.15962026282,0.0163633642556178,52731.4453572035,0.0409084106390445,0.0479682666031007,150041.881971993,2423.04403764721,0.016149117871632,60016.752788797,0.0403727946790801,0.0107728422590565,0.0286628662457708,91962.4462630522,0.524739049638939,1.05298130294979,0,0,5.91441298346035e-05,0.0181970850290144,0.0357268145408007,100261.180774871,0.76054187474438,0.815826306579662,0.22423740838072,8,6.88223375822418e-05,-0.00426423246889944,0.0292298443007737,85370.3473388412,0.568976783127639,1.22128910217662,0.132078916991104,10,8.27216577483341e-05,1.52841044367124,0.135882125432017,9,1.411507881158,0.111466985271669,1,0.524739049638939,1.70765858606767,0.525405332607435,8,0.917917547918787,0.197320773329988,4,0.76054187474438,2.32373585496836,0.469365207766717,9,1.3685200273212,0.197177731093243,13,0.568976783127639
"2",2,"Harv2",3,0.0502299708666653,135833.184258081,2297.01371079644,0.016910548945331,54333.2737032324,0.0422763723633275,0.0492421737882328,124164.797272533,2058.40334916195,0.0165779946843057,49665.9189090133,0.0414449867107642,0.0490712816891375,169952.142098919,2807.687857489,0.0165204617183043,67980.8568395674,0.0413011542957608,-0.000330669634174362,0.0318717076565814,69567.7521419094,0.512155792576663,1.25870223919051,0.0557370566992555,1,9.79293756070547e-05,0.00159293182239936,0.0365347754130132,71183.018831262,0.573294688952942,0.797448827053017,0,0,7.04766764934175e-05,0.00165490824343937,0.0409264029835413,112052.436734527,0.65931758994428,0.857687318301109,0.180031447501024,8,8.76354070170783e-05,2.29563405246823,0.231119155831856,3,1.61509667872038,0.0347350823712664,1,0.512155792576663,1.44758003162513,0.308752108082428,2,0.919531765126531,0.0849278091423307,1,0.573294688952942,1.88329693124601,0.129549701170428,10,0.933442698058726,0.305541383944839,9,0.65931758994428
"3",3,"Harv2",3,0.0504312615136517,165086.361463182,2802.88840615279,0.016978315963296,66034.5445852727,0.0424457899082399,0.0503588848251901,135925.289010629,2304.47047810582,0.0169539494444306,54370.1156042516,0.0423848736110765,0.0515874799962572,106920.410855673,1856.94786964528,0.0173675713999256,42768.1643422693,0.0434189284998139,0.00189183862010424,0.0463520482262577,98447.8551014485,0.59634154044521,1.04738761523118,0.043475594787127,1,7.87202981486917e-05,0.000406800597053123,0.0376106333935579,70205.269598537,0.516498954017652,1.1106688607123,0,0,2.73573748813942e-05,0.00554611541271931,0.0333331321551192,64286.096872451,0.601251869105027,0.762778307627651,0.0311103089172465,4,9.90541784395464e-05,1.8470179904194,0.379429781309951,6,0.998804038821726,0,0,0.59634154044521,2.04866593770603,0.271427836657791,2,1.44610166117374,0,0,0.516498954017652,1.60251794657772,0.0273136991309588,35,1.08064809671701,0.0809137249873508,7,0.601251869105027
"4",4,"Harv2",3,0.0479022024888493,170026.28929913,2741.99297947426,0.0161268765599549,68010.5157196522,0.0403171913998873,0.0503760195519698,184120.153542608,3122.6258941405,0.0169597180648553,73648.0614170432,0.0423992951621382,0.0496298800109409,142853.960837238,2386.87838188949,0.0167085208411477,57141.584334895,0.0417713021028693,-0.0101306826109407,0.0341495438922758,83028.2748198592,0.488326100405485,1.41826376276057,0.147385295361789,4,8.23198792454787e-05,-0.00780004686101837,0.0268446820559275,87028.7710243527,0.472673791270834,1.11562396406916,0,0,4.68890716671012e-05,0.00578733875664612,0.030019157472557,106354.625799466,0.744498963669916,0.617966138710654,0.115722047505113,19,8.87949735415168e-05,2.65748318110193,0.197517860572815,3,1.54800400682924,0.0840369304321493,4,0.488326100405485,2.12939882672375,0,0,1.34385177134696,0,0,0.472673791270834,1.19893036289205,0.448005791805379,3,0.711355882932192,0.123199528063113,14,0.744498963669916
"5",5,"Harv2",3,0.0496325068486366,188154.762727208,3143.95417052415,0.0167094051989656,75261.9050908834,0.0417735129974139,0.0502340012953796,179112.318647094,3029.1306676808,0.0169119058396486,71644.9274588376,0.0422797645991216,0.050493089897627,115231.316210702,1958.83226991003,0.0169991312633128,46092.5264842808,0.042497828158282,0.00675675637690585,0.0367221535340371,112258.90465879,0.596630683335641,1.02711693128808,0,0,7.44323269766755e-05,0.008406254203834,0.0340815032120217,100810.268849101,0.562832694091401,1.1062238756056,0,0,5.93930549034849e-05,0.00342329519776712,0.0355542160457638,55666.1752849997,0.483082005096716,1.20436993560603,0.0238658544970616,3,6.04205489950255e-05,1.48614355315927,0,0,1.07888553795495,0.130536473772303,2,0.596630683335641,2.76154889740598,0,0,1.15473361538855,0.0356568942019119,2,0.562832694091401,2.08266083594051,0,0,1.69318942724816,0.157994149508074,3,0.483082005096716
"6",6,"Harv2",3,0.0502970274446426,165122.949355282,2796.04743981421,0.0169331243823545,66049.1797421128,0.0423328109558862,0.049254345838299,119833.748671226,1987.09431197189,0.0165820925574451,47933.4994684905,0.0414552313936128,0.0509660011071045,139651.313750073,2396.18510630201,0.0171583427463513,55860.5255000293,0.0428958568658783,0.00848092898505145,0.0319883041082943,112890.771017345,0.683677050695398,0.693095586540641,0.0347801373670688,2,9.05965328915045e-05,-0.00847846167749279,0.0231716190221381,63408.1825587732,0.529134599074746,1.30980269311956,0.171772302361518,6,8.83756987378001e-05,0.00430949969075492,0.0360300719900253,107231.203044182,0.767849583113042,0.438133655640019,0.104270327944024,25,1.61496812803671e-05,1.88166084295897,0.406646098233398,21,0.807980077105939,0.0171224967319012,4,0.683677050695398,2.53109547722936,0.50582501705067,6,1.60660803088097,0.390572672816782,6,0.529134599074746,1.01150502819223,0,0,0.56789436904452,0.129141071165789,12,0.767849583113042
"7",7,"Harv2",3,0.0494680841868128,194158.674450591,3233.52832078657,0.0166540502500671,77663.4697802365,0.0416351256251679,0.052076215299008,110351.75009165,1934.69905023354,0.0175321102622,44140.7000366598,0.0438302756555,0.0496220502336031,193650.164920837,3235.09735606438,0.0167058848485199,77460.0659683347,0.0417647121212997,-0.00335907302400544,0.0293311648141695,101370.138015619,0.52209945449239,1.16348279649147,0.129553187851867,15,2.5371693323832e-05,0.0122609972287611,0.0302898147639779,64630.394388379,0.585676206627462,1.01319763008805,0,0,4.53026401274838e-05,0.00350116830220329,0.0343181445008665,108846.530719152,0.562078172066869,1.1013955280291,0.104843795553998,10,7.0070977921132e-05,2.20591601368838,0.750207254634539,10,1.22082180432881,0.113410780353757,7,0.52209945449239,2.17781945589746,0.24136693261163,3,1.31857553003079,0,0,0.585676206627462,3.08520637682475,0.932057612925625,6,1.05775811612891,0.141282537173506,7,0.562078172066869
"8",8,"Harv2",3,0.0497366382287454,122260.222723708,2047.18169416985,0.0167444623325791,48904.089089483,0.0418611558314476,0.0514358508362463,141964.268824086,2458.32760345393,0.0173165235436824,56785.7075296342,0.0432913088592059,0.0501060402075774,100692.472746596,1698.56381600802,0.0168688261364149,40276.9890986383,0.0421720653410372,-0.0124063388335307,0.0467527292049657,51322.1227545045,0.41977776263737,1.42478547732145,0,0,7.52304686233401e-05,-0.00495463032957278,0.0287781401025817,65589.4918722176,0.462014085766134,1.64107680907716,0.0298378976584124,1,7.20570874377154e-05,0.00705612140681911,0.0388349962483188,65742.5435181028,0.65290425118024,0.915474832768201,0,0,9.52124301833101e-05,1.36527322186799,0.0157479739962896,6,1.55026409959753,0,0,0.41977776263737,2.76625321830542,0.0530014490467037,2,1.80659042729767,0.187094953920818,4,0.462014085766134,1.66473081686493,0.150619831070712,2,0.984609687871774,0.169409392550169,8,0.65290425118024
"9",9,"Harv2",3,0.0501910048336798,159451.954159886,2694.32832023181,0.0168974305421817,63780.7816639543,0.0422435763554542,0.0500149338532919,157549.523934722,2652.84315308568,0.0168381540409151,63019.8095738888,0.0420953851022877,0.0482312977820532,110556.032671593,1795.17244281625,0.0162376706131343,44222.4130686373,0.0405941765328358,0.00150510287531471,0.0357375774635819,93294.8261265173,0.585096787418289,1.30330816756001,0.128658189341341,8,9.00217562029138e-05,0.00143772765883423,0.0284630283316122,79470.6450394372,0.504416916374591,1.17822174459581,0,0,9.99808502639644e-05,-0.00289068107330869,0.0361998196722001,57169.2811115647,0.517106843743083,1.34634946433162,0,0,8.80600099870935e-05,3.73799583122314,0,0,1.58020833157534,0.181735477132316,12,0.585096787418289,2.63684376574228,0.353151956625319,2,1.3536906201324,0.107374879948984,1,0.504416916374591,2.45345591979767,0.351476355701766,19,1.49273042673957,0.00754679484707318,1,0.517106843743083
"10",10,"Harv2",3,0.0491924859247173,119865.841744468,1985.13016646878,0.0165612666425913,47946.336697787,0.0414031666064784,0.0488091691698056,153882.70674739,2528.63422295432,0.0164322182550717,61553.0826989561,0.0410805456376793,0.051829719030004,180287.655629218,3145.86169575152,0.017449124205272,72115.062251687,0.04362281051318,-0.000603754201560565,0.0485079939663611,64429.3071796545,0.537511823568604,1.0953801168933,0,0,4.08428394584917e-05,-0.0101747661679154,0.0366859066800361,92739.5712899025,0.602664024113777,1.03700767851416,0.152261765083029,19,9.3761850099545e-05,0.0128062959197614,0.0382437514478352,104890.863048836,0.581797254408569,1.12555323431688,0.0507546191635405,2,9.58983398019336e-05,1.78707859666095,0,0,1.20119713405541,0,0,0.537511823568604,1.92631015182282,0.944900442537337,13,1.02569173377305,0.103968078624684,23,0.602664024113777,2.13426308301823,0,0,1.03897187117407,0.0156093218732432,2,0.581797254408569
