"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","pe_med_1","pe_absmed_1","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","pe_med_2","pe_absmed_2","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","pe_med_3","pe_absmed_3","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"1",1,"Harv_mix",3,0.0484403595570297,173039.768706076,2821.94187121466,0.0163080538786896,69215.9074824303,0.0407701346967239,0.0495786065284359,177675.844519399,2965.63353552996,0.0166912589809368,71070.3378077596,0.0417281474523421,0.0514108209663858,173314.031562768,2999.73605665272,0.0173080969244335,69325.6126251072,0.0432702423110839,0.00352762618554327,0.0408956818804024,155175.035753547,0.896759380308269,0.695874682542708,0.474335855148268,23,9.27794088004157e-05,-0.00298123663359096,0.027543115763688,127057.02736143,0.715105802395987,1.19866386107733,0.476184017256322,17,4.89717481681146e-05,0.0142661204275982,0.0447133494094634,117413.417209223,0.677460538829487,1.13072532976174,0.246368661369513,27,8.64627551473677e-05,1.26786338466419,0.712741783128113,22,0.75204070336314,0.409128348634203,13,0.896759380308269,2.69245415025597,0.46083529773591,17,1.33469498151786,0.595618100211358,16,0.715105802395987,2.05567102646871,0.703029754665595,14,1.58611383820809,0.214667830911261,27,0.677460538829487
"2",2,"Harv_mix",3,0.0489425535961303,146459.668898024,2413.23409513791,0.0164771237931597,58583.8675592095,0.0411928094828992,0.0498378697475367,178236.238844693,2990.54443175548,0.0167785431915522,71294.4955378771,0.0419463579788804,0.0495056403116807,194363.039103337,3239.38929569902,0.0166666939899861,77745.2156413347,0.0416667349749653,0.0120700842301509,0.0283908467937138,86696.9213390106,0.591950821624317,0.866846054985263,0.0941545257166296,5,7.51368727302179e-05,-0.0112701130876967,0.0381829897692615,109212.915617317,0.612742483376127,1.35880008015601,0.445337018902602,16,5.71534171444364e-05,-0.0176242072077723,0.0412689967697323,72027.4888315963,0.370582231909337,2.6154519588898,0.148217855943539,8,6.19598354725167e-05,1.76519432437829,0.438690639137827,4,1.12751889909932,0.138371045891122,5,0.591950821624317,3.09653665501029,0.608765626805273,13,1.5633568496475,0.72130805858781,15,0.612742483376127,4.36428723861489,0.278554403614696,16,2.96601018371774,0.169288941461507,8,0.370582231909337
"3",3,"Harv_mix",3,0.0494348358676804,150035.336264409,2497.01661442517,0.0166428567869148,60014.1345057636,0.0416071419672871,0.0499385877125062,134488.526196219,2261.08177774294,0.0168124511561977,53795.4104784876,0.0420311278904941,0.0511973964408116,182241.184660234,3141.15368679698,0.0172362448842356,72896.4738640934,0.0430906122105889,-0.000800493944146756,0.0327684585137197,88072.0319328902,0.587008594946458,1.21238450842819,0.232011036906064,4,4.35114405793138e-05,-0.00545520536335878,0.0269915433244957,87665.9726245244,0.651847225216964,1.44568564718399,0.589607473995033,14,5.61178959766403e-05,-0.00906542862259137,0.0405059827798953,144865.895645807,0.794913048419278,1.96929040595108,1.30533256211203,19,5.94630338205025e-05,1.89363757472893,0.268937565891219,24,1.44572756605741,0.285385268191343,4,0.587008594946458,2.66020505797853,0.854273550765108,14,1.63521742144197,0.592363219708533,14,0.651847225216964,3.14667854702303,0.811852076564838,18,2.24967530021779,1.40953628364983,22,0.794913048419278
"4",4,"Harv_mix",3,0.0482268776866705,186815.244378522,3033.16640761154,0.0162361825326513,74726.0977514088,0.0405904563316282,0.0503599057634058,192084.274557419,3256.65310151765,0.0169542931560707,76833.7098229676,0.0423857328901766,0.0483923902269903,159054.349525832,2591.29825732419,0.0162919044027988,63621.7398103327,0.0407297610069969,-0.00255718643161503,0.0317468433559633,111084.803659641,0.59462387038695,0.960676871500824,0.124513622597636,25,5.23214467521757e-05,-0.013715395543555,0.0386380453177552,107860.737155679,0.561528201120057,1.71631714350112,0.278367218413697,13,5.36165956733748e-05,0.0222154147806478,0.0291466358422482,132541.96298293,0.833312407853419,0.72604977042291,0.195605645193925,10,7.59156110254116e-05,1.97688557300483,0.282866499086416,24,1.2417771537453,0.236423914248191,23,0.59462387038695,2.68659850593836,0.82409539750866,15,1.92163944946987,0.258474258331757,18,0.561528201120057,1.44049192897077,0.736193179527271,2,0.775378337082267,0.216555154198895,10,0.833312407853419
"5",5,"Harv_mix",3,0.0504924065210836,179487.507836893,3051.09041164253,0.0169989011960385,71795.0031347573,0.0424972529900962,0.0491204980517832,192679.177853279,3186.34154171212,0.0165370310233441,77071.6711413115,0.0413425775583603,0.0518916346123475,119751.418195665,2092.0535470241,0.0174699688617118,47900.567278266,0.0436749221542796,0.00237680596391386,0.0406704670670343,91247.3580621701,0.508377207761388,1.11747104585185,0.0123821501441299,8,7.45261075440794e-05,0.0102280241861671,0.0342515752368001,111915.955387745,0.580840943140035,1.02988363721143,0.102477882201868,5,7.5500560910441e-05,0.00905679735508207,0.0365867877692991,84448.3404966059,0.70519699698774,0.986189199077516,0.184827732540305,11,7.32142160856165e-05,1.44456912523633,0.211196152202818,13,1.43214947638274,0.158085072352391,2,0.508377207761388,2.56648670343708,0.411333679409331,3,1.14485791297082,0.178283722054199,16,0.580840943140035,1.96175077954583,0.172968180302681,25,1.1143133716089,0.222857825965846,22,0.70519699698774
"6",6,"Harv_mix",3,0.0511772963855794,160562.235955149,2766.40350380558,0.0172294779488393,64224.8943820596,0.0430736948720983,0.0507499172399041,128844.568645582,2201.38617007201,0.0170855954054801,51537.8274582326,0.0427139885137003,0.0488450004879432,149355.291598476,2456.04043125742,0.0164442813171975,59742.1166393906,0.0411107032929939,-0.00507928868885587,0.0369217530629813,87040.9984822741,0.542101310214613,0.844673645234521,0,0,4.06946274195798e-05,0.00363055261525186,0.033763874732949,60960.820863999,0.473134579942493,1.1516693381579,0.0112518513602526,1,9.9554811117705e-05,-0.00455746716506954,0.0391210593450066,54459.1720246716,0.364628339858748,2.03847589847092,0,0,7.18185099330731e-05,1.85035103572563,0.183723341771351,24,0.926398077613724,0,0,0.542101310214613,2.09110756114209,0.0614235574692512,3,1.24469308815453,0.0584058398429072,2,0.473134579942493,3.84779100856137,0.333231568175008,3,2.23895965973402,0,0,0.364628339858748
"7",7,"Harv_mix",3,0.052356353767466,101277.99003385,1785.16863084554,0.0176264223870249,40511.19601354,0.0440660559675623,0.0501371957249956,152032.873290591,2566.21076343922,0.0168793150316527,60813.1493162364,0.0421982875791317,0.04781396284966,140329.57740128,2258.90900451882,0.0160971695800048,56131.8309605122,0.0402429239500121,0.00830386592111736,0.0331552788412931,71113.6209009706,0.70216264044342,1.0014687731134,0.125815827092113,23,7.87152155092917e-05,0.00785038030898624,0.0309578211059895,100152.093608978,0.658752883118577,1.31776711250001,0.409647923787197,13,3.9195494952146e-05,-0.0115445127039114,0.0360227994277569,60199.2178910839,0.428984530602133,1.52630400644606,0.0837453383635503,11,2.84232347668149e-05,2.28262936772471,0.268006248268667,23,1.20049519710317,0.173448179568945,23,0.70216264044342,1.94829399689955,0.524535019663097,9,1.47313072408896,0.466340942771779,11,0.658752883118577,2.89280530132184,0.124750503752802,13,1.75930271779068,0.0444318660080487,10,0.428984530602133
"8",8,"Harv_mix",3,0.0489320931040256,157742.150477134,2598.58142726598,0.0164736021374494,63096.8601908535,0.0411840053436235,0.0480906815959081,191516.311326995,3100.7123597687,0.0161903304125074,76606.5245307982,0.0404758260312686,0.0504542846135181,133069.973764941,2260.33548717012,0.0169860669782866,53227.9895059764,0.0424651674457164,-0.00398206226502644,0.0377388437148674,91300.2166053734,0.578794040332348,0.918025541564236,0.0662643256803934,3,1.43311208114028e-05,-0.00871879558362973,0.0378260600511037,88897.5478219043,0.464177422831209,1.79966657862469,0.257526974824972,12,1.03254356677644e-05,-0.00492469556026426,0.0332990441262734,82086.9604389777,0.616870644191894,1.22073477834883,0.164114989774551,17,3.70783724752255e-05,1.92220648292129,0.242057691525007,4,1.14264561040494,0.0399588750504961,2,0.578794040332348,3.53583860822663,0.151239279833675,12,1.96052950362727,0.393509297547536,12,0.464177422831209,2.00699831427546,0.18549224200467,17,1.39004233325086,0.133791958561132,22,0.616870644191894
"9",9,"Harv_mix",3,0.050403011217755,139065.230754204,2359.7708034294,0.0169688051472784,55626.0923016816,0.042422012868196,0.0495980134703454,117171.214986593,1956.50064314403,0.01669779257105,46868.485994637,0.041744481427625,0.0503131954245373,127272.737817839,2155.81786493374,0.0169385675353295,50909.0951271355,0.0423464188383237,-0.00438806119306683,0.0279014247675431,82417.4187024279,0.59265294607032,0.91571378106872,0.135353416177889,4,5.61729834368452e-05,-0.00311335945223017,0.0375107123796171,64331.6708608746,0.549039888920123,0.970896873364406,0.0533543655823563,13,9.14645165158436e-05,0.00120652429913989,0.0437711534709558,75117.8974972003,0.590212002862027,1.32656044109541,0.343646845078499,16,7.53832234442234e-05,1.96441432915428,0.760568888197553,4,0.962387687709993,0.20957251481914,9,0.59265294607032,1.44302954282086,0.0457036762004228,14,1.06528685784817,0.100975930486231,14,0.549039888920123,1.75911153330139,0.313587456611988,15,1.90289775710312,0.476282145458313,16,0.590212002862027
"10",10,"Harv_mix",3,0.0490595612272774,170789.670804515,2820.85030963975,0.0165165158779917,68315.8683218062,0.0412912896949792,0.049829215741823,190928.266732953,3202.94190428816,0.0167756297121161,76371.3066931814,0.0419390742802902,0.0510451538225871,118120.898492634,2029.90651840009,0.0171849904995996,47248.3593970537,0.0429624762489991,0.0103683632212582,0.0259551458339775,144587.508587492,0.846582278110866,1.03727184112417,0.600979224636037,18,6.12354570254684e-05,-0.00845867015484967,0.0322142078399781,147319.440360278,0.771595756255043,1.42388916905444,0.870262596474967,19,5.89364371285774e-05,0.00763448218010924,0.0338367867947936,85024.878691114,0.719812325982399,1.36897294383532,0.297533098531429,8,6.84834565664642e-05,1.5808011691272,0.784526693097763,12,1.34082471517749,0.850195179800864,18,0.846582278110866,2.61092196090683,1.59544358361464,16,1.75139822183906,0.987675003528338,20,0.771595756255043,2.39634942983138,0.412014205239059,7,1.72154812749357,0.39989367070627,9,0.719812325982399
"11",11,"Harv_mix",3,0.0503578749459302,150599.364633672,2553.20281230995,0.0169536094559265,60239.7458534688,0.0423840236398163,0.049430074081944,104568.687919527,1740.15406182685,0.0166412536720937,41827.4751678109,0.0416031341802342,0.0496627255980686,122598.182992078,2049.78997140684,0.0167195787195255,49039.2731968313,0.0417989467988137,0.0108401972630123,0.0336573765732213,93448.2343575978,0.620508822098338,0.736187422908074,0.0659289853495404,2,7.96213927632198e-05,-0.00426667269532701,0.0334315102929987,56038.1762953434,0.535898244591809,1.43929470247244,0.21637613023083,13,4.51167176337913e-05,-0.0108461610923753,0.0384739733667573,70729.1761589769,0.576918633154188,0.994978114428415,0.105086697721274,21,4.67920893384144e-05,1.33664401199628,0.60411061124658,7,0.798308852593804,0.0983557385631111,29,0.620508822098338,1.66689711363179,0.219426346645106,5,1.60321965722413,0.103804366123838,12,0.535898244591809,2.47984460369347,0.390639010594425,25,1.07658774145485,0.10735363890407,21,0.576918633154188
"12",12,"Harv_mix",3,0.0517659893950067,119700.055429712,2086.09292439678,0.0174276688252808,47880.0221718848,0.0435691720632021,0.0534439197789738,130242.453166284,2343.39581857885,0.0179925651092196,52096.9812665135,0.0449814127730491,0.0484901878837,169871.35654781,2773.12088315851,0.0163248292090846,67948.5426191241,0.0408120730227115,-0.00881887603802706,0.0343932178425421,64197.2565591316,0.536317684471152,1.35534519012666,0.0276709654643097,19,7.66019818582572e-05,0.0165477845995378,0.0379125597928223,90333.6568516012,0.693580738503674,1.4038536635487,0.459339992077416,20,6.62488305568695e-05,0.00629416686971761,0.033981091922986,96312.4987108045,0.566973153497467,1.17635737750792,0.165206588637752,18,6.20800831355155e-05,2.59180239115164,0.264206720041559,2,1.61978539007089,0.161182240241783,11,0.536317684471152,2.69295765315853,0.386351755915002,20,1.53961418954858,0.543669183233413,19,0.693580738503674,2.08264748573321,0.203529341777976,17,1.29573616551183,0.220430627612109,17,0.566973153497467
"13",13,"Harv_mix",3,0.0484533493835075,152320.512477309,2484.71725051839,0.0163124270665026,60928.2049909234,0.0407810676662565,0.0521051270405429,112998.64044413,1982.20449600944,0.0175418437621779,45199.4561776519,0.0438546094054448,0.0484521494050822,120391.505002044,1963.82900807675,0.016312023078733,48156.6020008177,0.0407800576968326,-0.00145521653127696,0.0294879312731815,111856.493252698,0.734349507059081,0.760664519048959,0.266621705026368,24,1.78842571540736e-05,0.0141838872879113,0.0352280989477448,74663.3777348301,0.660745805802382,0.998162073362457,0.223881981681677,8,8.53293786128052e-05,-0.0112097408398482,0.0376505919679983,45375.3351695256,0.376898147163748,1.79208182104829,0.0523304650826853,2,4.46044484013692e-05,1.35998306638307,0.621936983753432,20,0.833086446585894,0.233958464975775,24,0.734349507059081,2.01808342848976,0.398860376518821,11,1.15635335738276,0.310995697811356,17,0.660745805802382,2.00473799563458,0,0,1.97714476356193,0,0,0.376898147163748
"14",14,"Harv_mix",3,0.0484846895346542,133486.246643588,2178.89308341744,0.0163229781209981,53394.4986574352,0.0408074453024952,0.0486187669550451,169858.353002928,2780.26138930167,0.0163681169642198,67943.3412011713,0.0409202924105495,0.0493044137723102,165951.451053843,2754.61959861278,0.0165989485546532,66380.5804215372,0.0414973713866329,-0.0118801317804668,0.0296552303455945,47250.3196420056,0.353971445224356,2.33064611249715,0.0300081994660939,1,9.16407140740194e-05,-0.00889950977338299,0.0262686016421209,119877.48229297,0.705749703642205,0.825157006608414,0.288104016514381,27,4.70661797514185e-05,-0.0135686539545085,0.0414561694597173,126743.68654765,0.763739549987592,1.33118902370402,0.715956530594767,22,8.41470466507599e-05,2.97724970906041,0,0,2.62939559250048,0.0778582857954285,1,0.353971445224356,1.70132040498753,0.839966398267774,28,0.874284448672358,0.343824264063257,15,0.705749703642205,2.30463809200421,1.14466568744705,24,1.37617557422379,0.88881431380312,24,0.763739549987592
"15",15,"Harv_mix",3,0.0501406622950041,108091.138559394,1824.6305291744,0.0168804820958733,43236.4554237574,0.0422012052396832,0.0506024257753413,161106.201657094,2744.59567467255,0.0170359405562442,64442.4806628376,0.0425898513906105,0.0521848366618947,118293.587327935,2078.26206408647,0.0175686790047637,47317.4349311739,0.0439216975119092,0.0102281497125256,0.038603756470995,59975.5662113786,0.554861083070408,1.45838168194496,0.327935558790862,15,6.19424092653208e-05,-0.000264794133649463,0.0319517451959906,97066.3477220194,0.602499138603118,0.961065961144903,0.181540552333699,18,2.86249815183692e-05,0.00532678168974801,0.042408058823534,75883.7831436826,0.641486870571578,0.902229635143514,0.208616168302264,11,1.22557819541544e-05,1.84129414334296,0.0394794925282309,14,1.61261413126093,0.424983079585573,15,0.554861083070408,1.512770466542,0.819275732167309,18,1.12867606970346,0.236159712626052,24,0.602499138603118,2.04718351775096,0.70057943200971,11,1.0150741148975,0.216779021454501,11,0.641486870571578
"16",16,"Harv_mix",3,0.0505370814311661,184865.444432944,3145.2898688183,0.0170139415641801,73946.1777731776,0.0425348539104503,0.0511907501412395,156253.200233914,2692.86879726463,0.0172340073242235,62501.2800935656,0.0430850183105587,0.0515847127183626,146138.054085895,2537.926940706,0.0173666397611555,58455.2216343582,0.0434165994028887,-0.00844757341393413,0.0235560835404914,95636.4248964969,0.517329916306706,1.3039167964559,0.167471052563762,12,2.15075569832698e-05,-0.0109452189453216,0.0309140585661129,73913.3563776961,0.47303579233607,1.4077287959825,0.138941898737954,15,3.54117442900315e-05,0.00372652250281746,0.0311974987056691,71709.3295736494,0.490695801461137,1.99287877422192,0.283824041022701,10,8.18024957738817e-05,3.56695902974814,0.254315978747143,14,1.39740061634439,0.29937528606637,17,0.517329916306706,1.76244079489136,0.199920807749354,15,1.57870459483902,0.103922953150279,15,0.47303579233607,2.59273360508698,0.648336866120195,4,2.22364554092749,0.282128293945157,12,0.490695801461137
"17",17,"Harv_mix",3,0.0501384806673346,163844.987214543,2765.66203357151,0.0168797476235881,65537.9948858172,0.0421993690589703,0.0502558135213859,183922.607079148,3111.83242246234,0.0169192491987851,73569.0428316593,0.0422981229969626,0.0494329286026132,169589.449930936,2822.34403359309,0.0166422146822368,67835.7799723744,0.041605536705592,0.00972167115437171,0.0411713745089137,102708.499530326,0.626863850255224,1.02022407289017,0.0880676105121524,12,2.33687320328318e-05,0.000555600955887343,0.0444802814356108,70167.681104022,0.381506559842458,2.19716505477582,0.151313917789309,6,5.63863109401427e-05,-0.00460648224378872,0.0275879519303519,78528.8276618144,0.463052552465938,1.55197049379717,0.181696450970538,4,4.96827491396107e-05,1.74325028099938,0.0273943497658399,4,1.12697477614685,0.159975969850694,3,0.626863850255224,3.51483134823043,0.116336406757681,4,2.76982875124953,0.252294960132293,6,0.381506559842458,2.3422952251911,0.539031133289632,2,1.66524380452667,0.18048823671381,3,0.463052552465938
"18",18,"Harv_mix",3,0.0506131713668412,102716.002124362,1750.23529567748,0.0170395581942374,41086.4008497447,0.0425988954855935,0.0497141571370594,147926.254570484,2475.82601171058,0.0167368937914324,59170.5018281937,0.0418422344785809,0.0501992541984162,121897.454583086,2060.09231203378,0.0169002077941636,48758.9818332344,0.0422505194854091,-0.00703219688061312,0.0250198950574424,55019.4676376075,0.535646505896847,0.956078127308319,0.0477664141539501,1,5.67962585086934e-05,-0.0235327220100616,0.0422899438535076,67491.6451252937,0.45625197042446,1.6486654922916,0.208458849853312,13,1.24809451657347e-05,-0.0032161955970275,0.0308863193286166,77428.6566050752,0.635195024128246,0.64158450457954,0.0309927866301673,9,1.04366197483614e-05,2.47634443627743,0.241828029916403,16,1.01945791397657,0.0817844111048245,11,0.535646505896847,2.97287743063897,0.362558600830973,11,1.68978078560543,0.188034037919772,13,0.45625197042446,1.37706049451785,0.40028968687794,8,0.903358790835312,0.0259089053752065,18,0.635195024128246
"19",19,"Harv_mix",3,0.0496205682149579,121066.204155795,2022.45766088493,0.0167053859083771,48426.4816623181,0.0417634647709427,0.0500281158673418,108394.212671556,1825.63949171791,0.0168425919310819,43357.6850686222,0.0421064798277047,0.0507391964236724,180901.80568397,3090.16213167649,0.0170819861083913,72360.7222735882,0.0427049652709783,-0.000805899512448345,0.0294045138017542,72316.4293557487,0.597329616964678,0.784118362099279,0.0420586132040537,2,3.87235610303469e-05,-0.0132462391390056,0.0350708694309088,46048.8350283854,0.424827432142689,1.4815196241409,0.0112931312685852,10,5.97416884312406e-05,0.000814775103981175,0.0288514122480293,100890.610358395,0.557709249926712,1.38048943202843,0.176932955281402,12,2.79527337942272e-05,2.05566905373007,0.954609339316614,5,0.873657978194548,0.0837565313255022,5,0.597329616964678,2.62837003645447,0.330368000208561,9,1.56819458751135,0.0959663182507993,11,0.424827432142689,2.18934372021966,0.187748146154213,12,1.65133074024991,0.314994406884143,12,0.557709249926712
"20",20,"Harv_mix",3,0.0492376515131394,159375.914442353,2641.89041569978,0.0165764722037429,63750.3657769412,0.0414411805093573,0.0499805599390749,103653.50835491,1744.13421978503,0.0168265816320767,41461.4033419639,0.0420664540801916,0.0485940117414125,185111.213894561,3028.37925527535,0.0163597828114309,74044.4855578244,0.0408994570285773,-0.0115959849752414,0.0237922460969876,116415.339413745,0.730444997420566,0.864061056053922,0.341691345230327,26,1.86179317184724e-05,-3.24229453821569e-05,0.03973030699331,56616.3914749871,0.546208154200941,1.0675981323219,0.0898380491581969,5,8.28487982903607e-05,-0.00612914180498743,0.0309084490410955,81402.9462081418,0.439751566074807,1.65224424690301,0.144880940926257,3,9.79814373888075e-05,2.03497074909328,0.82893475144489,27,0.904128084430961,0.441716004024234,26,0.730444997420566,1.90058927874665,0.0998292661056633,7,1.20537765248745,0.132972281635396,4,0.546208154200941,3.31648137998537,0.143983508273958,6,1.56728483781989,0.0315544099168352,6,0.439751566074807
"21",21,"Harv_mix",3,0.0493968349696457,181598.592828959,3019.9960954869,0.0166300633085374,72639.4371315837,0.0415751582713435,0.0484039859547361,119476.130371913,1946.96011096991,0.0162958082498092,47790.4521487653,0.040739520624523,0.0503631871135567,144433.707650751,2448.93097814866,0.0169553978637059,57773.4830603004,0.0423884946592647,0.00607788842452028,0.0371607325629547,101737.334632224,0.560231954704886,1.00302928246474,0.122161010246348,5,6.29603079007939e-05,0.000851309722656804,0.0415877869116975,70570.4941376847,0.590666051185355,1.38942817310614,0.189985253068958,18,3.42638729931787e-05,0.00437063090631028,0.0334167954425879,85671.5627874265,0.593154909479893,0.865619941046134,0.106601627255103,15,3.05074485298246e-05,1.81899610027615,0.755365129298027,5,1.1120891182106,0.227456960396135,1,0.560231954704886,2.04179142354685,0.366500003423412,19,1.46858486081149,0.14706236871809,14,0.590666051185355,1.60442636317779,0.682314276194461,4,0.896259723334479,0.262280391637337,18,0.593154909479893
"22",22,"Harv_mix",3,0.0480898856603663,157247.010269202,2545.83891646568,0.0161900624508363,62898.8041076809,0.0404751561270906,0.0510406233027934,150935.615459457,2593.59690223202,0.0171834652433553,60374.2461837828,0.0429586631083882,0.0509691647854275,179747.191513889,3084.35536697431,0.0171594078382916,71898.8766055554,0.0428985195957289,-0.0104134166606055,0.0351743386620735,100840.820339794,0.641289269456748,1.18276698838566,0.399785047376147,7,5.18916576472111e-05,-0.00276810101275087,0.0430884889862329,81467.716183793,0.539751442598888,1.34915606077372,0.263365032311935,22,7.22897024336271e-05,0.00401002046672513,0.042291750995215,86013.1881993278,0.478523127259442,1.22810280817681,0.0385137673651416,2,4.73585253418423e-05,1.71611957092091,0.225255436594761,5,1.22191818901431,0.382107808392948,4,0.641289269456748,2.1055815238677,0.698575109148469,25,1.55430221393446,0.401071161116035,23,0.539751442598888,1.83733165076539,0,0,1.4004400578914,0.124561069414054,2,0.478523127259442
