"","Full.Model.Code","Key_function","Formula","CvM_pvalue","P_a.hat","se.P_a.hat","Delta.AIC","Model","CoveredArea","Det.Prob","Nhat","Nhat.se","Nhat.cv","Nhat.lcl","Nhat.ucl","Dhat","Dhat.se","Dhat.cv","Dhat.lcl","Dhat.ucl","Unique.Mods"
"11","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.781387743017755,0.701736502891019,0.0390031516936902,0,"out.list.2[[1]]",0.224031144783043,0.701736502891019,1806688.48478437,322330.951688271,0.178409811322145,1262051.81808941,2586362.33018856,1087.71130932232,194.058369469158,0.178409811322145,759.814460017704,1557.11157747656,"Hazard-rate ~1"
"12","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.169630706555901,0.647944657481361,0.0585526177655198,0,"out.list.2[[1]]",0.222560661172206,0.647944657481361,1370661.70037516,237278.580564143,0.17311243211888,971189.585821762,1934445.67806569,825.20270943718,142.85284802176,0.17311243211888,584.701737400218,1164.6271391124,"Half-normal ~Depth"
"13","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 2",NA,0.759200765373705,0.714048544842457,0.0250867979880511,0,"out.list.2[[1]]",0.229078145750959,0.714048544842457,2000435.07656467,330894.33488425,0.16541118417724,1431981.63359538,2794547.36126944,1204.35585584869,199.213928286725,0.16541118417724,862.120188799148,1682.44874248612,"Uniform with Hermite polynomial adjustment term of order 2 NA"
"14","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.671107313942819,0.687126002361622,0.0429832997523551,0,"out.list.2[[1]]",0.216793961122202,0.687126002361622,1527589.39779169,256288.5240645,0.167773175458664,1090919.5042345,2139048.16917085,919.680552553698,154.297726709512,0.167773175458664,656.78477076129,1287.8074468217,"Hazard-rate ~1"
"15","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.646604842398326,0.672102748106737,0.0327910637036045,0,"out.list.2[[1]]",0.218180767127971,0.672102748106737,1619770.6835713,233206.038288997,0.143974724727589,1212100.293728,2164554.43574522,975.178015395123,140.40098632691,0.143974724727589,729.741296645397,1303.16341706515,"Hazard-rate ~1"
"16","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.291929795736637,0.769161166426297,0.0522262548150611,0,"out.list.2[[1]]",0.212650407233469,0.769161166426297,1624822.95866636,279792.696238158,0.172198881574032,1150702.62981584,2294293.57212109,978.219722255486,168.448342106055,0.172198881574032,692.777019756675,1381.27246966953,"Hazard-rate ~1"
"17","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.430062487671909,0.553433910740363,0.0232605800444887,0,"out.list.2[[1]]",0.214707701585153,0.553433910740363,2236537.71390842,298099.005868288,0.133285928520003,1709209.35121637,2926558.3775182,1346.50073082988,179.469600161522,0.133285928520003,1029.02429332713,1761.92557346068,"Uniform with cosine adjustment term of order 1 NA"
"18","\texttt{out.list.2[[1]]}","Half-normal","~1",0.708949955441282,0.602185794521828,0.0418550768878488,0,"out.list.2[[1]]",0.217222401287562,0.602185794521828,1968186.34301976,353841.361903619,0.17978041721432,1372976.60731933,2821430.06676043,1184.94060386499,213.029116137037,0.17978041721432,826.596392124823,1698.63339359448,"Half-normal ~1"
"19","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.905715318437532,0.651252728212144,0.0391236636864588,0,"out.list.2[[1]]",0.218092239282204,0.651252728212144,1450112.01285264,261915.071474772,0.180617131058404,1008902.19002746,2084270.27972089,873.035528508514,157.685172471265,0.180617131058404,607.406496103224,1254.82858502161,"Hazard-rate ~1"
"20","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.627970013266751,0.676470341176756,0.0785209350353034,0,"out.list.2[[1]]",0.214099544962067,0.676470341176756,1903764.46364985,383615.974895647,0.201503905667084,1278026.18950714,2835872.3497315,1146.15560725458,230.954831364026,0.201503905667084,769.431781762277,1707.3283261478,"Uniform with cosine adjustment terms of order 1,2 NA"
"21","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.72390671054123,0.691343970699542,0.0495037684046495,0,"out.list.2[[1]]",0.217498884235312,0.691343970699542,1369746.20097081,255243.949742921,0.186343973476266,943179.065645987,1989234.83717161,824.65153580422,153.668843915064,0.186343973476266,567.838088889817,1197.6127857746,"Hazard-rate ~1"
"22","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.239648484894789,0.650956669380939,0.0511192350893579,0,"out.list.2[[1]]",0.211316853244878,0.650956669380939,1400687.99313464,263404.433538757,0.188053609961543,961879.218940775,2039681.09038889,843.279947702973,158.581838373725,0.188053609961543,579.096459326174,1227.98379915045,"Uniform with cosine adjustment term of order 1 NA"
"23","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.38471444133242,0.745700272348755,0.0409220605787825,0,"out.list.2[[1]]",0.228732419285595,0.745700272348755,1908682.442703,313299.140078175,0.164144193433504,1372052.10826034,2655197.01850234,1149.11646159121,188.620794749052,0.164144193433504,826.039800277145,1598.55329229521,"Hazard-rate ~1"
"24","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.716159015376358,0.656614060085394,0.0391135629552104,0,"out.list.2[[1]]",0.231077911980967,0.656614060085394,1893856.73583283,289867.141090634,0.153056530415519,1392912.72205642,2574959.13352287,1140.19068984517,174.513630999779,0.153056530415519,838.598869389777,1550.24631759354,"Hazard-rate ~1"
"25","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.368644758152592,0.762400731419074,0.108212681608693,0,"out.list.2[[1]]",0.223254305328159,0.762400731419074,1434510.79306658,307673.958725478,0.214480058437035,940936.233179344,2186993.27633638,863.642861569283,185.234171418108,0.214480058437035,566.487798422242,1316.67265282142,"Uniform with cosine adjustment terms of order 1,2 NA"
"26","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.556290347780015,0.61234456209464,0.0370878126097841,0,"out.list.2[[1]]",0.222251965135937,0.61234456209464,1891733.06804007,303048.655653759,0.160196309285713,1371529.6294233,2609242.93864585,1138.91214210721,182.449521766261,0.160196309285713,825.725243481818,1570.88677823351,"Uniform with cosine adjustment term of order 1 NA"
"27","\texttt{out.list.2[[1]]}","Half-normal","~Depth + Stage",0.242671080900619,0.537843399938064,0.03885799156732,0,"out.list.2[[1]]",0.206045030373918,0.537843399938064,2308194.30675084,317934.839737348,0.137741800509375,1753668.83699113,3038065.59444719,1389.64136469045,191.411703634767,0.137741800509375,1055.790991566,1829.05815439325,"Half-normal ~Depth + Stage"
"28","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.788221791908769,0.670664716364089,0.0754682447452538,0,"out.list.2[[1]]",0.225420613701239,0.670664716364089,1856766.32301781,374701.662017143,0.201803348850134,1245229.18756357,2768631.84121042,1117.86051957725,225.587996398039,0.201803348850134,749.686446456092,1666.8463824265,"Uniform with cosine adjustment terms of order 1,2 NA"
"29","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.578113831428133,0.528760962144047,0.0182330260618216,0,"out.list.2[[1]]",0.197983824353916,0.528760962144047,1951576.81809261,308903.698276955,0.158284160486629,1417099.72784258,2687638.70466255,1174.94088988116,185.974532376252,0.158284160486629,853.160582686685,1618.0847108143,"Uniform with cosine adjustment term of order 1 NA"
"30","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.507262282563819,0.603079491859015,0.0535076813598362,0,"out.list.2[[1]]",0.222696316511123,0.603079491859015,1422262.89134109,283492.43294254,0.199324917122198,955823.348608729,2116323.83225447,856.269049573204,170.675757340482,0.199324917122198,575.450541004653,1274.12632887084,"Half-normal ~Depth"
"31","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.309241460107084,0.79735042748358,0.04520802927883,0,"out.list.2[[1]]",0.201357777225952,0.79735042748358,1644936.42252505,323431.072407258,0.196622232919359,1108011.79610376,2442046.05371922,990.3289720199,194.720693803286,0.196622232919359,667.075133114844,1470.22640199833,"Hazard-rate ~1"
"32","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.757232967518306,0.671136415040845,0.0380207996947673,0,"out.list.2[[1]]",0.230666297236022,0.671136415040845,1630865.97651192,254872.447786211,0.156280437176898,1191313.98559913,2232596.83466786,981.857902776591,153.445182291518,0.156280437176898,717.226963033793,1344.1281364647,"Hazard-rate ~1"
"33","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.556204531468061,0.702649992267982,0.0563349795427011,0,"out.list.2[[1]]",0.228192066299727,0.702649992267982,1481378.65665218,277991.014645927,0.187656959547512,1018298.30837379,2155048.97370318,891.859516346889,167.363645181172,0.187656959547512,613.06340058627,1297.44068254255,"Half-normal ~Depth"
"34","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.147282586913455,0.721052187632262,0.0430748994997912,0,"out.list.2[[1]]",0.203648885927733,0.721052187632262,1391316.72715468,275312.093576021,0.1978788066029,935071.764114755,2070175.04917713,837.638005511547,165.750808895858,0.1978788066029,562.957112651869,1246.34259432699,"Hazard-rate ~1"
"35","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.0396717149160053,0.716750154276061,0.0931068554673328,0,"out.list.2[[1]]",0.228756430512541,0.716750154276061,1671523.43683039,339361.496046318,0.203025269385292,1120414.53405827,2493711.49243585,1006.33560314894,204.311556921323,0.203025269385292,674.542163791853,1501.33142229732,"Uniform with cosine adjustment terms of order 1,2 NA"
"36","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.425101646506648,0.732068822891211,0.0519041855335908,0,"out.list.2[[1]]",0.222366905534759,0.732068822891211,1438688.19809131,250270.453026596,0.173957396299369,1015592.35378328,2038045.80018423,866.157855563705,150.674565338107,0.173957396299369,611.434288852063,1226.99927765457,"Hazard-rate ~1"
"37","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.823760227168132,0.613444105175468,0.0404484475671763,0,"out.list.2[[1]]",0.222791478852079,0.613444105175468,1543475.64009626,320076.441957881,0.207373821551158,1018446.77268653,2339166.97019551,929.244816433629,192.701048740446,0.207373821551158,613.152783074372,1408.28836254998,"Uniform with cosine adjustment term of order 1 NA"
"38","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.269748587564992,0.784972709812032,0.107450787148608,0,"out.list.2[[1]]",0.228901305177436,0.784972709812032,1525284.12168782,321391.320200838,0.210709149614171,1007568.94426759,2309014.84718163,918.292668084178,193.492667188945,0.210709149614171,606.603819547014,1390.13536856209,"Uniform with cosine adjustment terms of order 1,2 NA"
"39","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.0954719126406807,0.564379685774036,0.0396309185727994,0,"out.list.2[[1]]",0.230435571206299,0.564379685774036,2298906.16173501,359945.779059311,0.156572627909116,1680562.37535054,3144762.50211234,1384.04946522277,216.704261926135,0.156572627909116,1011.77746860358,1893.29470325848,"Half-normal ~Depth"
"40","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.213242042106887,0.648597745725553,0.060514170637859,0,"out.list.2[[1]]",0.231337027832919,0.648597745725553,1095933.59623189,192738.563096096,0.175867008511082,772524.564440043,1554734.31219674,659.803489603789,116.037665921791,0.175867008511082,465.096065285998,936.023065741563,"Hazard-rate ~1"
"41","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.630495860858224,0.663013097105844,0.0382009569472722,0,"out.list.2[[1]]",0.217781979969604,0.663013097105844,1391909.35384947,243630.604376949,0.175033383965101,979106.48738357,1978754.78745005,837.994794611359,146.677064645966,0.175033383965101,589.468083915455,1191.30330370262,"Hazard-rate ~1"
"42","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.691539158312623,0.721914805404193,0.0917785901041136,0,"out.list.2[[1]]",0.228507322069175,0.721914805404193,1600960.76006103,357649.126628995,0.223396560085184,1030029.25841055,2488351.99032142,963.853558134273,215.321569313062,0.223396560085184,620.125983389855,1498.10475034402,"Uniform with cosine adjustment terms of order 1,2 NA"
"43","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.332583598104369,0.577866693293631,0.0275147954660443,0,"out.list.2[[1]]",0.222288373887787,0.577866693293631,2159442.73206558,345993.469015097,0.160223498348642,1563565.75526647,2982409.21263728,1300.08593140613,208.304316083743,0.160223498348642,941.340009191129,1795.55039893876,"Uniform with cosine adjustment term of order 1 NA"
"44","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.450060460396626,0.559441738808981,0.0276054546375876,0,"out.list.2[[1]]",0.22025162917837,0.559441738808981,1482819.61736142,285483.850956151,0.192527700344396,1006390.2280319,2184792.69411405,892.727042360879,171.874684500994,0.192527700344396,605.894177021012,1315.34779898498,"Uniform with cosine adjustment term of order 1 NA"
"45","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.209841889669654,0.589368684475774,0.0335010777826548,0,"out.list.2[[1]]",0.22867355234693,0.589368684475774,1639148.41729083,289361.794077486,0.17653178383672,1149473.0979368,2337425.32881338,986.844321066125,174.209388366939,0.17653178383672,692.036783827089,1407.23981265104,"Uniform with cosine adjustment term of order 1 NA"
"46","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.729238389870138,0.704587790507887,0.0472840319719264,0,"out.list.2[[1]]",0.234156894411172,0.704587790507887,1439672.16253103,256700.21252228,0.178304630181211,1007022.05527488,2058203.11949476,866.750248363055,154.545582493847,0.178304630181211,606.274566691682,1239.13493046042,"Hazard-rate ~1"
"47","\texttt{out.list.2[[1]]}","Half-normal","~1",0.360350035269154,0.671692068225206,0.0522190768968831,0,"out.list.2[[1]]",0.222418622594456,0.671692068225206,1656588.08763667,315683.154518433,0.190562250733551,1131826.69708114,2424650.43383138,997.343821575359,190.056083394602,0.190562250733551,681.412821842951,1459.7534219334,"Half-normal ~1"
"48","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.454730584361523,0.687264575743367,0.07929873952784,0,"out.list.2[[1]]",0.233584303283825,0.687264575743367,1810673.17147076,342649.628934167,0.189238805949635,1245754.05156629,2631769.35267589,1090.11027782707,206.29116732942,0.189238805949635,750.002439233168,1584.4487373124,"Uniform with cosine adjustment terms of order 1,2 NA"
"49","\texttt{out.list.2[[1]]}","Half-normal","~Depth + Stage",0.115565883398414,0.590816406681606,0.056858327508755,0,"out.list.2[[1]]",0.21501160396278,0.590816406681606,1516747.1086773,292916.096419488,0.193121249246969,1032957.5851508,2227121.25333307,913.152985356591,176.349245285664,0.193121249246969,621.888973600722,1340.8315793697,"Half-normal ~Depth + Stage"
"50","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.842308764538585,0.56557205906185,0.0268566678175145,0,"out.list.2[[1]]",0.219676594035507,0.56557205906185,2125665.99207034,342276.711531038,0.161020928409204,1536617.7984703,2940520.3521282,1279.75074778467,206.066653540661,0.161020928409204,925.116073732874,1770.33133782553,"Uniform with cosine adjustment term of order 1 NA"
"51","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.367975820882015,0.741068114778067,0.0428689328828616,0,"out.list.2[[1]]",0.214731848167955,0.741068114778067,1764012.86176279,316966.150453006,0.179684716207942,1229349.81402511,2531209.05129204,1062.01858023046,190.828507196271,0.179684716207942,740.12631789591,1523.90671360147,"Hazard-rate ~1"
"52","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.951987894394726,0.741529602304697,0.0442875294026823,0,"out.list.2[[1]]",0.233911958903369,0.741529602304697,1541752.24506501,292690.328612049,0.189842647902036,1052971.06915072,2257421.93190566,928.207251694765,176.213322463606,0.189842647902036,633.938030795135,1359.07401078005,"Hazard-rate ~1"
"53","\texttt{out.list.2[[1]]}","Half-normal","~Depth + Stage",0.444659557872471,0.616587892223227,0.0427924099653988,0,"out.list.2[[1]]",0.216915744200105,0.616587892223227,2334755.53795262,371286.167590679,0.159025714493547,1698313.58071607,3209703.72250219,1405.63247318038,223.531708362841,0.159025714493547,1022.46452782425,1932.39236755099,"Half-normal ~Depth + Stage"
"54","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.622131975703012,0.679824417056509,0.040283826708426,0,"out.list.2[[1]]",0.218462921819572,0.679824417056509,1431545.33262004,279419.42345594,0.195187268673177,967255.702671301,2118697.29347321,861.857515123442,168.223614362396,0.195187268673177,582.333355009814,1275.55526398146,"Hazard-rate ~1"
"55","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.252473098057727,0.661100824294438,0.0447628585332292,0,"out.list.2[[1]]",0.233940164187831,0.661100824294437,1546534.58135611,263876.795390625,0.170624568355426,1098711.79507447,2176884.98662945,931.08644271891,158.866222390503,0.170624568355426,661.476095770303,1310.58698773597,"Hazard-rate ~1"
"56","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.384169486520848,0.707310797308972,0.0564219705427015,0,"out.list.2[[1]]",0.217826348627454,0.707310797308972,1746481.33122563,319035.321043648,0.182673192859015,1212535.86745671,2515552.01143651,1051.46377557232,192.074245059391,0.182673192859015,730.003532484475,1514.48044035913,"Half-normal ~Depth"
"57","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.464039713541577,0.635458432417812,0.0664078892552532,0,"out.list.2[[1]]",0.212031572378302,0.635458432417812,1997086.91389031,363198.414831806,0.181864100308132,1392806.58820742,2863539.11260935,1202.34010469014,218.662501403857,0.181864100308132,838.534971828672,1723.98501662212,"Uniform with cosine adjustment terms of order 1,2 NA"
"58","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.473235884411676,0.788245886949451,0.0676933290001111,0,"out.list.2[[1]]",0.178211489683399,0.788245886949451,1631741.29705455,336956.044054496,0.206500898557102,1080728.34913789,2463690.03148408,982.384886848013,202.863361863032,0.206500898557102,650.649216819921,1483.25709300667,"Half-normal ~Depth"
"59","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.916100481814672,0.704239438113355,0.0563195305986592,0,"out.list.2[[1]]",0.178034171432456,0.704239438113355,1841453.35602941,323500.635241917,0.175676801251951,1296707.07464395,2615047.39870649,1108.64139435846,194.762573896398,0.175676801251951,780.678551862703,1574.3813357655,"Uniform with cosine adjustment term of order 1 NA"
"60","\texttt{out.list.2[[1]]}","Half-normal","~1",0.549784989214334,0.630156724628317,0.0495010541609711,0,"out.list.2[[1]]",0.21403281786513,0.630156724628317,1637918.65391299,302757.645566481,0.184842907090161,1132095.32688543,2369745.24417206,986.103945763392,182.274320027984,0.184842907090161,681.574549599897,1426.69791942929,"Half-normal ~1"
"61","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.362963934520669,0.76814778935784,0.0527845059627227,0,"out.list.2[[1]]",0.217801932159187,0.76814778935784,1528916.75535948,268315.849650112,0.175494086718296,1075703.73774034,2173076.43620293,920.479684141768,161.538741511206,0.175494086718296,647.624164804541,1308.29406153096,"Hazard-rate ~1"
"62","\texttt{out.list.2[[1]]}","Half-normal","~1",0.527307313449127,0.699366465687491,0.047949462220772,0,"out.list.2[[1]]",0.211051137807159,0.699366465687491,2160619.83684379,332438.791032167,0.153862695030048,1588106.25232112,2939525.03023011,1300.79460375905,200.143763414911,0.153862695030048,956.1145408315,1769.73210730289,"Half-normal ~1"
"63","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.550134195874534,0.702819135952431,0.0853837643516375,0,"out.list.2[[1]]",0.223175791809398,0.702819135952431,1662564.95900029,357643.875599583,0.215115730464232,1086771.27722106,2543425.92671723,1000.94217880812,215.318407946769,0.215115730464232,654.287343299853,1531.26184630778,"Uniform with cosine adjustment terms of order 1,2 NA"
"64","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.696179397952409,0.709624006647428,0.0458999598076036,0,"out.list.2[[1]]",0.221665862314201,0.709624006647428,1541684.0321587,248989.233069617,0.161504710352988,1115268.44467763,2131136.82751072,928.166184321912,149.903210758348,0.161504710352988,671.443976326086,1283.04444762837,"Hazard-rate ~1"
"65","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.563724326450401,0.734101504647479,0.047953983265368,0,"out.list.2[[1]]",0.221969785938427,0.734101504647479,1590172.55398959,245045.999568918,0.15410025720424,1167807.25122363,2165296.32678017,957.358551468747,147.529199018012,0.15410025720424,703.074805071419,1303.61007030715,"Hazard-rate ~1"
"66","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.529509328040574,0.720834710098465,0.0790644467307903,0,"out.list.2[[1]]",0.228766116751505,0.720834710098465,2085031.33801607,374325.572333262,0.179529950225801,1461966.74640157,2973635.13309007,1255.28677785435,225.361572747298,0.179529950225801,880.172634799262,1790.26799102352,"Uniform with cosine adjustment terms of order 1,2 NA"
"67","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.298216010881016,0.621450479634857,0.0417881101938904,0,"out.list.2[[1]]",0.228440926265737,0.621450479634857,1404010.7676941,263074.459097257,0.187373533843562,964344.453890436,2044130.83711783,845.280414024145,158.383178264453,0.187373533843562,580.580646532472,1230.66275563987,"Uniform with cosine adjustment term of order 1 NA"
"68","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.286651236590392,0.599824896658406,0.0324561042865821,0,"out.list.2[[1]]",0.223295446774534,0.599824896658406,1636964.30081163,289366.522282832,0.176770209429344,1147101.51246636,2336020.04095544,985.529380380271,174.212234968592,0.176770209429344,690.608978005031,1406.39376336872,"Uniform with cosine adjustment term of order 1 NA"
"69","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.571121188755099,0.731898757395125,0.0894573106620766,0,"out.list.2[[1]]",0.22364893388549,0.731898757395125,1704751.46402683,333165.988196863,0.195433759833756,1159238.96451717,2506970.21326578,1026.34043589815,200.581570256991,0.195433759833756,697.916294110277,1509.313794862,"Uniform with cosine adjustment terms of order 1,2 NA"
"70","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.8460468214716,0.693206430526811,0.0183922787650071,0,"out.list.2[[1]]",0.226144799981016,0.693206430526811,1737657.95046868,299627.486435119,0.172431798993757,1225862.77240921,2463126.55933976,1046.15168601365,180.389817239687,0.172431798993757,738.026955092844,1482.91785631533,"Uniform with simple polynomial adjustment term of order 2 NA"
"71","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2",NA,0.203886561046344,0.776059317346821,0.119149770076554,0,"out.list.2[[1]]",0.218021314163545,0.776059317346821,1217299.50972153,298713.68601961,0.245390459483504,751835.49447711,1970933.94399909,732.871468826929,179.839666477791,0.245390459483504,452.640273616562,1186.59478868097,"Uniform with cosine adjustment terms of order 1,2 NA"
"72","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.616956366420859,0.670299083770496,0.0417547013809561,0,"out.list.2[[1]]",0.213226559616046,0.670299083770496,1289979.13505182,280187.716753134,0.217203293557052,834425.563821803,1994241.59687469,776.628016286469,168.686163006101,0.217203293557052,502.363373763879,1200.6270902316,"Hazard-rate ~1"
"73","\texttt{out.list.2[[1]]}","Half-normal","~1",0.75984868473977,0.651651388931477,0.0503132925918003,0,"out.list.2[[1]]",0.222574682508722,0.651651388931477,1603269.68287107,304287.986007831,0.18979214118421,1097023.84745039,2343133.81790886,965.243638092157,183.195656837947,0.18979214118421,660.459872035156,1410.67659115525,"Half-normal ~1"
