"","Subd","Above_Bmsy_now","Above_Bmsy_future","Pop_inc_future"
"1","SEO",0.412666666666667,0.419666666666667,0.527333333333333
"2",NA,NA,NA,NA
"3",NA,NA,NA,NA
"4",NA,NA,NA,NA
"5","SEO",0.412666666666667,0.419666666666667,0.527333333333333
