Filename,Frame,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive,Transect.Number,Dive.Type,X,X.1,X.2,X.3,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1,Event.Time.HH.MM.SS
SL_2023_EYKT_Dive_10_08-14-17.000.avi,47849,8:51:17,NA,NA,NA,61.225,0.762,5352.178,21.029,NA,NA,27.746,1896.188,-5004.949,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,56,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,47849,8:51:17,NA,NA,NA,45.685,0.535,4427.2,26.843,NA,NA,1791.45,868.087,-3954.394,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,59,,,NA,no length - not in frame,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,47849,8:51:17,NA,NA,NA,28.858,2.469,3591.202,30.709,NA,NA,1666.573,750.493,-3091.282,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,60,,,NA,no length - not in frame,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,47930,8:51:20,NA,NA,938.723,90.997,3.897,5357.026,31.558,20.15,5.648,2470.084,1326.418,-4564.759,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,53,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,47930,8:51:20,NA,NA,NA,79.981,2.318,6177.403,35.259,NA,NA,2988.434,1921.327,-5053.521,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,61,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,47983,8:51:21,NA,NA,905.224,33.535,3.989,4034.932,12.035,13.147,2.479,547.522,638.777,-3946.247,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,61,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,47983,8:51:21,NA,NA,NA,23.051,1.785,3423.122,5.793,NA,NA,-247.046,225.126,-3406.766,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,164,,,NA,no length - partial view,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48150,8:51:27,NA,NA,736.175,69.249,4.805,5008.313,10.878,22.574,6.942,-133.668,935.702,-4918.312,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,61,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48150,8:51:27,NA,NA,775.55,36.697,2.108,3416.204,21.341,18.339,3.536,1226.81,201.463,-3181.949,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,61,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48150,8:51:27,NA,NA,NA,38.001,1.415,4068.257,25.807,NA,NA,1669.318,573.978,-3665.329,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,62,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48150,8:51:27,NA,NA,NA,55.768,7.259,4938.232,25.089,NA,NA,-1981.885,654.214,-4475.52,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,63,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48150,8:51:27,NA,NA,NA,63.231,1.955,5419.843,14.993,NA,NA,-371.134,1326.79,-5241.811,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,173,,,NA,no length - partial view,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48218,8:51:29,NA,NA,NA,69.772,1.403,5703.444,31.928,NA,NA,2844.944,978.835,-4845.353,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,66,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48313,8:51:32,NA,NA,727.39,70.795,1.049,4340.133,23.028,28.303,6.823,1653.692,384.267,-3994.295,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,61,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48313,8:51:32,NA,NA,709.486,51.217,2.83,5112.795,17.154,9.048,12.803,1152.828,972.114,-4885.351,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,61,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48334,8:51:33,NA,NA,NA,90.986,5.412,6336.029,18.299,NA,NA,-883.064,1753.523,-6024.17,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,67,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48425,8:51:36,NA,NA,NA,48.834,9.15,4585.181,27.751,NA,NA,1902.069,950.104,-4062.428,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,68,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48425,8:51:36,NA,NA,NA,116.126,0.588,7214.202,17.247,NA,NA,826.977,1939.347,-6899.258,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,177,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48506,8:51:39,NA,NA,NA,35.208,0.138,3985.163,24.921,NA,NA,-1654.231,271.062,-3615.462,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,71,AD,Passing,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48528,8:51:40,NA,NA,NA,61.493,3.134,5198.654,16.539,NA,NA,960.078,1102.167,-4988.936,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,72,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48528,8:51:40,NA,NA,NA,52.998,3.411,4889.305,27.407,NA,NA,2194.321,479.11,-4342.893,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,73,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48734,8:51:46,NA,NA,740.342,99.348,3.77,5143.688,23.9,32.132,19.794,1934.429,775.117,-4702.628,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,70,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48734,8:51:46,NA,NA,NA,98.785,2.668,6546.446,27.49,NA,NA,2764.601,1191.962,-5813.102,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,74,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48734,8:51:46,NA,NA,NA,18.197,1.868,2881.694,18.59,NA,NA,917.425,34.117,-2731.543,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,168,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48772,8:51:48,NA,NA,NA,124.111,1.659,7312.37,21.223,NA,NA,1270.305,2289.417,-6827.565,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,75,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48861,8:51:51,NA,NA,NA,105.289,5.17,7038.184,20.36,NA,NA,42.108,2416.403,-6610.239,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,76,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48941,8:51:53,NA,NA,862.756,67.413,4.404,6367.522,17.749,0.231,11.739,-1435.244,1306.955,-6064.427,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,70,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48941,8:51:53,NA,NA,815.7,81.422,6.297,5250.611,27.165,11.593,17.827,2316.217,617.845,-4671.437,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,70,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48941,8:51:53,NA,NA,NA,75.427,0.725,5728.415,18.345,NA,NA,1012.467,1465.532,-5444.434,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,77,,,NA,nop length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,48959,8:51:54,NA,NA,NA,86.079,3.092,6117.576,17.52,NA,NA,1390.914,1178.803,-5839.565,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,78,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,49004,8:51:55,NA,NA,NA,82.171,2.506,6306.797,10.838,NA,NA,354.268,1101.789,-6199.697,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,170,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,49177,8:52:01,NA,NA,NA,30.746,7.074,3623.52,28.989,NA,NA,-1362.646,-1123.045,-3164.153,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,79,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,49177,8:52:01,NA,NA,NA,41.718,3.785,4229.826,29.292,NA,NA,1693.321,-1207.502,-3683.209,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,80,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,49493,8:52:12,NA,NA,683.237,29.977,2.404,2977.507,5.834,28.102,19.531,271.975,132.828,-2962.082,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,70,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,50546,8:52:47,NA,NA,NA,72.878,0.795,5758.122,30.86,NA,NA,2762.884,1020.168,-4947.899,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,81,,,NA,no length - not in full view,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,50577,8:52:48,NA,NA,NA,92.053,1.72,6571.387,32.08,NA,NA,3304.77,1095.139,-5573.356,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,82,,,NA,no length - not in full view,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,50656,8:52:51,NA,NA,979.361,81.663,3.844,6873.421,19.834,13.329,22.843,-220.999,2321.682,-6465.668,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,81,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,50656,8:52:51,NA,NA,NA,52.966,1.377,5038.414,11.694,NA,NA,284.049,957.091,-4938.513,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,83,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,50909,8:52:59,NA,NA,706.488,42.035,1.907,4252.383,26.803,11.637,16.877,-1316.25,1394.405,-3795.508,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,81,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,50945,8:53:00,NA,NA,NA,58.823,0.94,5280.43,12.905,NA,NA,-1153.507,220.671,-5148.171,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,84,,,NA,no length - not in full view,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,51268,8:53:11,NA,NA,NA,33.76,0.619,3932.988,17.251,NA,NA,1153.692,153.216,-3756.849,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,85,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,51456,8:53:17,NA,NA,NA,13.029,0.7,2372.684,20.634,NA,NA,792.33,-277.746,-2219.166,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,86,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,51509,8:53:19,NA,NA,NA,36.803,0.059,4144.225,12.954,NA,NA,909.517,-208.923,-4037.787,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,87,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,51672,8:53:24,NA,NA,800.434,32.871,2.084,3160.494,8.205,26.591,15.414,-356.013,-276.941,-3128.143,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,86,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,51672,8:53:24,NA,NA,NA,36.718,0.464,4114.518,18.181,NA,NA,1283.795,-15.22,-3909.079,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,88,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,51822,8:53:29,NA,NA,NA,24.071,2.567,3227.576,21.268,NA,NA,470.639,-1086.465,-3002.556,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,89,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,51875,8:53:31,NA,NA,NA,9.458,1.259,2019.081,19.783,NA,NA,-639.222,-250.87,-1898.722,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,90,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,52238,8:53:43,NA,NA,NA,24.143,1.291,3390.449,12.444,NA,NA,730.546,-21.717,-3310.737,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,91,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,52533,8:53:53,NA,NA,NA,58.078,2.213,5298.877,30.218,NA,NA,-2653.559,-288.222,-4577.516,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,92,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,52546,8:53:54,NA,NA,NA,95.431,3.767,6431.173,26.242,NA,NA,-2611.118,1098.266,-5773.721,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,93,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,52685,8:53:58,NA,NA,367.068,110.509,0.306,4101.14,9.602,66.5,3.375,344.749,-590.893,-4043.679,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,91,JV,Passing,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,52685,8:53:58,NA,NA,NA,80.37,1.45,5960.11,17.346,NA,NA,-878.789,1516.963,-5696.443,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,94,,,NA,no length - not in full view,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,52732,8:54:00,NA,NA,NA,56.179,1.637,4875.703,27.988,NA,NA,-1766.562,1433.318,-4312.463,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,95,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,52986,8:54:08,NA,NA,1076.95,95.571,2.088,6043.074,7.86,21.378,19.644,-521.072,641.436,-5986.3,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,81,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53128,8:54:13,NA,NA,899.431,54.899,1.771,4553.344,25.164,0.017,22.128,1910.53,313.827,-4121.204,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,91,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53332,8:54:20,NA,NA,819.279,61.677,5.142,4533.909,12.03,25.058,22.636,-742.485,584.508,-4434.343,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,91,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53332,8:54:20,NA,NA,723.894,89.564,2.759,5850.063,23.382,15.99,5.469,1727.665,1550.85,-5369.663,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,91,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53332,8:54:20,NA,NA,NA,116.681,2.863,7172.327,16.77,NA,NA,-1221.651,1637.228,-6875.269,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,96,,,NA,no length - not in full view,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53701,8:54:32,NA,NA,462.907,211.99,5.754,6838.78,22.86,40.717,4.718,2412.019,1113.823,-6301.624,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,91,AD,Passing,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53701,8:54:32,NA,NA,NA,35.925,0.455,4192.538,8.238,NA,NA,-562.92,-229.858,-4148.212,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,97,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53701,8:54:32,NA,NA,NA,37.515,0.611,4346.244,6.588,NA,NA,162.179,-492.384,-4315.217,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,98,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53783,8:54:35,NA,NA,NA,77.048,5.897,5722.432,27.885,NA,NA,-2168.409,1544.292,-5065.51,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,halibut,halibut,200,200,99,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53783,8:54:35,NA,NA,NA,91.572,5.851,6549.291,31.447,NA,NA,-3245.627,1040.889,-5592.465,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,100,AD,Passing,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,53816,8:54:36,NA,NA,NA,43.493,0.017,4421.758,15.804,NA,NA,-547.677,1051.972,-4259.736,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,101,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,54298,8:54:52,NA,NA,NA,33.918,2.016,3986.833,13.44,NA,NA,904.115,184.41,-3878.583,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,102,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,54386,8:54:55,NA,NA,NA,216.75,1.349,10311.981,8.552,NA,NA,-1051.205,1067.068,-10202.612,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,tiger,148,148,103,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,54727,8:55:06,NA,NA,NA,31.032,0.601,3785.98,19.725,NA,NA,86.819,-1292.048,-3557.628,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,104,,,NA,no length - bad viz,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,55001,8:55:15,NA,NA,NA,113.383,4.434,7096.08,20.735,NA,NA,754.591,2364.295,-6647.936,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,105,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,55126,8:55:20,NA,NA,NA,67.137,2.996,5584.16,18.806,NA,NA,-202.763,1763.126,-5294.631,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,106,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,55126,8:55:20,NA,NA,NA,79.377,0.772,6185.004,10.496,NA,NA,439.697,1008.032,-6086.445,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,107,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,55487,8:55:32,NA,NA,NA,18.951,1.655,3035.924,29.937,NA,NA,-1514.787,-41.642,-2630.689,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,108,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,55487,8:55:32,NA,NA,NA,23.689,2.102,3321.187,15.656,NA,NA,-895.996,6.57,-3198.035,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,109,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,55604,8:55:35,NA,NA,NA,51.287,4.377,4981.879,28.838,NA,NA,-2402.72,12.195,-4364.161,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,110,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,57151,8:56:27,NA,NA,NA,56.475,1.46,5115.839,24.785,NA,NA,-2140.912,104.015,-4645.157,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,111,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,57196,8:56:29,NA,NA,635.324,154.007,2.475,5992.599,20.782,42.903,26.343,-1913.939,926.197,-5602.699,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,102,AD,Fish chasing other fish,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,57618,8:56:43,NA,NA,NA,25.238,1.2,3308.93,23.935,NA,NA,-1278.543,-423.85,-3022.366,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,tiger,148,148,112,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,58224,8:57:03,NA,NA,NA,58.209,2.256,5125.85,16.892,NA,NA,-1454.23,-345.573,-4903.074,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,113,AD,Fish milling/hovering,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,58474,8:57:11,NA,NA,NA,20.742,2.638,3199.557,6.735,NA,NA,-247.068,-297.756,-3176.076,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,114,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,58485,8:57:11,NA,NA,NA,36.824,0.164,4010.19,27.371,NA,NA,-1717.433,-687.72,-3557.961,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,115,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,59148,8:57:34,NA,NA,NA,41.067,1.82,4156.79,23.08,NA,NA,-1266.196,1007.255,-3828.98,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,117,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,59528,8:57:46,NA,NA,NA,45.979,2.451,4618.198,13.176,NA,NA,-978.816,365.57,-4498.448,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,171,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,59915,8:57:59,NA,NA,NA,28.772,0.907,3715.257,11.811,NA,NA,760.3,-32.669,-3636.483,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,118,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,60129,8:58:06,NA,NA,NA,6.012,0.358,1586.885,27.306,NA,NA,-449.554,-579.367,-1407.28,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,119,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,60385,8:58:15,NA,NA,NA,21.506,3.948,3180.27,9.928,NA,NA,348.864,-438.123,-3130.569,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,120,,,NA,,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,60403,8:58:15,NA,NA,NA,31.946,0.325,3764.016,28.372,NA,NA,1701.466,-567.632,-3309.172,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,121,JV,Passing,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,60537,8:58:20,NA,NA,NA,19.287,2.282,3011.256,9.96,NA,NA,-322.123,-423.577,-2963.863,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,122,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,60985,8:58:35,NA,NA,NA,85.002,1.74,6202.458,17.822,NA,NA,-1870.908,-349.758,-5903.208,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,124,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,60985,8:58:35,NA,NA,NA,84.509,2.725,6196.684,15.245,NA,NA,1523.561,548.64,-5981.359,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,169,,,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,61069,8:58:38,NA,NA,NA,4.424,0.707,1354.203,22.625,NA,NA,411.197,-325.913,-1248.424,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,123,AD,Fish actively swimming in frame,NA,no length - bad angle,NA
SL_2023_EYKT_Dive_10_08-14-17.000.avi,61142,8:58:40,NA,NA,701.183,55.414,3.309,4986.254,11.343,13.8,0.079,937.859,286.605,-4888.865,1,LauraColeman,122,N/A,2023,10,3,Line,NA,NA,NA,NA,greenling,lingcod,130,130,118,,,NA,,NA
