"","Full.Model.Code","Key_function","Formula","CvM_pvalue","P_a.hat","se.P_a.hat","Delta.AIC","Model","CoveredArea","Det.Prob","Nhat","Nhat.se","Nhat.cv","Nhat.lcl","Nhat.ucl","Dhat","Dhat.se","Dhat.cv","Dhat.lcl","Dhat.ucl","Unique.Mods"
"11","\texttt{out.list.2[[1]]}","Half-normal","~1",0.870505247605252,0.788642609493138,0.0416892751949159,0,"out.list.2[[1]]",0.203081698972344,0.788642609493138,2307708.43084754,318211.218631731,0.137890564673659,1750036.93377149,3043089.03374276,2185.32995345411,301.336381280048,0.137890564673659,1657.23194485937,2881.71310013519,"Half-normal ~1"
"12","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.69505619240905,0.833166693371302,0.0384185195560209,0,"out.list.2[[1]]",0.2120231016732,0.833166693371302,1978685.75954072,293701.579179835,0.148432654232073,1467957.89750311,2667104.65039132,1873.75545411053,278.126495435449,0.148432654232073,1390.1116453628,2525.66728256754,"Uniform with simple polynomial adjustment term of order 2 NA"
"13","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.233613122639922,0.948945849143947,0.07222584925218,0,"out.list.2[[1]]",0.209421899099146,0.948945849143947,1636632.27230033,284484.665476055,0.173823204082493,1157034.81978002,2315025.5713516,1549.84116695107,269.398357458385,0.173823204082493,1095.67691267047,2192.25906377992,"Half-normal ~Stage"
"14","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.709456655732697,0.804261895581001,0.0523622924280387,0,"out.list.2[[1]]",0.209263029161063,0.804261895581001,1876053.01037383,282038.462033677,0.150336083508364,1389048.84463447,2533802.11309913,1776.56535073279,267.081876925831,0.150336083508364,1315.38716347961,2399.43381922266,"Uniform with cosine adjustment term of order 1 NA"
"15","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.73704249189401,0.863273171039284,0.0472310800726196,0,"out.list.2[[1]]",0.210666053409447,0.863273171039284,1771009.75839116,290627.351197303,0.164102625533423,1274046.39832635,2461822.08782738,1677.09257423406,275.215294694416,0.164102625533423,1206.48333174843,2331.2709165032,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"16","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.548476814051585,0.879805825131705,0.0325414311205983,0,"out.list.2[[1]]",0.208959090584194,0.879805825131705,1579605.03524089,234134.090109575,0.148223185471088,1171520.17769867,2129841.30777828,1495.83810155388,221.71788836134,0.148223185471088,1109.3941076692,2016.89517782034,"Hazard-rate ~1"
"17","\texttt{out.list.2[[1]]}","Half-normal","~1",0.693523949081155,0.755128899741082,0.04096788874353,0,"out.list.2[[1]]",0.212510923156081,0.755128899741082,2112353.51208875,306769.505524706,0.145226404467387,1578498.19057151,2826761.14973445,2000.33476523555,290.501425686275,0.145226404467387,1494.78995319272,2676.85714936974,"Half-normal ~1"
"18","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.446710866777678,0.965944201437511,0.0259635766168643,0,"out.list.2[[1]]",0.208420324028722,0.965944201437511,2061409.92196173,276196.590197272,0.133984312025835,1572273.55136686,2702717.26104406,1952.09272913042,261.549801323174,0.133984312025835,1488.89540849134,2559.39134568566,"Hazard-rate ~1"
"19","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.793547836727773,0.774954863203045,0.0534076828773559,0,"out.list.2[[1]]",0.211517904862285,0.774954863203045,1526823.09366746,262263.501241655,0.171770719430037,1083054.7778652,2152419.99481436,1445.85520233661,248.355588297022,0.171770719430037,1025.62005479659,2038.27651024087,"Uniform with cosine adjustment term of order 1 NA"
"20","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.761464154239131,0.783940913467435,0.0424391703447828,0,"out.list.2[[1]]",0.213575801921849,0.783940913467435,2049801.9541976,326050.236306385,0.159064262593124,1489526.4863868,2820821.30786709,1941.10033541439,308.759693471956,0.159064262593124,1410.53644544205,2671.23229911656,"Half-normal ~Depth"
"21","\texttt{out.list.2[[1]]}","Half-normal","~1",0.791151450690453,0.82812750918895,0.0427919032315635,0,"out.list.2[[1]]",0.201592486824355,0.82812750918895,2403676.18717579,337480.256346733,0.14040171390276,1813357.88971856,3186165.97724826,2276.20851058314,319.583576085921,0.14040171390276,1717.19497132439,3017.20262996994,"Half-normal ~1"
"22","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.665451617499384,0.896241026356022,0.0664075532597689,0,"out.list.2[[1]]",0.21028185594405,0.896241026356022,1535280.9433127,223747.133033702,0.145736931086319,1148496.95126948,2052323.75435891,1453.86452965218,211.881754766763,0.145736931086319,1087.59180991428,1943.48840374896,"Uniform with cosine adjustment term of order 1 NA"
"23","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.610431672473178,0.754470044082447,0.0433914442925811,0,"out.list.2[[1]]",0.209496977173484,0.754470044082447,2131252.1740788,306158.57310003,0.143651969871825,1598225.6412006,2842049.15277384,2018.23122545341,289.92289119321,0.143651969871825,1513.47125113694,2691.33442497522,"Uniform with cosine adjustment term of order 1 NA"
"24","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.509894757280534,0.725088946893705,0.0234456360598615,0,"out.list.2[[1]]",0.232397779023133,0.725088946893705,2068019.35894359,289691.480491314,0.14008160960316,1558598.59993493,2743941.94191115,1958.35166566628,274.329053495563,0.14008160960316,1475.94564387778,2598.42986923404,"Uniform with simple polynomial adjustment term of order 2 NA"
"25","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.86503620210253,0.760036505938037,0.0420793836047723,0,"out.list.2[[1]]",0.216461719304348,0.760036505938037,2086083.66717251,309165.814763087,0.148203938139324,1549660.73733922,2808192.1168861,1975.45801815578,292.77065791959,0.148203938139324,1467.48175884396,2659.27283796032,"Half-normal ~Stage"
"26","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.4710403781864,0.862484225872288,0.0484736904004094,0,"out.list.2[[1]]",0.209794847196674,0.862484225872288,1960907.99597949,273655.1388656,0.139555317958152,1482494.45063078,2593709.65406329,1856.92045073815,259.143123925758,0.139555317958152,1403.87732067309,2456.16444513569,"Half-normal ~Stage"
"27","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.91560340135789,0.815309861510676,0.0383293057197195,0,"out.list.2[[1]]",0.206172016683809,0.815309861510676,1960045.25082122,256677.452446357,0.130954860526212,1506556.05532679,2550039.4570008,1856.10345721706,243.065769362081,0.130954860526212,1426.66293118068,2414.81009185682,"Uniform with simple polynomial adjustment term of order 2 NA"
"28","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.447526774577951,0.849327795136673,0.0435656648219012,0,"out.list.2[[1]]",0.211862872709457,0.849327795136673,1836868.48040076,255066.832361354,0.138859605400657,1390028.03229426,2427350.91372283,1739.4587882583,241.540560948252,0.138859605400657,1316.31442452108,2298.62775920723,"Uniform with simple polynomial adjustment term of order 2 NA"
"29","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.48544827617111,0.781455941083053,0.0303415184221732,0,"out.list.2[[1]]",0.206154440773775,0.781455941083053,2431871.5730723,301172.270930903,0.12384382229133,1894926.64650976,3120964.79238923,2302.9086866215,285.201014139112,0.12384382229133,1794.43811222516,2955.45908370192,"Uniform with simple polynomial adjustment term of order 2 NA"
"30","\texttt{out.list.2[[1]]}","Half-normal","~1",0.218996912782257,0.776220528890596,0.0368308924188347,0,"out.list.2[[1]]",0.213606235152298,0.776220528890596,2674940.69917946,374042.522591195,0.139832080279736,2019516.98448953,3543078.76540852,2533.08778331388,354.206934271965,0.139832080279736,1912.42138682721,3355.18822481867,"Half-normal ~1"
"31","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.453458685713716,0.852188515303082,0.044971891490115,0,"out.list.2[[1]]",0.211171526266772,0.852188515303082,1666522.65669458,255102.876223079,0.153074952325615,1225582.07179405,2266105.08524398,1578.1464552032,241.574693393067,0.153074952325615,1160.58908313831,2145.93284587498,"Uniform with simple polynomial adjustment term of order 2 NA"
"32","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.612491332306601,0.92059449089869,0.0302152023052379,0,"out.list.2[[1]]",0.207543739684145,0.92059449089869,2149985.39620739,285743.60298749,0.132904904140999,1644058.81353563,2811600.87817312,2035.97101913578,270.590533132093,0.132904904140999,1556.8738764542,2662.50083160333,"Hazard-rate ~1"
"33","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.520196767221797,0.78611509455517,0.0495305670600488,0,"out.list.2[[1]]",0.208446491618357,0.78611509455517,1714213.17838431,224545.939431015,0.130990673891945,1319665.40852991,2226721.10820873,1623.30793407606,212.638200218764,0.130990673891945,1249.68315201696,2108.63741307645,"Half-normal ~Stage"
"34","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.762704043407103,0.803045476428819,0.0539272017040476,0,"out.list.2[[1]]",0.212775052104884,0.803045476428819,1742818.57868303,279588.448037239,0.160423151013522,1264637.94537329,2401807.25978941,1650.39638132863,264.761787914053,0.160423151013522,1197.57381190653,2274.4386929824,"Uniform with cosine adjustment term of order 1 NA"
"35","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.451259554356533,0.816683379899609,0.0341234088918848,0,"out.list.2[[1]]",0.209099315326257,0.816683379899609,2479716.10462652,319170.765998146,0.128712623756669,1913744.06763375,3213069.11594875,2348.21600816906,302.245043558851,0.128712623756669,1812.25763980469,3042.67908707268,"Uniform with simple polynomial adjustment term of order 2 NA"
"36","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.68328404998785,0.814479236078429,0.0479221745010863,0,"out.list.2[[1]]",0.210598396492732,0.814479236078429,2210157.83648903,317230.060555557,0.143532762827245,1658029.64644025,2946146.15165742,2092.95249667521,300.407254313974,0.143532762827245,1570.1038318563,2789.91112846346,"Uniform with cosine adjustment term of order 1 NA"
"37","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.555984515702224,0.785289852945849,0.0431776410904026,0,"out.list.2[[1]]",0.213313458115791,0.785289852945849,2143357.39234212,299401.315143093,0.139688003602576,1619838.14049087,2836074.04744493,2029.69450032398,283.523972673384,0.139688003602576,1533.9376330406,2685.67618129255,"Half-normal ~Depth"
"38","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.554995193722737,0.741485096222917,0.0277220141579342,0,"out.list.2[[1]]",0.227460862908608,0.741485096222917,2009832.39514921,331248.713895496,0.164814098277535,1441790.66170013,2801673.19978895,1903.25037419433,313.682494219219,0.164814098277535,1365.33206600391,2653.09962101226,"Uniform with simple polynomial adjustment term of order 2 NA"
"39","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.854200147669229,0.717931831346958,0.0374741257177256,0,"out.list.2[[1]]",0.205206605118664,0.717931831346958,2408400.17828913,301851.177032082,0.125332650177144,1873403.80718659,3096177.87501667,2280.68198701622,285.843917644017,0.125332650177144,1774.05663559336,2931.98662406881,"Uniform with cosine adjustment term of order 1 NA"
"40","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.264010789776987,0.934171392896874,0.0308322916334467,0,"out.list.2[[1]]",0.2002979188928,0.934171392896874,1568937.7526864,220617.092474132,0.140615580252551,1181239.3292064,2083883.9437038,1485.73650822576,208.917701206565,0.140615580252551,1118.59784962727,1973.3749466892,"Hazard-rate ~1"
"41","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.561029620812617,0.852325893544648,0.0388772785799298,0,"out.list.2[[1]]",0.209332874148064,0.852325893544648,2254995.99590639,319511.154541061,0.141690342298207,1695800.02622916,2998588.78576682,2135.41287491135,302.567381194187,0.141690342298207,1605.87123695943,2839.57271379434,"Uniform with simple polynomial adjustment term of order 2 NA"
"42","\texttt{out.list.2[[1]]}","Half-normal","~1",0.793635235731977,0.768022323190834,0.0393030514860982,0,"out.list.2[[1]]",0.208428616159689,0.768022323190834,2388038.36855005,344461.05081249,0.144244353587014,1787525.12663617,3190292.07740358,2261.39997021785,326.194176905767,0.144244353587014,1692.73212749637,3021.10992178369,"Half-normal ~1"
"43","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.768092044693889,0.904343055681278,0.0312332428972272,0,"out.list.2[[1]]",0.211606046573534,0.904343055681278,1716180.74813826,258511.529676265,0.150631878347722,1266440.95086425,2325632.59919104,1625.17116300972,244.802584920705,0.150631878347722,1199.28120346994,2202.30359771879,"Hazard-rate ~1"
"44","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.688865939309357,0.756407557449107,0.0373764551175234,0,"out.list.2[[1]]",0.201442739516842,0.756407557449107,2626610.34156382,366437.11155573,0.139509506133126,1984687.86589926,3476154.61602274,2487.32039920817,347.004840488381,0.139509506133126,1879.43926695006,3291.81308335487,"Half-normal ~Stage"
"45","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.533259669430703,0.716835736126194,0.0388396579718028,0,"out.list.2[[1]]",0.208723698340457,0.716835736126194,2067950.4540296,309448.768455758,0.149640320372651,1531580.87324836,2792160.14969636,1958.28641480076,293.038606492195,0.149640320372651,1450.36067542459,2644.09105084882,"Half-normal ~Stage"
"46","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.745409200963306,0.789546974383233,0.0379966966150218,0,"out.list.2[[1]]",0.2135057881109,0.789546974383233,1597410.26844728,238587.160860065,0.149358724914156,1183089.63697834,2156826.90980034,1512.6991178478,225.934811420516,0.149358724914156,1120.35003501737,2042.44972518971,"Uniform with simple polynomial adjustment term of order 2 NA"
"47","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.481830812719738,0.754302298149445,0.0448253108572533,0,"out.list.2[[1]]",0.209813388631051,0.754302298149445,2055114.41657599,316072.887379831,0.153798194801454,1510131.10174128,2796773.90946291,1946.13107630303,299.311446382416,0.153798194801454,1430.04839180045,2648.46014153685,"Uniform with cosine adjustment term of order 1 NA"
"48","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.612243963124996,0.768774590332328,0.0411597439849406,0,"out.list.2[[1]]",0.211252652809903,0.768774590332328,2503360.84905889,346711.440357684,0.138498387273264,1896205.70457528,3304923.8937948,2370.6068646391,328.325227611443,0.138498387273264,1795.64934145386,3129.66277821477,"Uniform with cosine adjustment term of order 1 NA"
"49","\texttt{out.list.2[[1]]}","Half-normal","~1",0.802783707673541,0.75740950775466,0.045338576008162,0,"out.list.2[[1]]",0.207627871957727,0.75740950775466,1725760.94432264,233731.835058308,0.135436971051658,1316190.74958858,2262780.55660271,1634.24331848735,221.336965017337,0.135436971051658,1246.39275529221,2142.78461799499,"Half-normal ~1"
"50","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.865181228171809,0.837128555111475,0.0594538384521945,0,"out.list.2[[1]]",0.211273383155291,0.837128555111475,1659861.19154462,280523.109948944,0.169003957305548,1184265.80137634,2326453.37895761,1571.83824956877,265.646884421348,0.169003957305548,1121.46382706093,2203.08085128562,"Uniform with cosine adjustment term of order 1 NA"
"51","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.63367375810793,0.912233991268415,0.0310397414264407,0,"out.list.2[[1]]",0.210437353448669,0.912233991268415,1958325.29773709,272705.680910903,0.139254536121258,1478564.61751313,2593757.43632186,1854.47471376618,258.244016014113,0.139254536121258,1400.15588779652,2456.20969348661,"Hazard-rate ~1"
"52","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.612963570429444,0.905080536059546,0.0299707255756905,0,"out.list.2[[1]]",0.205759052974268,0.905080536059546,1882590.33235795,297582.576274373,0.158070808693493,1368513.35700668,2589778.4200219,1782.75599655109,281.801682078004,0.158070808693493,1295.9406789836,2452.4416856268,"Hazard-rate ~1"
"53","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.51623777479997,0.908674979035785,0.0221633311243707,0,"out.list.2[[1]]",0.195023439010945,0.908674979035785,2008160.5861229,276507.932602314,0.137692142009499,1520043.64093377,2653021.81533431,1901.66722170729,261.84463314613,0.137692142009499,1439.43526603576,2512.33126452113,"Hazard-rate ~1"
"54","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.708264086778181,0.774934973196919,0.0288969224220012,0,"out.list.2[[1]]",0.209408649964917,0.774934973196919,2589924.54829253,325615.618589081,0.125723978640131,2010144.84716231,3336928.2692824,2452.58006467096,308.348123663902,0.125723978640131,1903.54625678249,3159.96995197197,"Uniform with simple polynomial adjustment term of order 2 NA"
"55","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.792269786325215,0.937391569363186,0.0306138496648103,0,"out.list.2[[1]]",0.212203841622352,0.937391569363186,1290018.40536946,146345.837485984,0.113444767048941,1026068.01254278,1621868.59530676,1221.60833841805,138.585073376879,0.113444767048941,971.655314907939,1535.86041222231,"Hazard-rate ~1"
"56","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.501482320710344,0.809071075695159,0.0345863124515826,0,"out.list.2[[1]]",0.212592217832793,0.809071075695159,2216343.55932149,362047.793461822,0.163353642506877,1595213.36147724,3079323.98986236,2098.81018875141,342.848289263089,0.163353642506877,1510.61871352012,2916.02650555148,"Uniform with simple polynomial adjustment term of order 2 NA"
"57","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.885829732080127,0.852105536616133,0.041503665529069,0,"out.list.2[[1]]",0.203086208159063,0.852105536616133,2001538.47949751,301309.538344822,0.150538968614017,1478956.94395534,2708771.40898713,1895.39628740294,285.331002220476,0.150538968614017,1400.52740904862,2565.12444032872,"Uniform with simple polynomial adjustment term of order 2 NA"
"58","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.63378223689535,0.823289467125538,0.0420735623882934,0,"out.list.2[[1]]",0.209451593896277,0.823289467125538,2388318.7950221,358617.57493156,0.15015481839318,1766511.5410658,3229000.50979249,2261.66552558911,339.599976260947,0.15015481839318,1672.83289873656,3057.76563427319,"Half-normal ~Stage"
"59","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.598320338743447,0.802553645186175,0.0400861213769412,0,"out.list.2[[1]]",0.207723409465959,0.802553645186175,2565425.61958487,359687.420925097,0.140205749166605,1935805.45654255,3399829.55796454,2429.38032157658,340.613087997251,0.140205749166605,1833.14910657438,3219.5355662543,"Half-normal ~Depth"
"60","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.704725655658537,0.848360278080913,0.0377168192520292,0,"out.list.2[[1]]",0.208328687942848,0.848360278080913,2330231.77912846,334719.487947195,0.143642143646494,1745307.44608416,3111188.32194469,2206.65888175043,316.969212071207,0.143642143646494,1652.75326333727,2946.20106244763,"Uniform with simple polynomial adjustment term of order 2 NA"
"61","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.755928968052719,0.844861147427135,0.0322200629861017,0,"out.list.2[[1]]",0.239469621488034,0.844861147427135,1404043.0747648,198606.349600902,0.14145317417286,1055707.43952184,1867313.69127023,1329.58624504242,188.074194697824,0.14145317417286,999.722954092656,1768.28948036954,"Hazard-rate ~1"
"62","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.99003861422179,0.803212737332437,0.0418732268788293,0,"out.list.2[[1]]",0.209971550322433,0.803212737332437,1671799.2952601,244677.628897642,0.146355863165725,1246174.97710571,2242793.29546757,1583.14327202661,231.702300092464,0.146355863165725,1180.08994044102,2123.8572873746,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"63","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.713322968002833,0.904172878100399,0.0404939525328134,0,"out.list.2[[1]]",0.212771415809625,0.904172878100399,1756503.97698129,240762.780628491,0.137069305725264,1333219.36758829,2314177.46858284,1663.35603880804,227.995057413344,0.137069305725264,1262.51834051921,2191.45593615799,"Hazard-rate ~1"
"64","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.79619231612724,0.910644206149265,0.0306322949676068,0,"out.list.2[[1]]",0.210624350269512,0.910644206149265,1811350.55641954,287622.053578664,0.158788729525223,1314875.59445377,2495286.13359379,1715.2940875185,272.369368919189,0.158788729525223,1245.14734323273,2362.960353782,"Hazard-rate ~1"
"65","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.520141098133647,0.781160775024693,0.0314127742253177,0,"out.list.2[[1]]",0.228921660460263,0.781160775024693,2031398.11809082,307312.7846855,0.151281416453375,1497714.06352392,2755251.09544184,1923.67246031327,291.015894588541,0.151281416453375,1418.2898328825,2609.13929492599,"Uniform with simple polynomial adjustment term of order 2 NA"
"66","\texttt{out.list.2[[1]]}","Half-normal","~1",0.551614421901971,0.699521547975531,0.0316876614731245,0,"out.list.2[[1]]",0.211494886117692,0.699521547975531,3047830.60336657,368907.890564262,0.121039499425189,2389891.83448491,3886900.3411696,2886.20322288501,349.34459333737,0.121039499425189,2263.15514629252,3680.77683822878,"Half-normal ~1"
"67","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.873202215350523,0.908566013030629,0.0359604546070847,0,"out.list.2[[1]]",0.210854270264126,0.908566013030629,1763904.25816696,266406.258553885,0.151032153429196,1301084.33304623,2391357.84895274,1670.36388083993,252.278653933603,0.151032153429196,1232.08743659681,2264.54341756888,"Hazard-rate ~1"
"68","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.651381923787179,0.800968461758375,0.034560892824552,0,"out.list.2[[1]]",0.207935721860464,0.800968461758375,2225494.44321228,250487.462355181,0.112553622912501,1775061.23885922,2790227.9697977,2107.47579849648,237.204036321194,0.112553622912501,1680.92920346517,2642.2613350357,"Uniform with simple polynomial adjustment term of order 2 NA"
"69","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.836063518955134,0.861830830353101,0.0486680964381053,0,"out.list.2[[1]]",0.202630153106985,0.861830830353101,2080157.70645653,315088.358758578,0.151473303096485,1535269.2947949,2818434.58890289,1969.84631293232,298.37912761229,0.151473303096485,1453.85349885881,2668.97214858228,"Half-normal ~Depth"
"70","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.76714220883122,0.797775877404264,0.0319599835564544,0,"out.list.2[[1]]",0.213800528639301,0.797775877404264,2265976.11935576,310852.872291475,0.137182766241973,1718820.53415099,2987308.83851514,2145.81071908689,294.368250276018,0.137182766241973,1627.67096037026,2828.89094556358,"Uniform with simple polynomial adjustment term of order 2 NA"
"71","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.500991744713923,0.905527750797051,0.0322850568994298,0,"out.list.2[[1]]",0.210100243983888,0.905527750797051,1798376.45267783,268421.186005807,0.149257507017577,1330873.08908868,2430102.38321122,1703.00800442976,254.186729172165,0.149257507017577,1260.29648587943,2301.23331743487,"Hazard-rate ~1"
"72","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.797961094173746,0.701618453625861,0.0343294708735108,0,"out.list.2[[1]]",0.208942553809789,0.701618453625861,2593214.95360924,339279.792409355,0.130833655704918,1994099.38149804,3372331.31809643,2455.69597879662,321.287682205829,0.130833655704918,1888.35168702466,3193.49556637919,"Uniform with cosine adjustment term of order 1 NA"
"73","\texttt{out.list.2[[1]]}","Half-normal","~1",0.621360545567581,0.792512811146626,0.0400281960086367,0,"out.list.2[[1]]",0.204434633892496,0.792512811146626,2509365.27261612,358458.588684784,0.142848310127077,1883532.83702193,3343140.05449879,2376.29287179557,339.449421103015,0.142848310127077,1783.64851990713,3165.85232433598,"Half-normal ~1"
