"","Full.Model.Code","Key_function","Formula","CvM_pvalue","P_a.hat","se.P_a.hat","Delta.AIC","Model","CoveredArea","Det.Prob","Nhat","Nhat.se","Nhat.cv","Nhat.lcl","Nhat.ucl","Dhat","Dhat.se","Dhat.cv","Dhat.lcl","Dhat.ucl","Unique.Mods"
"1","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.48622784565667,0.812400104347373,0.0329340869866846,0,"out.list.2[[1]]",0.213716423854937,0.812400104347373,2365950.48032989,322468.512779378,0.136295546107295,1797947.50958789,3113395.49431911,2240.4834094033,305.367909828957,0.136295546107295,1702.60180832187,2948.29118780219,"Uniform with simple polynomial adjustment term of order 2 NA"
"2","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.718561916825099,0.722378699213217,0.0258697170863759,0,"out.list.2[[1]]",0.227375940235256,0.722378699213217,1960894.90522988,251992.695146564,0.128509026401403,1513188.73951291,2541063.60228019,1856.90805419496,238.629446161519,0.128509026401403,1432.9438821145,2406.310229432,"Uniform with simple polynomial adjustment term of order 2 NA"
"3","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.901139784887743,0.817111944002227,0.0384363654440986,0,"out.list.2[[1]]",0.20928692745026,0.817111944002227,1908089.47820015,291289.617775792,0.152660355346939,1403683.50025406,2593750.98172712,1806.90291496227,275.84244107556,0.152660355346939,1329.24573887696,2456.20358118098,"Uniform with simple polynomial adjustment term of order 2 NA"
"4","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.911893127382403,0.799873064188882,0.044550257238151,0,"out.list.2[[1]]",0.213270136117531,0.799873064188882,1900426.92763951,285532.022837477,0.150246251873589,1405995.89790841,2568729.05011322,1799.64671177984,270.39017314155,0.150246251873589,1331.43550938297,2432.50857018297,"Half-normal ~Stage"
"5","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.416234251763328,0.892147146506522,0.0486103409902854,0,"out.list.2[[1]]",0.20872622417011,0.892147146506522,1933769.871636,317366.168673661,0.164117857728936,1391065.64534429,2688202.33535535,1831.22146935228,300.53614457733,0.164117857728936,1317.29701263664,2545.64615090469,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"6","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.787540573362833,0.832363170116794,0.0380503788372204,0,"out.list.2[[1]]",0.209599386693914,0.832363170116794,2015604.35759583,264131.123203889,0.131043139596572,1548793.23718601,2623113.80810307,1908.71624772332,250.124169700652,0.131043139596572,1466.66026248675,2484.00928797639,"Uniform with simple polynomial adjustment term of order 2 NA"
"7","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.544647981139224,0.791322798641456,0.0486921330088506,0,"out.list.2[[1]]",0.213541149020689,0.791322798641456,1781039.39053025,287588.175320227,0.161472102666189,1288857.07971263,2461173.82644756,1686.59033194152,272.337287235063,0.161472102666189,1220.50859821272,2330.65703262079,"Half-normal ~Stage"
"8","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.926669373505251,0.753788512429678,0.0424405361555458,0,"out.list.2[[1]]",0.208647963190238,0.753788512429678,1974001.98245434,277815.95424464,0.140737424133294,1488841.31844821,2617259.32673276,1869.32005914237,263.083290004394,0.140737424133294,1409.88761216686,2478.46527152723,"Half-normal ~Stage"
"9","\texttt{out.list.2[[1]]}","Half-normal with cosine adjustment term of order 2","~1",0.697396510511023,0.698048538886665,0.0597387882908986,0,"out.list.2[[1]]",0.212516222130926,0.698048538886665,2726371.18375853,406120.020930768,0.148959915418009,2028911.71461303,3663589.58750781,2581.79089371073,384.583353154137,0.148959915418009,1921.31791156537,3469.30832150361,"Half-normal with cosine adjustment term of order 2 ~1"
"10","\texttt{out.list.2[[1]]}","Half-normal","~1",0.844699545677829,0.811097264615969,0.042789135694708,0,"out.list.2[[1]]",0.210369545359938,0.811097264615969,2215598.89410191,320728.08525024,0.144759092498215,1656975.90954629,2962552.70294772,2098.10501335408,303.719777699091,0.144759092498215,1569.10597494913,2805.44763536716,"Half-normal ~1"
