"","Full.Model.Code","Key_function","Formula","CvM_pvalue","P_a.hat","se.P_a.hat","Delta.AIC","Model","CoveredArea","Det.Prob","Dhat","Dhat.se","Dhat.cv","Dhat.lcl","Dhat.ucl","mean.l.all","var.l.all","Prop.gt","Prop.var","mean.l.gtco","var.l.gtco","mean.W","mean.W.var","mean.W.gtco","mean.W.gtco.var","CF.mean.W","CF.mean.W.var","Biomass.ROV.a","Biomass.ROV.gt","Biomass.CFW","var.Biomass.ROV.a","ROV.a.lowCI","var.Biomass.ROV.gt","ROV.gt.lowCI","var.Biomass.CFW","CF.lowCI","Biomass.ROV.all","Biomass.ROV.gt270","Biomass.CF","Biomass.ROV.all.loCI","Biomass.ROV.gt270.loCI","Biomass.CF.loCI","Unique.Mods"
"11","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.687720191695115,0.828154281867857,0.0392099631755968,0,"out.list.2[[1]]",0.202845599474157,0.828154281867857,1988.24374377711,268.17322190567,0.134879449637405,1516.17759459761,2607.28901334147,545.732019417476,17049.7510753557,0.975728155339806,0.000114964670956241,552.90023880597,15348.3086719527,3.78774025645409,0.0338294163972322,3.8741721117546,0.0331388063384541,3.49021739130435,0.00279133116303495,7759657.80304407,7936724.22655908,7150145.14752093,1247391050006.77,5922412.21083421,1295343651763.5,6064497.6630088,948297379656.586,5548234.90759323,7759.65780304407,7936.72422655908,7150.14514752093,5922.41221083421,6064.4976630088,5548.23490759323,"Uniform with simple polynomial adjustment term of order 2 NA"
"12","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.692668890982711,0.898115129667848,0.0488366049429391,0,"out.list.2[[1]]",0.198215472467241,0.898115129667848,1836.86901377629,270.148885517232,0.147070304682124,1367.54704578173,2467.2553563543,542.068737864078,15372.3379499407,0.975728155339806,0.000114964670956241,549.166781094527,13670.4138974218,3.65539012512396,0.0277214561058504,3.73860822852329,0.0266885750695439,3.51014492753623,0.00273326795683364,6918384.22388693,7075887.19730216,6643485.49921189,1142650575980.23,5159964.18735786,1186816908481.96,5283805.66322652,970093987324.432,5023269.90181456,6918.38422388693,7075.88719730216,6643.48549921189,5159.96418735786,5283.80566322652,5023.26990181456,"Uniform with simple polynomial adjustment term of order 2 NA"
"13","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.653713459372872,0.806779932694625,0.0523447144124311,0,"out.list.2[[1]]",0.206680444615935,0.806779932694625,1799.14754378066,304.903162234513,0.169470904867424,1281.63592280312,2525.62512231428,528.381650485437,15227.1263662968,0.980582524271845,9.24293075946691e-05,533.752603960396,14037.0465788672,3.40433452218156,0.0255658118599892,3.46557676973125,0.0268595424062575,3.4481884057971,0.00275780375324794,6342304.31459551,6456399.14527068,6424004.47462808,1250541331305.24,4502740.20697511,1297244822951.13,4582799.15540456,1199156660681.25,4622630.58153426,6342.30431459552,6456.39914527068,6424.00447462808,4502.74020697511,4582.79915540456,4622.63058153426,"Uniform with cosine adjustment term of order 1 NA"
"14","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.76663034619499,0.80134007750788,0.0455633139801634,0,"out.list.2[[1]]",0.200885173240988,0.80134007750788,2360.58068361268,349.763680353738,0.148168492092569,1753.99056540495,3176.95047724435,529.440893203884,15562.5383952276,0.995145631067961,2.34505050209247e-05,530.758878048781,15279.2319192743,3.44705154416391,0.0328656688635824,3.46230792104676,0.0310350364733973,3.47989130434783,0.00268888943608704,8551005.49292583,8588851.56538979,8632470.17835953,1813723721943.14,6335608.9743154,1816467579477.69,6371779.91978243,1654708443125.82,6516416.67837199,8551.00549292583,8588.85156538979,8632.47017835953,6335.60897431541,6371.77991978243,6516.41667837199,"Uniform with cosine adjustment term of order 1 NA"
"15","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.706516416716384,0.878464342763989,0.058047456413749,0,"out.list.2[[1]]",0.206406955067818,0.878464342763989,1384.28418210551,204.864702588643,0.14799324100998,1029.88769186104,1860.63268060308,533.260223300971,13339.6182368279,0.985436893203884,6.96651588182592e-05,537.351064039409,12382.8489155256,3.42623994638661,0.0221723749489024,3.47230797613365,0.0214168503683826,3.54402173913043,0.00258265888674535,4935552.39065489,5001914.11018086,5105218.91076113,582332111106.021,3680241.57218973,595221880453.852,3732786.34314748,578225231349.083,3854342.4453732,4935.55239065489,5001.91411018086,5105.21891076113,3680.24157218973,3732.78634314748,3854.3424453732,"Half-normal ~Stage"
"16","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.825997906301621,0.889444483500602,0.0433245656067377,0,"out.list.2[[1]]",0.196959723628232,0.889444483500602,2163.4304491981,315.273942340654,0.145728716380743,1614.17721562692,2899.57711161207,542.890587378641,14574.0444777655,0.995145631067961,2.34505050209247e-05,544.274180487805,14249.2008167369,3.65572077484241,0.0303083238884299,3.6719950504115,0.0314697048056967,3.52971014492754,0.00251359732842602,8311253.20721972,8348252.64819168,8024769.00436949,1628634835865.05,6211937.46590739,1647870516306.27,6236575.87039455,1382413965548.56,6090642.1338867,8311.25320721972,8348.25264819168,8024.76900436949,6211.93746590739,6236.57587039455,6090.6421338867,"Uniform with simple polynomial adjustment term of order 2 NA"
"17","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.315524862182904,0.74746330076161,0.0288372522579387,0,"out.list.2[[1]]",0.204197139157394,0.74746330076161,2234.16298049092,245.5462132609,0.109905237623687,1790.80147505584,2787.29065891597,532.086446601942,15617.7672620435,0.985436893203884,6.96651588182592e-05,536.159940886699,14704.604707848,3.48780323880153,0.0309495041815735,3.53478107089953,0.0297812787312634,3.45163043478261,0.00253321093247196,8108855.5449907,8218075.13916438,8024756.75203601,968344128777.806,6490101.88211424,983622137640.341,6586601.54299183,796392973153.233,6556744.73056719,8108.8555449907,8218.07513916438,8024.75675203601,6490.10188211424,6586.60154299183,6556.74473056719,"Uniform with simple polynomial adjustment term of order 2 NA"
"18","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.375799421110152,0.796232530059016,0.0370122510781667,0,"out.list.2[[1]]",0.202394960539292,0.796232530059016,1811.93761150981,262.271969767706,0.144746688904574,1354.32769094804,2424.16804289489,530.459160194175,14991.353933384,0.995145631067961,2.34505050209247e-05,531.782112195122,14702.5319902864,3.43071170304093,0.0256918485092598,3.44588837338172,0.0264614562417926,3.34836956521739,0.00243986589856882,6532479.00958372,6561377.17679162,6375689.88432445,990209286114.869,4895551.67965762,1000995147746.8,4915558.87130297,861685009025.493,4848685.89724773,6532.47900958372,6561.37717679162,6375.68988432445,4895.55167965762,4915.55887130297,4848.68589724773,"Uniform with simple polynomial adjustment term of order 2 NA"
"19","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.699121504516887,0.866607858639557,0.0411554105046432,0,"out.list.2[[1]]",0.202446736973331,0.866607858639557,2091.86021420555,286.04399965238,0.136741450365513,1589.21447984623,2753.48558125364,540.332645631068,11944.710671186,1,0,540.332645631068,11944.710671186,3.5160100331468,0.0220578144102518,3.5160100331468,0.0224531954713104,3.46739130434783,0.00209904459780725,7766881.58514821,7766881.58514821,7659482.59997977,1237608203981.88,5936854.60715579,1239573620347.87,5935402.07229478,1107415548125.9,5928386.36966287,7766.88158514821,7766.88158514821,7659.48259997977,5936.85460715579,5935.40207229478,5928.38636966287,"Uniform with simple polynomial adjustment term of order 2 NA"
"20","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.551395859248862,0.783679147020419,0.0404239543248157,0,"out.list.2[[1]]",0.210736253408767,0.783679147020419,2010.29845236874,264.374427798525,0.131510038963126,1544.14365069547,2617.17869692757,530.983694174757,12260.247970028,1,0,530.983694174757,12260.247970028,3.35178450349867,0.0232353394188858,3.35178450349867,0.0225935211831974,3.37735507246377,0.00277545730244358,7115420.08326009,7115420.08326009,7169703.20908895,982149859025.625,5485167.9333551,979207417584.526,5487611.81685732,901761878513.208,5607592.39762143,7115.42008326009,7115.42008326009,7169.70320908895,5485.1679333551,5487.61181685732,5607.59239762143,"Half-normal ~Stage"
"21","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.825552959059675,0.781613379407978,0.0471842231287325,0,"out.list.2[[1]]",0.204746954294108,0.781613379407978,1987.0906733637,286.515089509285,0.144188231241748,1488.94277661292,2651.90133978903,537.680524271845,12692.6389837043,0.995145631067961,2.34505050209247e-05,539.059243902439,12361.3595275971,3.48524314022978,0.0216067084523861,3.5007628250179,0.0230864926253305,3.54076086956522,0.00345012256857235,7277820.24791835,7310228.16657645,7393751.34323047,1198647516691.89,5476828.81363661,1215074822473.62,5496937.55377215,1153230836663.91,5627209.10632147,7277.82024791835,7310.22816657645,7393.75134323047,5476.82881363661,5496.93755377215,5627.20910632147,"Uniform with cosine adjustment term of order 1 NA"
"22","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.653968951182427,0.940892226874641,0.0516331139000396,0,"out.list.2[[1]]",0.194851017099904,0.940892226874641,2001.81300562565,240.166261042878,0.119974373414472,1574.65909095,2544.83991647638,537.99004368932,15357.5730520225,0.985436893203884,6.96651588182592e-05,542.130039408867,14402.8542100182,3.58250926968952,0.0280532646665715,3.6308089321725,0.0266877898238486,3.49057971014493,0.00243443217707732,7462830.28094321,7563444.72646244,7271329.11540885,929197905926.312,5877133.97856238,945058318338.234,5964272.61693789,775599410136.914,5822608.50955839,7462.83028094321,7563.44472646244,7271.32911540885,5877.13397856238,5964.27261693789,5822.60850955839,"Uniform with simple polynomial adjustment term of order 2 NA"
"23","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.394370223842883,0.908457720590752,0.054412658561049,0,"out.list.2[[1]]",0.205564453623738,0.908457720590752,1922.39093624768,266.572972472879,0.13866741017475,1456.56545039282,2537.1924830227,536.199563106796,16630.6409589301,0.995145631067961,2.34505050209247e-05,537.571058536585,16322.7783267711,3.61049146093987,0.034605013549706,3.62662211314609,0.0372165939769351,3.54402173913043,0.00297150339010304,7293879.6186865,7326466.6048727,7159598.13528993,1168209240550.7,5515902.28189021,1188245405494.84,5533306.88711074,999255514899.171,5515210.58829712,7293.8796186865,7326.4666048727,7159.59813528993,5515.90228189021,5533.30688711074,5515.21058829712,"Half-normal ~Stage"
"24","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.495449311510067,0.835347773352478,0.037953487986289,0,"out.list.2[[1]]",0.196011494572749,0.835347773352478,2216.9595315812,332.675424026973,0.150059312895847,1639.25030540288,2998.26667621745,530.786300970874,15506.0139848456,0.980582524271845,9.24293075946691e-05,536.204871287129,14294.8937673067,3.4528865301113,0.02832838611312,3.51509020356058,0.0296902523826811,3.49927536231884,0.00293922308016579,7926621.83914887,8069419.75391919,8033114.40044862,1573666310581.16,5863037.48708318,1632665379667.34,5967507.92560329,1475277186982.99,6035081.12997847,7926.62183914887,8069.41975391919,8033.11440044862,5863.03748708318,5967.50792560329,6035.08112997847,"Uniform with simple polynomial adjustment term of order 2 NA"
"25","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.910998832799768,0.762593242009912,0.0311081136783404,0,"out.list.2[[1]]",0.221087730280412,0.762593242009912,1767.49694001753,250.758741278582,0.141872235024121,1328.15052142192,2352.1772439066,525.865368932039,14011.3095017852,0.985436893203884,6.96651588182592e-05,529.846926108374,13125.3920638212,3.32318472636471,0.0258568370900903,3.36772977256464,0.0244155100294676,3.53224637681159,0.00212962104160011,6112317.2777343,6194248.76152007,6496843.34033931,843955595031.973,4601104.20902216,859349561814.425,4669315.51773237,860009920521.55,4971324.29910143,6112.31727773431,6194.24876152007,6496.84334033931,4601.10420902216,4669.31551773237,4971.32429910143,"Uniform with simple polynomial adjustment term of order 2 NA"
"26","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.263325415292841,0.836803833496117,0.0494754285710896,0,"out.list.2[[1]]",0.204341499337453,0.836803833496116,1988.37676829714,279.977401588201,0.140807017086593,1499.93855488326,2635.86942267212,535.960660194175,15132.4406785181,0.985436893203884,6.96651588182592e-05,540.070665024631,14191.4522343328,3.54360090109433,0.0296457950155688,3.59132556305619,0.0325914725365739,3.45217391304348,0.0023928085401795,7332232.36177177,7430981.71889699,7143056.45307429,1199294932156.22,5530754.61592309,1241168484708.18,5598324.37262834,1025799813296.11,5476971.23923478,7332.23236177177,7430.98171889699,7143.05645307429,5530.75461592309,5598.32437262834,5476.97123923478,"Half-normal ~Stage"
"27","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.571868840784641,0.878960878438782,0.0425731774241893,0,"out.list.2[[1]]",0.199394294254264,0.878960878438782,2362.20763527291,320.645660098044,0.135739828840659,1798.40882872295,3102.75662742605,549.191014563107,15542.0789583754,0.995145631067961,2.34505050209247e-05,550.625882926829,15192.0640603686,3.8046185133216,0.0314240435769221,3.82169612675895,0.0295496513240297,3.4945652173913,0.00262399582561468,9444516.82616505,9486909.98776457,8674846.07989486,1842882167625.08,7211383.32866705,1845925470554.02,7251933.37234866,1404841122218.27,6725093.48078115,9444.51682616505,9486.90998776457,8674.84607989486,7211.38332866705,7251.93337234866,6725.09348078115,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"28","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.491743054884587,0.808373184097696,0.0444917962645903,0,"out.list.2[[1]]",0.199425482961444,0.808373184097696,1916.75201537934,248.628740417475,0.129713566712108,1478.19452956029,2485.42273360573,528.555145631068,14064.9156837836,0.990291262135922,4.66722246270111e-05,531.236637254902,13459.227027119,3.37334105340484,0.0249306978353746,3.40343549747092,0.0287789591406732,3.63713768115942,0.00291221617042108,6761655.58436227,6821978.05474286,7290419.77184113,873335268372.735,5224363.46196057,902884141253.435,5258895.50467222,908754991443.63,5722263.61707807,6761.65558436227,6821.97805474286,7290.41977184113,5224.36346196057,5258.89550467222,5722.26361707807,"Half-normal ~Stage"
"29","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.529279888673684,0.775939490778655,0.0323966211947239,0,"out.list.2[[1]]",0.210521871928018,0.775939490778655,1799.79172991996,231.476994328208,0.12861321145114,1389.27734659674,2331.60806877284,542.022412621359,14328.4933294533,0.990291262135922,4.66722246270111e-05,544.794651960784,13674.1742795581,3.62481351187665,0.025599187849044,3.65721860235407,0.0294974719740569,3.49510869565217,0.00262610691294372,6822362.40063507,6883352.92335797,6578241.35592704,864350258507.499,5292998.67402268,892256325362.909,5329497.09901642,727349066829.97,5175307.01727517,6822.36240063507,6883.35292335797,6578.24135592704,5292.99867402268,5329.49709901642,5175.30701727517,"Uniform with simple polynomial adjustment term of order 2 NA"
"30","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.237194549753946,0.780041071347418,0.0425401706207302,0,"out.list.2[[1]]",0.206805357850679,0.780041071347418,2070.461744588,271.476562859678,0.131118849971169,1592.10458865656,2692.54411195413,532.791859223301,12686.6480212728,1,0,532.791859223301,12686.6480212728,3.40037774613494,0.0257115055877334,3.40037774613494,0.0205707345744023,3.44981884057971,0.00242280968732255,7434611.75478991,7434611.75478991,7542710.13954924,1075293453377.17,5728806.67589755,1050296129449.06,5748750.67400881,989885211074.46,5906050.69779058,7434.61175478991,7434.61175478991,7542.71013954924,5728.80667589755,5748.75067400881,5906.05069779058,"Half-normal ~Stage"
"31","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.692399236992551,0.78617792107592,0.0373722387952806,0,"out.list.2[[1]]",0.204014383153952,0.78617792107592,2631.0604201341,338.373000358439,0.128607080920321,2032.08476796635,3406.58964799192,536.679558252427,11797.0061186185,1,0,536.679558252427,11797.0061186185,3.43437914675846,0.0200818840955239,3.43437914675846,0.0209313114557,3.45235507246377,0.00293389874411183,9542078.34705322,9542078.34705322,9592022.65550349,1663554158180.52,7420376.40264857,1670219771310.98,7416129.98063841,1544796822367.33,7547454.52965232,9542.07834705322,9542.07834705322,9592.02265550349,7420.37640264857,7416.1299806384,7547.45452965232,"Half-normal ~Stage"
"32","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.915798458053442,0.831905310119882,0.0549859916720328,0,"out.list.2[[1]]",0.204768021191945,0.831905310119882,1784.58629622099,268.680553205961,0.150556212257661,1320.8781268228,2411.08409927286,534.906378640777,15927.8746513584,0.995145631067961,2.34505050209247e-05,536.271565853659,15620.1408182273,3.55502576625234,0.0313347744324249,3.57088585409423,0.035385640472699,3.42789855072464,0.00222869603139802,6667006.29807396,6696749.90964878,6428595.1015573,1121315059156.34,4925080.18513072,1144904884471.95,4936596.15500028,945779573249.221,4828812.87584602,6667.00629807396,6696.74990964878,6428.5951015573,4925.08018513072,4936.59615500027,4828.81287584602,"Uniform with cosine adjustment term of order 1 NA"
"33","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.708760190750034,0.863841206613279,0.053387764114912,0,"out.list.2[[1]]",0.198304903118817,0.863841206613279,2218.27930486278,330.242022762133,0.148873057616413,1646.74481076729,2988.175849839,531.871509708738,13873.4469874121,0.990291262135922,4.66722246270111e-05,534.56487254902,13259.2238647324,3.42200230106788,0.0244582673426149,3.45249643126539,0.0286656921710247,3.47228260869565,0.00342606548215103,7938224.73851763,8008963.80804949,8054862.99494033,1534228285518.26,5900662.44589452,1582429485552.22,5939641.75756014,1459968105880.94,6067223.64291581,7938.22473851763,8008.96380804949,8054.86299494033,5900.66244589452,5939.64175756014,6067.22364291581,"Uniform with cosine adjustment term of order 1 NA"
"34","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.40327554645078,0.749229343909122,0.0452939373637859,0,"out.list.2[[1]]",0.210015592589772,0.749229343909122,1932.00063643239,264.452917914127,0.136880347204473,1469.17179749173,2540.63307337354,546.155140776699,12596.7798033313,0.990291262135922,4.66722246270111e-05,548.988539215686,11889.8698259443,3.63594563858889,0.0254087550970901,3.66853725248758,0.0233408231804111,3.45797101449275,0.00282564064000191,7346009.94258392,7411857.54965584,6986432.68591041,1119361369320.35,5605601.98770234,1129016023155.32,5663960.0743848,928637185785.894,5401214.8962467,7346.00994258392,7411.85754965584,6986.43268591041,5605.60198770234,5663.9600743848,5401.2148962467,"Half-normal ~Stage"
"35","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.899733685904818,0.797984920209463,0.0371415269217172,0,"out.list.2[[1]]",0.199384476911525,0.797984920209463,2055.23612511707,264.117731785751,0.128509677578145,1587.50378337045,2660.77824458358,527.532427184466,14598.15390368,0.990291262135922,4.66722246270111e-05,530.162607843137,14025.9294571854,3.37002052843938,0.0236177376405325,3.39992764849095,0.0249850383086376,3.56086956521739,0.00326705144312465,7243044.21920785,7307322.34190018,7653228.07444286,979833666922.967,5614715.50591461,1001745254736.9,5660887.49564922,985474606331.467,6020218.91292596,7243.04421920785,7307.32234190018,7653.22807444286,5614.71550591461,5660.88749564922,6020.21891292596,"Uniform with Hermite polynomial adjustment term of order 4 NA"
