"","Full.Model.Code","Key_function","Formula","CvM_pvalue","P_a.hat","se.P_a.hat","Delta.AIC","Model","CoveredArea","Det.Prob","Nhat","Nhat.se","Nhat.cv","Nhat.lcl","Nhat.ucl","Dhat","Dhat.se","Dhat.cv","Dhat.lcl","Dhat.ucl","Unique.Mods"
"1","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.750341266048512,0.805877156369287,0.0366148376239386,0,"out.list.2[[1]]",0.212483482934663,0.805877156369287,1905585.22047045,328262.963946459,0.172263596726164,1347539.50673814,2694729.92392278,1804.53145877883,310.855079494753,0.172263596726164,1276.07907835051,2551.82757947233,"Uniform with simple polynomial adjustment term of order 2 NA"
"2","\texttt{out.list.2[[1]]}","Half-normal","~1",0.306278834057108,0.777797110730909,0.0395907342740493,0,"out.list.2[[1]]",0.215603291757081,0.777797110730909,2279558.67865496,351138.546842665,0.154037950472875,1672882.33311783,3106248.21994885,2158.67299115053,332.517563297978,0.154037950472875,1584.16887605855,2941.52293555762,"Half-normal ~1"
"3","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.666321068634445,0.816207578137728,0.0248903446309954,0,"out.list.2[[1]]",0.226459272431281,0.816207578137728,1748214.08246936,253390.879510319,0.144942705845501,1304579.7354844,2342710.37255486,1655.50575991417,239.953484384771,0.144942705845501,1235.39747678447,2218.47573158605,"Hazard-rate ~1"
"4","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.781160766476706,0.786441606532354,0.0325013581782974,0,"out.list.2[[1]]",0.237388046983737,0.786441606532354,1323592.9535854,191931.444322831,0.145007907304825,988357.308607038,1772535.38930166,1253.40241816799,181.753261669347,0.145007907304825,935.944421029392,1678.53730047505,"Hazard-rate ~1"
"5","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.887362760666795,0.793752127243869,0.0447862059682105,0,"out.list.2[[1]]",0.210783900249694,0.793752127243869,2373173.14225531,331947.727723561,0.139875056654358,1793113.80160428,3140877.48255747,2247.32305137813,314.34443913216,0.139875056654358,1698.02443333739,2974.3157978764,"Uniform with cosine adjustment term of order 1 NA"
"6","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.73132256300272,0.908461256950126,0.0356501601222952,0,"out.list.2[[1]]",0.208591556544975,0.908461256950126,1432167.80270761,212292.334993986,0.14823146742486,1062334.14641161,1930752.78813228,1356.21951013978,201.034408138244,0.14823146742486,1005.99824470796,1828.36438270102,"Hazard-rate ~1"
"7","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.542639830818033,0.747176562370874,0.028360830771227,0,"out.list.2[[1]]",0.231125024619473,0.747176562370874,1858948.2118808,310512.814095886,0.167036828735386,1327676.77703103,2602808.54063177,1760.36762488712,294.046225469589,0.167036828735386,1257.26967521878,2464.78081499221,"Uniform with simple polynomial adjustment term of order 2 NA"
"8","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.478816243317773,0.822900726732014,0.0375169126237891,0,"out.list.2[[1]]",0.209476239673972,0.822900726732014,2088988.65831188,287622.943078394,0.137685258334922,1583724.50527779,2755449.95358284,1978.20895673474,272.370211248479,0.137685258334922,1499.73911484639,2609.32760755951,"Uniform with simple polynomial adjustment term of order 2 NA"
"9","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.387687082698771,0.734317765525181,0.0406275546669501,0,"out.list.2[[1]]",0.223529789550167,0.734317765525181,1981505.08028034,329686.262688512,0.166381739804507,1419029.58424507,2766934.83121822,1876.42526541699,312.202900273212,0.166381739804507,1343.77801538359,2620.20343865362,"Half-normal ~Depth"
"10","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.590630276022334,0.751669675598614,0.0306040072614516,0,"out.list.2[[1]]",0.226430904935046,0.751669675598614,1910961.34620699,249437.532413004,0.130529868073002,1469242.25616618,2485480.69684989,1809.62248693843,236.209784482011,0.130529868073002,1391.32789409676,2353.67490231997,"Uniform with simple polynomial adjustment term of order 2 NA"
"11","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.741981740617813,0.768531897607837,0.0337388638607384,0,"out.list.2[[1]]",0.210337665693563,0.768531897607837,1652743.6304303,233666.281170454,0.141380839029232,1243478.34268867,2196710.15903798,1565.09813487718,221.274887472021,0.141380839029232,1177.53630936427,2080.21795363445,"Uniform with simple polynomial adjustment term of order 2 NA"
"12","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.806089275304338,0.781652885290941,0.0457630983154684,0,"out.list.2[[1]]",0.211085078955073,0.781652885290941,2195263.05052129,307715.104385389,0.14017231525503,1658052.64934895,2906530.05673636,2078.84758572092,291.396879152831,0.14017231525503,1570.12561491377,2752.39588706094,"Uniform with cosine adjustment term of order 1 NA"
"13","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.500304932796318,0.767389679605431,0.0321011371573536,0,"out.list.2[[1]]",0.208224884393437,0.767389679605431,2273389.11850172,324716.094376549,0.142833486680254,1705131.16368618,3031026.69999246,2152.83060464178,307.496301492944,0.142833486680254,1614.70754136949,2870.29043559892,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"14","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2,3",NA,0.842846125434709,0.621582673641676,0.0620203262152913,0,"out.list.2[[1]]",0.23456973967261,0.621582673641676,2143802.35273556,357910.788041493,0.166951392503505,1540757.04362203,2982876.85694459,2030.11586433292,338.930670493838,0.166951392503505,1459.05023070268,2824.69399331874,"Uniform with cosine adjustment terms of order 1,2,3 NA"
"15","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.922514205117004,0.850906957639097,0.0609266096760003,0,"out.list.2[[1]]",0.210245711625543,0.850906957639097,1670479.43188959,253680.45003545,0.151860864128387,1233891.66560417,2261545.00443911,1581.8934014106,240.227698897206,0.151860864128387,1168.45801667062,2141.61458753704,"Uniform with cosine adjustment term of order 1 NA"
"16","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.830492252303771,0.861274155799877,0.0466739668549601,0,"out.list.2[[1]]",0.206327337846161,0.861274155799877,2026376.34441271,298107.261224715,0.147113472799207,1508462.1362649,2722110.81105607,1918.91699281507,282.298542826435,0.147113472799207,1428.46793206903,2577.75644986371,"Half-normal ~Depth"
"17","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.862910922017789,0.794978942229832,0.0466642987005659,0,"out.list.2[[1]]",0.210997546321294,0.794978942229832,1907539.39878433,230205.260026342,0.120681785221868,1498896.15223107,2427590.83242581,1806.38200642455,217.997405327975,0.120681785221868,1419.4092350673,2298.85495494868,"Half-normal ~Stage"
"18","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.593790946765248,0.824377987064442,0.0362878699629336,0,"out.list.2[[1]]",0.205355899686094,0.824377987064442,2226888.96673279,334914.084124706,0.150395502033529,1645280.31448109,3014097.00615077,2108.79637001211,317.153488754456,0.150395502033529,1558.03060083436,2854.25852855187,"Uniform with simple polynomial adjustment term of order 2 NA"
"19","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.402063124605677,0.863984459282209,0.0492745741402018,0,"out.list.2[[1]]",0.210572173196375,0.863984459282209,1538164.84793669,210944.292450998,0.137140237429012,1168722.46613228,2024390.87806525,1456.59549994005,199.757852699809,0.137140237429012,1106.74475959496,1917.03681634966,"Uniform with simple polynomial adjustment term of order 2 NA"
"20","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.69771522654181,0.848420974338606,0.0406097294666665,0,"out.list.2[[1]]",0.209266870996019,0.848420974338606,2081709.31437715,292095.234401189,0.140315092209973,1570164.24474322,2759911.062854,1971.31563861473,276.605335607187,0.140315092209973,1486.89795903714,2613.55214285416,"Uniform with simple polynomial adjustment term of order 2 NA"
"21","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.719936177175713,0.808889041356485,0.0439908328921689,0,"out.list.2[[1]]",0.2016800539703,0.808889041356485,2705753.93895236,331913.944357113,0.122669670578259,2116640.0769829,3458832.92004557,2562.26698764428,314.312447307873,0.122669670578259,2004.39401229441,3275.40996216436,"Uniform with cosine adjustment term of order 1 NA"
"22","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.686801180373363,0.75834155889105,0.0478235260777647,0,"out.list.2[[1]]",0.212566669999529,0.75834155889105,1703245.46038565,249047.734423412,0.146219520448346,1271367.20897184,2281830.99096163,1612.92183748641,235.840657597928,0.146219520448346,1203.94622061727,2160.824802047,"Uniform with cosine adjustment term of order 1 NA"
"23","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.541835374420042,0.79472812261209,0.0362274227055231,0,"out.list.2[[1]]",0.209668811908979,0.79472812261209,1793485.78160127,276175.168712177,0.153987933188743,1315688.32792908,2444797.28255164,1698.37668712242,261.529515825925,0.153987933188743,1245.91697720556,2315.14894181027,"Uniform with simple polynomial adjustment term of order 2 NA"
"24","\texttt{out.list.2[[1]]}","Half-normal","~1",0.552314093423614,0.778176473305845,0.0394296420682446,0,"out.list.2[[1]]",0.208403712856989,0.778176473305845,2422274.23382413,326438.465902228,0.134765280224638,1848183.89312985,3174690.83334125,2293.82029718194,309.127335134686,0.134765280224638,1750.17414122145,3006.33601642164,"Half-normal ~1"
"25","\texttt{out.list.2[[1]]}","Hazard-rate","~1",0.837637874223571,0.853153713454504,0.0319399109458204,0,"out.list.2[[1]]",0.21126063893535,0.853153713454504,1312399.51785017,166143.668391354,0.126595343972324,1016818.34437998,1693903.83638644,1242.80257372175,157.333019309994,0.126595343972324,962.896159450739,1604.07560263868,"Hazard-rate ~1"
"26","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.660254005350007,0.865065902789886,0.0477620645253832,0,"out.list.2[[1]]",0.203757211507827,0.865065902789886,1719426.56432214,256057.59678217,0.148920344779666,1275435.31626835,2317975.41779423,1628.24485257779,242.478784831601,0.148920344779666,1207.79859495109,2195.05247897181,"Uniform with simple polynomial adjustment term of order 2 NA"
