"","Full.Model.Code","Key_function","Formula","CvM_pvalue","P_a.hat","se.P_a.hat","Delta.AIC","Model","CoveredArea","Det.Prob","Nhat","Nhat.se","Nhat.cv","Nhat.lcl","Nhat.ucl","Dhat","Dhat.se","Dhat.cv","Dhat.lcl","Dhat.ucl","Unique.Mods"
"17","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.613585847059302,0.842135475052464,0.0449354325999108,0,"out.list.2[[1]]",0.205611516958627,0.842135475052464,1750315.80847742,219909.657495673,0.125639988184173,1360813.97616539,2251303.61905807,1657.49603075513,208.247781719387,0.125639988184173,1288.64959864147,2131.9163059262,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"18","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment terms of order 2,4",NA,0.209749351439406,0.869298049586586,0.06288238213953,0,"out.list.2[[1]]",0.19892315268135,0.869298049586586,2241175.89933334,339708.097601421,0.151575830215946,1656548.65175995,3032129.12365491,2122.32566224748,321.69327424377,0.151575830215946,1568.70137477268,2871.33439740049,"Uniform with simple polynomial adjustment terms of order 2,4 NA"
"19","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.793913758384517,0.927671304631741,0.0491741749145064,0,"out.list.2[[1]]",0.200234122574548,0.927671304631741,2097770.97614193,316381.260882075,0.150817827341638,1549804.0108931,2839483.59754698,1986.52554558895,299.603466744389,0.150817827341638,1467.61743455786,2688.90492191949,"Half-normal ~Depth"
"20","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment terms of order 2,4",NA,0.331127376938457,0.821206182718343,0.0593573461859844,0,"out.list.2[[1]]",0.226044220865486,0.821206182718343,1797651.00634171,272976.957259524,0.1518520315103,1327958.11631247,2433472.18628767,1702.32102873268,258.500906495761,0.1518520315103,1257.53609499287,2304.42441883302,"Uniform with simple polynomial adjustment terms of order 2,4 NA"
"21","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.267645498876765,0.795846818464134,0.0320714580726012,0,"out.list.2[[1]]",0.203915297230808,0.795846818464134,2544259.38062522,293180.322019574,0.115232088462431,2017725.81465375,3208193.97208845,2409.33653468297,277.632880700354,0.115232088462431,1910.72520327059,3038.06247356861,"Uniform with simple polynomial adjustment term of order 2 NA"
"22","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.31097655878724,0.867190799190296,0.0460677592517548,0,"out.list.2[[1]]",0.202424990343184,0.867190799190296,2165646.81144976,304052.076886107,0.140397813382397,1634006.46372609,2870261.66423335,2050.80190478197,287.928103111844,0.140397813382397,1547.35460580122,2718.0508184028,"Half-normal ~Stage"
"23","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.866739626939903,0.786566785620878,0.038180632597868,0,"out.list.2[[1]]",0.21048552060104,0.786566785620878,1741280.49733198,268971.554647183,0.154467677700006,1276480.27253393,2375326.77600242,1648.93986489771,254.707911597711,0.154467677700006,1208.78813686925,2249.36247727502,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"24","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.810778067457253,0.748676052010688,0.0457332629823104,0,"out.list.2[[1]]",0.213988475661503,0.748676052010688,1766503.02567647,293740.530776105,0.166283627317094,1265998.79096468,2464878.29371963,1672.8248349209,278.163381416766,0.166283627317094,1198.86249144383,2334.16505087086,"Uniform with cosine adjustment term of order 1 NA"
"25","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2,3",NA,0.466355554454021,0.802865574897292,0.0929660657917188,0,"out.list.2[[1]]",0.203821947908149,0.802865574897292,2110172.1471525,390384.845557696,0.185001420895678,1465074.93255444,3039316.55076129,1998.2690787429,369.682618899333,0.185001420895678,1387.38156491898,2878.14067306941,"Uniform with cosine adjustment terms of order 1,2,3 NA"
"26","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.865531107263877,0.76564368173129,0.0445452369073469,0,"out.list.2[[1]]",0.20453037533101,0.76564368173129,2184864.00626704,284473.206188425,0.130201790762466,1683859.94050044,2834933.36415054,2069.00000593469,269.387505860251,0.130201790762466,1594.56433759512,2684.59598877892,"Uniform with cosine adjustment term of order 1 NA"
"27","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.881259703264973,0.74874475773752,0.0413124689329724,0,"out.list.2[[1]]",0.201758921969319,0.74874475773752,2425642.81373559,327900.722199753,0.135180959184495,1850039.20939662,3180334.2491028,2297.01024027992,310.512047537645,0.135180959184495,1751.93106950437,3011.68016013522,"Uniform with cosine adjustment term of order 1 NA"
"28","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.698910096858489,0.792573391727065,0.036547246666683,0,"out.list.2[[1]]",0.20744534389787,0.792573391727065,1869019.04814308,269101.158675482,0.143979890918095,1399111.1872688,2496750.96168789,1769.90440165064,254.830642685115,0.143979890918095,1324.91589703485,2364.34750159838,"Uniform with simple polynomial adjustment term of order 2 NA"
"29","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment terms of order 2,4",NA,0.605524000236105,0.880619056151285,0.0615352928484334,0,"out.list.2[[1]]",0.201784939029903,0.880619056151285,2317670.52769064,331884.543155082,0.143197464518728,1741953.04130632,3083663.30638715,2194.7637572828,314.284605260494,0.143197464518728,1649.57674366129,2920.13570680601,"Uniform with simple polynomial adjustment terms of order 2,4 NA"
"30","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.36416333834585,0.768453951238264,0.0336529353294712,0,"out.list.2[[1]]",0.206130501756501,0.768453951238264,1939977.9726094,246388.162214375,0.127005649390423,1502656.53929999,2504574.02325812,1837.10035284982,233.322123309067,0.127005649390423,1422.97020767045,2371.75570384291,"Uniform with simple polynomial adjustment term of order 2 NA"
"31","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.839268934659719,0.836098916584123,0.0520766763028963,0,"out.list.2[[1]]",0.205634565097805,0.836098916584123,1670625.26339456,243757.515876715,0.145907955073912,1247691.0246351,2236923.01666464,1582.03149942666,230.830980943859,0.145907955073912,1181.52559151051,2118.29831123545,"Half-normal ~Stage"
"32","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.307364715620493,0.958647530709777,0.0584342302106067,0,"out.list.2[[1]]",0.19814236374581,0.958647530709777,1840160.11992476,295663.900871767,0.160672920617286,1333762.26830479,2538825.20703286,1742.57587114087,279.984754613415,0.160672920617286,1263.0324510462,2404.19053696293,"Uniform with simple polynomial adjustment term of order 2 NA"
"33","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.468242914083226,0.901915243847791,0.0506592677711843,0,"out.list.2[[1]]",0.19886428161226,0.901915243847791,2266742.2249416,335469.080632302,0.147996131602898,1684722.35717455,3049832.09396611,2146.53619786136,317.679053629074,0.147996131602898,1595.38102005166,2888.09857383154,"Half-normal ~Stage"
"34","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.764768344251248,0.789544106800032,0.0447298718762634,0,"out.list.2[[1]]",0.208404828075723,0.789544106800032,1963817.71084269,318895.876703588,0.162385681187663,1417889.94957068,2719943.11165485,1859.67586254042,301.984731726883,0.162385681187663,1342.69881588133,2575.70370421861,"Half-normal ~Depth"
"35","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.788330941491082,0.766423425470247,0.0435717178092757,0,"out.list.2[[1]]",0.20671121516473,0.766423425470247,2272926.99583664,360837.703464345,0.158754638457503,1653153.95337892,3125055.06086936,2152.39298848167,341.702370704872,0.158754638457503,1565.48669827549,2959.33244400508,"Uniform with cosine adjustment term of order 1 NA"
"36","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.860736509549853,0.760336167541372,0.0457810000803019,0,"out.list.2[[1]]",0.205272521668947,0.760336167541372,2029778.77123724,311413.959151073,0.153422611155428,1492762.76502981,2759984.3435826,1922.13898791405,294.899582529426,0.153422611155428,1413.60110324793,2613.62153748353,"Uniform with cosine adjustment term of order 1 NA"
"37","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.334775611678047,0.760062221928495,0.0418209952326678,0,"out.list.2[[1]]",0.20849889136288,0.760062221928495,2405571.24122131,294796.856267465,0.122547547632718,1882361.19943321,3074209.66726974,2278.00306933836,279.163689647221,0.122547547632718,1782.53901461478,2911.18339703574,"Half-normal ~Stage"
"38","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.482869371426721,0.801765318741103,0.0414367155699902,0,"out.list.2[[1]]",0.207969874504978,0.801765318741103,2241916.76197605,292672.10104835,0.130545480551377,1725416.32257395,2913030.72879894,2123.02723671974,277.151610841241,0.130545480551377,1633.91697213442,2758.55182651414,"Half-normal ~Stage"
"39","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment terms of order 2,4",NA,0.967839810189971,0.82425526514116,0.0654450229374164,0,"out.list.2[[1]]",0.218898527712361,0.82425526514116,1591945.70537069,263568.425139295,0.165563702486902,1144741.86913539,2213853.792875,1507.5243422071,249.591311684938,0.165563702486902,1084.03586092366,2096.45245537405,"Uniform with simple polynomial adjustment terms of order 2,4 NA"
"40","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment terms of order 2,4",NA,0.745949744183151,0.851587407539038,0.0665161612994129,0,"out.list.2[[1]]",0.208078569205021,0.851587407539038,1793799.21662946,330094.105758348,0.184019539476995,1242702.89117394,2589287.95646464,1698.67350059608,312.589115301466,0.184019539476995,1176.80198027835,2451.97723150061,"Uniform with simple polynomial adjustment terms of order 2,4 NA"
"41","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.362656848698113,0.742686905096241,0.0401274543112545,0,"out.list.2[[1]]",0.207145404176918,0.742686905096241,2340654.04378114,310441.160910191,0.132630091890341,1794266.55488008,3053426.6705067,2216.52845055032,293.978372074044,0.132630091890341,1699.11605575765,2891.50252888892,"Uniform with cosine adjustment term of order 1 NA"
"42","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.64350237078344,0.81840212213244,0.0370748390776622,0,"out.list.2[[1]]",0.195751550348187,0.81840212213244,2208191.6740572,313829.971952591,0.142120802120397,1659110.51508074,2938990.75742899,2091.09060043295,297.187473439953,0.142120802120397,1571.12738170524,2783.13518695927,"Uniform with simple polynomial adjustment term of order 2 NA"
"43","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.597711000863248,0.831162081909615,0.0386527772007527,0,"out.list.2[[1]]",0.206112629752417,0.831162081909615,2126633.67510704,283918.255245668,0.133505952891195,1626098.04697262,2781241.14134394,2013.85764688166,268.861984134155,0.133505952891195,1539.86557478467,2633.75108081812,"Uniform with simple polynomial adjustment term of order 2 NA"
"44","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.688825486105694,0.760253076468272,0.0414614341220371,0,"out.list.2[[1]]",0.196972275198569,0.760253076468272,2482237.2808068,321995.747060564,0.129719970588753,1914177.31420191,3218877.30698348,2350.6034856125,304.920215019473,0.129719970588753,1812.66791117605,3048.17926797678,"Uniform with cosine adjustment term of order 1 NA"
"45","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2,3",NA,0.59085781007628,0.743536729044146,0.08172733363644,0,"out.list.2[[1]]",0.215557817995197,0.743536729044146,2147906.20660404,389275.514742327,0.181234875873743,1501636.49628229,3072315.49299058,2034.00208958716,368.632116233264,0.181234875873743,1422.00425784308,2909.3896713926,"Uniform with cosine adjustment terms of order 1,2,3 NA"
"46","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.781128149963501,0.746370143695027,0.0405830761923203,0,"out.list.2[[1]]",0.208793652822108,0.746370143695027,1992231.01952576,301087.775161295,0.151130954297141,1471094.19646416,2697981.16578822,1886.58240485394,285.120999205772,0.151130954297141,1393.08162543954,2554.90640699642,"Half-normal ~Stage"
"47","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.669081824724615,0.871279046171589,0.0390664483233872,0,"out.list.2[[1]]",0.203790150206446,0.871279046171589,2474097.3825107,341069.732707806,0.137856227939456,1874914.28862573,3264766.76575598,2342.89524858968,322.982701427847,0.137856227939456,1775.48701574406,3091.63519484468,"Uniform with simple polynomial adjustment term of order 2 NA"
"48","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.652335951218677,0.896701556650722,0.0486767030860721,0,"out.list.2[[1]]",0.208635865316701,0.896701556650722,1766734.80433819,272775.997431205,0.154395553176067,1296010.42695567,2408431.1390858,1673.04432228995,258.310603628035,0.154395553176067,1227.28260128378,2280.71130595246,"Uniform with simple polynomial adjustment term of order 2 NA"
"49","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.890454246163243,0.793154225567209,0.0360142242819136,0,"out.list.2[[1]]",0.210438900830447,0.793154225567209,2062518.49315396,292230.193295955,0.141686096035475,1551035.31307348,2742672.90934371,1953.1425124564,276.733137590866,0.141686096035475,1468.78344041049,2597.22813384821,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"50","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.392581691260035,0.696138984055882,0.019276173947203,0,"out.list.2[[1]]",0.229738042015037,0.696138984055882,2060106.35451177,235358.171785671,0.114245641381679,1635307.17756587,2595254.42688814,1950.85829025736,222.877056615219,0.114245641381679,1548.58634239193,2457.62729818953,"Uniform with simple polynomial adjustment term of order 2 NA"
"51","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.512971465106469,0.769176529818199,0.0311451167954787,0,"out.list.2[[1]]",0.209059652127784,0.769176529818199,2318154.49374996,323007.945810171,0.139338403320849,1750822.57052318,3069323.15550817,2195.22205847534,305.878736562662,0.139338403320849,1657.97591905604,2906.55601847364,"Uniform with simple polynomial adjustment term of order 2 NA"
"52","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.612807098564267,0.769465110813715,0.0473516122622718,0,"out.list.2[[1]]",0.209656413807044,0.769465110813715,1989941.98972431,281839.111470925,0.141631822900512,1499004.88580206,2641665.25404563,1884.41476299651,266.893097983831,0.141631822900512,1419.51220246407,2501.57694511897,"Uniform with cosine adjustment term of order 1 NA"
"53","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.401574950131221,0.717328802549013,0.0429771685755929,0,"out.list.2[[1]]",0.206391452216858,0.717328802549013,1754644.13571108,309952.12797188,0.176646718080114,1231455.74350351,2500110.9940225,1661.59482548397,293.515272700644,0.176646718080114,1166.15127225711,2367.5293504001,"Uniform with cosine adjustment term of order 1 NA"
"54","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.819172938880459,0.803971979075229,0.045283892708813,0,"out.list.2[[1]]",0.199891108505061,0.803971979075229,2096139.64669992,298051.931042879,0.142190875265453,1576359.42305146,2787309.38783105,1984.98072604159,282.246146820908,0.142190875265453,1492.76460516237,2639.49752635516,"Half-normal ~Stage"
"55","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.224574054345195,0.993591567025046,0.0668125123763657,0,"out.list.2[[1]]",0.206478361455852,0.993591567025046,1580228.35998623,256156.151717606,0.162100717974609,1142798.79779991,2185093.01419652,1496.42837119908,242.572113368945,0.162100717974609,1082.19583124992,2069.21686950428,"Uniform with simple polynomial adjustment term of order 2 NA"
"56","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.515174656262007,0.799099818354513,0.0390597688325812,0,"out.list.2[[1]]",0.206406289753387,0.799099818354513,1831074.40524299,301375.541559733,0.164589456712841,1315293.74668829,2549113.8279779,1733.97197466192,285.393505264899,0.164589456712841,1245.54332072755,2413.9335492215,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"57","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.761474533310043,0.866302144294001,0.0423085308931416,0,"out.list.2[[1]]",0.20022668687773,0.866302144294001,2142965.75548153,294504.023897425,0.137428245479009,1625985.72791019,2824318.90412029,2029.32363208479,278.886386266501,0.137428245479009,1539.75921203616,2674.54441678058,"Uniform with simple polynomial adjustment term of order 2 NA"
"58","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.686857964719446,0.794951148423634,0.0426989865375051,0,"out.list.2[[1]]",0.205772460408534,0.794951148423634,2698438.40010903,357706.300546781,0.13256048406824,2068766.17647537,3519764.52534084,2555.33939404264,338.737027032936,0.13256048406824,1959.05887923804,3333.1103459667,"Uniform with cosine adjustment term of order 1 NA"
"59","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.684748857293169,0.711160885759771,0.0341400317744129,0,"out.list.2[[1]]",0.211394370402051,0.711160885759771,2669231.4614361,333919.991250986,0.125099676096029,2076388.45275792,3431340.8867483,2527.68130817812,316.21211292707,0.125099676096029,1966.27694389954,3249.37583972377,"Uniform with cosine adjustment term of order 1 NA"
"60","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.259875812355346,0.838799202877456,0.0546105268927447,0,"out.list.2[[1]]",0.207663883211212,0.838799202877456,2091529.68723554,271045.008895993,0.129591757912958,1615166.65444878,2708387.03890931,1980.61523412456,256.671409939387,0.129591757912958,1529.51387731892,2564.7604535126,"Uniform with cosine adjustment term of order 1 NA"
"61","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.699654629510043,0.790517583194983,0.0381279058419606,0,"out.list.2[[1]]",0.220695404558722,0.790517583194983,1628213.58453403,253609.029603914,0.155759067491439,1190462.01364457,2226933.2800842,1541.86892474813,240.160065912797,0.155759067491439,1127.33145231494,2108.83833341307,"Uniform with simple polynomial adjustment term of order 2 NA"
"62","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.80190345898639,0.773865904994524,0.0355538693032681,0,"out.list.2[[1]]",0.211466770828749,0.773865904994524,1864892.98161494,292429.018575647,0.156807399383536,1360372.30476973,2556525.019425,1765.99714168082,276.921419105726,0.156807399383536,1288.23134921376,2420.95172294034,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"63","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.516367721910533,0.733558591794054,0.0422785685068953,0,"out.list.2[[1]]",0.212261884926094,0.733558591794054,2041378.74775733,297886.646661541,0.145924242127435,1523770.10621175,2734813.5882226,1933.12381416414,282.089627520399,0.145924242127435,1442.96411573082,2589.78559490777,"Half-normal ~Stage"
"64","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.509764389075356,0.84040447401584,0.0448010497285106,0,"out.list.2[[1]]",0.201673928924055,0.84040447401584,1651093.53638189,218927.867010474,0.132595678068137,1265657.49653598,2153908.04648432,1563.53554581618,207.318055881131,0.132595678068137,1198.5392959621,2039.68565007985,"Uniform with simple polynomial adjustment term of order 2 NA"
"65","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment terms of order 2,4",NA,0.524940644937375,0.837829623061264,0.0619885485458511,0,"out.list.2[[1]]",0.204510824939148,0.837829623061264,1959832.81911589,268589.239353853,0.137047015813838,1492178.61372577,2574051.55358272,1855.90229082944,254.34587060024,0.137047015813838,1413.04792966455,2437.5488196806,"Uniform with simple polynomial adjustment terms of order 2,4 NA"
"66","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.658568853711493,0.755339573506719,0.0384906521267047,0,"out.list.2[[1]]",0.208240308104514,0.755339573506719,2497467.36383349,342174.40187689,0.137008557882282,1896954.93819467,3288081.91898826,2365.0259127211,324.028789656146,0.137008557882282,1796.35884298738,3113.71393843585,"Half-normal ~Depth"
"67","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.365463567203846,0.878632088927619,0.0498341525614152,0,"out.list.2[[1]]",0.208170449145065,0.878632088927619,1639668.74649917,268090.400247555,0.163502781168422,1181202.99719028,2276080.91466182,1552.716616003,253.873485082912,0.163502781168422,1118.56344430898,2155.37965403582,"Uniform with simple polynomial adjustment term of order 2 NA"
"68","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.7249004501078,0.860260104458765,0.0465666781290485,0,"out.list.2[[1]]",0.202503249094973,0.860260104458765,1788233.20966955,259124.792437654,0.144905480468925,1337141.64638081,2391502.81559203,1693.40266067192,245.383326172021,0.144905480468925,1266.2326196788,2264.68069658336,"Uniform with simple polynomial adjustment term of order 2 NA"
"69","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.798571624143856,0.832746844506822,0.0469922209703074,0,"out.list.2[[1]]",0.201774076333385,0.832746844506822,2017393.35962035,244124.903523435,0.121010065964218,1583817.57773491,2569662.07766227,1910.41037842837,231.178885912343,0.121010065964218,1499.8272516429,2433.39211899836,"Half-normal ~Stage"
