"","Full.Model.Code","Key_function","Formula","CvM_pvalue","P_a.hat","se.P_a.hat","Delta.AIC","Model","CoveredArea","Det.Prob","Dhat","Dhat.se","Dhat.cv","Dhat.lcl","Dhat.ucl","mean.l.all","var.l.all","Prop.gt","Prop.var","mean.l.gtco","var.l.gtco","mean.W","mean.W.var","mean.W.gtco","mean.W.gtco.var","CF.mean.W","CF.mean.W.var","Biomass.ROV.a","Biomass.ROV.gt","Biomass.CFW","var.Biomass.ROV.a","ROV.a.lowCI","var.Biomass.ROV.gt","ROV.gt.lowCI","var.Biomass.CFW","CF.lowCI","Biomass.ROV.all","Biomass.ROV.gt270","Biomass.CF","Biomass.ROV.all.loCI","Biomass.ROV.gt270.loCI","Biomass.CF.loCI","Unique.Mods"
"18","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.477815415461417,0.776577775263421,0.0452322112349884,0,"out.list.2[[1]]",0.205067625507502,0.776577775263421,1927.77487330817,304.365138777447,0.157884171534583,1404.75196383537,2645.53177915604,540.852576923077,14910.4756976487,0.994505494505495,3.00237137575622e-05,542.408370165746,14550.3346310344,3.62934665021868,0.0381641856906697,3.64763312738464,0.0344412723258269,3.5143115942029,0.00242535480683589,7347775.37835119,7384797.17307801,7114881.73833776,1507836696635.47,5327814.04282692,1505809468446.04,5366194.17425638,1273628124500.77,5258414.78587074,7347.77537835119,7384.79717307801,7114.88173833776,5327.81404282692,5366.19417425638,5258.41478587074,"Half-normal ~Depth"
"19","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.793546514749317,0.846131560311673,0.037173047702366,0,"out.list.2[[1]]",0.199849426482958,0.846131560311673,2312.25622213652,264.960244953948,0.114589482954932,1836.78655278144,2910.80573772321,527.875472527473,11752.2038173114,0.994505494505495,3.00237137575622e-05,529.359569060773,11414.4040846355,3.27413032107453,0.0201278354761348,3.290454277085,0.0211305693549956,3.61032608695652,0.00284154343803654,7950657.10423803,7990296.99761323,8767050.1589736,952228837437.702,6345429.69361131,966536274892.776,6373055.10993325,1028585080649.19,7098704.58839665,7950.65710423803,7990.29699761323,8767.0501589736,6345.42969361131,6373.05510993325,7098.70458839665,"Uniform with simple polynomial adjustment term of order 2 NA"
"20","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.656991057252785,0.929128786148534,0.052046485739421,0,"out.list.2[[1]]",0.197585607362052,0.929128786148534,1824.79291138867,222.606768233116,0.121990153975177,1429.7063588464,2329.0580956366,531.727263736264,14727.5268079743,1,0,531.727263736264,14727.5268079743,3.4502792597656,0.0329740289591787,3.4502792597656,0.0323601869396166,3.54420289855072,0.00247017740269449,6648623.66312139,6648623.66312139,6829612.76004326,782092230934.666,5193851.81529955,779778957350.354,5196004.87174356,703440347995.932,5449929.03987922,6648.62366312139,6648.62366312139,6829.61276004326,5193.85181529955,5196.00487174356,5449.92903987922,"Uniform with simple polynomial adjustment term of order 2 NA"
"21","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.703607964480395,0.778553297698996,0.0335834694599017,0,"out.list.2[[1]]",0.202447059680663,0.778553297698996,2144.45470826838,304.826710809034,0.142146490496494,1610.83443021527,2854.84709635854,538.760346153846,15150.8274332994,0.989010989010989,5.9715673771947e-05,541.865972222222,14437.5200332786,3.59867841263399,0.0377884111355581,3.63511379185015,0.0333993685704367,3.4679347826087,0.00277266451354715,8059812.75097483,8141415.57854678,7766991.59399479,1510006305358.16,6038398.68837984,1514339848587.66,6117102.98194159,1236874822268.31,5937506.91493114,8059.81275097483,8141.41557854678,7766.99159399479,6038.39868837984,6117.10298194159,5937.50691493114,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"22","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.7846410077131,0.780008640638631,0.0354380140807431,0,"out.list.2[[1]]",0.205173575557468,0.780008640638631,1880.81316038934,263.307637096988,0.139996700704966,1419.22961428386,2492.5199620209,537.357313186813,13347.7744238848,0.983516483516483,8.90758800431548e-05,542.018262569832,12247.3827860037,3.50033394491253,0.0227865338365988,3.55364410684102,0.0255736785516607,3.45815217391304,0.00303721768994826,6837552.84399202,6941688.92216183,6755154.96630342,1009348653920.41,5184881.46370343,1048450958266.25,5257309.36150976,910449397283.861,5185537.55104419,6837.55284399202,6941.68892216182,6755.15496630342,5184.88146370343,5257.30936150976,5185.53755104419,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"23","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.867260928679029,0.77756828015664,0.0484624967660219,0,"out.list.2[[1]]",0.209186487154034,0.77756828015664,1850.52234196481,308.903290908433,0.166927620328243,1324.66027894854,2585.14050170591,525.830906593407,12603.8713392896,1,0,525.830906593407,12603.8713392896,3.27174856116335,0.0239026708348438,3.27174856116335,0.0219309745235967,3.4856884057971,0.00329082244829924,6393492.66306856,6393492.66306856,6811563.55129034,1232844421963.74,4566991.13639402,1225105285003.99,4572733.06090991,1305772488175.39,4931815.43057979,6393.49266306856,6393.49266306856,6811.56355129034,4566.99113639402,4572.73306090991,4931.81543057979,"Uniform with cosine adjustment term of order 1 NA"
"24","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.726421950605306,0.798968724731584,0.0339872571992367,0,"out.list.2[[1]]",0.2108659504386,0.798968724731584,2000.29322385929,273.587157584141,0.136773526161476,1518.86612573593,2634.31576596568,536.092093406593,12977.3674800299,1,0,536.092093406593,12977.3674800299,3.46479493433104,0.0247389854016826,3.46479493433104,0.0209726462460054,3.51286231884058,0.00235816263381626,7318719.75563979,7318719.75563979,7420252.95552016,1114461832566.14,5582124.93229446,1097342616295.14,5595514.4419119,1040728763046.77,5742087.87096393,7318.71975563979,7318.71975563979,7420.25295552016,5582.12493229446,5595.5144419119,5742.08787096393,"Uniform with simple polynomial adjustment term of order 2 NA"
"25","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.539588238260283,0.719079177518545,0.03664105956484,0,"out.list.2[[1]]",0.20564646062805,0.719079177518545,2475.04519171595,352.30447845394,0.142342644745685,1859.75109038994,3293.90784212517,537.072076923077,15964.7706268338,0.983516483516483,8.90758800431548e-05,541.728245810056,14911.2029674336,3.59530945521467,0.0357068827847269,3.65021138547225,0.0343228102121101,3.44764492753623,0.00244287834964194,9241978.86854203,9383107.88277661,8862397.51082108,1979384988403.63,6927618.2088252,2023558075142.29,7043065.41728866,1615224807657.68,6771742.41967336,9241.97886854203,9383.10788277661,8862.39751082108,6927.6182088252,7043.06541728866,6771.74241967336,"Uniform with cosine adjustment term of order 1 NA"
"26","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment term of order 1",NA,0.590258757862597,0.73867979303579,0.0424561454973031,0,"out.list.2[[1]]",0.20118845881968,0.73867979303579,2038.84094106893,343.530476776915,0.168493024569542,1454.20355745146,2858.52167097149,529.964296703297,10810.1537987623,0.994505494505495,3.00237137575622e-05,531.459933701657,10460.8271583289,3.27687206456961,0.0187412638221953,3.2932111683342,0.0186928020670422,3.47210144927536,0.00402086300831025,7016393.49070638,7051378.55543849,7434415.96978169,1487529986260.57,5010080.12259292,1501289281684.68,5035807.58708466,1589808826305.78,5360274.59822475,7016.39349070638,7051.37855543849,7434.41596978169,5010.08012259292,5035.80758708466,5360.27459822475,"Uniform with cosine adjustment term of order 1 NA"
"27","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.676598040559845,0.779034724644209,0.032607182650265,0,"out.list.2[[1]]",0.217282083473986,0.779034724644209,1819.57509207964,269.690430644686,0.148216158716731,1350.02151212517,2452.44500623161,536.607543956044,12871.4178388903,0.994505494505495,3.00237137575622e-05,538.139883977901,12513.2035586587,3.47018961239522,0.0290421226295955,3.48759676891023,0.0264241808473933,3.52771739130435,0.00264713416159667,6631233.08928216,6664496.66423505,6741163.71373348,1075752870045.43,4925063.64864483,1075712291226.63,4958359.40338335,1009588204822.68,5088296.2290405,6631.23308928216,6664.49666423505,6741.16371373348,4925.06364864483,4958.35940338335,5088.2962290405,"Uniform with simple polynomial adjustment term of order 2 NA"
"28","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment term of order 2",NA,0.632098353942293,0.816390103563006,0.0348637110917749,0,"out.list.2[[1]]",0.207290496276402,0.816390103563006,2150.92001524086,272.308947277895,0.126601149902546,1667.24961554271,2774.90357102753,537.342340659341,15381.3507060049,1,0,537.342340659341,15381.3507060049,3.58021337546998,0.0314508598378174,3.58021337546998,0.0299865347922945,3.46268115942029,0.00346835635919497,8131994.75418678,8131994.75418678,7865035.42407743,1224770893314.7,6311483.6565601,1217095167345.8,6317197.25853695,1009643848370.94,6212122.3910391,8131.99475418679,8131.99475418679,7865.03542407743,6311.4836565601,6317.19725853695,6212.1223910391,"Uniform with simple polynomial adjustment term of order 2 NA"
"29","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.757078364039445,0.853348194294504,0.0522583045716239,0,"out.list.2[[1]]",0.202490096064944,0.853348194294504,1701.44247409118,202.036685002576,0.118744352559138,1342.57643273245,2156.23216828685,536.924258241758,11643.3195592865,0.994505494505495,3.00237137575622e-05,538.458348066298,11277.3005377837,3.43817900610706,0.0209394433180546,3.45540930844368,0.026801641353353,3.49275362318841,0.00224049903774678,6143514.10016052,6174302.0856514,6241030.81728158,601144209246.231,4868088.18744527,625484795933.667,4873311.11915071,557663886630.882,5012595.87035914,6143.51410016052,6174.3020856514,6241.03081728158,4868.08818744527,4873.31111915071,5012.59587035914,"Half-normal ~Stage"
"30","\texttt{out.list.2[[1]]}","Uniform with simple polynomial adjustment terms of order 2,4",NA,0.66358942298982,0.841952208811319,0.064872211162015,0,"out.list.2[[1]]",0.213016551274675,0.841952208811319,1644.83078656536,246.168160881177,0.149661693404469,1221.10886169356,2215.58323037719,522.177708791209,12812.0214811578,0.994505494505495,3.00237137575622e-05,523.630325966851,12497.0282441654,3.20957614070712,0.0227002441031921,3.22554344378739,0.0239223221593165,3.44492753623188,0.00245241214996681,5544214.36973479,5571796.25198421,5950759.82365197,758704472690.561,4111359.43265551,769309770400.503,4128961.7252806,801750709469.411,4477818.05168949,5544.21436973479,5571.79625198421,5950.75982365197,4111.35943265551,4128.9617252806,4477.81805168949,"Uniform with simple polynomial adjustment terms of order 2,4 NA"
"31","\texttt{out.list.2[[1]]}","Half-normal","~Stage",0.380945403920632,0.861869746584121,0.0555734893495575,0,"out.list.2[[1]]",0.204446834331675,0.861869746584121,1713.89778029734,270.914084009534,0.158068985865968,1249.21100609523,2351.44069894965,537.734071428571,16982.1084980667,0.994505494505495,3.00237137575622e-05,539.272635359116,16643.2334920774,3.65071096515518,0.0424530448398432,3.66911547721029,0.0404480715396294,3.56413043478261,0.00263361445783291,6571030.32822649,6604157.19256735,6415191.28855935,1221169719096.48,4753197.61064271,1225430298948.42,4783156.08748479,1038308998200,4738978.26305986,6571.03032822649,6604.15719256735,6415.19128855935,4753.19761064271,4783.15608748479,4738.97826305986,"Half-normal ~Stage"
"32","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.619499839265059,0.819623047572313,0.0387063110460865,0,"out.list.2[[1]]",0.202605366017024,0.819623047572313,2077.56198220198,285.448737511054,0.137396015116002,1576.22178477382,2738.36069998891,528.769708791209,14827.0881888263,0.994505494505495,3.00237137575622e-05,530.258745856354,14503.6829222906,3.39485279267614,0.0295313069597253,3.41184372366783,0.0282417960349207,3.45905797101449,0.00281400122696033,7407063.05438094,7444134.73462571,7547149.18871818,1180653392676.81,5619641.0009984,1184808929799.32,5653569.85608592,1090672622164.15,5829188.94983262,7407.06305438094,7444.13473462571,7547.14918871818,5619.6410009984,5653.56985608592,5829.18894983262,"Uniform with Hermite polynomial adjustment term of order 4 NA"
"33","\texttt{out.list.2[[1]]}","Half-normal","~Depth",0.185582555652464,0.852292182061088,0.050165493623416,0,"out.list.2[[1]]",0.202940069810778,0.852292182061088,2040.88434900824,270.979606461465,0.132775581621343,1564.7921570052,2661.82886166712,529.212214285714,13220.7423135395,0.994505494505495,3.00237137575622e-05,530.703696132597,12887.0793528572,3.35062624974959,0.0253509616380002,3.36737283520025,0.0241320488478539,3.57010869565217,0.00313300078102014,7181505.32514872,7217398.82195428,7651929.13148759,1029325689078.62,5512559.23620847,1032754561858.51,5545675.26129805,1048689888659.01,5967357.65602016,7181.50532514872,7217.39882195428,7651.92913148759,5512.55923620847,5545.67526129805,5967.35765602016,"Half-normal ~Depth"
"34","\texttt{out.list.2[[1]]}","Uniform with cosine adjustment terms of order 1,2,3,4",NA,0.382616603329792,0.799375563787595,0.107163205670185,0,"out.list.2[[1]]",0.193738759159826,0.799375563787595,2389.10007574745,442.637940418031,0.185273921721152,1660.96048104178,3436.4448986507,521.265252747253,14708.4194566098,0.994505494505495,3.00237137575622e-05,522.712828729282,14406.6374660205,3.27311637140662,0.0352958206553724,3.28943472548522,0.0332034292702549,3.46811594202899,0.0027298852325529,8212339.47353554,8253282.67510135,8701598.7877274,2547007333893.36,5587027.01199905,2556545215896.53,5623059.24963986,2619275294260.54,6039301.95451151,8212.33947353554,8253.28267510135,8701.5987877274,5587.02701199905,5623.05924963986,6039.30195451151,"Uniform with cosine adjustment terms of order 1,2,3,4 NA"
"35","\texttt{out.list.2[[1]]}","Uniform with Hermite polynomial adjustment term of order 4",NA,0.976787682793888,0.848801156579416,0.0450339540152723,0,"out.list.2[[1]]",0.210234615332601,0.848801156579416,1703.58338734292,243.541049488402,0.142958103077216,1278.73803721067,2269.5785009738,529.841626373626,13079.3847974176,0.994505494505495,3.00237137575622e-05,531.336585635359,12743.0359294885,3.37110501397169,0.0279356597074755,3.38796474176613,0.0314427723006333,3.53115942028986,0.00311035743443935,6031242.39354307,6061406.12460335,6317595.65654099,835790299250.571,4527357.60921632,854711800001.133,4540593.34894749,827078610152.631,4821569.12066729,6031.24239354307,6061.40612460335,6317.59565654099,4527.35760921632,4540.59334894749,4821.56912066729,"Uniform with Hermite polynomial adjustment term of order 4 NA"
