"","Sec","X","Y","dist","Dive"
"2944",31866,633138.088543599,6491226.81391241,0.406435131321944,2
"2945",31867,633138.118997435,6491227.21920499,0.406643491465368,2
"2946",31868,633138.149908697,6491227.62467191,0.406844823286756,2
"2947",31869,633138.181258237,6491228.03030712,0.407039377060116,2
"2948",31870,633138.213028155,6491228.43610476,0.407228396350377,2
"2949",31871,633138.245205548,6491228.84205991,0.407412150419378,2
"2950",31872,633138.277778765,6491229.24816783,0.407590617275018,2
"2951",31873,633138.31073615,6491229.65442381,0.407763763972053,2
"2952",31874,633138.34406605,6491230.06082313,0.407931556633134,2
"2953",31875,633138.377756813,6491230.46736106,0.408093969865289,2
"2954",31876,633138.411796784,6491230.87403288,0.408250974650988,2
"2955",31877,633138.446174311,6491231.28083386,0.408402543793871,2
"2956",31878,633138.48087774,6491231.6877593,0.40854865113028,2
"2957",31879,633138.515895418,6491232.09480446,0.40868926971078,2
"2958",31880,633138.55121569,6491232.50196462,0.408824378937525,2
"2959",31881,633138.586826904,6491232.90923506,0.408953953846542,2
"2960",31882,633138.622717407,6491233.31661107,0.409077968381617,2
"2961",31883,633138.658875544,6491233.72408791,0.409195856805459,2
"2962",31884,633138.695289508,6491234.13166032,0.409305379709343,2
"2963",31885,633138.731946866,6491234.53932088,0.409405968562372,2
"2964",31886,633138.768835031,6491234.94706162,0.409497600264466,2
"2965",31887,633138.805941415,6491235.35487457,0.40958026300611,2
"2966",31888,633138.843253433,6491235.76275176,0.409653930198323,2
"2967",31889,633138.880758496,6491236.17068523,0.409718595891798,2
"2968",31890,633138.918444017,6491236.578667,0.409774233667156,2
"2969",31891,633138.956297409,6491236.98668911,0.409820838737602,2
"2970",31892,633138.994306085,6491237.3947436,0.409858397052683,2
"2971",31893,633139.032457457,6491237.80282248,0.409886890007003,2
"2972",31894,633139.070738939,6491238.2109178,0.409906311193029,2
"2973",31895,633139.109137942,6491238.61902159,0.409916653372865,2
"2974",31896,633139.147641881,6491239.02712588,0.409917898298961,2
"2975",31897,633139.186238167,6491239.43522269,0.409910570567815,2
"2976",31898,633139.224914494,6491239.84330457,0.409896735982938,2
"2977",31899,633139.263659676,6491240.25136602,0.409876913438287,2
"2978",31900,633139.302462811,6491240.65940205,0.409851100222143,2
"2979",31901,633139.341312992,6491241.06740767,0.409819289775949,2
"2980",31902,633139.380199316,6491241.47537789,0.409781478195056,2
"2981",31903,633139.419110878,6491241.88330773,0.409737666965608,2
"2982",31904,633139.458036774,6491242.29119218,0.409687852876879,2
"2983",31905,633139.496966099,6491242.69902627,0.409632033385144,2
"2984",31906,633139.535887949,6491243.106805,0.409570210543682,2
"2985",31907,633139.574791419,6491243.51452338,0.40950238900537,2
"2986",31908,633139.613665605,6491243.92217643,0.409428560317743,2
"2987",31909,633139.652499602,6491244.32975914,0.409348737260275,2
"2988",31910,633139.691282507,6491244.73726653,0.409263187904056,2
"2989",31911,633139.730004204,6491245.14469381,0.4091729795428,2
"2990",31912,633139.76865774,6491245.55203695,0.409078388931682,2
"2991",31913,633139.807236952,6491245.95929212,0.40897941229248,2
"2992",31914,633139.845735676,6491246.36645548,0.408876062948899,2
"2993",31915,633139.884147749,6491246.77352323,0.408768330223752,2
"2994",31916,633139.922467008,6491247.18049151,0.408656229738427,2
"2995",31917,633139.960687288,6491247.5873565,0.40853975781656,2
"2996",31918,633139.998802427,6491247.99411438,0.40841892038104,2
"2997",31919,633140.036806261,6491248.40076131,0.408293725439186,2
"2998",31920,633140.074692626,6491248.80729346,0.408164174738151,2
"2999",31921,633140.11245536,6491249.213707,0.408030269340145,2
"3000",31922,633140.150088298,6491249.61999811,0.40789202171141,2
"3001",31923,633140.187585278,6491250.02616295,0.407749428850972,2
"3002",31924,633140.224940135,6491250.43219769,0.407604024739115,2
"3003",31925,633140.262147338,6491250.83809998,0.40746187216551,2
"3004",31926,633140.299203873,6491251.2438733,0.407324503652533,2
"3005",31927,633140.336107362,6491251.64952264,0.407191915627709,2
"3006",31928,633140.372855421,6491252.05505295,0.407064114896027,2
"3007",31929,633140.40944567,6491252.46046921,0.406941098940935,2
"3008",31930,633140.445875729,6491252.86577639,0.406822882115806,2
"3009",31931,633140.482143215,6491253.27097946,0.406709450869055,2
"3010",31932,633140.518245749,6491253.67608338,0.406600823422033,2
"3011",31933,633140.554180948,6491254.08109312,0.406496994635924,2
"3012",31934,633140.589946433,6491254.48601365,0.406397973550421,2
"3013",31935,633140.625539821,6491254.89084995,0.406303758016619,2
"3014",31936,633140.660958732,6491255.29560696,0.406214358054144,2
"3015",31937,633140.696200784,6491255.70028968,0.406129772575262,2
"3016",31938,633140.731263597,6491256.10490307,0.406051641554325,2
"3017",31939,633140.76614472,6491256.50945374,0.405986541831242,2
"3018",31940,633140.800841426,6491256.91395492,0.405936116884484,2
"3019",31941,633140.835350915,6491257.31842152,0.405900365851233,2
"3020",31942,633140.869670392,6491257.7228684,0.405879302633299,2
"3021",31943,633140.903797058,6491258.12731046,0.405872926575121,2
"3022",31944,633140.937728116,6491258.53176258,0.405881248033851,2
"3023",31945,633140.971460768,6491258.93623964,0.405904271222704,2
"3024",31946,633141.004992217,6491259.34075654,0.405941999310174,2
"3025",31947,633141.038319664,6491259.74532815,0.40599444311999,2
"3026",31948,633141.071440314,6491260.14996936,0.40606160977954,2
"3027",31949,633141.104351367,6491260.55469506,0.406143498199573,2
"3028",31950,633141.137050027,6491260.95952013,0.40624012406845,2
"3029",31951,633141.169533497,6491261.36445947,0.40635134494164,2
"3030",31952,633141.201797838,6491261.76952789,0.40647663577187,2
"3031",31953,633141.233834561,6491262.17474006,0.406615868589253,2
"3032",31954,633141.265634034,6491262.58011058,0.406769065701084,2
"3033",31955,633141.297186628,6491262.98565405,0.406936248502518,2
"3034",31956,633141.328482711,6491263.39138508,0.40711743252517,2
"3035",31957,633141.359512653,6491263.79731826,0.407312648976692,2
"3036",31958,633141.390266824,6491264.2034682,0.407521913183383,2
"3037",31959,633141.420735594,6491264.6098495,0.407745253157446,2
"3038",31960,633141.450909332,6491265.01647677,0.407982686649702,2
"3039",31961,633141.480778407,6491265.42336461,0.408234247821686,2
"3040",31962,633141.510333189,6491265.83052762,0.408499953083438,2
"3041",31963,633141.539564049,6491266.2379804,0.408779836199798,2
"3042",31964,633141.568461354,6491266.64573756,0.409073918656491,2
"3043",31965,633141.597015475,6491267.05381369,0.409379309162182,2
"3044",31966,633141.625216421,6491267.46222051,0.409684338727448,2
"3045",31967,633141.653052757,6491267.87095807,0.409986114547996,2
"3046",31968,633141.680512685,6491268.28002355,0.410284670403598,2
"3047",31969,633141.707584411,6491268.68941411,0.410580041899587,2
"3048",31970,633141.734256138,6491269.09912692,0.410872261834928,2
"3049",31971,633141.76051607,6491269.50915916,0.411161364854513,2
"3050",31972,633141.786352411,6491269.91950797,0.411447391129946,2
"3051",31973,633141.811753365,6491270.33017054,0.411730371495917,2
"3052",31974,633141.836707136,6491270.74114403,0.412010351674604,2
"3053",31975,633141.861201928,6491271.15242561,0.412287366189214,2
"3054",31976,633141.885225944,6491271.56401244,0.41256145602051,2
"3055",31977,633141.908767389,6491271.97590169,0.412832663993869,2
"3056",31978,633141.931814467,6491272.38809053,0.413101029192122,2
"3057",31979,633141.954355381,6491272.80057613,0.413363788600685,2
"3058",31980,633141.976380728,6491273.21335271,0.413609737803885,2
"3059",31981,633141.99789067,6491273.62640275,0.413836057325264,2
"3060",31982,633142.018887764,6491274.03970579,0.414042732336102,2
"3061",31983,633142.039374565,6491274.45324137,0.414229747411211,2
"3062",31984,633142.059353629,6491274.86698903,0.41439709021263,2
"3063",31985,633142.07882751,6491275.28092829,0.414544745913028,2
"3064",31986,633142.097798765,6491275.69503871,0.414672703721215,2
"3065",31987,633142.116269948,6491276.10929982,0.41478094288132,2
"3066",31988,633142.134243616,6491276.52369115,0.414869459644933,2
"3067",31989,633142.151722324,6491276.93819226,0.414938234755083,2
"3068",31990,633142.168708627,6491277.35278266,0.414987258515236,2
"3069",31991,633142.185205081,6491277.76744191,0.415016513091365,2
"3070",31992,633142.201214242,6491278.18214953,0.415025462290902,2
"3071",31993,633142.216740199,6491278.59688448,0.415011917894267,2
"3072",31994,633142.231793186,6491279.01162332,0.414975307817041,2
"3073",31995,633142.24638497,6491279.426342,0.414915587416802,2
"3074",31996,633142.26052732,6491279.8410165,0.414832719852859,2
"3075",31997,633142.274232002,6491280.25562278,0.41472666029899,2
"3076",31998,633142.287510784,6491280.6701368,0.414597377237617,2
"3077",31999,633142.300375434,6491281.08453454,0.414444831083756,2
"3078",32000,633142.31283772,6491281.49879196,0.414268979766745,2
"3079",32001,633142.324909409,6491281.91288502,0.414069801025343,2
"3080",32002,633142.33660227,6491282.32678969,0.413847255155443,2
"3081",32003,633142.347928069,6491282.74048194,0.413601310132846,2
"3082",32004,633142.358898574,6491283.15393773,0.413331931379309,2
"3083",32005,633142.369525554,6491283.56713303,0.413039099394306,2
"3084",32006,633142.379820776,6491283.9800438,0.412723070537463,2
"3085",32007,633142.38979524,6491284.39264632,0.412385003968552,2
"3086",32008,633142.399456872,6491284.80491813,0.412025179669026,2
"3087",32009,633142.408812832,6491285.21683707,0.411643574164136,2
"3088",32010,633142.417870281,6491285.62838099,0.411240178356037,2
"3089",32011,633142.426636376,6491286.03952773,0.410814977078711,2
"3090",32012,633142.435118278,6491286.45025513,0.410367950005959,2
"3091",32013,633142.443323145,6491286.86054105,0.40989908931886,2
"3092",32014,633142.451258137,6491287.27036333,0.40940837738648,2
"3093",32015,633142.458930414,6491287.67969981,0.408895802551649,2
"3094",32016,633142.466347135,6491288.08852835,0.408361348946266,2
"3095",32017,633142.473515459,6491288.49682677,0.407805006644126,2
"3096",32018,633142.480442545,6491288.90457294,0.407226760548914,2
"3097",32019,633142.487135553,6491289.3117447,0.406626603406944,2
"3098",32020,633142.493601642,6491289.71831989,0.406006218039794,2
"3099",32021,633142.499846792,6491290.12427807,0.405372394547462,2
"3100",32022,633142.505872262,6491290.52960568,0.40472683048807,2
"3101",32023,633142.511678132,6491290.93429087,0.40406952039752,2
"3102",32024,633142.517264481,6491291.33832177,0.403400475602804,2
"3103",32025,633142.522631388,6491291.74168654,0.402719686032732,2
"3104",32026,633142.527778933,6491292.14437333,0.402027159320044,2
"3105",32027,633142.532707196,6491292.54637028,0.401322889167523,2
"3106",32028,633142.537416257,6491292.94766554,0.400606880453038,2
"3107",32029,633142.541906193,6491293.34824726,0.399879132510426,2
"3108",32030,633142.546177087,6491293.74810358,0.399139644672146,2
"3109",32031,633142.550229015,6491294.14722266,0.398388415389755,2
"3110",32032,633142.554062059,6491294.54559264,0.397625453350633,2
"3111",32033,633142.557676297,6491294.94320166,0.396850749597736,2
"3112",32034,633142.56107181,6491295.34003789,0.396066656819868,2
"3113",32035,633142.564248082,6491295.73609181,0.395282607555882,2
"3114",32036,633142.567202219,6491296.13136338,0.394500957450728,2
"3115",32037,633142.569930731,6491296.5258549,0.393721710307085,2
"3116",32038,633142.572430132,6491296.91956867,0.392944874709134,2
"3117",32039,633142.574696932,6491297.31250701,0.392170458461181,2
"3118",32040,633142.576727642,6491297.70467221,0.39139846671373,2
"3119",32041,633142.578518773,6491298.09606658,0.390628911283945,2
"3120",32042,633142.580066838,6491298.48669242,0.389861791093371,2
"3121",32043,633142.581368346,6491298.87655204,0.389097121043056,2
"3122",32044,633142.58241981,6491299.26564774,0.388334905008801,2
"3123",32045,633142.583217741,6491299.65398183,0.387575154459796,2
"3124",32046,633142.58375865,6491300.04155661,0.386817871707154,2
"3125",32047,633142.584039049,6491300.42837438,0.386064988912765,2
"3126",32048,633142.58405553,6491300.81443936,0.385324175879054,2
"3127",32049,633142.583805016,6491301.19976346,0.384597368719946,2
"3128",32050,633142.583284509,6491301.58436047,0.383884568286502,2
"3129",32051,633142.582491015,6491301.96824422,0.383185783894089,2
"3130",32052,633142.581421536,6491302.35142851,0.382501022146197,2
"3131",32053,633142.580073075,6491302.73392716,0.381830289722636,2
"3132",32054,633142.578442638,6491303.11575397,0.381173597107844,2
"3133",32055,633142.576527227,6491303.49692275,0.380530948341278,2
"3134",32056,633142.574323846,6491303.87744732,0.379902355914539,2
"3135",32057,633142.571829499,6491304.25734149,0.379287824938884,2
"3136",32058,633142.569041189,6491304.63661906,0.378687365252194,2
"3137",32059,633142.56595592,6491305.01529386,0.378100979303814,2
"3138",32060,633142.562570696,6491305.39337969,0.377528681719814,2
"3139",32061,633142.558882521,6491305.77089035,0.376970826274182,2
"3140",32062,633142.554888386,6491306.14784002,0.37642881581107,2
"3141",32063,633142.55058524,6491306.52424424,0.375903002467334,2
"3142",32064,633142.545970021,6491306.90011891,0.375393402112394,2
"3143",32065,633142.541039665,6491307.27547993,0.374900013903227,2
"3144",32066,633142.53579111,6491307.6503432,0.374422855660936,2
"3145",32067,633142.530221293,6491308.02472463,0.373961929407826,2
"3146",32068,633142.524327151,6491308.39864011,0.37351724372422,2
"3147",32069,633142.51810562,6491308.77210553,0.37308881372205,2
"3148",32070,633142.51155364,6491309.14513681,0.372676642449804,2
"3149",32071,633142.504668145,6491309.51774984,0.372280737621456,2
"3150",32072,633142.497446074,6491309.88996052,0.371901113492774,2
"3151",32073,633142.489884364,6491310.26178475,0.371537770366726,2
"3152",32074,633142.481979952,6491310.63323843,0.371190729957127,2
"3153",32075,633142.473729775,6491311.00433746,0.370860020701876,2
"3154",32076,633142.465131164,6491311.37509779,0.370545792670868,2
"3155",32077,633142.456183028,6491311.74553552,0.370248085457751,2
"3156",32078,633142.44688467,6491312.11566683,0.36996689794195,2
"3157",32079,633142.437235393,6491312.48550787,0.369702231775533,2
"3158",32080,633142.427234498,6491312.85507481,0.369454087513816,2
"3159",32081,633142.416881289,6491313.2243838,0.369222468485551,2
"3160",32082,633142.406175069,6491313.59345102,0.369007371369405,2
"3161",32083,633142.39511514,6491313.96229261,0.368808807671899,2
"3162",32084,633142.383700804,6491314.33092474,0.368626768318935,2
"3163",32085,633142.371931366,6491314.69936358,0.368461259046714,2
"3164",32086,633142.359806127,6491315.06762527,0.3683122808454,2
"3165",32087,633142.34732439,6491315.435726,0.368179829016274,2
"3166",32088,633142.334485457,6491315.8036819,0.368062809488591,2
"3167",32089,633142.32128994,6491316.1715081,0.367956767837981,2
"3168",32090,633142.307743677,6491316.53921543,0.367860588114058,2
"3169",32091,633142.293853816,6491316.90681369,0.367774243744864,2
"3170",32092,633142.279627503,6491317.27431268,0.367697714999781,2
"3171",32093,633142.265071887,6491317.64172219,0.367630983540296,2
"3172",32094,633142.250194113,6491318.009052,0.367574027684526,2
"3173",32095,633142.23500133,6491318.37631191,0.36752682799389,2
"3174",32096,633142.219500683,6491318.74351172,0.367489362678586,2
"3175",32097,633142.203699321,6491319.11066121,0.367461624323416,2
"3176",32098,633142.18760439,6491319.47777019,0.367443578906278,2
"3177",32099,633142.171223038,6491319.84484843,0.367435221762888,2
"3178",32100,633142.154562412,6491320.21190573,0.367436526243379,2
"3179",32101,633142.137629658,6491320.57895189,0.367447482002835,2
"3180",32102,633142.120431924,6491320.9459967,0.36746723944306,2
"3181",32103,633142.102977347,6491321.31304916,0.367492474353989,2
"3182",32104,633142.08527803,6491321.68011517,0.367522318407911,2
"3183",32105,633142.067347066,6491322.04719981,0.367556757647524,2
"3184",32106,633142.049197546,6491322.41430819,0.36759576378353,2
"3185",32107,633142.030842564,6491322.78144542,0.367639319261895,2
"3186",32108,633142.012295212,6491323.14861658,0.367687393998946,2
"3187",32109,633141.993568583,6491323.51582678,0.367739977108272,2
"3188",32110,633141.974675769,6491323.88308113,0.367797047914186,2
"3189",32111,633141.955629865,6491324.25038471,0.3678585928739,2
"3190",32112,633141.936443961,6491324.61774264,0.367924589562851,2
"3191",32113,633141.91713115,6491324.98516,0.367995032909969,2
"3192",32114,633141.897704526,6491325.3526419,0.368069907163073,2
"3193",32115,633141.878177182,6491325.72019345,0.368149198083987,2
"3194",32116,633141.858562208,6491326.08781973,0.368232851886667,2
"3195",32117,633141.838872178,6491326.45552578,0.368320637480409,2
"3196",32118,633141.819117572,6491326.82331627,0.368412503279817,2
"3197",32119,633141.799308353,6491327.19119583,0.368508440493171,2
"3198",32120,633141.77945448,6491327.55916905,0.368608449567001,2
"3199",32121,633141.759565915,6491327.92724056,0.368712523383058,2
"3200",32122,633141.739652619,6491328.29541496,0.368820664116217,2
"3201",32123,633141.719724551,6491328.66369685,0.368932872840408,2
"3202",32124,633141.699791674,6491329.03209086,0.369049141333864,2
"3203",32125,633141.679863947,6491329.40060159,0.369169481660555,2
"3204",32126,633141.659951332,6491329.76923364,0.369293887280042,2
"3205",32127,633141.640063789,6491330.13799164,0.369422361736486,2
"3206",32128,633141.620211279,6491330.50688019,0.369554912228951,2
"3207",32129,633141.600403763,6491330.87590389,0.369691627390678,2
"3208",32130,633141.580650755,6491331.24506743,0.369832867772519,2
"3209",32131,633141.560959979,6491331.61437573,0.369978716440461,2
"3210",32132,633141.541338714,6491331.98383379,0.370129184642754,2
"3211",32133,633141.521794236,6491332.3534466,0.370284278436809,2
"3212",32134,633141.502333824,6491332.72321915,0.370443997856101,2
"3213",32135,633141.482964755,6491333.09315643,0.37060835455413,2
"3214",32136,633141.463694307,6491333.46326345,0.370777349427145,2
"3215",32137,633141.444529758,6491333.83354518,0.370950995960711,2
"3216",32138,633141.425478385,6491334.20400663,0.371129297797598,2
"3217",32139,633141.406547466,6491334.57465279,0.371312259951326,2
"3218",32140,633141.38774428,6491334.94548865,0.371499898187631,2
"3219",32141,633141.369076103,6491335.31651921,0.37169221094692,2
"3220",32142,633141.350550213,6491335.68774945,0.371889220375443,2
"3221",32143,633141.332173888,6491336.05918437,0.372090668848101,2
"3222",32144,633141.313953859,6491336.43082869,0.372295556167885,2
"3223",32145,633141.295894675,6491336.80268598,0.372503624726461,2
"3224",32146,633141.278000336,6491337.17475955,0.372714887639752,2
"3225",32147,633141.260274845,6491337.54705271,0.372929348938411,2
"3226",32148,633141.242722203,6491337.91956876,0.373147010862615,2
"3227",32149,633141.22534641,6491338.29231099,0.373367883199065,2
"3228",32150,633141.208151469,6491338.66528272,0.373591972175955,2
"3229",32151,633141.191141382,6491339.03848725,0.373819282236153,2
"3230",32152,633141.174320149,6491339.41192787,0.374049821719294,2
"3231",32153,633141.157691772,6491339.78560791,0.374283593405371,2
"3232",32154,633141.141260253,6491340.15953064,0.374520609602866,2
"3233",32155,633141.125029594,6491340.53369939,0.374760874293874,2
"3234",32156,633141.109003795,6491340.90811746,0.375004393435681,2
"3235",32157,633141.093186858,6491341.28278814,0.375251344906646,2
"3236",32158,633141.077581764,6491341.65771487,0.375502424221074,2
"3237",32159,633141.062187415,6491342.0329016,0.375757789829756,2
"3238",32160,633141.047001689,6491342.40835241,0.37601744733134,2
"3239",32161,633141.032022467,6491342.78407138,0.376281389376154,2
"3240",32162,633141.017247629,6491343.16006259,0.376549611423738,2
"3241",32163,633141.002675055,6491343.53633011,0.376822111744472,2
"3242",32164,633140.988302624,6491343.91287803,0.377098884923988,2
"3243",32165,633140.974128218,6491344.28971043,0.377379931178185,2
"3244",32166,633140.960149716,6491344.66683138,0.377665239574997,2
"3245",32167,633140.946364998,6491345.04424497,0.377954816907756,2
"3246",32168,633140.932771944,6491345.42195527,0.378248648593188,2
"3247",32169,633140.919368434,6491345.79996636,0.37854674239917,2
"3248",32170,633140.906152349,6491346.17828233,0.378848471692844,2
"3249",32171,633140.893120585,6491346.5569066,0.379151380022909,2
"3250",32172,633140.880266111,6491346.93584001,0.379454839913665,2
"3251",32173,633140.86758091,6491347.31508276,0.379758841668619,2
"3252",32174,633140.855056968,6491347.69463503,0.380063369590306,2
"3253",32175,633140.84268627,6491348.07449702,0.380368415979633,2
"3254",32176,633140.8304608,6491348.45466892,0.380673977399112,2
"3255",32177,633140.818372544,6491348.83515092,0.380980031406747,2
"3256",32178,633140.806413486,6491349.2159432,0.381286580278274,2
"3257",32179,633140.794575612,6491349.59704597,0.381593605426354,2
"3258",32180,633140.782850905,6491349.97845941,0.381901113003301,2
"3259",32181,633140.771231352,6491350.36018372,0.382209082668801,2
"3260",32182,633140.759708936,6491350.74221908,0.38251751138222,2
"3261",32183,633140.748275642,6491351.12456568,0.382826399426413,2
"3262",32184,633140.736923456,6491351.50722373,0.383135876151229,2
"3263",32185,633140.725643695,6491351.89019353,0.383446531718363,2
"3264",32186,633140.714425004,6491352.27347591,0.383758497518159,2
"3265",32187,633140.703255363,6491352.65707182,0.384071771811308,2
"3266",32188,633140.69212275,6491353.04098221,0.38438635396748,2
"3267",32189,633140.681015144,6491353.42520805,0.384702234288102,2
"3268",32190,633140.669920524,6491353.80975027,0.385019411612044,2
"3269",32191,633140.658826867,6491354.19460982,0.38533788873713,2
"3270",32192,633140.647722153,6491354.57978767,0.385657664894171,2
"3271",32193,633140.63659436,6491354.96528476,0.385978736723613,2
"3272",32194,633140.625431466,6491355.35110204,0.386301112211375,2
"3273",32195,633140.614221451,6491355.73724047,0.386624794885282,2
"3274",32196,633140.602952293,6491356.12370099,0.386949783735874,2
"3275",32197,633140.591611971,6491356.51048457,0.387276090104074,2
"3276",32198,633140.580188462,6491356.89759214,0.387602453373322,2
"3277",32199,633140.568669197,6491357.28502338,0.387923826951602,2
"3278",32200,633140.557039403,6491357.67277284,0.388238954401794,2
"3279",32201,633140.545283761,6491358.06083378,0.388547855217972,2
"3280",32202,633140.53338695,6491358.44919946,0.388850539520285,2
"3281",32203,633140.521333648,6491358.83786315,0.389147027576031,2
"3282",32204,633140.509108535,6491359.2268181,0.389437339648948,2
"3283",32205,633140.496696291,6491359.61605759,0.389721496850848,2
"3284",32206,633140.484081594,6491360.00557487,0.389999517466704,2
"3285",32207,633140.471249124,6491360.39536321,0.39027143082677,2
"3286",32208,633140.45818356,6491360.78541588,0.390537264437391,2
"3287",32209,633140.444869581,6491361.17572613,0.390797040958073,2
"3288",32210,633140.431291868,6491361.56628723,0.391050795189191,2
"3289",32211,633140.417435097,6491361.95709244,0.391298559922042,2
"3290",32212,633140.40328395,6491362.34813503,0.391538988974411,2
"3291",32213,633140.388823273,6491362.73940689,0.391766627422851,2
"3292",32214,633140.374038581,6491363.13089444,0.391980127282463,2
"3293",32215,633140.358915559,6491363.52258273,0.392179535958756,2
"3294",32216,633140.343439889,6491363.91445681,0.392364883010688,2
"3295",32217,633140.327597255,6491364.30650172,0.392536215482756,2
"3296",32218,633140.31137334,6491364.69870252,0.392693572830811,2
"3297",32219,633140.294753828,6491365.09104425,0.392836999958769,2
"3298",32220,633140.277724403,6491365.48351196,0.392966542502318,2
"3299",32221,633140.260270747,6491365.87609071,0.393082244197213,2
"3300",32222,633140.242378544,6491366.26876554,0.39318416068042,2
"3301",32223,633140.224033477,6491366.6615215,0.393272339170641,2
"3302",32224,633140.205221231,6491367.05434363,0.393346833313844,2
"3303",32225,633140.185927487,6491367.447217,0.393407836695953,2
"3304",32226,633140.166139158,6491367.84012685,0.393455970610786,2
"3305",32227,633140.145848069,6491368.23305925,0.393491398116945,2
"3306",32228,633140.125047273,6491368.62600048,0.393514159905873,2
"3307",32229,633140.103729824,6491369.01893681,0.393524273941202,2
"3308",32230,633140.081888774,6491369.41185451,0.393521784850151,2
"3309",32231,633140.059517177,6491369.80473987,0.393506711761596,2
"3310",32232,633140.036608085,6491370.19757916,0.393479089301641,2
"3311",32233,633140.013154553,6491370.59035865,0.3934389546287,2
"3312",32234,633139.989149633,6491370.98306461,0.393386337022499,2
"3313",32235,633139.964586379,6491371.37568333,0.393321270247858,2
"3314",32236,633139.939457844,6491371.76820107,0.393243790485602,2
"3315",32237,633139.91375708,6491372.16060412,0.393153932763724,2
"3316",32238,633139.887477142,6491372.55287874,0.39305173088052,2
"3317",32239,633139.860611082,6491372.94501121,0.392938195849287,2
"3318",32240,633139.833153043,6491373.33698887,0.392817267548864,2
"3319",32241,633139.805101522,6491373.72880326,0.392689927634821,2
"3320",32242,633139.776456103,6491374.120447,0.39255618224564,2
"3321",32243,633139.747216374,6491374.5119127,0.392416034035017,2
"3322",32244,633139.71738192,6491374.90319297,0.392269491265143,2
"3323",32245,633139.686952326,6491375.29428042,0.392116558622889,2
"3324",32246,633139.655927179,6491375.68516766,0.391957242795602,2
"3325",32247,633139.624306065,6491376.07584731,0.391791544952743,2
"3326",32248,633139.592088568,6491376.46631196,0.391619480350389,2
"3327",32249,633139.559274276,6491376.85655425,0.391441045820703,2
"3328",32250,633139.525862774,6491377.24656677,0.391256249406068,2
"3329",32251,633139.491853647,6491377.63634213,0.391065102957893,2
"3330",32252,633139.457246482,6491378.02587294,0.390867610222219,2
"3331",32253,633139.422040864,6491378.41515183,0.390665084021635,2
"3332",32254,633139.38623774,6491378.80417284,0.390462765939492,2
"3333",32255,633139.349843495,6491379.19293579,0.390261927382392,2
"3334",32256,633139.312865878,6491379.58144194,0.390062540839821,2
"3335",32257,633139.275312634,6491379.96969255,0.389864563405819,2
"3336",32258,633139.237191512,6491380.35768889,0.389667969237897,2
"3337",32259,633139.198510257,6491380.74543222,0.389472721725039,2
"3338",32260,633139.159276617,6491381.13292379,0.389278781061794,2
"3339",32261,633139.119498339,6491381.52016488,0.389086124302628,2
"3340",32262,633139.07918317,6491381.90715674,0.388894708778857,2
"3341",32263,633139.038338856,6491382.29390063,0.388704513285128,2
"3342",32264,633138.996973145,6491382.68039782,0.3885154987001,2
"3343",32265,633138.955093783,6491383.06664956,0.388327633530427,2
"3344",32266,633138.912708519,6491383.45265713,0.388142405843227,2
"3345",32267,633138.869825893,6491383.83842339,0.387965829634404,2
"3346",32268,633138.826457631,6491384.22395767,0.3877993743773,2
"3347",32269,633138.782616255,6491384.6092709,0.387642983818802,2
"3348",32270,633138.738314286,6491384.99437403,0.387496611500845,2
"3349",32271,633138.693564244,6491385.37927799,0.387360206553119,2
"3350",32272,633138.64837865,6491385.76399371,0.387233719431738,2
"3351",32273,633138.602770026,6491386.14853215,0.387117107552663,2
"3352",32274,633138.556750892,6491386.53290423,0.387010324043745,2
"3353",32275,633138.510333768,6491386.91712089,0.386913324201811,2
"3354",32276,633138.463531178,6491387.30119306,0.386826068572193,2
"3355",32277,633138.41635564,6491387.6851317,0.386748512456677,2
"3356",32278,633138.368819677,6491388.06894773,0.386680621850391,2
"3357",32279,633138.320935808,6491388.45265209,0.38662235112809,2
"3358",32280,633138.272716556,6491388.83625572,0.386573544256402,2
"3359",32281,633138.224175766,6491389.2197696,0.386533672789,2
"3360",32282,633138.175332587,6491389.6032049,0.386502555408868,2
"3361",32283,633138.12620749,6491389.9865728,0.386480146208664,2
"3362",32284,633138.076820949,6491390.36988452,0.386466404095539,2
"3363",32285,633138.027193436,6491390.75315126,0.38646128590844,2
"3364",32286,633137.977345425,6491391.13638422,0.386464749272069,2
"3365",32287,633137.927297389,6491391.5195946,0.386476765910909,2
"3366",32288,633137.877069799,6491391.90279361,0.386497302614338,2
"3367",32289,633137.826683131,6491392.28599244,0.386526332822658,2
"3368",32290,633137.776157855,6491392.66920231,0.386563836252866,2
"3369",32291,633137.725514445,6491393.05243441,0.386609789942335,2
"3370",32292,633137.674773375,6491393.43569995,0.38666418476459,2
"3371",32293,633137.623955116,6491393.81901013,0.386726996732624,2
"3372",32294,633137.573080142,6491394.20237616,0.386797884555272,2
"3373",32295,633137.522168903,6491394.58580888,0.386875449809506,2
"3374",32296,633137.471241756,6491394.96931773,0.386959351889034,2
"3375",32297,633137.420319037,6491395.3529118,0.387049592637621,2
"3376",32298,633137.369421079,6491395.7366002,0.387146172446242,2
"3377",32299,633137.31856822,6491396.120392,0.387249106632136,2
"3378",32300,633137.267780792,6491396.5042963,0.387358409202351,2
"3379",32301,633137.217079131,6491396.88832218,0.387474092274603,2
"3380",32302,633137.166483571,6491397.27247874,0.387596179690214,2
